Block,Time,PARBATI3,DADRI_RF,URI2,SINGRAULI_HYDRO,RAPPC,RAPPB,DADRT2,CHAMERA2,JHAJJAR,UNCHAHAR2,CHAMERA1,RAMPUR,AURY_GF,DADRI_LF,ANTA_CRF,ANTA_LF,SEWA2,TEHRI,TANDA2,TALA,KHSTPP-II,KUDGI,FSTPP I & II,KHSTPP-I,BRBCL,SASAN,UNCHAHAR4,DHAULIGNGA,NJPC,ANTA_GF,RIHAND2,AURY_LF,RIHAND3,NAPP,KOLDAM,KISHANGANGA,DADRI_GF,AURY_CRF,SALAL,AURY_RF,BSIUL,URI,DULHASTI,RIHAND1,CHAMERA3,SINGRAULI,UNCHAHAR3,ANTA_RF,UNCHAHAR1,DADRI_CRF,KOTESHWR,TANAKPUR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,157.229800,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,18.267901,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.262787,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,157.229800,33.541457,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,14.597967,28.104586,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.571844,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,17.455884,0.000000,13.632595,0.000000,7.608765,11.368004,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,157.229800,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,16.089528,27.839224,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.571844,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,157.229800,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,25.523316,142.293572,90.43,16.089528,27.839224,16.369294,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.571844,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,157.229800,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.374093,142.293572,90.43,16.089528,26.348049,17.826312,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.571844,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,157.229800,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.374093,142.293572,90.43,16.089528,26.348049,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.777883,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,19.801309,88.743200,0.000000,99.764237,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,179.851147,0.000000,117.821680,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.941278,142.293572,90.43,16.089528,24.006000,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.777883,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,105.203231,12.976688,0.000000,6.752200,0.000000,7.608765,11.368004,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,179.851147,0.000000,115.128103,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.941278,142.293572,90.43,16.089528,22.249464,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.777883,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,105.203231,12.976688,0.000000,6.752200,0.000000,7.608765,11.368004,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,179.851147,0.000000,115.128103,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.941278,142.293572,90.43,16.089528,21.195542,17.119196,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,36.777883,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,8.681400,0.000000,7.200216,0.000000,7.608765,11.368004,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,166.875800,30.647657,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.941278,142.293572,90.43,16.089528,20.316984,13.407659,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.086941,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,14.488169,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,166.875800,30.647657,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.941278,142.293572,87.23,16.089528,20.316984,15.632698,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.086941,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,205.459800,30.647657,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,26.941278,142.293572,87.23,16.089528,20.316984,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.086941,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,263.335800,30.647657,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,20.316984,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.086941,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,263.335800,30.647657,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.292979,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,16.491284,0.000000,12.667995,0.000000,7.608765,11.368004,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,269.533355,40.886464,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.292979,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,21.456863,0.000000,16.123692,0.000000,7.608765,11.368004,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.292979,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,11.368004,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.292979,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,11.368004,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.602037,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,11.368004,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,182.703825,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.602037,0.000000,0.000000,0.000000,0.000000,80.478121,0.000000,0.000000,50.051165,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,11.368004,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,256.997317,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.602037,0.000000,0.000000,0.000000,0.000000,80.478121,0.000000,0.000000,50.051165,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,11.368004,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,308.101825,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.602037,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,7.413916,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,30.768215,0.996451,49.207911,0.000000,308.101825,0.000000,269.533355,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,87.23,16.089528,21.195542,18.608254,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.808076,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,21.883880,0.000000,16.313798,0.000000,7.608765,4.942610,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,382.761865,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,84.14,16.089528,21.195542,19.292025,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.808076,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,4.942610,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,470.659304,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,84.14,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.808076,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,470.659304,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,84.14,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,37.808076,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,470.659304,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,0.000000,0.000000,28.359240,142.293572,84.14,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.117134,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,527.675334,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,11.971651,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.117134,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,621.628850,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,23.943301,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.117134,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,36.097261,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.117134,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,50.051165,31.682094,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,84.14,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,76.29,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,118.244623,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,67.31,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097171,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,319.692555,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,67.31,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,588.000827,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,58.34,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.597968,11.368004,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,542.531650,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,54.75,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.407749,11.368004,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,544.460850,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,51.15,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.407749,11.368004,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,550.248450,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,50.27,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.407749,11.368004,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,617.449473,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,49.36,15.419131,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.407749,11.368004,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.412105,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,49.36,15.419131,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.597968,11.368004,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,47.56,16.017823,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.597968,7.413916,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,46.67,16.089528,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.597968,4.942610,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,46.67,16.089528,21.195542,19.292031,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.597968,4.942610,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,45.77,16.089528,21.195542,15.837114,403.945542,0.000000,36.188319,149.216337,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,34.404774,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,15.597968,11.368004,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,43.99,16.089528,21.195542,19.292031,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,8.084313,11.368004,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,30.768215,1.014904,49.207911,0.000000,662.467947,0.000000,322.808309,40.889490,41.149836,0.000000,0.000000,0.000000,0.000000,0.000000,15.244585,47.886602,0.000000,26.941278,142.293572,41.28,16.089528,21.195542,16.056680,403.945542,0.000000,35.296354,147.526406,0.000000,113.943375,0.000000,119.287862,38.323172,0.000000,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,45.791491,31.682094,88.743200,0.000000,122.097718,25.455890,0.000000,19.277531,0.000000,7.608765,11.368004,0,0,0,0,0

