Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
25,06:00-06:15,69.669668,130.580717,124.384996,3.814368,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.5372,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3472,148.302375,46.39908,0,20.000002,343.125

26,06:15-06:30,69.669668,130.580717,124.384996,7.628735,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.082107,5.560434,32.333219,652.943799,9.222505,65.072,0,1.5372,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3472,148.302375,46.39908,0,20.000002,343.125

27,06:30-06:45,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.082107,5.560434,32.333219,574.943799,9.222505,65.072,0,1.5372,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3202,148.302375,46.39908,0,20.000002,343.125

28,06:45-07:00,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,39.450269,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,1.5372,34.776,26.86,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3202,148.302375,46.39908,0,20.000002,343.125

29,07:00-07:15,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,0.6405,34.776,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2932,148.302375,46.39908,0,20.000002,343.125

30,07:15-07:30,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,65.072,0,0.6405,40.848,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2662,148.302375,46.39908,0,20.000002,343.125

31,07:30-07:45,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,40.848,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.00001,343.125

32,07:45:08:00,69.669668,130.580717,124.384996,39.193389,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,40.848,14.04936,19.5624,0,101.83845,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

33,08:00-08:15,69.669668,130.580717,124.384996,6.102988,1.724881,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,44.572744,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,14.04936,13.0416,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

34,08:15-08:30,69.669668,130.580717,124.384996,3.814368,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,14.04936,13.0416,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

35,08:30-08:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,14.04936,13.0416,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

36,08:45:09:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,14.04936,13.0416,0,101.83845,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

37,09:00:09:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,14.04936,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

38,09:15-09:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,23.197435,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,14.04936,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

39,09:30-09:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,11.598717,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,12.877,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

40,09:45-10:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,11.598717,21.717709,51.082107,5.560434,32.333219,672.443799,9.222505,52.29,0,0,34.776,0,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

41,10:00-10:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,58.358386,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,9.6075,34.776,0,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

42,10:15-10:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,9.6075,40.848,0,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

43,10:30-10:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,9.6075,40.848,0,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

44,10:45-11:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,9.6075,40.848,0,13.0416,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

45,11:00-11:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,0,34.776,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

46,11:15-11:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,0,34.776,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

47,11:30-11:45,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,0,34.776,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

48,11:45-12:00,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,11.598717,10.858854,51.082107,5.560434,32.333219,672.443799,0,52.29,0,0,34.776,0,13.0416,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

49,12:00-12:15,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,0,10.858854,51.082107,5.560434,16.166609,672.443799,0,48.804,0,0,34.776,0,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

50,12:15-12:30,69.669668,130.580717,124.384996,0,0.86244,97.055943,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,22.453313,18.800617,688.715947,22.286372,39.450269,0,0,10.858854,51.082107,5.560434,16.166609,672.443799,0,48.804,0,0,34.776,0,13.0416,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20,343.125

