Block,Time,CHAMERA2,ANTA_RF,TANAKPUR,DADRI_LF,NAPP,DADRI_CRF,AURY_CRF,URI2,PARBATI3,UNCHAHAR2,BSIUL,TEHRI,UNCHAHAR1,CHAMERA3,KISHANGANGA,UNCHAHAR4,DADRT2,JHAJJAR,RIHAND2,CHAMERA1,KOLDAM,AURY_LF,RAPPB,DHAULIGNGA,KOTESHWR,SALAL,URI,RAMPUR,DADRI_GF,BRBCL,RIHAND3,FSTPP I & II,SASAN,KUDGI,KHSTPP-II,KHSTPP-I,TALA,ANTA_CRF,AURY_GF,ANTA_LF,UNCHAHAR3,RAPPC,SINGRAULI,ANTA_GF,SINGRAULI_HYDRO,NJPC,SEWA2,DULHASTI,DADRI_RF,RIHAND1,AURY_RF,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.848795,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.848795,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.848795,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.568126,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.848795,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,429.625758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.848795,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,34.123421,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,325.494132,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,13.884294,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,28.391594,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,325.494132,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,13.884294,404.615574,44.45,95.016108,43.691564,0.852188,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,5.198349,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,28.391594,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,325.494132,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,13.884294,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,5.198349,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,28.391594,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,325.494132,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,13.884294,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,5.198349,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,325.494132,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,5.198349,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,379.383358,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,5.198349,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,0.000000,13.770476,0.000000,0.000000,0.000000,330.015369,424.794758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,0.000000,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,15.035038,13.770476,0.000000,0.000000,0.000000,330.015369,502.090758,54.783540,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,4.266739,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,15.035038,13.770476,0.000000,0.000000,0.000000,330.015369,535.907758,70.001190,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,4.266739,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,15.035038,13.770476,0.000000,0.000000,0.000000,330.015369,535.907758,85.842116,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,24.699937,4.266739,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,11.519294,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,15.035038,15.840467,0.000000,0.000000,0.000000,330.015369,535.907758,96.313694,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.911331,4.266739,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,22.121444,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,603.311978,102.400754,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.911331,4.266739,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,0.000000,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,108.487814,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.911331,4.266739,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,6.300397,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,113.525288,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.911331,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,6.300397,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.911331,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,1.062820,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.911331,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,0.000000,38.342777,1.062820,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,0.000000,0.000000,0.000000,0.000000,8.806816,8.574059,12.911331,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,5.198929,3.074932,38.342777,1.062820,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,6.793352,0.000000,0.000000,0.000000,8.827238,8.574059,16.840866,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,6.149863,38.342777,2.125640,60.140153,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,13.510375,0.000000,0.000000,0.000000,17.654476,8.574059,68.486188,8.533478,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,54.899484,0.000000,15.921867,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,12.724893,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,31.595536,38.342777,2.125640,60.140153,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,27.097079,0.000000,0.000000,0.000000,26.481714,8.574059,68.486188,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,73.199312,4.636601,31.843734,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,25.449785,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,31.595536,38.342777,2.125640,60.140153,19.861207,1.845539,0.000000,0.000000,330.015369,631.073627,114.132375,38.164900,0.000000,0.000000,0.000000,35.308952,17.148118,68.486188,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,91.499140,9.015612,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,31.595536,38.342777,18.901191,60.140153,19.861207,18.719913,0.000000,0.000000,330.015369,631.073627,114.132375,40.723475,0.000000,0.000000,0.000000,35.308952,28.580196,68.486188,10.666848,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,135.601725,9.015612,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,23.915073,31.595536,38.342777,18.901191,60.140153,19.861207,18.719913,0.000000,0.000000,330.015369,631.073627,114.132375,40.723475,0.000000,0.000000,0.000000,35.308952,28.580196,13.472693,8.533478,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,135.601725,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,11.047724,31.595536,38.342777,18.901191,60.140153,19.861207,18.719913,0.000000,0.000000,330.015369,631.073627,114.132375,40.723475,0.000000,0.000000,0.000000,35.308952,28.580196,12.911331,8.533478,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,84.884293,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,135.601725,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,31.595536,38.342777,18.901191,60.140153,19.861207,18.719913,0.000000,0.000000,330.015369,631.073627,114.132375,27.097079,0.000000,0.000000,0.000000,35.308952,28.580196,12.911331,8.533478,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,91.425604,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,135.601725,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,3.689918,38.342777,18.901191,60.140153,19.861207,18.719913,0.000000,0.000000,330.015369,631.073627,114.132375,27.097079,0.000000,0.000000,0.000000,35.308952,28.580196,12.911331,8.533478,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016070,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,135.601725,15.269871,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,60.140153,19.861207,18.719913,0.000000,0.000000,330.015369,631.073627,114.132375,25.188834,0.000000,0.000000,0.000000,35.308952,28.580196,12.911331,12.800218,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,128.098796,10.200521,47.765600,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,38.174678,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,60.140153,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,13.510375,0.000000,0.000000,0.000000,26.420449,17.148118,12.911331,12.800218,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,91.499140,10.200521,31.734646,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,25.449785,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,13.510375,0.000000,0.000000,0.000000,17.613633,17.148118,12.911331,12.800218,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,73.199312,5.100261,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,11.591501,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,30.070076,19.861207,0.000000,0.000000,0.000000,330.015369,631.073627,114.132375,6.793352,0.000000,0.000000,0.000000,8.806816,17.148118,12.911331,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,25.498115,49.289534,98.190075,0.000000,0.572986,54.899484,5.100261,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,11.591501,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,24.219156,0.000000,30.070076,14.299108,0.000000,0.000000,0.000000,330.015369,624.865792,114.132375,0.000000,0.000000,0.000000,0.000000,8.806816,17.148118,12.349968,48.000816,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.197974,49.289534,98.190075,0.000000,0.572986,41.174613,5.100261,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,11.591501,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,24.219156,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,624.865792,114.132375,0.000000,0.000000,0.000000,0.000000,8.806816,17.148118,12.349968,8.533478,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,41.174613,3.065308,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,11.591501,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,24.219156,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,553.854923,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,17.148118,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,11.591501,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,24.219156,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,553.854923,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,17.148118,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,41.174613,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,24.219156,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,553.854923,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,17.148118,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,24.219156,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,500.713923,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,17.148118,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,35.458104,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,500.713923,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.337023,0.000000,30.070076,7.944290,0.000000,0.000000,0.000000,330.015369,457.234923,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,9.375135,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,30.070076,8.940998,0.000000,0.000000,0.000000,330.015369,419.963758,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,30.070076,13.770476,0.000000,0.000000,0.000000,330.015369,379.383358,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,6.400109,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,30.070076,13.770476,0.000000,0.000000,0.000000,330.015369,379.383358,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,10.666848,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,4.331958,0.000000,0.000000,0.000000,0.000000,9.098126,0.000000,38.342777,0.000000,30.070076,13.770476,0.000000,0.000000,0.000000,330.015369,379.383358,114.132375,0.000000,0.000000,0.000000,0.000000,0.000000,8.574059,12.349968,10.666848,0.000000,0.000000,12.742246,119.485727,20.029326,404.615574,44.45,95.016108,43.691564,0.284063,0.000000,0.000000,0.000000,17.675276,49.289534,98.190075,0.000000,0.572986,20.129811,0.000000,15.867323,0.000000,88.890400,0.000000,0.000000,0,0,0,0,0

