Block,Time,AURY_CRF,NAPP,SINGRAULI_HYDRO,DULHASTI,ANTA_LF,UNCHAHAR1,ANTA_GF,DHAULIGNGA,CHAMERA2,DADRI_CRF,DADRI_GF,UNCHAHAR3,ANTA_CRF,RAPPC,CHAMERA3,URI,CHAMERA1,UNCHAHAR2,RAPPB,ANTA_RF,UNCHAHAR4,URI2,PARBATI3,DADRT2,AURY_GF,AURY_LF,KOLDAM,RIHAND1,RIHAND2,KISHANGANGA,TEHRI,NJPC,BSIUL,AURY_RF,DADRI_LF,KOTESHWR,RIHAND3,SALAL,RAMPUR,TANAKPUR,TANDA2,DADRI_RF,JHAJJAR,SEWA2,SINGRAULI,KHSTPP-I,TALA,BRBCL,SASAN,KHSTPP-II,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,3.180845,0.000000,40.711452,0.000000,0.000000,0.000000,16.019933,0.000000,616.551734,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,6.151362,0.000000,0.000000,417.924399,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,108.234029,17.421977,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.695916,0.000000,51.796773,0.000000,3.180845,0.000000,40.711452,0.000000,0.000000,0.000000,4.521755,0.000000,608.868534,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,6.151362,0.000000,0.000000,364.459699,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,108.805637,17.421977,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,40.711452,0.000000,0.000000,0.000000,4.521755,0.000000,596.999046,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,6.151362,0.000000,0.000000,364.459699,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,110.677654,17.421977,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,40.711452,0.000000,0.000000,0.000000,4.521755,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,6.151362,0.000000,0.000000,335.647699,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,113.521406,17.421977,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,40.711452,0.000000,0.000000,0.000000,4.521755,0.000000,508.051600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,291.961600,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,113.842935,17.421977,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,40.711452,0.000000,0.000000,0.000000,5.167720,0.000000,464.833600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,236.258400,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,118.880233,17.421977,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,35.172729,0.000000,0.000000,0.000000,5.167720,0.000000,436.021600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,230.496000,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,118.880233,17.421977,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,416.813600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,230.496000,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,120.895152,17.421977,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,407.209600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,6.695909,0.000000,0.000000,0.000000,0.000000,230.496000,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,125.932450,17.421977,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,359.189600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,64.169126,0.000000,0.000000,0.000000,0.000000,230.496000,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,125.932450,17.421977,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,378.397600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,64.169126,0.000000,0.000000,0.000000,0.000000,276.595200,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,130.969748,17.421977,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,431.219600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,6.695909,0.000000,0.000000,0.000000,0.000000,276.595200,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,130.969748,17.421977,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,4.241126,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,445.625600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,8.894264,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,276.595200,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,135.183226,17.421977,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,4.241126,0.000000,35.172729,0.000000,0.000000,0.000000,4.650948,0.000000,493.645600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,14.944784,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,296.763600,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.100610,17.421977,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,4.241126,0.000000,40.711452,0.000000,0.000000,0.000000,4.650948,0.000000,503.249600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,14.944784,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,296.763600,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,5.301408,0.000000,40.711452,0.000000,0.000000,0.000000,4.650948,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,14.944784,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,348.132899,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.569546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,33.929011,0.000000,40.711452,0.000000,0.000000,0.000000,4.650948,0.000000,582.593046,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,14.944784,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,383.667699,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,33.929011,0.000000,40.711452,0.000000,0.000000,0.000000,4.650948,0.000000,596.996532,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,383.667699,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,4.241126,0.000000,40.711452,0.000000,0.000000,0.000000,4.650948,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,414.295951,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,3.180845,0.000000,40.713465,0.000000,0.000000,0.000000,4.650948,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,22.191771,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,418.191774,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,3.180845,0.000000,40.713465,0.000000,0.000000,0.000000,4.650948,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,44.929241,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,418.191774,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,3.200533,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,3.180845,0.000000,40.713465,0.000000,0.000000,0.000000,4.650948,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,67.393861,1.056440,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,418.191774,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,12.648506,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,3.180845,0.000000,40.713465,0.000000,0.000000,0.000000,4.650948,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,89.858481,1.056440,0.000000,0.000000,17.045179,118.768466,1.339182,0.000000,0.000000,0.000000,0.000000,418.191774,0.000000,70.589400,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.569546,31.652579,0.000000,0.000000,0.000000,8.774249,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,9.294598,3.180845,6.752572,40.713465,0.000000,0.000000,0.000000,4.650948,3.667768,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,113.687350,1.056440,0.000000,0.000000,25.567769,118.768466,1.339182,0.000000,6.151362,0.000000,0.000000,418.191774,4.352725,73.692077,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,17.548498,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,27.911921,3.180845,13.353402,40.713465,0.000000,0.000000,0.000000,4.650948,15.702936,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,113.687350,12.525153,0.000000,0.000000,34.090358,118.768466,1.339182,0.000000,6.151362,0.000000,0.000000,418.191774,10.118805,75.551688,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,26.322747,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,27.911921,3.180845,21.244048,40.713465,0.000000,0.000000,0.000000,5.167720,15.702936,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,134.787722,12.525153,0.000000,0.000000,34.090358,118.768466,6.695909,0.000000,6.151362,0.000000,0.000000,418.191774,10.118805,76.992288,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,35.096996,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,27.911921,3.180845,25.037628,40.713465,0.000000,0.000000,0.000000,5.167720,15.702936,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,134.787722,12.525153,0.000000,0.000000,34.090358,118.768466,53.567270,0.000000,6.151362,0.000000,0.000000,418.191774,10.118805,78.432888,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,35.096996,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,27.911921,3.180845,25.037628,40.713465,0.000000,0.000000,0.000000,5.167720,15.702936,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,134.787722,12.525153,0.000000,0.000000,34.090358,118.768466,53.567270,0.000000,0.369082,0.000000,0.000000,418.191774,10.118805,75.230149,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,35.096996,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,27.911921,3.180845,25.037628,40.713465,0.000000,0.000000,0.000000,5.167720,15.702936,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,127.329832,12.525153,0.000000,0.000000,34.090358,118.768466,53.567270,0.000000,0.369082,0.000000,0.000000,418.191774,10.118805,76.658072,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,35.096996,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,27.911921,33.929011,25.037628,40.713465,0.000000,0.000000,0.000000,5.167720,15.702936,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,109.139856,12.525153,0.000000,0.000000,34.090358,118.768466,53.567270,0.000000,0.369082,0.000000,0.000000,418.191774,10.118805,77.372033,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.569546,47.478868,0.000000,0.000000,0.000000,17.548498,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,9.294598,33.929011,13.493005,40.713465,0.000000,0.000000,0.000000,5.167720,3.667768,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,89.858481,6.262576,0.000000,0.000000,17.045179,118.768466,6.695909,0.000000,0.369082,0.000000,0.000000,418.191774,3.712618,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.569546,31.652579,0.000000,0.000000,0.000000,8.774249,25.297013,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,5.831549,6.069728,40.713465,0.000000,0.000000,0.000000,7.105615,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,54.569928,6.262576,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,418.191774,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.569546,31.652579,0.000000,0.000000,0.000000,0.000000,12.648506,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,4.241126,0.000000,40.713465,0.000000,0.000000,0.000000,7.105615,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,29.103962,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,418.191774,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,4.241126,0.000000,40.711452,0.000000,0.000000,0.000000,7.105615,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,22.282721,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,417.924399,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,5.301408,0.000000,40.711452,0.000000,0.000000,0.000000,7.105615,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,417.924399,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.252373,0.000000,51.796773,0.000000,33.929011,0.000000,40.711452,0.000000,0.000000,0.000000,7.105615,0.000000,655.789094,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,417.924399,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.569546,15.826289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.695916,0.000000,51.796773,0.000000,33.929011,0.000000,40.711452,0.000000,0.000000,0.000000,7.105615,0.000000,577.175334,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,406.891900,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,7.421971,0.000000,40.711452,0.000000,0.000000,0.000000,7.234808,0.000000,570.107846,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,352.466800,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,6.361690,0.000000,40.711452,0.000000,0.000000,0.000000,7.234808,0.000000,570.107846,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,304.446800,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,6.361690,0.000000,36.299944,0.000000,0.000000,0.000000,7.234808,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,44.834353,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,256.426800,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,6.361690,0.000000,35.172729,0.000000,0.000000,0.000000,7.234808,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421977,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,6.361690,0.000000,35.172729,0.000000,0.000000,0.000000,7.234808,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421752,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,6.361690,0.000000,35.172729,0.000000,0.000000,0.000000,7.234808,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,17.421752,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,4.241126,0.000000,35.172729,0.000000,0.000000,0.000000,4.780141,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,12.996613,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,4.241126,0.000000,35.172729,0.000000,0.000000,0.000000,4.780141,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,29.889569,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,33.421257,0.000000,14.406011,402.186708,141.674006,12.996613,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,30.287430,0.000000,0.000000,0.000000,4.780141,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,14.944784,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,1.339182,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,28.620688,0.000000,14.406011,402.186708,141.674006,9.572403,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,25.563639,0.000000,0.000000,0.000000,4.780141,0.000000,551.269600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,14.521248,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,6.695909,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,28.620688,0.000000,14.406011,402.186708,141.674006,9.572403,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,25.563639,0.000000,0.000000,0.000000,4.780141,0.000000,481.640600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,8.894264,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,53.567270,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,28.620688,0.000000,14.406011,402.186708,129.701924,9.572403,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.569546,2.464386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.933516,0.000000,51.796773,0.000000,3.180845,0.000000,25.563639,0.000000,0.000000,0.000000,4.780141,0.000000,436.021600,0.000000,0.000000,0.000000,88.356800,54.454680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.522590,118.768466,53.567270,0.000000,0.369082,0.000000,0.000000,229.535600,0.000000,77.729014,28.620688,0.000000,14.406011,402.186708,129.701924,9.572403,0,0,0,0,0

