Block,Time,ANTA_RF,RIHAND1,RAPPC,CHAMERA2,URI,NJPC,DULHASTI,UNCHAHAR4,SALAL,RIHAND2,DHAULIGNGA,PARBATI3,UNCHAHAR1,AURY_LF,DADRI_RF,SEWA2,CHAMERA1,UNCHAHAR3,ANTA_LF,DADRT2,CHAMERA3,TANDA2,AURY_GF,DADRI_GF,SINGRAULI,RIHAND3,TANAKPUR,URI2,DADRI_CRF,RAPPB,KISHANGANGA,AURY_RF,UNCHAHAR2,RAMPUR,ANTA_CRF,AURY_CRF,KOTESHWR,NAPP,JHAJJAR,TEHRI,KOLDAM,ANTA_GF,SINGRAULI_HYDRO,BSIUL,DADRI_LF,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,KHSTPP-I,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.184277,28.074673,0.000000,0.000000,0.000000,85.723130,56.028000,11.384503,30.812872,0.000000,0.000000,0.000000,0.000000,21.928445,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,27.832392,72.700291,4.830000,330.372000,10.626000,88.87,0,0,0,0,0

48,11:45-12:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,181.092043,28.074673,0.000000,0.000000,0.000000,85.723130,56.028000,11.384503,30.812872,0.000000,0.000000,0.000000,0.000000,21.928445,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,27.832392,72.700291,4.830000,330.372000,10.626000,89.84,0,0,0,0,0

49,12:00-12:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,3.443210,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,180.999809,28.074673,0.000000,0.000000,0.000000,84.757130,55.062000,11.384503,30.812872,0.000000,0.000000,0.000000,0.000000,23.189120,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,7.121255,330.372000,19.007596,87.91,0,0,0,0,0

50,12:15-12:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,3.443210,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,180.907577,28.074673,0.000000,0.000000,0.000000,84.757130,55.062000,11.384503,30.812872,0.000000,0.000000,0.000000,0.000000,23.189120,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,7.121255,330.372000,19.007596,89.84,0,0,0,0,0

51,12:30-12:45,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,98.652750,35.347582,3.443210,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,180.692365,28.074673,0.000000,0.000000,0.000000,96.858888,92.047049,6.187230,30.812872,0.000000,0.000000,0.000000,0.000000,23.189120,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,7.121255,330.372000,19.007596,77.28,0,0,0,0,0

52,12:45-13:00,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,98.652750,35.347582,3.443210,11.473088,0.000000,0.000000,15.266710,41.209560,13.449456,0.000000,180.477154,28.074673,0.000000,0.000000,0.000000,96.858888,92.047049,6.187230,30.812872,0.000000,0.000000,0.000000,0.000000,23.189120,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,7.121255,330.372000,19.007596,77.28,0,0,0,0,0

53,13:00-13:15,0.000000,58.802875,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.259743,0.000000,180.292688,28.074673,0.000000,0.000000,0.000000,104.077130,54.096000,6.805953,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,6.155255,330.372000,19.007596,77.28,0,0,0,0,0

54,13:15-13:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.259743,0.000000,180.194858,28.074673,0.000000,0.000000,0.000000,95.383130,54.096000,7.424676,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,6.155255,330.372000,19.007596,77.28,0,0,0,0,0

55,13:30-13:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.259743,0.000000,180.194858,28.074673,0.000000,0.000000,0.000000,85.723130,54.096000,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,6.155255,332.006190,19.007596,77.28,0,0,0,0,0

56,13:45-14:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,14.756616,11.473088,0.000000,0.000000,15.266710,41.209560,13.259743,0.000000,180.194858,28.074673,0.000000,0.000000,0.000000,85.723130,54.096000,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.704000,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,72.700291,6.155255,333.632250,19.007596,77.28,0,0,0,0,0

57,14:00-14:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,15.740390,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,85.723130,54.096000,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,210.315105,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,334.719000,19.007596,77.28,0,0,0,0,0

58,14:15-14:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,72.684062,35.347582,15.740390,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,85.723130,54.096000,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,210.315105,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,334.719000,19.007596,77.28,0,0,0,0,0

59,14:30-14:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,15.740390,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,110.724403,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,334.719000,19.007596,77.28,0,0,0,0,0

60,14:45-15:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,15.740390,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,63.779184,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,334.719000,19.007596,77.28,0,0,0,0,0

61,15:00-15:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,15.740390,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,334.719000,19.007596,77.28,0,0,0,0,0

62,15:15-15:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,15.740390,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,334.719000,19.007596,67.62,0,0,0,0,0

63,15:30-15:45,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,3.443210,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,345.586500,19.007596,67.62,0,0,0,0,0

64,15:45-16:00,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,3.443210,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,30.277493,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,356.454000,19.007596,67.62,0,0,0,0,0

65,16:00-16:15,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,3.443210,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,122.471702,82.480171,11.384503,31.317063,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,361.887750,19.007596,62.79,0,0,0,0,0

66,16:15-16:30,0.000000,56.245930,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,88.144892,35.347582,3.443210,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968997,28.074673,0.000000,0.000000,0.000000,134.573460,82.480171,11.384503,31.317063,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,367.321500,19.007596,62.79,0,0,0,0,0

67,16:30-16:45,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,114.108750,35.347582,3.443210,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968804,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,6.187230,31.317063,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,372.755250,19.007596,90.80,0,0,0,0,0

68,16:45-17:00,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,83.064408,114.108750,35.347582,14.756616,11.573250,0.000000,0.000000,15.266710,41.209560,13.867335,0.000000,182.968804,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,6.187230,31.317063,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,34.289136,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,378.189000,19.007596,90.80,0,0,0,0,0

69,17:00-17:15,0.000000,88.872000,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,83.064408,114.108750,35.347582,14.756616,11.426120,0.000000,0.000000,15.266710,41.209560,13.078561,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,6.805953,30.667332,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,72.700291,6.155255,389.056500,19.007596,90.80,0,0,0,0,0

70,17:15-17:30,0.000000,88.872000,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,83.064408,114.108750,35.347582,14.756616,11.426120,0.000000,0.000000,15.266710,41.209560,13.078561,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,8.662122,30.667332,0.000000,0.000000,0.000000,0.000000,22.130700,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,6.155255,400.296600,19.007596,90.80,0,0,0,0,0

71,17:30-17:45,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,3.443210,11.426120,0.000000,0.000000,15.266710,41.209560,13.078561,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,6.155255,402.097500,19.007596,90.80,0,0,0,0,0

72,17:45-18:00,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,3.443210,11.426120,0.000000,0.000000,15.266710,41.209560,13.078561,0.000000,181.614729,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,22.174163,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,6.155255,402.097500,19.007596,90.80,0,0,0,0,0

73,18:00-18:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,11.429303,0.000000,0.000000,15.266710,41.209560,13.461346,0.000000,181.669374,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,22.283759,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,6.155255,402.097500,19.007596,90.80,0,0,0,0,0

74,18:15-18:30,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,11.429303,0.000000,0.000000,15.266710,41.209560,13.461346,0.000000,181.669374,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,22.283759,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,6.155255,402.097500,19.007596,90.80,0,0,0,0,0

75,18:30-18:45,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,14.756616,10.950175,0.000000,0.000000,15.266710,41.209560,12.788576,0.000000,181.495640,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,22.130019,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,10.269063,402.097500,28.942133,90.80,0,0,0,0,0

76,18:45-19:00,0.000000,88.872000,49.156745,38.166776,50.123808,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,18.445770,10.950175,0.000000,0.000000,15.266710,41.209560,12.788576,0.000000,181.495640,28.074673,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,22.130019,0.000000,0.000000,0.000000,35.241612,37.759781,235.701585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,120.798203,10.269063,402.097500,28.942133,90.80,0,0,0,0,0

77,19:00-19:15,0.000000,88.872000,49.156745,39.531715,50.123808,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,49.188720,10.950175,0.000000,0.000000,15.266710,41.209560,12.788576,0.000000,181.495640,29.522506,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,20.757426,0.000000,0.000000,0.000000,38.861021,37.759781,250.191585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,12.288505,402.097500,33.616133,90.80,0,0,0,0,0

78,19:15-19:30,0.000000,88.872000,49.156745,39.531715,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,49.188720,11.511952,0.000000,0.000000,15.266710,41.209560,20.949642,0.000000,211.948804,29.522506,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,300.906585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,402.097500,33.616133,90.80,0,0,0,0,0

79,19:30-19:45,0.000000,88.872000,49.156745,39.531715,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,49.188720,11.511453,0.000000,0.000000,15.266710,41.209560,20.949642,0.000000,240.928804,29.522506,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,366.111585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,402.097500,31.077186,90.80,0,0,0,0,0

80,19:45-20:00,0.000000,88.872000,49.156745,39.531715,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,49.188720,11.511453,0.000000,0.000000,15.266710,41.209560,20.949642,0.000000,279.568804,29.522506,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,411.513585,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,380.362500,31.077186,90.80,0,0,0,0,0

81,20:00-20:15,0.000000,88.872000,49.156745,39.531715,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,59.026464,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,354.627004,29.522506,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,358.627500,31.077186,90.56,0,0,0,0,0

82,20:15-20:30,0.000000,88.872000,49.156745,39.531715,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,59.026464,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,420.658297,29.522506,0.000000,0.000000,0.000000,134.573460,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

83,20:30-20:45,0.000000,88.872000,49.156745,39.531715,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,30.742950,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,430.792085,29.522506,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

84,20:45-21:00,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,30.742950,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,430.792085,28.074673,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,35.241612,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,26.980380,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

85,21:00-21:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,30.742950,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,28.074673,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,35.241612,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

86,21:15-21:30,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,30.742950,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,28.074673,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,35.241612,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

87,21:30-21:45,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,28.074673,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,35.241612,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

88,21:45-22:00,0.000000,88.872000,49.156745,38.759108,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,29.522506,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,333.632250,31.077186,90.56,0,0,0,0,0

89,22:00-22:15,0.000000,88.872000,49.156745,38.759108,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,29.522506,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,332.545500,31.077186,90.80,0,0,0,0,0

90,22:15-22:30,0.000000,88.872000,49.156745,38.759108,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,29.522506,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,332.545500,31.077186,90.80,0,0,0,0,0

91,22:30-22:45,0.000000,88.872000,49.156745,38.759108,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,29.522506,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,332.545500,31.077186,90.80,0,0,0,0,0

92,22:45-23:00,0.000000,88.872000,49.156745,38.759108,45.324720,149.432907,47.755713,0.000000,80.819424,114.108750,36.240842,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,29.522506,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,38.861021,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,332.545500,31.077186,90.80,0,0,0,0,0

93,23:00-23:15,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,28.074673,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,35.241612,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,332.545500,31.077186,90.68,0,0,0,0,0

94,23:15-23:30,0.000000,88.872000,49.156745,38.166776,45.324720,147.740523,47.755713,0.000000,80.819424,114.108750,35.347582,40.580694,19.305510,0.000000,0.000000,15.266710,41.209560,25.492837,0.000000,395.914204,28.074673,0.000000,0.000000,0.000000,134.575875,119.460993,11.384503,30.667332,0.000000,0.000000,0.000000,0.000000,40.948837,0.000000,0.000000,0.000000,35.241612,37.759781,432.214965,64.022616,0.000000,0.000000,0.997897,0.000000,0.000000,14.490000,28.400400,142.500094,13.765500,332.545500,31.077186,90.68,0,0,0,0,0

