Block,Time,SINGRAULI,ANTA_LF,AURY_LF,KOLDAM,SALAL,UNCHAHAR4,AURY_RF,ANTA_RF,CHAMERA3,DULHASTI,DADRI_CRF,DADRI_LF,AURY_GF,NAPP,DADRI_GF,UNCHAHAR3,TANAKPUR,ANTA_CRF,URI2,CHAMERA2,TEHRI,JHAJJAR,RIHAND1,DADRT2,BSIUL,NJPC,RIHAND2,SEWA2,DADRI_RF,CHAMERA1,AURY_CRF,PARBATI3,URI,DHAULIGNGA,UNCHAHAR1,RAPPC,TANDA2,KISHANGANGA,SINGRAULI_HYDRO,RAPPB,TALA,UNCHAHAR2,KOTESHWR,RIHAND3,FSTPP I & II,KUDGI,RAMPUR,KHSTPP-II,KHSTPP-I,ANTA_GF,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.262787,0.000000,13.623912,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,10.224552,49.207911,0.000000,0.000000,0.867282,0.000000,25.523316,21.226312,7.608765,119.287862,13.053450,113.82,0.000000,142.293572,18.985836,0.000000,19.292031,400.429575,0,0,0,0,0

48,11:45-12:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.571844,0.000000,13.623912,11.368004,0.000000,30.768215,0.000000,0.000000,127.954190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,25.523316,21.226312,7.608765,119.287862,13.053450,110.93,0.000000,142.293572,18.985836,0.000000,19.292031,400.429575,0,0,0,0,0

49,12:00-12:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.571844,0.000000,13.478377,11.368004,0.000000,30.768215,0.000000,0.000000,127.954190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,25.523316,21.226312,7.608765,119.287862,13.053450,109.96,0.000000,142.293572,21.895262,0.000000,19.292031,400.429575,0,0,0,0,0

50,12:15-12:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.571844,0.000000,13.478377,11.368004,0.000000,30.768215,0.000000,0.000000,127.954190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,25.523316,21.226312,7.608765,119.287862,13.053450,107.07,0.000000,142.293572,21.895262,0.000000,19.292031,400.429575,0,0,0,0,0

51,12:30-12:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.571844,0.000000,13.456636,11.368004,0.000000,30.768215,0.000000,0.000000,127.954190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.030453,49.207911,0.000000,0.000000,0.867282,0.000000,25.523316,21.226312,7.608765,119.287862,13.053450,105.14,0.000000,142.293572,21.895262,0.000000,19.292031,400.429575,0,0,0,0,0

52,12:45-13:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.777883,0.000000,13.456636,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,9.509260,49.207911,0.000000,0.000000,0.867282,0.000000,25.523316,21.226312,7.608765,119.287862,13.053450,105.14,0.000000,142.293572,21.895262,0.000000,19.292031,400.429575,0,0,0,0,0

53,13:00-13:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.777883,0.000000,11.337893,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,177.765228,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,9.509260,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,11.575200,7.608765,119.287862,7.685065,106.11,0.000000,117.275621,14.484627,0.000000,19.292031,400.429575,0,0,0,0,0

54,13:15-13:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.777883,0.000000,11.337893,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,177.767830,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,9.509260,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,11.575200,7.608765,119.287862,7.685065,106.11,0.000000,113.109864,14.484627,0.000000,19.292031,400.429575,0,0,0,0,0

55,13:30-13:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,36.777883,0.000000,11.441538,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,178.180405,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,10.224552,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,11.575200,7.608765,119.287862,7.685065,106.11,0.000000,118.323118,14.484627,0.000000,19.292031,400.429575,0,0,0,0,0

56,13:45-14:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.086941,0.000000,11.441538,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,178.182967,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,10.224552,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,11.575200,7.608765,119.287862,13.444016,106.11,0.000000,136.319198,21.895262,0.000000,19.292031,400.429575,0,0,0,0,0

57,14:00-14:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.086941,0.000000,13.478377,11.368004,0.000000,30.768215,0.000000,0.000000,108.662190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,10.224552,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,21.226312,7.608765,119.287862,13.444016,109.96,0.000000,142.293572,21.895262,0.000000,19.292031,401.484606,0,0,0,0,0

58,14:15-14:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.086941,0.000000,13.478377,11.368004,0.000000,30.768215,0.000000,0.000000,118.308190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,21.226312,7.608765,119.287862,13.444016,109.96,0.000000,142.293572,21.895262,0.000000,19.292031,401.514750,0,0,0,0,0

59,14:30-14:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.086941,0.000000,13.623912,11.368004,0.000000,30.768215,0.000000,0.000000,147.246190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,21.226312,7.608765,119.287862,13.444016,115.75,0.000000,142.293572,21.895262,0.000000,19.292031,401.514750,0,0,0,0,0

60,14:45-15:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.292979,0.000000,13.623912,11.368004,0.000000,30.768215,0.000000,0.000000,156.892190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,21.226312,7.608765,119.287862,13.444016,115.75,0.000000,142.293572,21.895262,0.000000,19.292031,401.514750,0,0,0,0,0

61,15:00-15:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.292979,0.000000,13.478377,7.413916,0.000000,30.768215,0.000000,0.000000,176.184190,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,11.221015,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,35.326546,7.608765,119.287862,17.888507,115.75,0.000000,142.293572,30.442776,0.000000,19.292031,401.514750,0,0,0,0,0

62,15:15-15:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.292979,0.000000,20.919280,4.942610,0.000000,30.768215,0.000000,0.000000,182.381745,88.743200,182.703825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,32.381622,7.608765,119.287862,17.888507,115.75,0.000000,142.293572,30.442776,0.000000,19.292031,401.514750,0,0,0,0,0

63,15:30-15:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.292979,0.000000,20.919280,4.942610,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,239.488613,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,115.75,0.000000,142.293572,30.442776,0.000000,19.292031,401.514750,0,0,0,0,0

64,15:45-16:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.602037,0.000000,20.919280,11.368004,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,259.871825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,115.75,0.000000,142.293572,30.442776,0.000000,19.292031,401.514750,0,0,0,0,0

65,16:00-16:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.602037,0.000000,20.919280,11.368004,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,279.404975,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,115.75,0.000000,142.293572,30.442776,0.000000,19.292031,401.514750,0,0,0,0,0

66,16:15-16:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.602037,0.000000,20.919280,11.368004,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,298.455825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,115.75,0.000000,142.293572,30.442776,0.000000,19.292031,401.514750,0,0,0,0,0

67,16:30-16:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.602037,0.000000,20.919280,9.638090,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,327.393825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,108.86,0.000000,142.293572,28.104586,0.000000,19.292031,402.569781,0,0,0,0,0

68,16:45-17:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.808076,0.000000,20.919280,9.885221,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,337.039825,0.000000,147.526406,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.867282,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,104.22,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

69,17:00-17:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.808076,0.000000,20.919280,9.885221,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,394.915825,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,50.051165,35.296354,15.177595,49.207911,0.000000,0.000000,0.885734,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,120.96,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

70,17:15-17:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.808076,0.000000,20.919280,9.885221,0.000000,30.768215,0.000000,0.000000,205.532145,88.743200,414.207825,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,50.051165,35.296354,15.177595,49.207911,0.000000,0.000000,0.885734,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,114.45,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

71,17:30-17:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,37.808076,0.000000,20.919280,9.885221,0.000000,30.768215,0.000000,0.000000,211.319745,88.743200,423.853825,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.885734,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,105.14,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

72,17:45-18:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.117134,0.000000,20.919280,9.885221,0.000000,30.768215,0.000000,0.000000,211.319745,88.743200,433.499825,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,15.177595,49.207911,0.000000,0.000000,0.885734,0.000000,15.597582,27.367728,7.608765,119.287862,17.888507,95.83,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

73,18:00-18:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.117134,0.000000,25.455890,9.885221,0.000000,30.768215,0.000000,10.999334,261.477503,88.743200,462.437825,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,17.956693,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,95.83,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

74,18:15-18:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.117134,0.000000,25.455890,9.885221,0.000000,30.768215,0.000000,21.998668,262.703987,88.743200,510.667825,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,50.051165,35.296354,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,91.18,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

75,18:30-18:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.117134,0.000000,25.455890,9.885221,0.000000,30.768215,0.000000,32.998001,359.163987,88.743200,590.090963,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,50.051165,35.296354,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,88.40,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

76,18:45-19:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.885221,0.000000,30.768215,0.000000,32.998001,359.163987,88.743200,590.090963,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,94.91,0.000000,142.293572,28.104586,0.000000,18.162468,402.599925,0,0,0,0,0

77,19:00-19:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,453.951851,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,89.32,0.000000,142.293572,28.104586,0.000000,18.510089,402.599925,0,0,0,0,0

78,19:15-19:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,455.623987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,85.60,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

79,19:30-19:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,571.375987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,81.88,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

80,19:45-20:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,19.990370,12.636260,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,571.375987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,79.09,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

81,20:00-20:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,25.156768,12.636260,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,78.16,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

82,20:15-20:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,25.156768,12.636260,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,75.36,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

83,20:30-20:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,25.156768,12.636260,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,8.084313,119.287862,17.888507,71.64,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

84,20:45-21:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,25.156768,12.636260,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.885734,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,68.85,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

85,21:00-21:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,22.031464,0.344865,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,66.07,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

86,21:15-21:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,22.031464,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,7.608765,119.287862,17.888507,65.13,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

87,21:30-21:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,22.031464,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.597968,119.287862,17.888507,63.27,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

88,21:45-22:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,22.031464,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,630.030902,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,12.686419,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.597968,119.287862,17.888507,63.27,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

89,22:00-22:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,3.812111,0.000000,0.000000,15.841047,5.286008,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,561.729987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,4.469245,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.597968,119.287862,17.888507,64.20,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

90,22:15-22:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,8.457613,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,561.729987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.001605,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.597968,119.287862,17.888507,63.27,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

91,22:30-22:45,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,1.244905,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,532.791987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.597968,119.287862,17.888507,63.27,0.000000,142.293572,28.104586,0.000000,18.758419,402.599925,0,0,0,0,0

92,22:45-23:00,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,532.791987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,36.188319,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.597968,119.287862,17.888507,61.41,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

93,23:00-23:15,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,532.791987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.407749,119.287862,17.888507,59.54,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

94,23:15-23:30,100.288256,0.000000,0.000000,0.000000,80.702294,0.000000,0.000000,0.000000,0.000000,15.841047,0.000000,0.000000,0.000000,38.323172,0.000000,25.455890,9.390960,0.000000,30.768215,0.000000,43.997335,532.791987,88.743200,662.467947,0.000000,0.000000,113.943375,15.244585,0.000000,41.149836,0.000000,0.000000,45.791491,35.296354,18.968570,49.207911,0.000000,0.000000,0.922640,0.000000,26.941278,30.220822,15.407749,119.287862,17.888507,58.62,0.000000,142.293572,28.104586,0.000000,19.292031,402.599925,0,0,0,0,0

