Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0.2562,0,21.82362,42.392196,0,2.208,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

60,14:45-15:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0.2562,0,21.82362,42.392196,0,2.208,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

61,15:00-15:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,2.208,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,15.561,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

62,15:15-15:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,2.208,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,15.561,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

63,15:30-15:45,0,653.1525,0,683.129127,0,0,0,0,0,0,1.0248,0,21.82362,42.392196,0,2.208,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,15.561,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

64,15:45-16:00,0,653.1525,0,683.129127,0,0,0,0,0,0,1.0248,0,21.82362,42.392196,0,2.208,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,31.122,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

65,16:00-16:15,16.478852,653.1525,0,683.129127,0,0,0,3.3325,0,0,1.0248,0,21.82362,42.392196,0,24.288,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,31.122,8.34024,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

66,16:15-16:30,16.478852,653.1525,0,682.829127,0,0,0,3.3325,0,0,1.0248,0,21.82362,42.392196,0,24.288,0,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,31.122,8.34024,26.39091,1.3944,0.70781,17.046,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

67,16:30-16:45,16.478852,653.1525,0,682.829127,0,0,0,3.3325,0,0,1.0248,0,21.82362,42.392196,0,3.864,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,8.34024,26.39091,1.3944,0.70781,19.887,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

68,16:45-17:00,16.478852,653.1525,0,682.829127,0,0,0,3.3325,0,0,1.0248,0,21.82362,42.392196,0,2.3184,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,8.34024,26.39091,1.3944,0.70781,36.933,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

69,17:00-17:15,32.957704,653.1525,0,682.829127,9.018467,0,0,13.17004,0,0,0.5124,0,21.82362,42.392196,0,2.3184,17.748,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,8.34024,26.39091,1.3944,0.70781,64.396,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

70,17:15-17:30,32.957704,653.1525,0,682.829127,18.272072,0,0,13.17004,0,1.1,0.5124,0,21.82362,42.392196,0,2.3184,26.622,21.4668,0,0,0,92,59.0625,123.665625,5.27868,115.875,46.683,8.34024,26.39091,6.972,0.70781,75.76,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

71,17:30-17:45,32.957704,653.1525,0,682.829127,18.272072,0,7.031,26.34008,0,13.0416,0.5124,0,21.82362,42.392196,0,2.3184,35.496,21.4668,0,0,0,92,59.0625,123.665625,15.804048,115.875,46.683,4.7082,26.39091,55.776,0.70781,93.5636,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

72,17:45-18:00,32.957704,653.1525,0,682.829127,27.408108,0,13.904,26.34008,0,13.0416,0.5124,0,21.82362,42.392196,0,2.3184,35.496,21.4668,0,0,0,92,59.0625,123.665625,15.804048,115.875,46.683,4.7082,26.39091,55.776,0.70781,116.9545,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

73,18:00-18:15,32.957704,653.1525,0,682.829127,27.408108,0,22.12,26.34008,0,13.0416,1.1529,0,21.82362,42.392196,0,2.3184,35.496,21.4668,0,0,0,92,59.0625,123.665625,15.804048,115.875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

74,18:15-18:30,32.957704,653.1525,0,682.829127,27.408108,0,26.07,26.34008,0,13.0416,1.1529,0,21.82362,42.392196,0,2.3184,35.496,21.4668,0,0,0,92,59.0625,123.665625,15.804048,115.875,46.683,4.7082,26.39091,55.776,0.70781,140.3454,54.4401,0,0,15.225,29.4,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

75,18:30-18:45,32.957704,653.1525,0,682.829127,27.408108,0,26.07,26.34008,0,13.0416,1.1529,0,21.82362,42.392196,0,2.3184,35.496,21.4668,0,0,0,92,59.0625,123.665625,15.804048,115.875,46.683,4.7082,26.39091,41.832,0.70781,132.58,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

76,18:45-19:00,32.957704,653.1525,0,682.829127,18.272072,0,26.07,26.34008,0,13.0416,1.1529,0,21.82362,42.392196,0,2.3184,35.496,21.4668,0,0,0,92,59.0625,123.665625,15.804048,115.875,46.683,4.7082,26.39091,41.832,0.70781,111.746,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,125.88,20.73185,0,15.00135,418.77

77,19:00-19:15,32.957704,653.1525,0,682.829127,18.272072,0,26.07,13.17004,0,6.5208,0.5124,0,21.82362,42.392196,0,2.3184,26.622,21.4668,0,0,0,92,59.0625,123.665625,5.27868,115.875,46.683,4.7082,26.39091,6.972,0.70781,47.35,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,136.37,20.73185,0,15.00135,418.77

78,19:15-19:30,16.478852,653.1525,0,682.829127,9.018467,0,14.04936,0,0,6.5208,0.5124,0,21.82362,42.392196,0,2.3184,17.748,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,4.7082,26.39091,1.3944,0.70781,35.986,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,147.515625,20.73185,0,15.00135,418.77

79,19:30-19:45,16.478852,653.1525,0,682.829127,0,0,6.32,0,0,6.5208,6.2769,0,21.82362,42.392196,0,2.3184,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,4.7082,26.39091,1.3944,0.70781,20.1711,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,147.515625,20.73185,0,15.00135,418.77

80,19:45-20:00,16.478852,653.1525,0,682.829127,0,0,0,0,0,6.5208,6.2769,0,21.82362,42.392196,0,2.3184,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,147.515625,20.73185,0,15.00135,418.77

81,20:00-20:15,16.478852,653.1525,0,682.829127,0,0,0,0,0,0,6.2769,0,21.82362,42.392196,0,4.416,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,29.925,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,136.37,20.73185,0,15.00135,418.77

82,20:15-20:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,36.432,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,46.683,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,131.125,20.73185,0,15.00135,418.77

83,20:30-20:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,36.432,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,45.486,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,131.125,20.73185,0,15.00135,418.77

84,20:45-21:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,3.312,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,43.47,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,131.125,20.73185,0,15.00135,418.77

85,21:00-21:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,28.98,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,131.125,20.73185,0,15.00135,418.77

86,21:15-21:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,28.98,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.618,131.125,20.73185,0,15.00135,418.77

87,21:30-21:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,28.98,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

88,21:45-22:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,115.875,14.49,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

89,22:00-22:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,14.49,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

90,22:15-22:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,14.49,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

91,22:30-22:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

92,22:45-23:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,2.8182,0,21.82362,42.392196,0,2.208,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

93,23:00-23:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,8.832,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

94,23:15-23:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,8.832,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

95,23:30-23:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,8.832,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

96,23:45-24:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,21.82362,42.392196,0,8.832,8.874,21.4668,0,0,0,92,59.0625,123.665625,0,117,0,4.7082,26.39091,1.3944,0.70781,0,54.4401,0,0,15.225,30.45,0,0,0,92.7216,0,0,0,35.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.918,131.125,20.73185,0,15.00135,418.77

