Block,Time,BRBCL,FSTPP I & II,KHSTPP-II,TALA,KHSTPP-I,KUDGI,SASAN,RIHAND1,TANAKPUR,NJPC,DADRI_LF,SINGRAULI_HYDRO,DADRI_CRF,NAPP,CHAMERA3,DADRI_RF,ANTA_RF,JHAJJAR,UNCHAHAR2,TEHRI,KOLDAM,SEWA2,ANTA_CRF,AURY_CRF,BSIUL,RAMPUR,RIHAND2,UNCHAHAR1,RAPPB,DULHASTI,ANTA_LF,DADRI_GF,RAPPC,KISHANGANGA,PARBATI3,ANTA_GF,UNCHAHAR3,TANDA2,AURY_GF,CHAMERA2,AURY_RF,URI2,DADRT2,KOTESHWR,RIHAND3,SALAL,UNCHAHAR4,DHAULIGNGA,URI,AURY_LF,SINGRAULI,CHAMERA1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,18.407624,19.985793,112.691142,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.895875,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,235.895410,0.000000,119.226029,12.323126,0.000000,0.000000,38.317190,0.000000,118.584300,0.000000,0,0,0,0,0

48,11:45-12:00,18.382513,19.985793,112.691142,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,340.327300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.895875,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,226.254410,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

49,12:00-12:15,19.281969,19.985793,112.691142,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,287.121655,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,208.929940,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

50,12:15-12:30,19.281969,19.985793,112.691142,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,263.199300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,206.972410,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

51,12:30-12:45,19.281969,19.985793,114.465376,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,253.558300,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,206.972410,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

52,12:45-13:00,19.281969,16.028548,114.465376,0.000000,43.596602,106.05,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,230.419900,27.739471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,197.331410,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

53,13:00-13:15,19.281969,9.896872,114.465376,0.000000,43.596602,105.09,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,19.057461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,208.833766,0.000000,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

54,13:15-13:30,19.281969,9.896872,114.465376,0.000000,43.596602,104.12,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,19.057461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,4.928248,214.104339,0.000000,119.226029,12.323126,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

55,13:30-13:45,19.281969,14.100348,115.634058,0.000000,43.596602,102.19,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,19.057461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,6.484537,214.104339,0.000000,119.226029,12.323126,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

56,13:45-14:00,19.281969,14.100348,115.634058,0.000000,43.596602,100.27,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,27.739471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,23.863095,218.615749,0.000000,119.226029,12.323126,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

57,14:00-14:15,19.281969,14.100348,115.634058,0.000000,43.596602,99.30,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,27.739471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,23.863095,218.615749,0.000000,119.226029,12.323126,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

58,14:15-14:30,19.281969,14.100348,115.634058,0.000000,43.596602,100.27,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,27.739471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,23.863095,218.615749,0.000000,119.226029,16.804263,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

59,14:30-14:45,19.281969,19.985793,115.634058,0.000000,43.596602,102.19,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,30.631771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,23.863095,218.615749,8.555423,119.226029,68.337336,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

60,14:45-15:00,19.281969,19.985793,115.634058,0.000000,43.596602,100.27,403.736157,88.697200,2.470024,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,23.863095,218.615749,8.555423,119.226029,68.337336,0.000000,0.000000,8.514931,0.000000,118.584300,0.000000,0,0,0,0,0

61,15:00-15:15,19.281969,19.985793,115.634058,0.000000,43.596602,100.27,403.736157,88.697200,4.322542,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,241.911972,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,228.256749,8.555423,119.226029,68.337336,0.000000,0.000000,38.317190,0.000000,118.584300,0.000000,0,0,0,0,0

62,15:15-15:30,19.281969,19.985793,115.634058,0.000000,43.596602,99.30,403.736157,88.697200,4.322542,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,260.499820,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,257.179749,8.555423,119.226029,68.337336,0.000000,0.000000,38.317190,0.000000,118.584300,0.000000,0,0,0,0,0

63,15:30-15:45,19.281969,19.985793,115.634058,0.000000,43.596602,124.37,403.736157,88.697200,4.322542,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,288.381592,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,295.743749,8.555423,119.226029,12.323126,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

64,15:45-16:00,19.281969,19.985793,115.634058,0.000000,43.596602,123.40,403.736157,88.697200,4.322542,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,334.860853,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.287000,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

65,16:00-16:15,19.281969,19.985793,115.634058,0.000000,43.596602,123.40,403.736157,88.697200,6.175060,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,377.927200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

66,16:15-16:30,19.281969,19.985793,115.634058,0.000000,43.596602,121.48,403.736157,88.697200,6.175060,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,474.337200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,0.000000,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

67,16:30-16:45,19.281969,19.985793,115.634058,0.000000,43.596602,120.51,403.736157,88.697200,4.322542,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,426.132200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

68,16:45-17:00,19.281969,19.985793,115.634058,0.000000,43.596602,118.58,403.736157,88.697200,4.322542,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,474.337200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

69,17:00-17:15,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,4.322542,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,483.978200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,0.000000,4.257466,0.000000,118.584300,0.000000,0,0,0,0,0

70,17:15-17:30,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,4.322542,54.780162,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,483.978200,40.868295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.892300,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,8.787675,4.257466,0.000000,118.584300,6.778587,0,0,0,0,0

71,17:30-17:45,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,4.322542,73.040216,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,483.978200,40.868295,15.002360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.894489,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,3.681898,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,17.616105,4.257466,0.000000,118.584300,13.481010,0,0,0,0,0

72,17:45-18:00,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,4.322542,91.300270,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,483.978200,40.868295,30.004720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,2.894489,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,9.078351,329.298092,8.555423,119.226029,2.240568,0.000000,17.616105,4.257466,0.000000,118.584300,27.038184,0,0,0,0,0

73,18:00-18:15,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,11.494258,109.560324,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,483.978200,40.868295,45.007080,0.000000,4.369494,0.000000,0.000000,2.121020,0.000000,113.884312,2.894489,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,31.526864,0.000000,1.394083,0.000000,0.000000,25.394471,0.000000,5.836083,329.298092,17.110847,119.226029,2.240568,0.000000,26.424157,4.257466,0.000000,118.584300,38.081950,0,0,0,0,0

74,18:15-18:30,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,11.494258,135.307000,0.000000,0.571740,0.000000,0.000000,9.330406,0.000000,0.000000,483.978200,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,2.894777,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,31.526864,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,5.836083,329.298092,28.175861,119.226029,12.323126,0.000000,35.232209,4.257466,0.000000,118.584300,40.634964,0,0,0,0,0

75,18:30-18:45,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,11.494258,135.307000,0.000000,0.571740,0.000000,0.000000,9.330406,0.000000,0.000000,483.978200,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,3.079424,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,31.526864,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,5.836083,329.298092,28.175861,119.226029,12.323126,0.000000,35.232209,4.257466,0.000000,118.584300,40.634964,0,0,0,0,0

76,18:45-19:00,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,11.494258,135.307000,0.000000,0.571740,0.000000,0.000000,9.330406,0.000000,0.000000,483.978200,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,3.079424,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,31.526864,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,5.836083,329.298092,28.175861,119.226029,12.323126,0.000000,35.232209,4.257466,0.000000,118.584300,40.634964,0,0,0,0,0

77,19:00-19:15,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,3.087530,135.307000,0.000000,0.571740,0.000000,0.000000,18.679226,0.000000,0.000000,469.516700,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,3.081693,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,15.763432,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,5.836083,329.298092,28.175861,119.226029,12.323126,0.000000,35.232209,38.317190,0.000000,118.584300,27.038184,0,0,0,0,0

78,19:15-19:30,19.281969,19.985793,115.634058,0.000000,43.596602,127.26,403.736157,88.697200,3.087530,135.307000,0.000000,0.571740,0.000000,0.000000,18.679226,0.000000,0.000000,469.516700,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,3.081693,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,3.681898,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,5.836083,329.298092,28.175861,119.226029,12.323126,0.000000,35.232209,38.317190,0.000000,118.584300,27.038184,0,0,0,0,0

79,19:30-19:45,19.281969,19.985793,115.634058,0.000000,43.596602,111.84,403.736157,88.697200,3.087530,127.820378,0.000000,0.571740,0.000000,0.000000,18.679226,0.000000,0.000000,469.516700,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,4.600958,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,38.091707,0.000000,5.836083,329.298092,28.175861,119.226029,12.323126,0.000000,35.232209,4.257466,0.000000,118.584300,25.134087,0,0,0,0,0

80,19:45-20:00,19.281969,19.985793,115.634058,0.000000,43.596602,111.84,403.736157,88.697200,3.087530,117.777348,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,411.670700,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,12.573407,0.000000,113.884312,4.600958,0.000000,47.661784,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,25.394471,0.000000,5.836083,329.298092,17.110847,119.226029,2.240568,0.000000,26.363025,4.257466,0.000000,118.584300,13.481010,0,0,0,0,0

81,20:00-20:15,19.281969,19.985793,115.634058,0.000000,43.596602,111.84,403.736157,88.697200,3.087530,73.040216,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,342.294064,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,6.286703,0.000000,113.884312,4.636703,0.000000,31.774522,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,12.697236,0.000000,5.836083,329.298092,8.555423,119.226029,2.240568,0.000000,7.641457,4.257466,0.000000,118.584300,13.481010,0,0,0,0,0

82,20:15-20:30,19.281969,19.985793,115.634058,0.000000,43.596602,102.19,403.736157,88.697200,3.087530,54.780162,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,295.824444,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,6.286703,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,5.836083,329.298092,8.555423,119.226029,2.240568,0.000000,7.641457,4.257466,0.000000,118.584300,6.778587,0,0,0,0,0

83,20:30-20:45,19.281969,19.985793,115.634058,0.000000,43.596602,102.19,403.736157,88.697200,3.087530,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,267.933031,40.868295,45.007080,0.000000,10.157788,0.000000,0.000000,6.286703,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,5.836083,329.298092,8.555423,119.226029,2.240568,0.000000,0.000000,12.772397,0.000000,118.584300,0.000000,0,0,0,0,0

84,20:45-21:00,19.281969,19.985793,115.634058,0.000000,43.596602,92.55,403.736157,88.697200,3.087530,36.520108,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,40.868295,45.007080,0.000000,4.742186,0.000000,0.000000,6.286703,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,5.836083,302.788331,8.555423,119.226029,2.240568,0.000000,0.000000,12.772397,0.000000,118.584300,0.000000,0,0,0,0,0

85,21:00-21:15,19.281969,19.985793,115.634058,0.000000,43.596602,92.55,403.736157,88.697200,3.087530,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,40.868295,45.007080,0.000000,3.855436,0.000000,0.000000,6.286703,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,5.836083,294.208420,8.555423,119.226029,2.240568,0.000000,0.000000,12.772397,0.000000,118.584300,0.000000,0,0,0,0,0

86,21:15-21:30,19.281969,19.985793,115.634058,0.000000,43.596602,82.91,403.736157,88.697200,3.087530,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,30.004720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,5.836083,277.972976,8.555423,119.226029,2.240568,0.000000,0.000000,12.772397,0.000000,118.584300,0.000000,0,0,0,0,0

87,21:30-21:45,19.281969,19.985793,115.634058,0.000000,43.596602,82.91,403.736157,88.697200,3.087530,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,30.004720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,277.982617,8.555423,119.226029,2.240568,0.000000,0.000000,12.772397,0.000000,118.584300,0.000000,0,0,0,0,0

88,21:45-22:00,19.281969,19.985793,115.634058,0.000000,43.596602,82.91,403.736157,88.697200,3.087530,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,30.004720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,278.021181,8.555423,119.226029,2.240568,0.000000,0.000000,12.772397,0.000000,118.584300,0.000000,0,0,0,0,0

89,22:00-22:15,19.281969,19.985793,115.634058,0.000000,43.596602,72.31,403.736157,88.697200,3.087530,18.260054,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,14.759407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,312.574525,8.555423,119.226029,2.240568,0.000000,0.000000,15.965496,0.000000,118.584300,0.000000,0,0,0,0,0

90,22:15-22:30,19.281969,15.782317,115.634058,0.000000,43.596602,69.42,403.736157,88.697200,3.087530,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,13.969809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,312.825191,8.555423,119.226029,2.240568,0.000000,0.000000,15.965496,0.000000,118.584300,0.000000,0,0,0,0,0

91,22:30-22:45,19.281969,15.782317,115.634058,0.000000,43.596602,69.42,403.736157,88.697200,3.087530,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,324.786683,8.555423,119.226029,2.240568,0.000000,0.000000,15.965496,0.000000,118.584300,0.000000,0,0,0,0,0

92,22:45-23:00,19.281969,15.782317,115.634058,0.000000,43.596602,66.52,403.736157,88.697200,3.087530,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,324.786683,8.555423,119.226029,2.240568,0.000000,0.000000,15.965496,0.000000,118.584300,0.000000,0,0,0,0,0

93,23:00-23:15,19.281969,15.782317,93.295186,0.000000,36.005761,64.59,403.736157,88.697200,3.087530,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,291.043183,0.000000,119.226029,2.240568,0.000000,0.000000,15.965496,0.000000,118.584300,0.000000,0,0,0,0,0

94,23:15-23:30,19.281969,15.782317,93.295186,0.000000,36.005761,62.67,403.736157,88.697200,3.087530,0.000000,0.000000,0.571740,0.000000,0.000000,0.000000,0.000000,0.000000,228.896622,32.186286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,3.740825,0.000000,15.887261,0.000000,0.000000,52.118668,0.000000,0.000000,0.000000,1.394083,0.000000,0.000000,0.000000,0.000000,7.132990,233.283277,0.000000,119.226029,2.240568,0.000000,0.000000,15.965496,0.000000,118.584300,0.000000,0,0,0,0,0

