Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/19072037/LT-05,NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01062024/30062024/R2,NR/01102023/22052037/LT-59,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/30092023/26122029/SH-06,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,WR/01102023/29112042/L_NR_2019_05,WR/01102023/16072048/L_NR_2022_08,WR/01102023/01102023/L_NR_2020_06,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01062024/30062024/IEPL01,NR/16062024/30062024/1000011196-KWHPS-BRPL(DISCOM),NR/01062024/30062024/APPCPL/180/F25/GNA/12300,SR/01102023/07102043/L_NR_2018_61,NR/01102023/02012046/L_NR_2021_17,NR/01102023/06022042/L_NR_2012_02,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/31052040/LT-31,NR/22102023/11042047/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,NR/01102023/02122045/L_NR_2021_13,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/30092023/31122025/SH-07,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01102023/30042040/GNA_LT_36,NR/01102023/14082046/L_NR_2021_16,WR/01102023/24112044/L_NR_2020_07,NR/01102023/23072042/L_NR_2012_04,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/31102037/L_NR_2019_11,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),WR/01102023/01102023/L_NR_2022_09,L_NR_2019_19,WR/01102023/31032046/L_NR_2020_05,NR/01102023/30042040/GNA_LT_35,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_16
54,13:15-13:30,29.270000,66.190000,0.000000,0.000000,7.290000,272.830000,25.980000,11.510000,29.15,16,17,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,22.01,0,261.970000,7.660000,15.390000,47,193,100.520000,6.080000,63.280000,82,45,46.67,24.120000,25.980000,24.660000,0.000000,15.780000,0,17,0.000000,29.15,45,29.15,7.980000,0.000000,45,118.884086,51,15.390000,233.33,92.56,93

55,13:30-13:45,29.270000,66.190000,0.000000,0.000000,7.290000,272.830000,25.980000,11.510000,29.31,16.66,17.66,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,21.61,0,261.970000,7.660000,15.310000,47,193,100.520000,6.080000,63.280000,82,45,46.67,24.120000,25.980000,24.660000,0.000000,15.690000,0,17.67,0.000000,29.32,43.33,29.32,7.980000,0.000000,43.33,114.704339,53,15.310000,233.33,92.46,93

56,13:45-14:00,29.270000,115.360000,0.000000,0.000000,7.290000,272.830000,25.980000,11.510000,29.81,18,18,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,21.01,0,261.970000,7.660000,15.070000,47,189,100.520000,6.080000,63.280000,81,44.5,46.67,24.120000,25.980000,24.660000,0.000000,15.450000,0,18,0.000000,29.82,46.33,29.82,7.980000,0.000000,46.33,110.0959,54,15.070000,233.33,92.51,93

57,14:00-14:15,29.270000,115.360000,0.000000,0.000000,7.450000,272.830000,25.980000,11.510000,29.99,18.66,18.34,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,20.6,0,261.970000,7.660000,14.770000,47,189,100.520000,6.080000,87.030000,81,44.73,46.67,24.120000,25.980000,24.660000,0.000000,15.150000,0,18.33,0.000000,29.98,49,29.98,8.440000,0.000000,49,105.049026,55,14.770000,233.33,92.36,93

58,14:15-14:30,29.270000,115.360000,0.000000,0.000000,7.450000,272.830000,25.980000,11.510000,29.99,19.34,19.16,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,20,0,261.970000,7.660000,14.280000,47,186,100.520000,6.080000,87.030000,79,44.17,46.67,24.120000,25.980000,24.660000,0.000000,14.640000,0,19.17,0.000000,29.98,51.67,29.98,8.440000,0.000000,51.67,99.622175,57.5,14.280000,233.33,92,93

59,14:30-14:45,29.780000,115.360000,0.000000,0.000000,7.600000,272.830000,25.980000,11.510000,29.99,20,20,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,21.01,0,261.970000,7.660000,13.790000,41,179,100.520000,6.080000,87.030000,76,42.85,44.22,24.120000,25.980000,24.660000,0.000000,14.130000,0,20,0.000000,29.98,53.33,29.98,8.440000,0.000000,53.33,96.212125,60,13.790000,221.08,91.3,81

60,14:45-15:00,29.780000,115.360000,0.000000,0.000000,7.600000,272.830000,25.980000,11.510000,29.99,21.66,20.84,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,21.41,0,261.970000,7.660000,13.180000,39,172,100.520000,6.080000,87.030000,73,41.54,42.58,24.120000,25.980000,24.660000,0.000000,13.510000,0,20.83,0.000000,29.98,54,29.98,8.440000,0.000000,54,92.470813,62.5,13.180000,212.9,89.4,78

61,15:00-15:15,28.260000,115.360000,0.000000,0.000000,7.910000,272.830000,25.980000,11.610000,29.99,22.66,21.16,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,21.61,0,261.970000,7.660000,12.650000,37,161,100.520000,6.210000,87.030000,69,39.87,40.23,24.120000,25.980000,24.660000,0.000000,12.980000,0,21.17,0.000000,29.98,55,29.98,9.060000,0.000000,55,88.281323,63.5,12.650000,201.18,85.59,75

62,15:15-15:30,28.260000,115.360000,0.000000,0.000000,7.910000,272.830000,25.980000,11.610000,30.15,24,22.16,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,23.41,0,261.970000,7.660000,11.930000,35,151,100.520000,6.210000,87.030000,64,37.77,37.89,24.120000,25.980000,24.660000,0.000000,12.230000,0,22.17,0.000000,30.15,56.33,30.15,9.060000,0.000000,56.33,83.575454,66.5,11.930000,189.45,80.57,70

63,15:30-15:45,28.260000,115.360000,0.000000,0.000000,8.230000,272.830000,25.980000,11.610000,30.31,25.34,23.5,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,24.41,0,261.970000,7.660000,11.000000,32,140,100.520000,6.210000,87.030000,60,36.14,35.54,24.120000,25.980000,24.660000,0.000000,11.280000,0,23.5,0.000000,30.32,56.33,30.32,9.060000,0.000000,56.33,77.408135,70.5,11.000000,177.72,75.16,63

64,15:45-16:00,29.280000,115.360000,0.000000,0.000000,8.230000,272.830000,25.980000,11.610000,30.65,26.66,24.34,0.000000,0.000000,0.000000,0.000000,67.540000,0.000000,26.01,0,261.970000,7.660000,10.290000,29,130,100.520000,6.210000,87.030000,55,34.08,33.2,24.120000,25.980000,24.660000,0.000000,10.540000,0,24.33,0.000000,30.65,58.33,30.65,9.060000,0.000000,58.33,71.065442,73,10.290000,165.99,69.46,58

65,16:00-16:15,30.280000,115.360000,48.240000,0.000000,8.540000,272.830000,25.980000,11.790000,30.65,26.66,24.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,27.21,0,261.970000,7.660000,9.380000,26,119,100.520000,6.490000,87.030000,51,31.74,30.42,24.120000,25.980000,24.660000,0.000000,9.610000,0,24.33,0.000000,30.65,61.67,30.65,9.510000,48.240000,61.67,64.177141,73,9.380000,152.13,63.52,53

66,16:15-16:30,30.280000,115.360000,48.240000,0.000000,8.540000,272.830000,25.980000,11.790000,30.65,26.66,24.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,28.01,0,261.970000,7.660000,8.460000,23,105,100.520000,6.490000,87.030000,45,28.05,27.65,24.120000,25.980000,24.660000,0.000000,8.670000,0,24.33,0.000000,30.65,63.33,30.65,9.510000,48.240000,63.33,56.782204,73,8.460000,138.26,57.27,46

67,16:30-16:45,30.280000,115.360000,48.240000,0.000000,8.930000,272.830000,25.980000,11.790000,30.65,26.66,24,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,28.41,0,261.970000,7.660000,7.510000,20,91,100.520000,6.490000,87.030000,39,24.55,24.88,24.120000,25.980000,24.660000,0.000000,7.700000,0,24,0.000000,30.65,65,30.65,9.510000,48.240000,65,48.783201,72,7.510000,124.39,50.71,40

68,16:45-17:00,30.280000,115.360000,48.240000,0.000000,8.930000,272.830000,25.980000,11.790000,30.65,26.66,24.5,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,28.61,0,261.970000,7.660000,6.470000,17,79,100.520000,6.490000,87.030000,34,22.52,22.1,24.120000,25.980000,24.660000,0.000000,6.630000,0,24.5,0.000000,30.65,65.67,30.65,9.510000,48.240000,65.67,41.01803,73.5,6.470000,110.53,43.4,33

69,17:00-17:15,30.280000,115.360000,48.240000,24.120000,9.310000,272.830000,25.980000,12.250000,27.11,26.66,23.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,31.82,0,261.970000,7.660000,5.380000,13,67,100.520000,6.870000,87.030000,28,19.06,19.35,24.120000,25.980000,24.660000,24.120000,5.510000,0,23.33,0.000000,22,65.67,33,9.980000,48.240000,65.67,33.71078,70,5.380000,96.77,36,27

70,17:15-17:30,30.280000,115.360000,48.240000,24.120000,9.310000,272.830000,25.980000,12.250000,19.9,26.66,22.84,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,33.82,0,261.970000,7.660000,4.350000,9,53,100.520000,6.870000,87.030000,22,15.08,16.6,24.120000,25.980000,24.660000,24.120000,4.460000,0,22.83,0.000000,11,65.67,31.94,9.980000,48.240000,65.67,26.939395,68.5,4.350000,83.01,29.2,19

71,17:30-17:45,30.280000,115.360000,48.240000,24.120000,9.700000,272.830000,25.980000,12.250000,13.12,26.66,22.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,35.82,0,261.970000,7.660000,3.310000,7,39,100.520000,6.870000,87.030000,16,11.93,13.67,24.120000,25.980000,24.660000,24.120000,3.390000,0,22.33,0.000000,3,66,23.68,9.980000,48.240000,66,20.596702,67,3.310000,68.36,22.41,15

72,17:45-18:00,30.280000,115.360000,48.240000,24.120000,9.700000,272.830000,25.980000,12.250000,8.39,26.66,21.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,36.82,0,261.970000,7.660000,2.590000,5,28,100.520000,6.870000,87.030000,12,9,10.75,24.120000,25.980000,24.660000,24.120000,2.650000,0,21.33,0.000000,0,66,15.34,9.980000,48.240000,66,14.672958,64,2.590000,53.74,15.85,10

73,18:00-18:15,31.290000,115.360000,48.240000,24.120000,10.090000,272.830000,25.980000,12.710000,0,25,22.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,37.42,0,261.970000,7.660000,1.910000,3,14,100.520000,7.330000,87.030000,6,5,8.09,24.120000,25.980000,24.660000,24.120000,1.960000,0,22.33,0.000000,0,65.67,0,10.360000,48.240000,65.67,9.674799,67,1.910000,40.47,10.01,5

74,18:15-18:30,31.290000,115.360000,48.240000,24.120000,10.090000,272.830000,25.980000,12.710000,0,23.66,23,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,7.660000,1.350000,1,7,100.520000,7.330000,87.030000,3,4,5.7,24.120000,25.980000,24.660000,24.120000,1.380000,0,23,0.000000,0,65.67,0,10.360000,48.240000,65.67,5.777599,69,1.350000,28.5,5.41,3

75,18:30-18:45,31.290000,115.360000,48.240000,24.120000,10.320000,272.830000,25.980000,12.710000,0,22.66,22.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,7.660000,0.900000,1,4,100.520000,7.330000,87.030000,1,3,3.9,24.120000,25.980000,24.660000,24.120000,0.920000,0,22.33,0.000000,0,64.33,0,10.360000,48.240000,64.33,2.503951,67,0.900000,19.51,2.35,1

76,18:45-19:00,31.290000,115.360000,48.240000,24.120000,10.320000,272.830000,25.980000,12.710000,0,22.66,22,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,7.660000,0.530000,0,1,100.520000,7.330000,87.030000,0,2,2.39,24.120000,25.980000,24.660000,24.120000,0.540000,0,22,0.000000,0,64.33,0,10.360000,48.240000,64.33,0.58458,66,0.530000,11.97,0,0

77,19:00-19:15,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,24.190000,13.170000,0,22,21.66,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,7.660000,0.090000,0,1,100.520000,7.800000,87.030000,0,1,1.47,24.120000,24.190000,24.660000,24.120000,0.090000,0,21.67,0.000000,0,63.33,0,10.360000,48.240000,63.33,0,65,0.090000,7.33,0,0

78,19:15-19:30,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,24.190000,13.170000,0,22,21.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,7.660000,0.010000,0,0,100.520000,7.800000,87.030000,0,0.5,0.71,24.120000,24.190000,24.660000,24.120000,0.010000,0,21.33,0.000000,0,62.67,0,10.360000,48.240000,62.67,0,64,0.010000,3.53,0,0

79,19:30-19:45,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,23.100000,13.170000,0,22,21.34,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,7.800000,87.030000,0,0,0.01,24.120000,23.100000,24.660000,24.120000,0.000000,0,21.33,0.000000,0,63.67,0,10.360000,48.240000,63.67,0,64,0.000000,0.05,0,0

80,19:45-20:00,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,23.100000,13.170000,0,20.66,21.66,24.120000,0.000000,0.000000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,7.800000,87.030000,0,0,0,24.120000,23.100000,24.660000,24.120000,0.000000,0,21.67,0.000000,0,64,0,10.360000,48.240000,64,0,65,0.000000,0,0,0

81,20:00-20:15,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,18.66,21.34,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.160000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,21.33,0.000000,0,62.33,0,10.360000,48.240000,62.33,0,64,0.000000,0,0,0

82,20:15-20:30,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,17.66,20.5,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.160000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,20.5,0.000000,0,60.33,0,10.360000,48.240000,60.33,0,61.5,0.000000,0,0,0

83,20:30-20:45,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,17.34,20.34,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.160000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,20.33,0.000000,0,59.33,0,10.360000,48.240000,59.33,0,61,0.000000,0,0,0

84,20:45-21:00,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,17,20.34,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.160000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,20.33,0.000000,0,59,0,10.360000,48.240000,59,0,61,0.000000,0,0,0

85,21:00-21:15,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,16.34,18.84,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.83,0.000000,0,52.67,0,10.360000,48.240000,52.67,0,56.5,0.000000,0,0,0

86,21:15-21:30,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,15.66,18.16,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.17,0.000000,0,52.67,0,10.360000,48.240000,52.67,0,54.5,0.000000,0,0,0

87,21:30-21:45,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,15,17.84,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,38.01,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,17.83,0.000000,0,52,0,10.360000,48.240000,52,0,53.5,0.000000,0,0,0

88,21:45-22:00,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,17.320000,13.170000,0,14.34,17.84,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,35.42,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,17.83,0.000000,0,52.67,0,10.360000,48.240000,52.67,0,53.5,0.000000,0,0,0

89,22:00-22:15,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,13.66,18.34,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,32.82,0,261.970000,15.610000,0.000000,0,0,100.520000,8.820000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.33,0.000000,0,53,0,10.210000,48.240000,53,0,55,0.000000,0,0,0

90,22:15-22:30,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,18,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,31.62,0,261.970000,15.610000,0.000000,0,0,100.520000,8.820000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18,0.000000,0,53.33,0,10.210000,48.240000,53.33,0,54,0.000000,0,0,0

91,22:30-22:45,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,18,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,30.82,0,261.970000,15.610000,0.000000,0,0,100.520000,8.820000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18,0.000000,0,54,0,10.210000,48.240000,54,0,54,0.000000,0,0,0

92,22:45-23:00,31.280000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,17.84,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,29.62,0,261.970000,15.610000,0.000000,0,0,100.520000,8.820000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,17.83,0.000000,0,54.33,0,10.210000,48.240000,54.33,0,53.5,0.000000,0,0,0

93,23:00-23:15,31.290000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,18.16,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,29.62,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.17,0.000000,0,52,0,9.980000,48.240000,52,0,54.5,0.000000,0,0,0

94,23:15-23:30,31.290000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,18.34,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,29.42,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.33,0.000000,0,49.67,0,9.980000,48.240000,49.67,0,55,0.000000,0,0,0

95,23:30-23:45,31.290000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,18.66,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,30.22,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.67,0.000000,0,48.67,0,9.980000,48.240000,48.67,0,56,0.000000,0,0,0

96,23:45-24:00,31.290000,115.360000,48.240000,24.120000,10.320000,272.830000,30.880000,13.170000,0,12.66,18.66,24.120000,0.000000,24.120000,38.600000,67.540000,0.000000,30.02,0,261.970000,15.610000,0.000000,0,0,100.520000,8.630000,87.030000,0,0,0,24.120000,30.880000,24.660000,24.120000,0.000000,0,18.67,0.000000,0,46.33,0,9.980000,48.240000,46.33,0,56,0.000000,0,0,0

