Block,Time,NR/01072024/31072024/R2,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/31052040/LT-31,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_36,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/05012040/L_NR_2020_02,NR/12072024/12072024/IEX_240711_01497,NR/01072024/15072024/NR/01072024/15072024/717759,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01102023/06022042/L_NR_2012_02,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/01102023/22052037/LT-59,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01102023/30042040/GNA_LT_35,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/31102037/L_NR_2019_11,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/30092023/26122029/SH-06,NR/01102023/19072037/LT-05,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/30092023/31122025/SH-07,WR/01102023/01102023/L_NR_2022_09,WR/01102023/01102023/L_NR_2020_06,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,WR/01102023/31032046/L_NR_2020_05,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_17,WR/01102023/30052048/L_NR_2022_10,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02122045/L_NR_2021_13,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/22102023/11042047/L_NR_2021_16,WR/01102023/29112042/L_NR_2019_05,NR/01102023/14082046/L_NR_2021_16
57,14:00-14:15,0.000000,0.000000,14.520000,7.370000,0.000000,15.520000,212.890000,14.880000,10.850000,4.820000,0.000000,0.000000,0.000000,187.840000,0.000000,31.280000,0.000000,8.530000,0.000000,14.520000,52.980000,8.810000,0.000000,57.510000,25.920000,70.220000,12.410000,25.920000,85,40.34,179,42.5,121,40.66,42,85,227.5,76,40.33,45.5,16,90.578871,33,0,84,33,88,33,0

58,14:15-14:30,0.000000,0.000000,14.110000,7.370000,0.000000,15.520000,212.890000,14.460000,10.850000,4.820000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,8.530000,0.000000,14.110000,52.980000,8.810000,0.000000,57.510000,25.920000,70.220000,12.410000,25.920000,85,40.34,179,42,121,40.66,41,85,227.5,76,40.33,45.5,16.6,93.08385,33,0,82,33,86,33,0

59,14:30-14:45,0.000000,0.000000,13.590000,7.370000,0.000000,15.520000,212.890000,13.920000,10.850000,4.820000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,8.910000,0.000000,13.590000,52.980000,8.200000,0.000000,57.510000,25.920000,70.220000,12.410000,25.920000,85,40.34,175,41.5,121,40.66,40,85,227.5,75,40.33,45.5,17,83.833947,33,0,79,33,85,33,0

60,14:45-15:00,0.000000,0.000000,13.100000,7.370000,0.000000,15.520000,212.890000,13.430000,10.850000,4.820000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,8.910000,0.000000,13.100000,52.980000,8.200000,0.000000,57.510000,25.920000,70.220000,12.410000,25.920000,85,40.34,168,41,121,40.66,39,85,218.16,72,40.33,43.63,18,74.223405,33,0,77,33,81,33,0

61,15:00-15:15,0.000000,0.000000,12.370000,7.370000,0.000000,15.520000,212.890000,12.680000,10.850000,5.100000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,9.300000,0.000000,12.370000,52.980000,8.430000,0.000000,57.510000,25.920000,70.220000,12.410000,25.920000,85,40.34,161,38.5,121,40.66,37,85,208.68,69,40.33,41.74,18.6,77.615361,33,0,73,33,78,33,0

62,15:15-15:30,0.000000,0.000000,11.540000,7.370000,0.000000,15.520000,212.890000,11.820000,10.850000,5.100000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,9.300000,0.000000,11.540000,52.980000,8.430000,0.000000,57.510000,25.920000,70.220000,12.410000,25.920000,85,40.34,151,36.5,121,40.66,35,85,197.79,64,40.33,39.56,19.4,65.59731,33,0,67,33,73,33,0

63,15:30-15:45,0.000000,0.000000,10.610000,7.370000,0.000000,15.520000,212.890000,10.880000,10.850000,5.100000,0.000000,0.000000,0.000000,178.770000,0.000000,31.280000,0.000000,9.680000,0.000000,10.610000,52.980000,8.430000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,85,40.34,140,34,121,40.66,32,85,186.69,60,40.33,37.34,21.01,66.035925,33,0,63,33,68,33,0

64,15:45-16:00,0.000000,0.000000,9.780000,7.370000,0.000000,15.520000,212.890000,10.030000,10.850000,5.100000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,9.680000,0.000000,9.780000,52.980000,8.430000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,85,40.34,130,33,121,40.66,30,85,176.4,55,40.33,35.28,22.21,65.295153,33,0,59,33,63,33,0

65,16:00-16:15,0.000000,0.000000,9.100000,7.370000,0.000000,15.520000,212.890000,9.330000,13.610000,5.380000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,10.080000,0.000000,9.100000,52.980000,8.660000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,85,40.34,123,30,121,40.66,27,85,163.12,52,40.33,32.62,23.41,63.413982,33,0,54,33,58,33,0

66,16:15-16:30,0.000000,0.000000,7.300000,7.370000,0.000000,15.520000,212.890000,7.480000,13.610000,5.380000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,10.080000,0.000000,7.300000,52.980000,8.660000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,85,40.34,109,28,121,40.66,24,85,148.73,46,40.33,29.74,24.21,60.382665,33,0,48,33,51,33,0

67,16:30-16:45,0.000000,0.000000,6.570000,7.370000,0.000000,15.520000,212.890000,6.730000,13.610000,5.380000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,10.380000,0.000000,6.570000,52.980000,9.190000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,86.67,40,95,26,120,40.66,21,86.67,136.02,40,40,27.21,25.21,44.475561,33,0,43,33,44,33,0

68,16:45-17:00,0.000000,0.000000,5.580000,7.370000,0.000000,15.520000,212.890000,5.720000,13.610000,5.380000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,10.380000,0.000000,5.580000,52.980000,9.190000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,86.67,40,81,22,120,40.66,19,86.67,121.59,34,40,24.32,26.21,36.638973,33,0,36,26,39,30.99,0

69,17:00-17:15,0.000000,0.000000,4.560000,15.310000,0.000000,15.520000,212.890000,4.680000,14.530000,5.840000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,10.380000,0.000000,4.560000,52.980000,9.340000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,86.67,40,70,18.5,120,40.66,16,86.67,106.11,30,40,21.22,26.61,29.53341,33,0,29,18,34,24.4,0

70,17:15-17:30,0.000000,0.000000,3.790000,15.310000,0.000000,15.520000,212.890000,3.890000,14.530000,5.840000,0.000000,0.000000,0.000000,166.600000,0.000000,31.280000,0.000000,10.380000,0.000000,3.790000,52.980000,9.340000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,86.67,40,56,15.5,120,40.66,13,86.67,89.93,24,40,17.99,27.01,23.149125,29.56,0,23,9,27,17.91,0

71,17:30-17:45,0.000000,0.000000,2.880000,15.310000,0.000000,15.520000,212.890000,2.960000,14.530000,4.450000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,10.380000,0.000000,2.880000,52.980000,9.340000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,86.67,40,42,12.5,120,40.66,10,86.67,73.62,18,40,14.72,35.64,19.162602,20.71,0,17,3,20,11.81,0

72,17:45-18:00,0.000000,0.000000,2.250000,15.310000,0.000000,15.520000,212.890000,2.310000,14.530000,4.450000,0.000000,0.000000,0.000000,226.930000,0.000000,31.280000,0.000000,10.380000,0.000000,2.250000,52.980000,9.340000,0.000000,76.380000,25.920000,70.220000,12.410000,25.920000,86.67,40,32,8.5,120,40.66,7,86.67,57.79,13,40,11.56,35.04,15.127344,13.51,0,15,0,16,7.55,0

73,18:00-18:15,20.470000,0.000000,1.670000,15.310000,0.000000,15.520000,212.890000,1.710000,14.530000,4.450000,0.000000,163.760000,81.880000,226.930000,61.600000,31.290000,61.410000,8.990000,0.000000,1.670000,52.980000,9.340000,0.000000,76.380000,25.920000,66.070000,12.410000,25.920000,86.67,40,21,7,120,40.66,5,86.67,45.35,9,40,9.07,34.24,13.606812,0,0,13,0,10,0,0

74,18:15-18:30,20.470000,0.000000,1.180000,15.310000,0.000000,15.520000,212.890000,1.210000,14.530000,4.450000,0.000000,163.760000,81.880000,226.930000,61.600000,31.290000,61.410000,8.990000,0.000000,1.180000,52.980000,9.340000,0.000000,86.890000,25.920000,66.070000,12.410000,25.920000,86.67,40,14,5,120,40.66,3,86.67,33.93,6,40,6.79,33.14,8.996481,0,0,10,0,7,0,0

75,18:30-18:45,20.470000,0.000000,0.780000,15.310000,0.000000,15.520000,233.120000,0.800000,14.530000,4.450000,0.000000,163.760000,81.880000,261.540000,61.600000,31.290000,61.410000,8.990000,0.000000,0.780000,81.880000,9.340000,0.000000,86.890000,25.920000,115.150000,12.410000,25.360000,86.67,40,7,3,120,40.66,1,86.67,24.33,3,40,4.86,33.48,3.70386,0,0,7,0,1,0,0

76,18:45-19:00,20.470000,0.000000,0.460000,15.310000,0.000000,15.520000,233.120000,0.480000,14.530000,4.450000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,8.990000,0.000000,0.460000,100.360000,9.340000,0.000000,86.890000,24.470000,115.150000,12.410000,22.700000,86.67,40,4,3,120,40.66,0,86.67,15.83,1,40,3.17,33.73,0.857736,0,0,4,0,0,0,0

77,19:00-19:15,20.470000,0.000000,0.080000,15.310000,0.000000,15.520000,233.120000,0.080000,14.530000,4.630000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,8.830000,0.000000,0.080000,100.360000,9.580000,0.000000,86.890000,21.650000,115.150000,12.410000,30.830000,86.67,40,1,1,120,40.66,0,86.67,9.26,0,40,1.85,44.01,0,0,0,3,0,0,0,0

78,19:15-19:30,20.470000,0.000000,0.010000,15.310000,0.000000,15.520000,233.120000,0.010000,14.530000,4.630000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,8.830000,0.000000,0.010000,100.360000,9.580000,0.000000,86.890000,21.650000,115.150000,12.410000,30.830000,86.67,40,0,0.5,120,40.66,0,86.67,4.57,0,40,0.91,44.01,0,0,0,1,0,0,0,0

79,19:30-19:45,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,14.530000,4.630000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,8.830000,0.000000,0.000000,100.360000,9.190000,0.000000,86.890000,15.870000,115.150000,12.410000,15.870000,86.67,40,0,0,120,40.66,0,86.67,0.21,0,40,0.04,44.01,0,0,0,0,0,0,0,0

80,19:45-20:00,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,14.530000,4.630000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,8.830000,0.000000,0.000000,100.360000,9.190000,0.000000,86.890000,15.870000,115.150000,12.410000,15.870000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

81,20:00-20:15,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,13.150000,4.820000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,6.200000,0.000000,0.000000,52.980000,8.810000,0.000000,76.380000,15.870000,115.150000,12.410000,15.870000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

82,20:15-20:30,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,13.150000,4.820000,0.000000,163.760000,81.880000,261.540000,61.600000,29.270000,61.410000,7.740000,0.000000,0.000000,52.980000,8.810000,0.000000,76.380000,15.870000,115.150000,12.410000,15.870000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

83,20:30-20:45,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,13.150000,4.820000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,7.740000,0.000000,0.000000,52.980000,8.810000,0.000000,76.380000,30.830000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

84,20:45-21:00,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,13.150000,4.820000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,7.740000,0.000000,0.000000,52.980000,8.810000,0.000000,76.380000,30.830000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

85,21:00-21:15,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,7.360000,0.000000,0.000000,100.360000,8.810000,0.000000,86.890000,0.000000,115.150000,12.410000,30.830000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

86,21:15-21:30,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,233.120000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,7.360000,0.000000,0.000000,100.360000,8.810000,0.000000,86.890000,0.000000,115.150000,12.410000,30.830000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,44.01,0,0,0,0,0,0,0,0

87,21:30-21:45,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,7.360000,0.000000,0.000000,100.360000,8.810000,0.000000,86.890000,0.000000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,41.92,0,0,0,0,0,0,0,0

88,21:45-22:00,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,7.360000,0.000000,0.000000,100.360000,8.810000,0.000000,86.890000,0.000000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,41.74,0,0,0,0,0,0,0,0

89,22:00-22:15,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,6.970000,0.000000,0.000000,100.360000,8.580000,0.000000,86.890000,0.000000,115.150000,12.410000,29.380000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,41.4,0,0,0,0,0,0,0,0

90,22:15-22:30,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,28.250000,61.410000,6.970000,0.000000,0.000000,100.360000,8.580000,0.000000,86.890000,0.000000,115.150000,12.410000,29.380000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,38.69,0,0,0,0,0,0,0,0

91,22:30-22:45,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,29.780000,61.410000,6.970000,0.000000,0.000000,100.360000,8.580000,0.000000,86.890000,6.910000,115.150000,12.410000,6.910000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,34.38,0,0,0,0,0,0,0,0

92,22:45-23:00,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,29.780000,61.410000,6.970000,0.000000,0.000000,100.360000,8.580000,0.000000,86.890000,6.910000,115.150000,12.410000,6.910000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,31.4,0,0,0,0,0,0,0,0

93,23:00-23:15,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,29.780000,61.410000,6.970000,0.000000,0.000000,100.360000,7.810000,0.000000,86.890000,0.000000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,29.01,0,0,0,0,0,0,0,0

94,23:15-23:30,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,29.780000,61.410000,6.970000,0.000000,0.000000,100.360000,7.810000,0.000000,86.890000,0.000000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,26.73,0,0,0,0,0,0,0,0

95,23:30-23:45,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,29.780000,61.410000,6.970000,0.000000,0.000000,100.360000,7.810000,0.000000,86.890000,0.000000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,25.68,0,0,0,0,0,0,0,0

96,23:45-24:00,20.470000,0.000000,0.000000,15.310000,0.000000,15.520000,246.600000,0.000000,13.150000,5.100000,0.000000,163.760000,81.880000,261.540000,61.600000,29.780000,61.410000,6.970000,0.000000,0.000000,100.360000,7.810000,0.000000,86.890000,0.000000,115.150000,12.410000,0.000000,86.67,40,0,0,120,40.66,0,86.67,0,0,40,0,25.6,0,0,0,0,0,0,0,0

