Block,Time,DADRI_CRF,SINGRAULI_HYDRO,DADRI_RF,DHAULIGNGA,ANTA_GF,ANTA_RF,RIHAND2,CHAMERA1,RIHAND1,AURY_LF,AURY_RF,URI2,URI,AURY_GF,SINGRAULI,NJPC,KOLDAM,TEHRI,BSIUL,RAPPC,RIHAND3,DADRI_GF,UNCHAHAR1,SEWA2,DADRT2,SALAL,RAPPB,TANAKPUR,DULHASTI,UNCHAHAR2,AURY_CRF,KOTESHWR,TANDA2,RAMPUR,CHAMERA3,PARBATI3,UNCHAHAR4,ANTA_CRF,KISHANGANGA,ANTA_LF,CHAMERA2,NAPP,DADRI_LF,UNCHAHAR3,JHAJJAR,NLCEXP,KUDGI,RSTPSU7,KHSTPP-II,KGSU1AND2,SOLAPUR,SIMHST2,MOUDA_II,NNTPP,KAWAS-zLIQ,SIPAT I,SASAN,MAPS,KKNP,VSTPS IV,KSTPS7,KAWAS-RLNG,MOUDA,VSTPS II,KHARGONE-I,NLCIIST1,VSTPS I,KAWAS-APM,SIPAT II,NLCTS2EXP,TALA,BRBCL,VSTPS III,NLCIIST2,VSTPS V,VALLURNTECL,KHSTPP-I,GANDHAR-RLNG,GANDHAR-NAPM,GANDHAR-APM,RSTPSU1TO6,KAPS,TAPS-II,NTPL,FSTPP I & II,TALST2,GADARWARA-I,LARA-I,KAWAS-ComGas,KAWAS-NAPM,GANDHAR-ComGas,KSTPS I&II,KGSU3AND4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
49,12:00-12:15,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,104.195261,0.000000,0.000000,0.000000,6.249221,62.846385,65.489805,0.000000,11.583934,17.436898,363.527110,34.685584,0.000000,0.370042,0.000000,21.894831,0.000000,0.000000,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,340.311812,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

50,12:15-12:30,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,29.649418,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,6.249221,62.846385,65.489805,0.000000,11.583934,17.436898,363.523369,34.685584,0.000000,0.370042,0.000000,21.894831,0.000000,0.000000,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,340.311812,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

51,12:30-12:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,35.282808,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,6.249221,62.846385,65.500648,0.000000,11.583934,17.436898,364.079180,34.685584,0.000000,0.370042,0.000000,21.997158,0.000000,0.000000,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,349.640982,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.57,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.06,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

52,12:45-13:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,35.282808,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,12.604361,62.846385,65.500648,0.000000,11.583934,17.436898,364.076350,34.685584,0.000000,0.370042,0.000000,21.997158,0.000000,0.000000,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,349.640982,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

53,13:00-13:15,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,12.604361,62.846385,67.187155,0.000000,11.583934,17.436898,364.079180,34.685584,0.000000,0.370042,0.000000,21.894831,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,349.640982,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

54,13:15-13:30,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,12.604361,62.846385,67.187155,0.000000,11.583934,17.436898,364.076350,34.685584,0.000000,0.370042,0.000000,21.894831,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,349.640982,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,11.554800,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

55,13:30-13:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,73.770850,0.000000,51.486167,0.000000,0.000000,30.390654,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,12.604361,62.846385,67.074684,0.000000,10.750702,17.436898,364.082002,34.685584,0.000000,0.370042,0.000000,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,345.798605,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

56,13:45-14:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,73.770850,0.000000,51.486167,0.000000,0.000000,30.390654,46.773830,0.000000,104.155449,0.000000,0.000000,0.000000,12.604361,62.846385,67.074684,0.000000,10.750702,17.436898,364.079180,34.685584,0.000000,0.370042,0.000000,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,13.539908,345.798605,1.78,4.94,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

57,14:00-14:15,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,86.780688,0.000000,0.000000,0.000000,12.604361,62.846385,64.341821,0.000000,10.750702,17.436898,363.530839,34.685584,0.000000,0.370042,0.000000,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,12.821450,345.798605,1.78,4.70,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

58,14:15-14:30,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,86.780688,0.000000,0.000000,0.000000,12.604361,62.846385,64.341821,0.000000,10.750702,17.436898,363.527110,34.685584,0.000000,0.123347,0.000000,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,12.821450,340.311812,1.78,4.70,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

59,14:30-14:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,86.780688,0.000000,0.000000,0.000000,6.310654,62.846385,64.341821,0.000000,10.750702,17.436898,363.530839,34.685584,0.000000,0.123347,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,12.821450,340.311812,1.78,4.70,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.54,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.01,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

60,14:45-15:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,86.780688,0.000000,0.000000,0.000000,6.310654,62.846385,64.341821,0.000000,10.750702,17.436898,363.527110,34.685584,0.000000,0.123347,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,0.000000,45.735721,0.000000,12.821450,340.311812,1.78,4.70,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,2.737486,0.52,2.301044,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

61,15:00-15:15,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,86.780688,0.000000,0.000000,24.825589,6.310654,62.846385,64.317986,0.000000,10.750702,17.436898,363.530839,34.685584,0.000000,0.123347,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.78,4.70,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.252134,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

62,15:15-15:30,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,30.390654,46.773830,0.000000,86.780688,0.000000,0.000000,37.238383,6.310654,62.846385,64.317986,0.000000,10.750702,17.436898,363.527110,34.685584,0.000000,0.123347,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.78,4.70,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

63,15:30-15:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,86.780688,0.000000,0.000000,49.651177,6.310654,62.846385,64.317986,0.000000,10.750702,17.436898,363.539472,34.685584,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.78,4.55,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

64,15:45-16:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,86.780688,0.000000,0.000000,49.651177,6.310654,62.846385,64.317986,0.000000,10.750702,17.436898,363.535755,34.685584,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.78,4.48,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

65,16:00-16:15,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,106.038688,0.000000,0.000000,49.651177,6.310654,62.846385,61.718913,0.000000,10.750702,17.436898,363.539472,34.685584,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.67,4.25,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

66,16:15-16:30,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,0.000000,52.381664,0.000000,0.000000,31.428384,51.025997,0.000000,124.373749,0.000000,0.000000,49.651177,6.310654,62.846385,61.718913,0.000000,10.750702,17.436898,363.535755,34.685584,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.67,0.48,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

67,16:30-16:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,6.770150,52.381664,0.000000,0.000000,31.428384,51.025997,0.000000,124.373749,0.000000,0.000000,49.651177,6.310654,62.846385,65.246594,0.000000,10.750702,17.436898,363.539472,34.685584,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,14.779958,45.735721,0.000000,12.821450,344.052926,1.67,0.00,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

68,16:45-17:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,74.666347,13.528129,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,0.000000,0.000000,49.651177,6.310654,62.846385,66.200798,0.000000,10.750702,17.436898,363.535755,34.685584,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,4.524477,45.735721,0.000000,12.821450,344.052926,1.67,0.00,1.87,41.404700,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.52,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,10.591900,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

69,17:00-17:15,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,73.636044,27.056257,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,0.000000,0.000000,49.651177,6.310654,62.846385,62.816190,0.000000,11.093512,17.436898,363.097938,59.301159,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.000000,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,10.557113,45.735721,0.000000,12.886052,343.918226,1.67,0.00,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,14.986664,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,6.819790,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

70,17:15-17:30,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,73.703447,27.056257,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,20.715561,0.000000,49.651177,6.310654,62.846385,62.971265,0.000000,11.093512,17.436898,363.092941,80.560066,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,0.638700,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,10.557113,45.735721,0.000000,12.886052,343.918226,1.67,0.00,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,0.99,1.269510,3.44,21.633185,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,9.012744,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

71,17:30-17:45,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,73.703447,27.056257,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,41.431122,0.000000,49.651177,6.310654,62.846385,61.330537,0.000000,11.017507,17.436898,363.090832,80.560066,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,1.277401,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,10.557113,45.735721,0.000000,12.886052,343.918226,1.67,0.00,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,21.633185,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

72,17:45-18:00,0.000000,1.055187,0.000000,0.000000,0.000000,0.000000,73.703447,27.056257,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,62.146683,1.561062,49.651177,6.310654,62.846385,61.330537,0.000000,11.655310,17.436898,363.736767,59.301159,0.000000,0.000000,18.209005,21.203303,0.000000,8.798246,3.938161,1.916102,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,10.557113,45.735721,0.000000,12.886052,343.918226,1.67,0.00,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,9.349759,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

73,18:00-18:15,0.000000,1.075478,0.000000,10.068264,0.000000,0.000000,73.703447,27.056257,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,75.611798,1.561062,48.190848,6.310654,62.846385,53.388087,0.000000,11.659434,17.436898,363.884870,46.993372,0.000000,0.000000,18.209005,22.338358,0.000000,8.798246,3.938161,2.326695,0.000000,0.000000,1.657536,0.000000,4.068498,0.000000,10.557113,45.735721,0.000000,13.925494,346.137517,1.67,8.65,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,9.349759,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

74,18:15-18:30,0.000000,1.075478,0.000000,20.136529,0.000000,0.000000,73.703447,40.584386,52.381664,0.000000,0.000000,31.428384,46.773830,0.000000,124.373749,93.220024,3.972038,49.651177,12.604361,62.846385,53.388087,0.000000,11.659434,17.436898,363.881890,46.993372,0.000000,0.000000,36.418010,22.338358,0.000000,8.798246,3.938161,2.862748,10.741344,0.000000,1.657536,0.000000,4.068498,0.000000,13.573431,45.735721,0.000000,13.925494,346.137517,1.67,8.65,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,9.349759,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

75,18:30-18:45,0.000000,1.075478,0.000000,30.204793,0.000000,0.000000,73.426558,40.584386,51.486167,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,119.114476,5.151506,49.651177,12.392523,62.846385,65.437095,0.000000,11.659434,17.436898,363.884870,46.993372,0.000000,6.044027,36.418010,22.338358,0.000000,17.596491,3.938161,3.661123,21.503887,0.000000,1.657536,0.000000,4.068498,0.000000,29.710734,45.735721,0.000000,13.925494,346.045511,1.67,8.65,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,9.349759,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

76,18:45-19:00,0.000000,1.075478,0.000000,40.273058,0.000000,0.000000,102.482410,40.584386,92.331090,0.000000,0.000000,31.428384,46.773830,0.000000,141.748509,134.651146,6.868676,49.651177,18.931962,62.846385,85.418067,0.000000,11.659434,17.436898,363.881890,46.993372,0.000000,6.044027,54.814796,22.338358,0.000000,34.334616,3.938161,4.140148,32.256539,0.000000,1.657536,0.000000,4.068498,0.000000,44.701835,45.735721,0.000000,13.925494,387.569754,1.67,8.65,1.87,74.392787,1.94,1.693819,1.78,3.358207,0.10,0.000000,3.387639,336.028028,0.24,0.00,2.566393,1.283197,0.000000,1.853390,1.858043,3.387639,0.48,2.321681,0.000000,1.788485,0.00,0.000000,14.443459,1.874035,1.04,1.269510,3.44,9.349759,0.000000,0.000000,0.000000,7.66,1.097871,1.311170,3.64,2.888700,2.92,4.106229,4.072013,0.000000,0.000000,0.000000,2.574826,2.10,0,0,0,0,0

