Block,Time,KOTESHWR,RIHAND1,UNCHAHAR2,RAPPC,TEHRI,DULHASTI,CHAMERA1,CHAMERA3,UNCHAHAR3,ANTA_LF,RAPPB,DADRI_GF,AURY_CRF,NAPP,ANTA_CRF,UNCHAHAR4,BSIUL,SALAL,SINGRAULI,PARBATI3,TANDA2,URI,DHAULIGNGA,UNCHAHAR1,JHAJJAR,AURY_GF,KISHANGANGA,ANTA_RF,RAMPUR,DADRI_RF,RIHAND2,KOLDAM,NJPC,TANAKPUR,RIHAND3,DADRT2,AURY_RF,DADRI_CRF,URI2,SINGRAULI_HYDRO,ANTA_GF,DADRI_LF,SEWA2,AURY_LF,FSTPP I & II,SASAN,TALA,CHAMERA2,BRBCL,KHSTPP-II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,85.215812,0.000000,2.830492,45.592109,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,69.302464,363.799520,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,7.558348,335.155590,11.435483,46.579236,14.406000,71.293661,21.579996,0,0,0,0,0

49,12:00-12:15,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,85.215812,0.000000,2.830492,45.592109,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,69.302464,363.799520,0.000000,0.000000,36.832039,1.164790,0.000000,0.000000,0.000000,0.000000,7.558348,335.155590,11.435483,46.579236,14.406000,71.293661,21.579996,0,0,0,0,0

50,12:15-12:30,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,85.215812,0.000000,2.830492,45.592109,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,69.302464,363.799520,0.000000,0.000000,36.832039,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,71.293661,21.579996,0,0,0,0,0

51,12:30-12:45,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,114.598481,0.000000,2.830492,45.592109,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,74.104464,363.991600,0.000000,0.000000,36.832039,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,71.293661,21.772076,0,0,0,0,0

52,12:45-13:00,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,114.598481,0.000000,2.830492,45.592109,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,78.906464,363.991600,0.000000,0.000000,36.832039,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,71.293661,21.772076,0,0,0,0,0

53,13:00-13:15,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,114.598481,0.000000,2.830492,45.592109,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,76.025264,363.991600,0.000000,0.000000,36.832039,1.164790,0.000000,0.000000,0.000000,0.000000,7.558348,335.155590,11.435483,46.579236,14.406000,71.293661,21.772076,0,0,0,0,0

54,13:15-13:30,29.893365,64.610622,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,114.598481,0.000000,2.830492,39.230419,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,83.111767,9.807271,172.835941,0.000000,88.510464,363.991600,0.000000,0.000000,36.832039,1.164790,0.000000,0.000000,0.000000,0.000000,7.558348,335.155590,11.435483,46.579236,14.406000,71.293661,21.772076,0,0,0,0,0

55,13:30-13:45,29.893365,93.212528,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,363.991600,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,88.262201,24.817696,0,0,0,0,0

56,13:45-14:00,29.893365,93.212528,23.721880,65.137212,60.608536,56.832057,26.986011,33.451935,14.607684,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,11.956980,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,363.991600,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,88.262201,24.817696,0,0,0,0,0

57,14:00-14:15,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,61.465600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,88.262201,24.817696,0,0,0,0,0

58,14:15-14:30,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,128.693600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,11.435483,46.579236,14.406000,88.262201,24.817696,0,0,0,0,0

59,14:30-14:45,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,147.901600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,9.409231,335.155590,8.668378,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

60,14:45-15:00,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,176.713600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,10.976796,335.155590,8.668378,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

61,15:00-15:15,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,176.713600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,10.976796,335.155590,8.668378,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

62,15:15-15:30,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,10.976796,335.155590,8.498964,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

63,15:30-15:45,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.498964,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

64,15:45-16:00,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.498964,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

65,16:00-16:15,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,2.460545,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.498964,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

66,16:15-16:30,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,2.460545,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.357785,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

67,16:30-16:45,29.893365,93.212528,28.395090,65.137212,60.608536,56.832057,26.986011,33.451935,17.907426,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,2.460545,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.357785,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

68,16:45-17:00,29.893365,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,0.000000,2.830492,39.230419,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,8.611907,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.357785,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

69,17:00-17:15,39.857821,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,16.118602,2.830492,34.989293,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.075427,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

70,17:15-17:30,39.857821,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,16.118602,2.830492,34.989293,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.075427,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

71,17:30-17:45,39.857821,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,4.102917,2.830492,37.109856,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,8.047192,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

72,17:45-18:00,39.857821,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,4.102917,2.830492,37.109856,41.812106,14.479182,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,7.906013,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

73,18:00-18:15,39.857821,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,0.000000,74.770982,126.067383,13.187947,2.830492,37.109856,41.812106,18.770730,195.921600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,7.906013,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

74,18:15-18:30,39.857821,93.212528,37.056746,65.137212,60.608536,56.832057,26.986011,33.451935,23.167057,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,75.282662,2.830492,37.109856,41.812106,18.770730,157.505600,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,366.264483,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,7.764834,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

75,18:30-18:45,39.857821,93.212528,36.835854,65.137212,60.608536,56.832057,26.986011,33.451935,23.022997,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,6.262576,74.770982,126.067383,75.282662,2.830492,33.929011,41.812106,18.665086,156.708468,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,11.564561,125.142521,363.991600,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,7.764834,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

76,18:45-19:00,43.843604,93.212528,36.835854,65.137212,60.608536,56.832057,26.986011,33.451935,23.022997,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,18.882809,74.770982,126.067383,75.282662,2.830492,33.929011,41.812106,18.665086,156.708468,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,11.564561,125.142521,363.991600,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,9.137709,0.000000,13.733720,335.155590,7.623655,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

77,19:00-19:15,43.843604,93.212528,37.287242,65.137212,60.608536,56.832057,26.986011,33.451935,23.320721,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,18.882809,74.770982,126.067383,75.282662,2.830492,33.929011,41.812106,17.747328,223.725276,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,11.564561,125.142521,363.991600,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,7.623655,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

78,19:15-19:30,43.843604,93.212528,37.287242,65.137212,60.608536,56.832057,26.986011,33.451935,23.320721,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,1.642284,18.882809,74.770982,126.067383,75.282662,2.830492,39.230419,41.812106,17.747328,223.725276,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,11.564561,125.142521,401.261459,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,7.623655,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

79,19:30-19:45,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.967636,18.882809,74.770982,126.067383,75.282662,5.142122,39.230419,41.812106,19.810038,251.047888,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,11.564561,125.142521,504.028617,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,7.623655,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

80,19:45-20:00,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.770982,126.067383,8.791965,5.142122,39.230419,41.812106,20.187387,251.047888,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,9.596125,125.142521,582.360821,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,7.623655,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

81,20:00-20:15,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.770982,126.067383,4.102917,5.142122,39.230419,41.812106,20.187387,251.047888,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,7.764834,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

82,20:15-20:30,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.770982,126.067383,4.102917,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,7.764834,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

83,20:30-20:45,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.770982,126.067383,16.118602,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,9.596125,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,8.047192,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

84,20:45-21:00,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,3.169320,74.770982,126.067383,16.118602,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,9.137709,0.000000,13.733720,335.155590,8.188370,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

85,21:00-21:15,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,6.262576,74.770982,126.067383,16.118602,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,9.137709,0.000000,13.733720,335.155590,8.188370,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

86,21:15-21:30,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,6.262576,74.770982,126.067383,16.118602,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,9.137709,0.000000,13.733720,335.155590,8.329549,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

87,21:30-21:45,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,6.262576,74.770982,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,10.457315,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,9.137709,0.000000,13.733720,335.155590,8.753086,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

88,21:45-22:00,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,12.525153,74.770982,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,10.457315,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,8.894264,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

89,22:00-22:15,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.212989,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,6.643471,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,9.035443,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

90,22:15-22:30,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.212989,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,0.492109,125.142521,661.154676,0.000000,0.000000,27.624029,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,9.317801,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

91,22:30-22:45,43.843604,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,18.882809,74.212989,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.156004,0.000000,6.648488,0.000000,119.454552,9.807271,174.815795,0.492109,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,18.092663,0.000000,13.733720,335.155590,9.317801,48.087874,14.406000,127.862758,30.896164,0,0,0,0,0

92,22:45-23:00,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,12.525153,74.212989,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,9.137709,0.000000,13.733720,335.155590,9.317801,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

93,23:00-23:15,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,12.525153,74.212989,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,9.317801,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

94,23:15-23:30,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,12.525153,74.212989,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,9.317801,46.579236,14.406000,127.862758,30.896164,0,0,0,0,0

95,23:30-23:45,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,12.525153,73.654997,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,9.317801,46.579236,14.406000,142.429601,30.896164,0,0,0,0,0

96,23:45-24:00,37.643498,93.212528,41.421380,65.137212,60.608536,56.832057,26.986011,33.451935,26.544476,0.000000,0.000000,0.000000,0.000000,47.167510,0.000000,2.949869,12.525153,73.654997,126.067383,17.583929,5.142122,39.230419,41.812106,20.187387,259.452060,0.000000,8.010361,0.000000,6.478393,0.000000,119.454552,9.807271,172.835941,9.596125,125.142521,661.154676,0.000000,0.000000,26.089361,1.164790,0.000000,0.000000,0.000000,0.000000,13.733720,335.155590,9.317801,46.579236,14.406000,142.429601,30.896164,0,0,0,0,0

