Block,Time,BSIUL,TANDA2,RAPPC,PARBATI3,ANTA_CRF,KOLDAM,RAPPB,KISHANGANGA,UNCHAHAR2,URI,ANTA_GF,DADRI_CRF,DULHASTI,DHAULIGNGA,AURY_GF,NJPC,UNCHAHAR1,RIHAND2,JHAJJAR,AURY_LF,CHAMERA3,UNCHAHAR4,ANTA_LF,ANTA_RF,TANAKPUR,SEWA2,KOTESHWR,RIHAND3,DADRT2,AURY_RF,KUDGI,SALAL,CHAMERA2,TEHRI,AURY_CRF,DADRI_LF,CHAMERA1,SINGRAULI_HYDRO,RIHAND1,SINGRAULI,DADRI_GF,URI2,SASAN,DADRI_RF,UNCHAHAR3,RAMPUR,NAPP,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,12.677671,1.347048,54.578451,3.626756,0.000000,0.000000,0.000000,1.408538,26.926074,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,11.523153,115.667448,389.120132,0.000000,19.693986,0.395066,0.000000,0.000000,1.115085,16.044749,0.000000,121.185604,364.355052,0.000000,129.60,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,13.334234,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

48,11:45-12:00,12.677671,1.347048,54.578451,3.626756,0.000000,0.000000,0.000000,1.408538,26.926074,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,11.523153,115.667448,389.120132,0.000000,19.693986,0.395066,0.000000,0.000000,1.115085,16.044749,0.000000,121.185604,364.355052,0.000000,131.54,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,13.334234,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

49,12:00-12:15,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,26.926074,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,5.396879,115.667448,389.120132,0.000000,19.693986,0.395066,0.000000,0.000000,9.168476,16.044749,8.166506,121.185604,364.355052,0.000000,125.74,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,13.334234,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

50,12:15-12:30,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,26.926074,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,5.396879,115.667448,389.120132,0.000000,19.693986,0.395066,0.000000,0.000000,9.168476,16.044749,8.166506,121.185604,364.355052,0.000000,127.67,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,13.334234,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

51,12:30-12:45,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,13.977297,115.667448,418.731637,0.000000,19.693986,0.783432,0.000000,0.000000,9.168476,16.044749,8.166506,121.185604,365.867636,0.000000,119.93,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,18.017582,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

52,12:45-13:00,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,13.977297,115.667448,418.731637,0.000000,19.693986,0.783432,0.000000,0.000000,9.168476,16.044749,8.166506,121.185604,365.867636,0.000000,120.90,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,18.017582,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

53,13:00-13:15,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,13.977297,115.667448,344.580837,0.000000,19.693986,0.783432,0.000000,0.000000,1.115085,16.044749,8.166506,121.185604,365.867636,0.000000,121.87,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,18.017582,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

54,13:15-13:30,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,35.237030,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,13.977297,115.667448,302.667637,0.000000,19.693986,0.783432,0.000000,0.000000,1.115085,16.044749,8.166506,121.185604,365.867636,0.000000,120.90,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,18.017582,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

55,13:30-13:45,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,20.074237,115.667448,333.294437,0.000000,19.693986,0.783432,0.000000,0.000000,9.168476,16.044749,8.166506,121.185604,371.942370,0.000000,119.93,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,25.841443,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

56,13:45-14:00,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,9.168476,16.044749,8.166506,121.185604,371.942370,0.000000,119.93,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,25.841443,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

57,14:00-14:15,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,1.115085,16.044749,8.166506,121.185604,436.826645,0.000000,119.93,65.185411,26.994273,0.000000,0.000000,0.000000,0.000000,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,0.000000,25.841443,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

58,14:15-14:30,12.677671,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,0.000000,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,122.83,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,19.344000,25.841443,0.000000,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

59,14:30-14:45,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,22.616412,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,126.70,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,19.344000,25.841443,0.257480,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

60,14:45-15:00,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,119.93,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

61,15:00-15:15,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,69.51,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

62,15:15-15:30,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,0.000000,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,69.51,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.762446,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

63,15:30-15:45,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,9.257700,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,70.44,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

64,15:45-16:00,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,9.257700,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,9.968060,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,68.57,65.185411,26.994273,0.000000,0.000000,0.000000,11.843364,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,41.875311,14.508048,0,0,0,0,0

65,16:00-16:15,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,9.257700,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.285367,0.000000,16.044749,8.166506,121.185604,478.366771,18.691914,63.89,52.260718,26.994273,0.000000,0.000000,0.000000,13.524358,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

66,16:15-16:30,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,51.253862,0.000000,0.000000,50.282028,9.257700,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,536.398771,18.691914,65.77,52.260718,26.994273,0.000000,0.000000,0.000000,13.524358,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

67,16:30-16:45,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,51.253862,0.000000,0.000000,50.282028,9.257700,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,604.102771,18.691914,67.59,52.260718,26.994273,0.000000,0.000000,0.000000,13.524358,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

68,16:45-17:00,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,9.257700,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,555.742771,18.691914,69.51,52.260718,26.994273,0.000000,0.000000,0.000000,27.125124,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

69,17:00-17:15,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,507.382771,18.691914,70.44,52.260718,26.994273,8.470697,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

70,17:15-17:30,6.338835,1.347048,54.578451,0.000000,0.000000,0.000000,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,69.51,52.260718,26.994273,8.470697,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

71,17:30-17:45,6.338835,1.347048,54.578451,3.238175,0.000000,0.587361,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,439.678771,18.691914,67.64,65.185411,40.491409,8.470697,0.000000,0.000000,40.765623,0.976282,90.227767,133.093937,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

72,17:45-18:00,6.338835,1.347048,54.578451,3.238175,0.000000,1.174721,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,0.000000,0.000000,16.044749,8.166506,121.185604,507.382771,18.691914,65.77,65.185411,40.491409,8.470697,0.000000,0.000000,40.765623,0.976282,90.227767,133.093937,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

73,18:00-18:15,1.063920,1.347048,54.578451,3.238175,0.000000,1.423905,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,43.124515,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,16.196328,1.610678,16.044749,8.166506,121.185604,488.038771,18.691914,71.38,82.156096,40.491409,8.470697,0.000000,0.000000,40.765623,0.976282,90.227767,133.093937,0.000000,32.369297,405.034344,19.344000,25.841443,0.491554,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

74,18:15-18:30,1.063920,1.347048,54.578451,3.238175,0.000000,1.423905,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,71.011701,20.074237,115.667448,424.210109,0.000000,19.693986,0.783432,0.000000,16.196328,9.664069,16.044749,8.166506,121.185604,517.054771,18.691914,67.64,82.156096,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,133.093937,0.000000,32.369297,405.034344,19.344000,25.841443,0.807552,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

75,18:30-18:45,2.127840,1.347048,54.578451,3.238175,0.000000,1.762084,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,94.682268,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,16.196328,9.664069,16.044749,8.166506,121.185604,572.457062,18.691914,69.51,82.156096,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,133.093937,0.000000,32.369297,405.034344,19.344000,25.841443,1.076737,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

76,18:45-19:00,6.338835,1.347048,54.578451,6.476350,0.000000,2.349444,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,27.773101,0.000000,129.373544,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,16.196328,9.664069,16.044749,8.266097,121.185604,665.674446,18.691914,69.51,82.156096,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,133.093937,0.000000,32.369297,405.034344,19.344000,25.841443,1.470760,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

77,19:00-19:15,19.016506,1.347048,54.578451,50.645060,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,9.664069,16.044749,8.465280,121.185604,665.674446,18.691914,75.11,82.156096,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.322694,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

78,19:15-19:30,19.016506,1.347048,54.578451,50.645060,0.000000,2.349444,0.000000,1.440551,41.637960,51.253862,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,1.610678,16.044749,8.465280,121.185604,665.674446,18.691914,72.32,82.156096,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

79,19:30-19:45,19.016506,1.347048,54.578451,50.645060,0.000000,2.349444,0.000000,1.440551,41.637960,51.253862,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,69.51,76.761441,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

80,19:45-20:00,19.016506,1.347048,54.578451,50.645060,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,65.77,76.761441,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

81,20:00-20:15,19.016506,1.347048,54.578451,50.645060,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,61.48,76.761441,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

82,20:15-20:30,19.016506,1.347048,54.578451,50.645060,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,57.73,76.761441,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

83,20:30-20:45,19.016506,1.347048,54.578451,6.476350,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,53.99,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

84,20:45-21:00,6.338835,1.347048,54.578451,3.238175,0.000000,1.762084,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,27.773101,0.000000,118.352835,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,52.12,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.345922,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

85,21:00-21:15,6.338835,1.347048,54.578451,3.238175,0.000000,1.762084,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,27.773101,0.000000,118.352835,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,49.32,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.345922,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

86,21:15-21:30,6.338835,1.347048,54.578451,3.238175,0.000000,1.762084,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,27.773101,0.000000,118.352835,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,47.44,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.345922,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

87,21:30-21:45,6.338835,1.347048,54.578451,3.238175,0.000000,1.762084,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,27.773101,0.000000,118.352835,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,8.465280,121.185604,665.674446,18.691914,46.50,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.345922,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

88,21:45-22:00,19.016506,1.347048,54.578451,3.238175,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,16.930560,121.185604,665.674446,18.691914,46.50,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

89,22:00-22:15,19.016506,1.347048,54.578451,0.000000,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,16.930560,121.185604,665.674446,18.691914,44.64,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

90,22:15-22:30,19.016506,1.347048,54.578451,0.000000,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,16.930560,121.185604,665.674446,18.691914,44.64,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,137.342400,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

91,22:30-22:45,19.016506,1.347048,54.578451,0.000000,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,142.023402,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.991187,16.044749,16.930560,121.185604,665.674446,18.691914,43.70,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,131.615116,0.000000,32.369297,405.034344,19.344000,25.841443,1.591698,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

92,22:45-23:00,19.016506,1.347048,54.578451,0.000000,0.000000,2.349444,0.000000,1.440551,41.637960,47.516602,0.000000,0.000000,50.282028,37.116669,0.000000,118.352835,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,0.495593,16.044749,16.930560,121.185604,665.674446,18.691914,43.70,65.185411,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,131.615116,0.000000,32.369297,405.034344,19.344000,25.841443,1.345922,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

93,23:00-23:15,12.677671,1.347048,54.578451,0.000000,0.000000,1.762084,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,27.773101,0.000000,94.682268,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,9.168476,16.044749,16.333011,121.185604,665.674446,18.691914,42.76,51.698774,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,131.615116,0.000000,32.369297,405.034344,19.344000,25.841443,1.076737,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

94,23:15-23:30,12.677671,1.347048,54.578451,0.000000,0.000000,1.174721,0.000000,1.408538,41.637960,47.516602,0.000000,0.000000,50.282028,18.515401,0.000000,94.682268,20.074237,115.667448,424.210109,0.000000,29.570778,0.783432,0.000000,9.968060,9.168476,16.044749,16.333011,121.185604,665.674446,18.691914,41.83,51.698774,40.491409,25.412092,0.000000,0.000000,40.765623,0.976282,90.227767,131.615116,0.000000,32.369297,405.034344,19.344000,25.841443,1.076737,29.676487,20.050056,0.000000,141.463446,40.215692,14.508048,0,0,0,0,0

