Block,Time,L_NR_2019_19,NR/26072023/25122043/L_NR_2023_10,NR/01102023/08032047/L_NR_2021_14,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_16,SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02012046/L_NR_2021_17,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12,WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/01102023/L_NR_2022_09,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_17,WR/01102023/30052048/L_NR_2022_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/01102023/31102037/L_NR_2019_11,NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01102023/30042040/GNA_LT_36,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,NR/05072024/31072024/1000011449-JITPL-BRPL(DISCOM),NR/01072024/15072024/NR/01072024/15072024/717759,NR/01102023/22052037/LT-59,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_35,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/01102023/31052040/LT-31,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02,NR/01102023/19072037/LT-05,NR/01072024/31072024/R2,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_02,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,NR/01042024/31072024/LT_MEJA_DELHI
58,14:15-14:30,55.742432,70,78,32.66,80,22.41,33,0,165,45.5,227.5,29.66,89,33,33,65,29.67,38,65,0,40.5,10.580000,0.000000,13.980000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,13.640000,0.000000,62.340000,12.420000,13.640000,0.000000,115.220000,0.000000,6.120000,166.710000,14.340000,3.860000

59,14:30-14:45,50.768912,69,76,28.34,78,23.81,33,0,161,45.33,226.67,29.66,89,33,33,61.67,29.67,37,61.67,0,39.5,10.580000,0.000000,13.470000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,13.140000,0.000000,62.340000,12.420000,13.140000,0.000000,115.220000,0.000000,6.120000,166.710000,14.340000,7.650000

60,14:45-15:00,45.54184,64,73,28.34,73,24.81,33,0,151,44.53,222.63,29.16,87.5,33,33,61.67,29.17,35,61.67,0,39.5,10.580000,0.000000,12.990000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,12.670000,0.000000,62.340000,12.420000,12.670000,0.000000,115.220000,0.000000,6.120000,166.710000,14.340000,7.650000

61,15:00-15:15,53.255672,60,69,28.34,68,25.61,33,0,140,42.59,212.97,29.34,88,33,33,61.67,29.33,32,61.67,0,36.5,10.580000,0.000000,12.260000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,11.970000,0.000000,62.340000,12.420000,11.970000,0.000000,115.220000,0.000000,6.490000,166.710000,14.340000,7.650000

62,15:15-15:30,47.384968,57,63,28.34,64,26.81,33,0,133,40.37,201.85,29.16,87.5,33,33,61.67,29.17,31,61.67,0,34.5,10.580000,0.000000,11.440000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,11.150000,0.000000,62.340000,12.420000,11.150000,0.000000,115.220000,0.000000,6.490000,166.710000,14.340000,7.650000

63,15:30-15:45,47.063152,52,58,28.66,60,28.61,33,0,123,38.1,190.53,29,87,33,33,61.67,29,28,61.67,0,32.5,10.580000,0.000000,10.510000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,10.270000,0.000000,62.340000,12.420000,10.270000,0.000000,115.220000,0.000000,6.490000,166.710000,14.340000,7.650000

64,15:45-16:00,46.331752,48,53,28.66,54,30.62,33,0,112,36,180.02,28.66,86,33,33,61.67,28.67,26,61.67,0,31.5,10.580000,0.000000,9.700000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,9.460000,0.000000,62.340000,12.420000,9.460000,0.000000,115.220000,0.000000,6.490000,166.710000,14.340000,7.650000

65,16:00-16:15,44.235072,42,48,28,47,40.01,33,0,98,33.29,166.46,29.16,87.5,33,33,57.33,29.17,23,57.33,0,28.5,10.580000,0.000000,9.020000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,8.810000,0.000000,76.430000,12.420000,8.810000,0.000000,115.220000,0.000000,6.950000,214.900000,14.340000,7.650000

66,16:15-16:30,41.016912,37,43,28.34,41,39.61,33,0,88,30.35,151.78,29,87,33,33,58.67,29,19,58.67,0,26.5,10.580000,0.000000,7.970000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,7.770000,0.000000,76.430000,12.420000,7.770000,0.000000,115.220000,0.000000,6.950000,227.080000,14.340000,7.650000

67,16:30-16:45,35.194968,34,38,28.66,34,39.21,33,0,81,27.76,138.82,28.84,86.5,33,33,60,28.83,16,60,0,24.5,10.580000,0.000000,7.180000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,7.010000,0.000000,76.430000,12.420000,7.010000,0.000000,115.220000,0.000000,6.950000,227.080000,14.340000,7.650000

68,16:45-17:00,30.075168,30,32,29.34,27,38.61,33,0,70,24.82,124.09,28.84,86.5,30.99,26.7,61.67,28.83,13,61.67,0,19.5,10.580000,0.000000,6.100000,27.250000,0.000000,0.000000,0.000000,10.390000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,5.950000,0.000000,76.430000,12.420000,5.950000,0.000000,115.220000,0.000000,6.950000,227.080000,14.340000,7.650000

69,17:00-17:15,25.072392,25,25,28.34,20,38.01,33,0,60,21.66,108.28,25.84,77.5,24.4,18.4,61.67,25.83,10,61.67,0,16.5,10.580000,0.000000,4.990000,27.250000,0.000000,0.000000,0.000000,10.430000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,4.870000,0.000000,76.430000,12.420000,4.870000,0.000000,115.220000,0.000000,7.410000,227.080000,14.340000,7.650000

70,17:15-17:30,20.28416,19,19,28,17,37.02,19.91,0,46,18.35,91.78,25.66,77,17.91,9.2,61.67,25.67,8,61.67,0,13.5,10.580000,0.000000,4.140000,27.250000,0.000000,0.000000,0.000000,10.430000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,4.040000,0.000000,76.430000,12.420000,4.040000,0.000000,115.220000,0.000000,7.410000,227.080000,14.340000,7.650000

71,17:30-17:45,16.0908,15,17,21.66,15,37.02,14.3,0,35,15.02,75.13,25.34,76,11.81,2.8,50,25.33,7,50,0,10.5,10.580000,0.000000,3.150000,27.250000,0.000000,0.000000,0.000000,10.430000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,3.080000,0.000000,76.430000,12.420000,3.080000,0.000000,115.220000,0.000000,7.410000,227.080000,14.340000,7.650000

72,17:45-18:00,12.150992,10,15,22.34,12,36.82,9.35,0,25,11.79,58.98,25,75,7.55,0,50.67,25,6,50.67,0,6.5,10.580000,0.000000,2.460000,27.250000,0.000000,0.000000,0.000000,10.430000,0.000000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,2.410000,0.000000,76.430000,12.420000,2.410000,0.000000,115.220000,0.000000,7.410000,227.080000,14.340000,7.650000

73,18:00-18:15,8.698784,6,13,22.34,7,41.01,0,0,14,9.26,46.28,21.66,65,0,0,51.33,21.67,3,51.33,0,3.5,10.580000,0.000000,1.820000,26.740000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,1.780000,0.000000,76.430000,12.420000,1.780000,81.930000,115.220000,20.480000,7.880000,227.080000,14.340000,7.650000

74,18:15-18:30,5.792688,4,10,23,5,41.01,0,0,11,6.93,34.63,22,66,0,0,52,22,3,52,0,3,10.580000,0.000000,1.290000,26.740000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,1.250000,0.000000,76.430000,12.420000,1.250000,81.930000,115.220000,20.480000,7.880000,227.080000,14.340000,7.650000

75,18:30-18:45,2.993864,3,7,24,3,41.01,0,0,7,4.96,24.83,22.34,67,0,0,57.33,22.33,2,57.33,0,3,10.580000,0.000000,0.850000,26.740000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,0.830000,0.000000,76.430000,12.420000,0.830000,81.930000,115.220000,20.480000,7.880000,261.700000,14.340000,7.650000

76,18:45-19:00,0.838672,1,5,25,2,40.01,0,0,4,3.23,16.15,22.66,68,0,0,57,22.67,1,57,0,3,10.580000,0.000000,0.500000,26.740000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.940000,53.010000,132.250000,25.940000,0.490000,0.000000,76.430000,12.420000,0.490000,81.930000,115.220000,20.480000,7.880000,261.700000,14.340000,7.650000

77,19:00-19:15,0,0,3,28.34,1,39.61,0,0,1,1.89,9.44,27.66,83,0,0,56.33,27.67,0,56.33,0,1,10.580000,0.000000,0.090000,27.250000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.940000,81.930000,132.250000,25.940000,0.080000,0.000000,86.940000,12.420000,0.080000,81.930000,115.220000,20.480000,8.340000,261.700000,14.340000,15.600000

78,19:15-19:30,0,0,1,28,0,39.21,0,0,0,0.93,4.67,28,84,0,0,56.33,28,0,56.33,0,0.5,10.580000,0.000000,0.010000,27.250000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.940000,100.420000,132.250000,25.940000,0.010000,0.000000,86.940000,12.420000,0.010000,81.930000,115.220000,20.480000,8.340000,261.700000,14.340000,15.600000

79,19:30-19:45,0,0,0,27.66,0,43.01,0,0,0,0.04,0.21,28,84,0,0,54.67,28,0,54.67,0,0,10.580000,0.000000,0.000000,27.250000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.380000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,8.340000,261.700000,14.340000,15.600000

80,19:45-20:00,0,0,0,26.66,0,43.01,0,0,0,0,0,27.66,83,0,0,54,27.67,0,54,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,25.380000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,8.340000,261.700000,14.340000,15.600000

81,20:00-20:15,0,0,0,25,0,43.01,0,0,0,0,0,27.16,81.5,0,0,59.33,27.17,0,59.33,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,23.400000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,8.810000,261.700000,14.340000,15.600000

82,20:15-20:30,0,0,0,24,0,43.01,0,0,0,0,0,27,81,0,0,57.67,27,0,57.67,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,23.400000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,8.810000,261.700000,14.340000,15.600000

83,20:30-20:45,0,0,0,29,0,43.01,0,0,0,0,0,26.34,79,0,0,57.33,26.33,0,57.33,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,8.810000,261.700000,14.340000,15.600000

84,20:45-21:00,0,0,0,28.66,0,43.01,0,0,0,0,0,26,78,0,0,57,26,0,57,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,8.810000,261.700000,14.340000,15.600000

85,21:00-21:15,0,0,0,20.66,0,43.01,0,0,0,0,0,22.5,67.5,0,0,47.67,22.5,0,47.67,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

86,21:15-21:30,0,0,0,19.66,0,43.01,0,0,0,0,0,22,66,0,0,47,22,0,47,0,0,10.580000,0.000000,0.000000,27.750000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

87,21:30-21:45,0,0,0,19.66,0,39.21,0,0,0,0,0,21.84,65.5,0,0,46.67,21.83,0,46.67,0,0,10.580000,0.000000,0.000000,27.250000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

88,21:45-22:00,0,0,0,18.66,0,38.41,0,0,0,0,0,21.5,64.5,0,0,45.67,21.5,0,45.67,0,0,10.580000,0.000000,0.000000,26.240000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

89,22:00-22:15,0,0,0,18,0,38.41,0,0,0,0,0,21.34,64,0,0,45.67,21.33,0,45.67,0,0,10.580000,0.000000,0.000000,28.260000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

90,22:15-22:30,0,0,0,17.66,0,37.81,0,0,0,0,0,20.66,62,0,0,45,20.67,0,45,0,0,10.580000,0.000000,0.000000,28.260000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,12.490000,100.420000,132.250000,30.840000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

91,22:30-22:45,0,0,0,17,0,26.01,0,0,0,0,0,20.66,62,0,0,44.33,20.67,0,44.33,0,0,10.580000,0.000000,0.000000,28.260000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,24.830000,100.420000,132.250000,24.830000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

92,22:45-23:00,0,0,0,15.66,0,26.01,0,0,0,0,0,20.66,62,0,0,45,20.67,0,45,0,0,10.580000,0.000000,0.000000,28.260000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,24.830000,100.420000,132.250000,24.830000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.270000,261.700000,14.340000,15.600000

93,23:00-23:15,0,0,0,15.34,0,25.41,0,0,0,0,0,21,63,0,0,46,21,0,46,0,0,10.580000,0.000000,0.000000,28.770000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,24.830000,100.420000,132.250000,24.830000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.080000,261.700000,14.340000,15.600000

94,23:15-23:30,0,0,0,16,0,24.81,0,0,0,0,0,21.34,64,0,0,47.33,21.33,0,47.33,0,0,10.580000,0.000000,0.000000,28.770000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,24.830000,100.420000,132.250000,24.830000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.080000,261.700000,14.340000,15.600000

95,23:30-23:45,0,0,0,16.66,0,24.21,0,0,0,0,0,22,66,0,0,48.33,22,0,48.33,0,0,10.580000,0.000000,0.000000,28.770000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,24.830000,100.420000,132.250000,24.830000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.080000,261.700000,14.340000,15.600000

96,23:45-24:00,0,0,0,17,0,23.61,0,0,0,0,0,22.5,67.5,0,0,49.33,22.5,0,49.33,0,0,10.580000,0.000000,0.000000,28.770000,61.450000,81.930000,163.860000,10.430000,4.690000,0.000000,0.000000,24.830000,100.420000,132.250000,24.830000,0.000000,0.000000,86.940000,12.420000,0.000000,81.930000,115.220000,20.480000,9.080000,261.700000,14.340000,15.600000

