Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
57,14:00-14:15,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

58,14:15-14:30,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

59,14:30-14:45,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.448,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

60,14:45-15:00,0,42.66,0,0,103.96875,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

61,15:00-15:15,0,42.66,0,0,103.96875,7.686,0,19.985,39.165,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

62,15:15-15:30,0,42.66,0,0,103.96875,5.124,0,19.985,33.57,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

63,15:30-15:45,0,42.66,0,0,103.96875,5.124,0,19.985,31.332,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.6616,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

64,15:45-16:00,0,42.66,0,0,103.96875,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

65,16:00-16:15,0,42.66,0,0,103.96875,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

66,16:15-16:30,0,42.66,0,0,103.96875,11.7852,0,19.985,31.332,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,416.25

67,16:30-16:45,0,42.66,0,0,103.96875,9.9918,0,19.985,31.332,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,38.982,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,29.743,417.375

68,16:45-17:00,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,47.472,31.897382,0.89911,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,152.9405,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,29.743,417.375

69,17:00-17:15,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,51.888,31.897382,0.91824,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,417.375

70,17:15-17:30,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,51.888,31.897382,0.91824,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,417.375

71,17:30-17:45,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,0,0,36.5917,653.1525,15.804048,0,7.888,39.1956,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,417.375

72,17:45-18:00,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,0,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,16.17,147.515625,31.564,417.375

73,18:00-18:15,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,11.403,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,31.564,417.375

74,18:15-18:30,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,51.888,31.897382,0.91824,22.806,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,40.425001,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,31.564,417.375

75,18:30-18:45,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,51.888,31.897382,0.91824,34.209,0,36.5917,653.1525,15.804048,0,7.888,39.516,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,31.564,417.375

76,18:45-19:00,0,42.66,0,0,103.96875,10.248,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,34.209,0,36.5917,653.1525,15.804048,0,7.888,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,31.564,417.375

77,19:00-19:15,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,31.564,417.375

78,19:15-19:30,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,31.564,417.375

79,19:30-19:45,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

80,19:45-20:00,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,16.44,66.856,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

81,20:00-20:15,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

82,20:15-20:30,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,66.789,0,0,0,39.375,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

83,20:30-20:45,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,37.5164,653.1525,15.804048,0,8.381,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.375,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

84,20:45-21:00,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.91824,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.375,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

85,21:00-21:15,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

86,21:15-21:30,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,7.888,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

87,21:30-21:45,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,16.1704,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,10.96,66.856,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

88,21:45-22:00,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,13.152,64.664,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

89,22:00-22:15,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,19.728,54.8,5.48,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

90,22:15-22:30,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,19.728,51.512,8.768,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

91,22:30-22:45,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,23.016,38.36,19.728,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

92,22:45-23:00,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,37.5164,653.1525,15.804048,0,16.1704,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,23.016,38.36,19.728,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

93,23:00-23:15,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,23.016,38.36,19.728,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

94,23:15-23:30,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,61.902,0,0,0,39.9,0,0,0,23.016,38.36,19.728,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

95,23:30-23:45,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,62.445,0,0,0,39.9,0,0,0,23.016,38.36,19.728,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

96,23:45-24:00,0,42.66,0,0,103.96875,9.7356,0,19.985,31.332,26.39091,47.472,31.897382,0.9565,45.612,0,36.5917,653.1525,15.804048,0,15.9732,39.7296,0,0,51.0138,92,686.779958,16.4224,118.125,83.664,123.665625,0,0,0,0,62.445,0,0,0,39.9,0,0,0,23.016,38.36,19.728,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,0,20.0018,19.46,27.93,147.515625,30.35,417.375

