Block,Time,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,TALA,FSTPP I & II,KISHANGANGA,DADRI_GF,SINGRAULI,ANTA_LF,RAMPUR,CHAMERA3,DADRT2,SINGRAULI_HYDRO,RIHAND2,URI,DADRI_CRF,AURY_GF,CHAMERA1,NAPP,SEWA2,AURY_CRF,AURY_LF,TANAKPUR,UNCHAHAR2,AURY_RF,RAPPC,RAPPB,TEHRI,JHAJJAR,ANTA_CRF,DADRI_LF,UNCHAHAR4,NJPC,KOLDAM,SALAL,DHAULIGNGA,BSIUL,DULHASTI,DADRI_RF,ANTA_GF,URI2,KOTESHWR,TANDA2,UNCHAHAR1,CHAMERA2,ANTA_RF,RIHAND3,PARBATI3,RIHAND1,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,401.809815,14.392497,32.143250,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,591.427356,0.679144,56.668070,23.304336,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,8.514603,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

49,12:00-12:15,401.809815,14.392497,32.143250,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,577.249592,0.679144,56.668070,3.177864,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

50,12:15-12:30,401.809815,14.392497,32.143250,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,572.452092,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

51,12:30-12:45,401.809815,14.392497,32.143250,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,579.512957,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

52,12:45-13:00,401.809815,14.392497,32.143250,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,579.512957,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

53,13:00-13:15,401.809815,14.392497,33.390600,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,591.642092,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,580.166568,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

54,13:15-13:30,401.809815,14.392497,33.390600,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,572.452092,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,40.673301,0.000000,52.235276,0.000000,0.000000,625.934648,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

55,13:30-13:45,401.809815,14.392497,33.390600,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,548.218865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,35.139768,0.000000,52.235276,0.000000,0.000000,552.120288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

56,13:45-14:00,401.809815,14.392497,33.390600,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,500.243865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,35.139768,0.000000,52.235276,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

57,14:00-14:15,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,452.268865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,35.139768,0.000000,52.235276,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

58,14:15-14:30,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,404.293865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.614560,35.139768,0.000000,52.235276,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

59,14:30-14:45,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,404.293865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.245824,35.139768,0.000000,52.235276,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

60,14:45-15:00,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,404.293865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.245824,35.139768,0.000000,52.235276,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

61,15:00-15:15,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,404.293865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,35.139768,0.000000,52.235276,0.000000,14.930780,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

62,15:15-15:30,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,452.268865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,35.139768,0.000000,52.235276,0.000000,14.930780,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

63,15:30-15:45,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,500.243865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.983296,35.139768,0.000000,52.235276,0.000000,14.930780,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

64,15:45-16:00,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,548.218865,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.983296,35.139768,0.000000,52.235276,0.000000,29.861559,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.000000,4.517518,0.000000,0.000000,16.577953,0.000000,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

65,16:00-16:15,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,576.634457,0.679144,56.668070,23.304336,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.983296,35.139768,0.000000,52.235276,0.000000,29.861559,598.651240,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,8.002460,0.000000,0.000000,16.577953,3.197534,0.000000,118.657167,0.000000,88.274000,21.768176,0,0,0,0,0

66,16:15-16:30,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,622.471787,0.679144,56.668070,23.304336,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.983296,40.673301,0.000000,52.235276,0.000000,29.861559,625.906008,0.000000,0.000000,0.000000,16.355637,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,8.002460,0.000000,0.000000,20.936290,3.197534,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

67,16:30-16:45,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,576.415787,0.679144,56.668070,3.707508,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.983296,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,19.081576,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,8.002460,8.514603,0.000000,20.936290,3.197534,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

68,16:45-17:00,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,576.415787,0.679144,56.668070,2.224505,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.983296,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,35.437214,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,8.002460,8.514603,0.000000,20.936290,3.197534,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

69,17:00-17:15,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,637.989559,0.679144,56.668070,2.224505,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.491648,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,61.787962,0.000000,1.337927,8.653219,0.000000,31.622917,0.000000,0.000000,8.002460,17.029206,0.000000,20.936290,12.636653,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

70,17:15-17:30,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,0.000000,20.597395,5.064893,0.000000,0.000000,0.491648,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,72.691720,0.000000,6.689634,17.532053,1.055450,31.622917,0.000000,0.000000,8.002460,25.543809,0.000000,20.936290,12.636653,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

71,17:30-17:45,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,6.746244,20.597395,15.163984,0.000000,0.000000,0.491648,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,89.774274,0.000000,53.517072,17.532053,12.513415,31.622917,0.000000,0.000000,4.517518,34.058412,0.000000,20.936290,25.273307,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

72,17:45-18:00,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,13.340888,20.597395,15.163984,0.000000,0.000000,0.491648,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,112.217843,0.000000,53.517072,26.298080,12.513415,31.622917,0.000000,0.000000,4.517518,34.058412,0.000000,20.936290,25.273307,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

73,18:00-18:15,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,21.224140,20.597395,15.163984,0.000000,0.000000,1.106208,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,134.661411,0.000000,53.517072,26.298080,12.513415,31.622917,0.000000,0.000000,4.517518,34.058412,0.000000,20.936290,25.273307,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

74,18:15-18:30,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,25.014165,20.597395,15.163984,0.000000,0.000000,1.106208,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,134.661411,0.000000,53.517072,26.298080,12.513415,31.622917,0.000000,0.000000,4.517518,34.058412,0.000000,20.936290,25.273307,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

75,18:30-18:45,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,25.014165,20.597395,15.163984,0.000000,0.000000,1.106208,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,127.210510,0.000000,40.137804,26.298080,12.513415,31.622917,0.000000,0.000000,4.517518,34.058412,0.000000,20.936290,25.273307,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

76,18:45-19:00,401.809815,14.392497,37.394977,120.781860,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,25.014165,20.597395,15.163984,0.000000,0.000000,1.106208,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,107.220287,0.000000,40.137804,17.532053,12.513415,31.622917,0.000000,0.000000,4.517518,34.058412,0.000000,20.936290,25.273307,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

77,19:00-19:15,401.809815,14.392497,37.394977,127.277811,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,25.014165,20.597395,5.064893,0.000000,0.000000,0.491648,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,45.432325,0.000000,6.689634,17.532053,6.256708,31.622917,0.000000,0.000000,4.517518,25.543809,0.000000,20.936290,12.636653,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

78,19:15-19:30,401.809815,14.392497,37.394977,137.266250,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,13.480361,20.597395,0.000000,0.000000,0.000000,0.491648,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,34.528567,0.000000,1.337927,8.653219,6.256708,15.811458,0.000000,0.000000,4.517518,17.029206,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

79,19:30-19:45,401.809815,14.392497,40.374033,141.541242,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,6.064040,20.597395,0.000000,0.000000,0.000000,6.022686,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,19.354170,0.000000,1.337927,0.000000,6.256708,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

80,19:45-20:00,401.809815,14.392497,40.374033,141.541242,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,2.224505,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,6.022686,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,6.256708,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

81,20:00-20:15,401.809815,14.392497,40.374033,130.847015,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,655.174547,0.679144,56.668070,4.237152,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,6.022686,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

82,20:15-20:30,401.809815,14.392497,40.374033,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,627.487957,0.679144,56.668070,34.956504,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,52.235276,0.000000,44.792338,626.697521,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,20.936290,0.000000,0.000000,118.657167,0.000000,88.274000,25.321301,0,0,0,0,0

83,20:30-20:45,401.809815,14.392497,40.374033,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,569.584882,0.679144,56.668070,34.956504,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,52.235276,0.000000,43.643817,517.578288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,16.539573,0.000000,0.000000,118.657167,0.000000,88.274000,21.653036,0,0,0,0,0

84,20:45-21:00,401.809815,14.392497,40.374033,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,569.573592,0.679144,56.668070,3.177864,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,52.235276,0.000000,41.709465,488.793288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,16.539573,0.000000,0.000000,118.657167,0.000000,88.274000,21.653036,0,0,0,0,0

85,21:00-21:15,401.809815,14.392497,40.374033,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,569.573592,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,40.673301,0.000000,52.235276,0.000000,27.806310,446.575288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,16.539573,0.000000,0.000000,118.657167,0.000000,88.274000,21.653036,0,0,0,0,0

86,21:15-21:30,401.809815,14.392497,40.374033,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,569.573592,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,27.806310,446.575288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,16.539573,0.000000,0.000000,118.657167,0.000000,88.274000,21.653036,0,0,0,0,0

87,21:30-21:45,401.809815,14.392497,41.621479,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,569.573592,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,27.806310,446.575288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,16.539573,0.000000,0.000000,118.657167,0.000000,88.274000,21.653036,0,0,0,0,0

88,21:45-22:00,401.809815,14.392497,41.621479,125.814438,0.000000,19.890435,0.000000,0.000000,111.182062,0.000000,0.000000,0.000000,569.573592,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,13.903155,408.195288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,16.539573,0.000000,0.000000,118.657167,0.000000,88.274000,21.653036,0,0,0,0,0

89,22:00-22:15,401.809815,14.392497,41.621479,125.814438,0.000000,19.890435,0.000000,0.000000,112.229374,0.000000,0.000000,0.000000,543.077000,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,13.903155,369.815288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,12.757998,0.000000,0.000000,118.657167,0.000000,88.274000,15.803445,0,0,0,0,0

90,22:15-22:30,401.809815,14.392497,41.621479,125.814438,0.000000,19.890435,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,543.077000,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,13.903155,348.706288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,12.035296,0.000000,0.000000,118.657167,0.000000,88.274000,15.803445,0,0,0,0,0

91,22:30-22:45,401.809815,14.392497,41.621479,125.814438,0.000000,19.890435,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,541.158000,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,0.000000,348.706288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,12.035296,0.000000,0.000000,118.657167,0.000000,88.274000,15.803445,0,0,0,0,0

92,22:45-23:00,401.809815,14.392497,41.621479,125.814438,0.000000,14.838284,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,527.725000,0.679144,56.668070,2.118576,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,2.704063,34.947868,0.000000,52.235276,0.000000,0.000000,348.706288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,12.035296,0.000000,0.000000,118.657167,0.000000,88.274000,15.803445,0,0,0,0,0

93,23:00-23:15,401.809815,14.392497,41.621479,125.814438,0.000000,11.110590,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,445.112050,0.679144,56.668070,8.474304,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,24.803636,0.000000,52.235276,0.000000,0.000000,348.706288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,12.035296,0.000000,0.000000,118.657167,0.000000,88.274000,15.803445,0,0,0,0,0

94,23:15-23:30,401.809815,14.392497,41.621479,125.814438,0.000000,10.654864,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,339.888443,0.679144,56.668070,8.474304,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,24.388283,0.000000,52.235276,0.000000,0.000000,348.706288,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,6.678120,0.000000,0.000000,118.657167,0.000000,88.274000,9.479860,0,0,0,0,0

95,23:30-23:45,401.809815,14.392497,41.621479,125.814438,0.000000,8.049363,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,339.663000,0.679144,56.668070,8.474304,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,15.542095,0.000000,52.235276,0.000000,0.000000,342.541500,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,6.678120,0.000000,0.000000,118.657167,0.000000,88.274000,9.479860,0,0,0,0,0

96,23:45-24:00,401.809815,14.392497,27.489099,108.939423,0.000000,4.880219,0.000000,0.000000,112.261500,0.000000,0.000000,0.000000,339.663000,0.679144,56.668070,8.474304,0.000000,0.000000,0.000000,20.597395,0.000000,0.000000,0.000000,0.000000,14.200600,0.000000,52.235276,0.000000,0.000000,342.541500,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,15.811458,0.000000,0.000000,4.517518,8.514603,0.000000,6.678120,0.000000,0.000000,118.657167,0.000000,88.274000,9.479860,0,0,0,0,0

