Block,Time,JHAJJAR,NJPC,DADRT2,AURY_GF,ANTA_CRF,UNCHAHAR1,DULHASTI,AURY_LF,DADRI_RF,RIHAND1,KISHANGANGA,RAPPC,RAMPUR,UNCHAHAR3,SEWA2,TANDA2,KOTESHWR,TANAKPUR,AURY_RF,UNCHAHAR4,ANTA_RF,CHAMERA3,KOLDAM,RAPPB,DADRI_GF,ANTA_LF,BSIUL,UNCHAHAR2,NAPP,CHAMERA2,URI2,SALAL,RIHAND3,DADRI_CRF,AURY_CRF,SINGRAULI_HYDRO,CHAMERA1,URI,ANTA_GF,DADRI_LF,RIHAND2,TEHRI,DHAULIGNGA,PARBATI3,SINGRAULI,KHSTPP-II,BRBCL,TALA,FSTPP I & II,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,4.257024,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

49,12:00-12:15,629.636696,0.000000,658.536478,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

50,12:15-12:30,629.636696,0.000000,658.536478,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

51,12:30-12:45,629.636696,0.000000,658.536478,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

52,12:45-13:00,629.636696,0.000000,639.628460,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

53,13:00-13:15,629.636696,0.000000,625.981980,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

54,13:15-13:30,629.636696,0.000000,519.941980,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

55,13:30-13:45,629.636696,0.000000,496.960220,0.000000,0.000000,9.706420,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

56,13:45-14:00,629.636696,0.000000,496.960220,0.000000,0.000000,9.706420,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

57,14:00-14:15,629.636696,0.000000,606.330840,0.000000,0.000000,10.516976,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

58,14:15-14:30,629.636696,0.000000,606.330840,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

59,14:30-14:45,629.636696,0.000000,611.150840,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

60,14:45-15:00,629.636696,0.000000,611.150840,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

61,15:00-15:15,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

62,15:15-15:30,629.636696,0.000000,611.150840,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.870268,0.000000,0.000000,8.554536,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

63,15:30-15:45,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

64,15:45-16:00,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,142.205062,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

65,16:00-16:15,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,8.039991,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,23.413632,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

66,16:15-16:30,629.636696,16.432344,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,8.039991,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,23.413632,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

67,16:30-16:45,629.636696,16.432344,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,8.039991,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.724896,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

68,16:45-17:00,629.636696,34.690504,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,8.039991,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,403.694280,32.475714,0,0,0,0,0

69,17:00-17:15,629.636696,62.077744,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,8.039991,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,8.807139,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

70,17:15-17:30,629.636696,73.032640,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,17.109072,0.617442,0.000000,0.000000,0.000000,1.227558,0.000000,0.000000,0.000000,0.000000,1.060400,40.864056,20.693995,12.695919,8.039991,6.721008,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,17.614277,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

71,17:30-17:45,629.636696,90.195310,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,25.663608,0.617442,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,6.777884,2.341363,0.000000,0.000000,56.933840,45.002412,17.614277,3.681516,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

72,17:45-18:00,629.636696,112.744138,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,25.663608,0.617442,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,13.403456,2.341363,0.000000,0.000000,56.933840,45.002412,26.421416,15.761797,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

73,18:00-18:15,629.636696,135.292966,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,25.663608,1.234884,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,21.323680,2.341363,0.000000,0.000000,56.933840,45.002412,26.421416,15.761797,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

74,18:15-18:30,629.636696,135.292966,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,25.663608,1.234884,0.000000,0.000000,0.000000,28.016547,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,25.131480,2.341363,0.000000,0.000000,56.933840,45.002412,26.421416,15.761797,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

75,18:30-18:45,629.636696,127.807120,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,25.663608,1.234884,0.000000,0.000000,0.000000,18.677289,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,25.131480,2.341363,0.000000,0.000000,56.933840,45.002412,26.421416,15.761797,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

76,18:45-19:00,629.636696,107.723144,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,25.663608,1.234884,0.000000,0.000000,0.000000,9.329438,0.000000,0.000000,0.000000,0.000000,12.572102,40.864056,20.693995,25.828741,4.538705,53.768064,119.213662,0.000000,0.000000,0.682329,25.131480,2.341363,0.000000,0.000000,56.933840,45.002412,17.614277,15.761797,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

77,19:00-19:15,629.636696,67.555192,658.247278,0.000000,0.000000,10.517240,31.771227,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,17.109072,1.234884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.286051,40.864056,20.693995,0.000000,4.538705,12.321848,119.213662,0.000000,0.000000,0.682329,25.131480,2.341363,0.000000,0.000000,56.933840,45.002412,17.614277,15.761797,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

78,19:15-19:30,629.636696,49.297032,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,1.234884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.286051,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,13.543583,35.120448,0.000000,0.000000,56.933840,45.002412,8.786764,3.681516,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

79,19:30-19:45,629.636696,24.831098,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,1.234884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.286051,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,6.092480,35.120448,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

80,19:45-20:00,629.636696,16.432344,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,1.234884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.286051,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

81,20:00-20:15,629.636696,14.606528,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

82,20:15-20:30,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

83,20:30-20:45,629.636696,0.000000,658.247278,0.000000,0.000000,10.517240,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,25.440056,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

84,20:45-21:00,629.636696,0.000000,628.156860,0.000000,0.000000,10.182539,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.491030,0.000000,0.000000,8.554536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,32.475714,0,0,0,0,0

85,21:00-21:15,532.465496,0.000000,593.452860,0.000000,0.000000,10.182539,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.491030,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,30.134640,0,0,0,0,0

86,21:15-21:30,447.816656,0.000000,598.272860,0.000000,0.000000,10.182539,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.491030,0.000000,0.000000,8.554536,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,45.002412,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,30.134640,0,0,0,0,0

87,21:30-21:45,385.108456,0.000000,602.127260,0.000000,0.000000,10.182539,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.491030,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,30.001608,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,30.134640,0,0,0,0,0

88,21:45-22:00,385.108456,0.000000,593.452860,0.000000,0.000000,9.236759,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,21.491030,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,19.983720,332.941500,30.134640,0,0,0,0,0

89,22:00-22:15,346.827920,0.000000,570.316860,0.000000,0.000000,9.236759,15.885613,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,17.815202,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.304572,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,15.000804,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,14.907874,332.941500,30.134640,0,0,0,0,0

90,22:15-22:30,346.827920,0.000000,570.316860,0.000000,0.000000,9.236759,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,17.815202,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.304572,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,14.907874,332.941500,30.134640,0,0,0,0,0

91,22:30-22:45,346.827920,0.000000,541.768000,0.000000,0.000000,9.236759,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,17.815202,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.304572,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.341363,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,14.907874,332.941500,30.134640,0,0,0,0,0

92,22:45-23:00,346.827920,0.000000,493.568000,0.000000,0.000000,9.236759,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,17.815202,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.623463,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,3.192768,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,10.704834,332.941500,30.134640,0,0,0,0,0

93,23:00-23:15,346.827920,0.000000,445.368000,0.000000,0.000000,9.236759,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,17.815202,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.623463,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,35.120448,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,10.704834,332.941500,30.134640,0,0,0,0,0

94,23:15-23:30,346.827920,0.000000,397.168000,0.000000,0.000000,9.236759,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,17.815202,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.623463,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,35.120448,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,10.704834,332.941500,30.134640,0,0,0,0,0

95,23:30-23:45,342.971920,0.000000,348.968000,0.000000,0.000000,7.509560,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,15.091210,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.114469,20.693995,0.000000,4.538705,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.979917,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,121.348320,9.640000,0.000000,8.022516,332.941500,21.719498,0,0,0,0,0

96,23:45-24:00,342.971920,0.000000,348.968000,0.000000,0.000000,7.509560,0.000000,0.000000,0.000000,88.688000,0.000000,0.000000,0.000000,12.425960,0.000000,0.000000,8.554536,1.111396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.142480,20.693995,0.000000,6.483864,1.680252,119.213662,0.000000,0.000000,0.682329,0.000000,2.128512,0.000000,0.000000,56.933840,0.000000,0.000000,0.000000,121.066350,87.332134,9.640000,0.000000,5.784000,332.941500,21.719498,0,0,0,0,0

