Block,Time,RIHAND1,RIHAND3,UNCHAHAR1,AURY_LF,NJPC,RIHAND2,TEHRI,DADRI_LF,NAPP,KISHANGANGA,AURY_CRF,URI2,URI,DADRI_RF,DADRT2,CHAMERA2,UNCHAHAR4,TANDA2,JHAJJAR,ANTA_CRF,AURY_RF,DADRI_CRF,CHAMERA1,SINGRAULI,RAPPB,PARBATI3,SEWA2,SALAL,BSIUL,ANTA_RF,ANTA_LF,DULHASTI,AURY_GF,UNCHAHAR3,RAPPC,SINGRAULI_HYDRO,KOTESHWR,UNCHAHAR2,DHAULIGNGA,KOLDAM,ANTA_GF,RAMPUR,CHAMERA3,DADRI_GF,TANAKPUR,TALA,KUDGI,BRBCL,SASAN,KHSTPP-I,KHSTPP-II,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,57.071264,82.838781,11.612581,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.868859,15.519319,0.000000,0.000000,347.554257,0.000000,0.000000,0.000000,0.000000,117.862127,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.827973,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

48,11:45-12:00,56.490477,82.838781,11.612581,0.000000,0.000000,88.528130,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.868859,15.519319,0.000000,0.000000,347.554257,0.000000,0.000000,0.000000,0.000000,117.862127,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.827973,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

49,12:00-12:15,56.490477,96.328053,11.612334,0.000000,0.000000,100.633995,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.192859,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

50,12:15-12:30,56.490477,96.328053,11.612334,0.000000,0.000000,100.633995,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.192859,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,15.688134,75.04,14.554310,331.808400,23.284800,75.926979,2.910600,0,0,0,0,0

51,12:30-12:45,56.490477,59.182200,11.612334,0.000000,0.000000,74.552399,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.483919,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,23.284800,75.926979,1.940400,0,0,0,0,0

52,12:45-13:00,56.490477,59.182200,11.612334,0.000000,0.000000,74.552399,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.483919,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,23.284800,75.926979,1.940400,0,0,0,0,0

53,13:00-13:15,56.490477,59.182200,11.612334,0.000000,0.000000,74.552399,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.687661,0.000000,0.000000,0.000000,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,14.591808,41.873832,1.940400,0,0,0,0,0

54,13:15-13:30,56.490477,59.182200,11.612334,0.000000,0.000000,74.552399,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.687661,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,9.389440,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,14.591808,41.873832,1.940400,0,0,0,0,0

55,13:30-13:45,56.490477,59.182200,11.612334,0.000000,0.000000,74.552399,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.868859,15.519319,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.483919,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,23.323608,76.082211,1.940400,0,0,0,0,0

56,13:45-14:00,56.490477,59.182200,11.612334,0.000000,0.000000,74.552399,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.868859,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.483919,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,23.323608,76.082211,1.940400,0,0,0,0,0

57,14:00-14:15,56.490477,96.328053,11.612334,0.000000,0.000000,100.633995,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.868859,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,86.483919,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,22.945230,73.821645,1.940400,0,0,0,0,0

58,14:15-14:30,89.258400,96.328053,11.612334,0.000000,0.000000,100.633995,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,103.489294,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.137339,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,75.04,14.554310,331.808400,23.323608,76.082211,1.940400,0,0,0,0,0

59,14:30-14:45,89.258400,96.551199,11.612334,0.000000,0.000000,100.779525,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,103.799758,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.14,14.554310,331.808400,23.478840,76.625523,6.182017,0,0,0,0,0

60,14:45-15:00,89.258400,96.551199,11.612334,0.000000,0.000000,100.779525,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,103.799758,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.29,14.554310,331.808400,23.478840,76.625523,6.182017,0,0,0,0,0

61,15:00-15:15,89.258400,96.551199,11.612334,0.000000,0.000000,100.633995,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,103.489294,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,71.18,14.554310,331.808400,23.478840,76.625523,6.182017,0,0,0,0,0

62,15:15-15:30,89.258400,96.551199,11.612334,0.000000,0.000000,100.633995,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,103.489294,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,70.58,14.554310,331.808400,23.478840,76.625523,6.182017,0,0,0,0,0

63,15:30-15:45,89.258400,119.980389,11.612334,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,62.99,14.554310,331.808400,23.478840,76.625523,6.182017,0,0,0,0,0

64,15:45-16:00,89.258400,119.980389,11.612334,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,6.426605,0.000000,364.874539,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,62.10,14.554310,331.808400,23.478840,76.625523,6.182017,0,0,0,0,0

65,16:00-16:15,89.258400,119.980389,11.612334,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,364.864598,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,75.04,14.554310,323.076600,38.399449,124.932557,6.182017,0,0,0,0,0

66,16:15-16:30,89.258400,119.980389,11.612334,0.000000,0.000000,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,47.128435,0.000000,364.864598,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,73.11,14.554310,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

67,16:30-16:45,89.258400,119.980389,11.612334,0.000000,22.693851,114.604875,0.000000,0.000000,37.820336,0.000000,0.000000,9.788348,12.853210,0.000000,364.782214,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,0.000000,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,64.26,15.324239,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

68,16:45-17:00,89.258400,119.980389,11.612334,0.000000,45.387702,114.604875,14.669424,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,364.782214,29.745362,0.000000,0.000000,345.689867,0.000000,0.000000,0.000000,6.821476,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.792356,49.247352,1.039356,8.609555,22.343933,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,62.34,15.780497,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

69,17:00-17:15,89.258400,119.980389,11.636137,0.000000,68.081554,114.604875,30.561300,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,365.638619,29.745362,0.000000,0.000000,346.548203,0.000000,0.000000,0.000000,12.263328,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,14.040882,49.247352,1.039356,8.609555,22.438147,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.95,16.206997,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

70,17:15-17:30,89.258400,119.980389,11.636137,0.000000,90.775405,114.604875,30.561300,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,365.638619,29.745362,0.000000,0.000000,346.548203,0.000000,0.000000,0.000000,12.263328,135.158562,0.000000,0.000000,0.000000,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,14.040882,49.247352,1.039356,8.609555,22.438147,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.71,16.846747,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

71,17:30-17:45,89.258400,119.980389,11.636137,0.000000,142.870197,114.604875,30.561300,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,365.638619,29.745362,0.000000,0.000000,346.548203,0.000000,0.000000,0.000000,25.293114,135.158562,0.000000,0.000000,5.121375,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,14.040882,49.247352,1.039356,8.609555,22.438147,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.71,17.486497,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

72,17:45-18:00,89.258400,119.980389,11.636137,0.000000,148.382873,114.604875,30.561300,0.000000,37.820336,0.000000,0.000000,9.788348,8.568806,0.000000,365.638619,29.745362,0.000000,0.000000,346.548203,0.000000,0.000000,0.000000,25.293114,135.158562,0.000000,0.000000,10.242751,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,14.040882,49.247352,1.039356,8.609555,22.438147,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.71,18.126247,314.344800,38.399449,124.932557,6.182017,0,0,0,0,0

73,18:00-18:15,89.258400,96.328053,11.598190,0.000000,148.382873,100.633995,44.008272,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,364.911093,29.745362,0.000000,0.000000,415.400832,0.000000,0.000000,0.000000,25.293114,103.489294,0.000000,0.000000,15.333087,81.170813,6.326480,0.000000,0.000000,47.963347,0.000000,13.899844,49.247352,1.039356,8.609555,26.394582,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.98,15.353997,308.887425,38.399449,124.932557,6.182017,0,0,0,0,0

74,18:15-18:30,89.258400,96.328053,11.598190,0.000000,148.382873,100.633995,44.008272,0.000000,37.820336,0.000000,0.000000,9.788348,10.711008,0.000000,365.223182,29.745362,0.000000,0.000000,512.420832,0.000000,0.000000,0.000000,36.406755,103.489294,0.000000,0.000000,15.333087,81.170813,2.134440,0.000000,0.000000,47.963347,0.000000,13.899844,49.247352,1.039356,8.609555,26.394582,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,11.806849,14.261940,74.71,15.588817,308.887425,38.399449,124.932557,6.182017,0,0,0,0,0

75,18:30-18:45,89.258400,108.991485,11.599397,0.000000,148.382873,114.604875,44.008272,0.000000,37.820336,0.000000,0.000000,9.788348,14.995411,0.000000,365.231038,29.745362,0.000000,0.000000,560.930832,0.000000,0.000000,0.000000,36.789984,103.489294,0.000000,0.000000,15.333087,81.170813,2.134440,0.000000,0.000000,47.963347,0.000000,13.899844,49.247352,1.039356,8.609555,26.394582,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,74.71,15.353997,308.887425,43.842271,137.762805,6.182017,0,0,0,0,0

76,18:45-19:00,89.258400,119.980389,9.818424,0.000000,148.382873,114.604875,44.008272,0.000000,37.820336,0.000000,0.000000,9.788348,14.995411,0.000000,352.560979,38.332718,0.000000,0.000000,588.576681,0.000000,0.000000,0.000000,40.892067,103.489294,0.000000,0.000000,15.333087,81.170813,3.201660,0.000000,0.000000,47.963347,0.000000,12.268612,49.247352,1.039356,17.219110,26.394582,0.000000,0.000000,0.000000,0.000000,18.778881,0.000000,9.818327,14.261940,74.71,15.780497,308.887425,43.842271,143.007383,6.182017,0,0,0,0,0

77,19:00-19:15,89.258400,119.980389,11.717590,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,13.051130,14.995411,0.000000,428.564753,38.332718,0.000000,0.000000,627.452692,0.000000,0.000000,0.000000,40.892067,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,14.264948,49.247352,1.039356,28.698516,31.795782,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,74.71,16.206997,308.887425,33.762291,143.007383,8.513878,0,0,0,0,0

78,19:15-19:30,89.258400,119.980389,11.717590,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,31.322713,14.995411,0.000000,431.197725,38.332718,0.000000,0.000000,627.452692,0.000000,0.000000,0.000000,40.892067,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,14.264948,49.247352,1.039356,28.698516,31.795782,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,74.71,16.633497,308.887425,33.762291,143.007383,9.403081,0,0,0,0,0

79,19:30-19:45,89.258400,119.980389,8.731800,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,31.322713,17.137613,0.000000,399.148915,38.332718,0.000000,0.000000,584.540649,0.000000,0.000000,0.000000,40.892067,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,11.458913,49.247352,1.039356,28.698516,41.126875,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,85.98,16.633497,308.887425,33.762291,143.007383,13.534775,0,0,0,0,0

80,19:45-20:00,89.258400,119.980389,8.731800,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,31.322713,47.128435,0.000000,441.999544,38.332718,0.000000,0.000000,584.540649,0.000000,0.000000,0.000000,36.789984,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,11.458913,49.247352,1.039356,28.698516,41.126875,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,16.633497,308.887425,33.762291,143.007383,13.534775,0,0,0,0,0

81,20:00-20:15,89.258400,119.980389,8.731800,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,31.322713,47.128435,0.000000,499.079515,38.332718,0.000000,0.000000,490.921200,0.000000,0.000000,0.000000,36.789984,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,11.458913,49.247352,1.039356,28.698516,41.126875,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,16.633497,306.704475,31.212304,143.007383,13.534775,0,0,0,0,0

82,20:15-20:30,89.258400,119.980389,8.731800,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,10.440904,12.853210,0.000000,535.947115,38.332718,0.000000,0.000000,393.901200,0.000000,0.000000,0.000000,36.789984,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,11.458913,49.247352,1.039356,28.698516,41.126875,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,16.633497,306.704475,31.212304,143.007383,13.534775,0,0,0,0,0

83,20:30-20:45,89.258400,119.980389,11.571116,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.135791,12.853210,0.000000,564.082915,38.332718,0.000000,0.000000,393.901200,0.000000,0.000000,0.000000,36.789984,135.158562,0.000000,0.000000,15.333087,81.170813,19.075490,0.000000,0.000000,47.963347,0.000000,13.707657,49.247352,1.039356,28.698516,35.532578,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,15.290022,306.704475,27.258836,143.007383,10.313711,0,0,0,0,0

84,20:45-21:00,89.258400,119.980389,11.571116,0.000000,136.163107,114.604875,58.677696,0.000000,37.820336,0.000000,0.000000,9.135791,12.853210,0.000000,583.814745,38.332718,0.000000,0.000000,393.901200,0.000000,0.000000,0.000000,27.261378,135.158562,0.000000,0.000000,15.333087,81.170813,1.067220,0.000000,0.000000,47.963347,0.000000,13.707657,49.247352,1.039356,25.828664,35.531635,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,15.290022,306.704475,27.258836,143.007383,10.313711,0,0,0,0,0

85,21:00-21:15,89.258400,119.980389,11.594089,0.000000,136.163107,114.604875,58.677696,0.000000,37.820336,0.000000,0.000000,9.135791,12.853210,0.000000,557.504959,38.332718,0.000000,0.000000,345.902401,0.000000,0.000000,0.000000,27.261378,135.158562,0.000000,0.000000,15.333087,81.170813,1.067220,0.000000,0.000000,47.963347,0.000000,13.757032,49.247352,1.039356,25.828664,35.531635,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,15.290022,306.704475,27.258836,143.007383,10.313711,0,0,0,0,0

86,21:15-21:30,89.258400,119.980389,11.594089,0.000000,136.163107,114.604875,58.677696,0.000000,37.820336,0.000000,0.000000,9.135791,14.995411,0.000000,584.513289,38.332718,0.000000,0.000000,345.873775,0.000000,0.000000,0.000000,27.261378,135.158562,0.000000,0.000000,15.333087,81.170813,1.067220,0.000000,0.000000,47.963347,0.000000,13.757032,49.247352,1.039356,25.828664,35.531635,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,15.290022,306.704475,27.258836,143.007383,10.313711,0,0,0,0,0

87,21:30-21:45,89.258400,119.980389,9.643788,0.000000,136.163107,114.604875,58.677696,0.000000,37.820336,0.000000,0.000000,9.135791,17.137613,0.000000,584.513289,38.332718,0.000000,0.000000,427.052934,0.000000,0.000000,0.000000,27.261378,129.521700,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,11.794548,49.247352,1.039356,25.828664,35.531635,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,15.290022,306.704475,27.258836,143.007383,10.313711,0,0,0,0,0

88,21:45-22:00,89.258400,119.980389,9.643788,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.135791,17.137613,0.000000,584.513289,38.332718,0.000000,0.000000,409.589334,0.000000,0.000000,0.000000,40.892067,126.611100,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,11.794548,49.247352,1.039356,28.698516,35.531635,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,9.818327,14.261940,92.17,15.290022,306.704475,27.258836,143.007383,10.313711,0,0,0,0,0

89,22:00-22:15,89.258400,119.980389,11.593599,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.135791,17.137613,0.000000,584.513289,38.332718,0.000000,0.000000,426.606642,0.000000,0.000000,0.000000,40.892067,123.700500,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.719947,49.247352,1.039356,28.698516,35.580145,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,11.806849,14.261940,92.17,15.290022,301.247100,27.258836,143.007383,10.313711,0,0,0,0,0

90,22:15-22:30,89.258400,119.980389,11.593599,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.135791,11.782109,0.000000,584.513289,38.332718,0.000000,0.000000,487.205334,0.000000,0.000000,0.000000,40.892067,120.062250,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.719947,49.247352,1.039356,28.698516,35.580145,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,11.806849,14.261940,92.17,15.290022,301.247100,27.258836,143.007383,10.313711,0,0,0,0,0

91,22:30-22:45,89.258400,119.980389,11.593599,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.135791,11.782109,0.000000,584.513289,38.332718,0.000000,0.000000,506.609334,0.000000,0.000000,0.000000,40.892067,116.424000,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.719947,49.247352,1.039356,28.698516,35.580145,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,11.806849,14.261940,92.17,17.059997,301.247100,30.034481,143.007383,13.825350,0,0,0,0,0

92,22:45-23:00,89.258400,119.980389,11.593599,0.000000,148.382873,114.604875,60.389129,0.000000,37.820336,0.000000,0.000000,9.135791,11.782109,0.000000,584.513289,38.332718,0.000000,0.000000,487.205334,0.000000,0.000000,0.000000,40.892067,111.330450,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.719947,49.247352,1.039356,28.698516,35.580145,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,11.806849,14.261940,92.17,18.126247,301.247100,30.034481,143.007383,13.825350,0,0,0,0,0

93,23:00-23:15,89.258400,119.980389,11.593599,0.000000,136.163107,114.604875,58.677696,0.000000,37.820336,0.000000,0.000000,9.135791,11.782109,0.000000,584.513289,38.332718,0.000000,0.000000,506.609334,0.000000,0.000000,0.000000,27.261378,106.964550,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.719947,49.247352,1.039356,17.219110,35.580145,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,11.806849,14.261940,87.32,19.405746,295.789725,30.034481,143.007383,13.825350,0,0,0,0,0

94,23:15-23:30,89.258400,119.980389,11.593599,0.000000,136.163107,114.604875,58.677696,0.000000,37.820336,0.000000,0.000000,9.135791,11.782109,0.000000,584.513289,38.332718,0.000000,0.000000,487.205334,0.000000,0.000000,0.000000,27.261378,98.960400,0.000000,0.000000,15.333087,81.170813,0.000000,0.000000,0.000000,47.963347,0.000000,13.719947,49.247352,1.039356,8.609555,35.580145,0.000000,0.000000,0.000000,0.000000,28.196736,0.000000,11.806849,14.261940,87.32,19.405746,295.789725,30.034481,143.007383,13.825350,0,0,0,0,0

