Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
38,09:15-09:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,13.983,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.226,15.00135,20.73185,348.975

39,09:30-09:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,13.983,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.226,15.00135,20.73185,348.975

40,09:45-10:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,33.385,147.515625,23.226,15.00135,20.73185,348.975

41,10:00-10:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,23.226,15.00135,20.73185,348.975

42,10:15-10:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,13.248,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,38.241,147.515625,23.226,15.00135,20.73185,348.975

43,10:30-10:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,23.226,15.00135,20.73185,348.975

44,10:45-11:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,37.8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,23.226,15.00135,20.73185,348.975

45,11:00-11:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,23.226,15.00135,20.73185,348.975

46,11:15-11:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,10.089,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,23.226,15.00135,20.73185,348.975

47,11:30-11:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,11.03064,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,23.226,15.00135,20.73185,348.975

48,11:45-12:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,11.03064,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,43.097,147.515625,23.226,15.00135,20.73185,348.975

49,12:00-12:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,61.555,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,11.03064,42.392196,0,6.5208,0,13.248,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

50,12:15-12:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,85.23,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,11.03064,42.392196,0,6.5208,0,13.248,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

51,12:30-12:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,85.23,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,11.03064,42.392196,0,6.5208,0,17.664,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

52,12:45-13:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,85.23,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,11.03064,42.392196,0,6.5208,0,17.664,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

53,13:00-13:15,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,85.23,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,12.7794,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

54,13:15-13:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,85.23,19.7284,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,12.7794,42.392196,0,6.5208,0,15.456,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

55,13:30-13:45,686.779957,8.874,49.436556,0,0,0,27.3447,0,85.23,9.331,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,13.452,42.392196,0,6.5208,0,14.352,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,76.87,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

56,13:45-14:00,686.779957,8.874,49.436556,0,0,0,27.3447,0,85.23,9.331,0,50.76,39.4092,653.1525,19.985,0.87998,123.665625,0,0,103.125,56.7,0,26.39091,92,0,13.452,42.392196,0,6.5208,0,14.352,12.1695,53.452,0,83.296,0,0,0,62.988,0,0,0,36.75,0,0,0,0,0,0,0,0,0,76.87,0,0,0,0,0,0,0,0,0,0,46.39908,147.515625,23.226,15.00135,20.73185,348.975

