Block,Time,BSIUL,AURY_LF,CHAMERA2,UNCHAHAR2,UNCHAHAR1,ANTA_LF,RIHAND1,DULHASTI,KISHANGANGA,TANDA2,TANAKPUR,AURY_GF,ANTA_RF,SINGRAULI_HYDRO,AURY_CRF,CHAMERA3,DADRI_GF,RIHAND2,ANTA_CRF,JHAJJAR,URI2,KOTESHWR,PARBATI3,UNCHAHAR4,DHAULIGNGA,RAPPC,NAPP,SALAL,URI,AURY_RF,DADRI_LF,KHSTPP-I,TALA,RIHAND3,BRBCL,DADRI_CRF,DADRI_RF,KOLDAM,SEWA2,NJPC,KHSTPP-II,FSTPP I & II,CHAMERA1,RAMPUR,DADRT2,RAPPB,SINGRAULI,TEHRI,ANTA_GF,UNCHAHAR3,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.551236,0.000000,15.558745,30.144100,12.143082,0.000000,93.406640,37.966939,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,37.187136,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

49,12:00-12:15,12.551236,0.000000,15.558745,30.144100,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,31.874688,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

50,12:15-12:30,12.551236,0.000000,15.558745,30.144100,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,31.874688,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

51,12:30-12:45,12.551236,0.000000,15.558745,30.144100,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,37.187136,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

52,12:45-13:00,12.551236,0.000000,15.558745,30.144100,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,37.187136,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

53,13:00-13:15,12.551236,0.000000,15.558745,24.556502,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,24.298255,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,29.218464,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,11.726483,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

54,13:15-13:30,12.551236,0.000000,0.000000,24.556502,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,24.298255,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,31.874688,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,11.067600,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

55,13:30-13:45,12.551236,0.000000,0.000000,24.556502,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,37.187136,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,11.067600,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

56,13:45-14:00,12.551236,0.000000,0.000000,24.556502,12.143082,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,37.187136,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,11.067600,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,15.034902,403.024248,0,0,0,0,0

57,14:00-14:15,12.551236,0.000000,0.000000,30.144100,11.981880,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,32.937178,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,14.996406,403.024248,0,0,0,0,0

58,14:15-14:30,12.551236,0.000000,0.000000,30.144100,11.981880,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,24.602794,32.937178,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,13.840659,0.000000,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,14.996406,403.024248,0,0,0,0,0

59,14:30-14:45,12.551236,0.000000,0.000000,34.734171,14.501924,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,38.581654,33.468422,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.595536,16.038011,12.806426,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,18.495499,403.024248,0,0,0,0,0

60,14:45-15:00,12.551236,0.000000,0.000000,34.734171,14.501924,0.000000,93.406640,18.983470,2.643572,4.087415,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,38.581654,33.468422,0.000000,0.000000,35.629107,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.541641,16.038011,13.521104,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,18.495499,403.024248,0,0,0,0,0

61,15:00-15:15,12.551236,0.000000,0.000000,43.218136,14.536282,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.541641,20.017920,13.521104,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,18.495499,403.024248,0,0,0,0,0

62,15:15-15:30,6.275618,0.000000,0.000000,43.218136,16.965668,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,358.508436,36.465835,8.875739,0.000000,2.346812,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.541641,20.017920,13.521104,0.830012,364.934958,0.000000,143.866385,0.000000,0.000000,21.609345,403.024248,0,0,0,0,0

63,15:30-15:45,6.275618,0.000000,0.000000,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,431.258658,36.465835,8.875739,0.000000,2.829561,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.541641,20.017920,13.521104,0.830012,364.742478,0.000000,143.866385,0.000000,0.000000,25.326570,403.024248,0,0,0,0,0

64,15:45-16:00,6.275618,0.000000,0.000000,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,436.070658,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,13.521104,1.763776,364.742478,0.000000,143.866385,0.000000,0.000000,26.599755,403.024248,0,0,0,0,0

65,16:00-16:15,6.275618,0.000000,0.000000,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,440.882658,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,13.521104,1.763776,426.036645,0.000000,143.866385,0.000000,0.000000,26.599755,403.024248,0,0,0,0,0

66,16:15-16:30,6.275618,0.000000,0.000000,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,493.814658,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,13.521104,1.763776,545.156236,0.000000,143.866385,0.000000,0.000000,26.599755,403.024248,0,0,0,0,0

67,16:30-16:45,6.275618,0.000000,0.000000,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,570.495999,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,13.521104,1.763776,598.789304,0.000000,143.866385,0.000000,0.000000,26.599755,403.024248,0,0,0,0,0

68,16:45-17:00,6.275618,0.000000,0.000000,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,38.581654,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,19.007400,1.763776,602.895480,0.000000,143.866385,0.000000,0.000000,26.599755,403.024248,0,0,0,0,0

69,17:00-17:15,6.275618,0.000000,0.000000,43.218136,17.346971,0.000000,93.406640,18.983470,2.643572,5.152830,1.479401,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,640.813563,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,24.602794,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,27.042208,1.763776,658.480009,0.000000,143.866385,0.000000,0.000000,26.599755,403.024248,0,0,0,0,0

70,17:15-17:30,6.275618,0.000000,0.000000,43.218136,17.346971,0.000000,93.406640,18.983470,2.643572,5.152830,1.479401,0.000000,0.000000,0.729511,0.000000,0.000000,0.000000,59.851752,0.000000,609.302658,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,24.602794,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,45.577859,142.541641,20.017920,27.042208,1.763776,659.584016,0.000000,143.866385,0.000000,0.000000,23.101738,403.024248,0,0,0,0,0

71,17:30-17:45,6.275618,0.000000,15.558745,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.616417,0.000000,0.000000,0.729511,0.000000,11.162605,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,12.301397,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,1.803247,18.093714,45.577859,142.541641,20.017920,27.042208,1.763776,659.584016,0.000000,143.866385,13.036500,0.000000,26.599755,403.024248,0,0,0,0,0

72,17:45-18:00,6.275618,0.000000,15.558745,43.218136,19.975286,0.000000,93.406640,18.983470,2.643572,5.152830,0.616417,0.000000,0.000000,0.729511,0.000000,11.162605,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.973816,0.000000,66.242257,49.666936,12.301397,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,2.028653,18.093714,45.577859,142.541641,20.017920,27.042208,1.763776,606.006566,0.000000,143.866385,26.072999,0.000000,26.599755,403.024248,0,0,0,0,0

73,18:00-18:15,6.275618,0.000000,31.117490,43.218136,17.346971,0.000000,93.406640,18.983470,2.643572,5.152830,0.616417,0.000000,0.000000,0.729511,0.000000,11.162605,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.973816,9.125309,66.242257,49.666936,12.301397,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,4.463036,18.093714,69.171105,142.541641,20.017920,33.453024,2.667898,592.385206,0.000000,143.866385,38.342646,0.000000,26.599755,403.024248,0,0,0,0,0

74,18:15-18:30,6.275618,0.000000,31.117490,43.218136,19.975286,0.000000,93.406640,37.966939,5.287146,5.152830,0.616417,0.000000,0.000000,0.729511,0.000000,22.325211,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.973816,20.901123,66.242257,49.666936,22.366176,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,6.694553,18.093714,96.517820,142.541641,20.017920,40.563312,3.720234,592.096486,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

75,18:30-18:45,18.826854,0.000000,46.676234,43.218136,19.975286,0.000000,93.406640,56.950408,7.930718,5.152830,5.794322,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,9.985206,0.000000,2.973816,31.351684,66.242257,49.666936,76.391674,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,105.955118,142.541641,20.017920,40.563312,4.090776,660.399637,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

76,18:45-19:00,18.826854,0.000000,46.676234,43.218136,19.975286,0.000000,93.406640,56.950408,7.930718,5.152830,5.794322,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,9.985206,3.670948,2.973816,41.899178,66.242257,49.666936,76.391674,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

77,19:00-19:15,18.826854,0.000000,46.676234,43.218136,19.975286,0.000000,93.406640,56.950408,7.930718,5.152830,5.671038,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,9.985206,18.859859,2.973816,41.899178,66.242257,49.666936,76.391674,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

78,19:15-19:30,18.826854,0.000000,46.676234,43.218136,19.975286,0.000000,93.406640,56.950408,7.930718,5.152830,5.671038,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,9.985206,18.859859,2.973816,41.899178,66.242257,49.666936,76.391674,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

79,19:30-19:45,18.826854,0.000000,46.676234,43.218136,19.975286,0.000000,93.406640,56.950408,7.930718,5.152830,5.671038,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,17.751478,18.859859,2.973816,41.899178,66.242257,49.666936,76.391674,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

80,19:45-20:00,18.826854,0.000000,46.676234,43.218136,19.975286,0.000000,93.406640,56.950408,7.930718,5.152830,5.671038,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,17.751478,18.859859,2.973816,31.424384,66.242257,49.666936,5.032390,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

81,20:00-20:15,18.826854,0.000000,46.676234,43.218136,20.425496,0.000000,93.406640,56.950408,7.930718,5.152830,5.671038,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,17.751478,18.859859,2.973816,31.424384,66.242257,49.666936,5.032390,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,105.955118,142.541641,20.017920,40.563312,4.090776,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

82,20:15-20:30,18.826854,0.000000,46.676234,43.218136,20.425496,0.000000,93.406640,56.950408,7.930718,5.152830,5.671038,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,17.751478,18.859859,2.973816,31.424384,66.242257,49.666936,5.032390,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,8.926070,18.093714,66.382812,142.541641,20.017920,40.563312,2.564145,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

83,20:30-20:45,6.275618,0.000000,31.117490,43.218136,21.779400,0.000000,93.406640,18.983470,7.930718,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,13.218875,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,3.670948,2.978230,18.174889,66.242257,49.666936,5.032390,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,6.694553,18.093714,64.345213,142.541641,20.017920,40.563312,2.490038,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

84,20:45-21:00,6.275618,0.000000,31.117490,43.218136,21.779400,0.000000,93.406640,0.000000,7.930718,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,13.218875,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,9.087445,66.242257,49.666936,5.032390,22.312282,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,4.282711,18.093714,64.345213,142.541641,20.017920,27.042208,2.490038,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

85,21:00-21:15,6.275618,0.000000,31.117490,43.218136,21.779400,0.000000,93.406640,0.000000,7.930718,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,13.218875,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,5.032390,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,1.803247,18.093714,64.345213,142.541641,20.017920,27.042208,2.490038,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

86,21:15-21:30,6.275618,0.000000,31.117490,43.218136,21.779400,0.000000,93.406640,0.000000,7.930718,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,13.218875,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,5.032390,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,64.345213,142.541641,20.017920,27.042208,2.490038,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

87,21:30-21:45,6.275618,0.000000,31.117490,43.218136,21.779400,0.000000,93.406640,18.983470,7.930718,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,13.218875,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,5.032390,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,96.517820,142.541641,20.017920,27.042208,3.720234,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

88,21:45-22:00,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,37.966939,7.930718,5.152830,2.095818,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,26.627215,0.000000,2.978230,0.000000,66.242257,49.666936,12.301397,33.999667,0.000000,0.000000,44.654475,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

89,22:00-22:15,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,56.950408,7.930718,5.152830,2.095818,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,26.627215,0.000000,2.978230,0.000000,66.242257,49.666936,51.442205,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

90,22:15-22:30,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,37.966939,7.930718,5.152830,2.095818,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,26.627215,0.000000,2.978230,0.000000,66.242257,49.666936,51.442205,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

91,22:30-22:45,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,18.983470,7.930718,5.152830,2.095818,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,37.523886,26.627215,0.000000,2.978230,0.000000,66.242257,49.666936,51.442205,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,132.443897,142.541641,20.017920,40.563312,5.113470,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

92,22:45-23:00,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,0.000000,5.287146,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,22.325211,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,24.602794,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,96.517820,142.541641,20.017920,27.042208,3.720234,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

93,23:00-23:15,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,0.000000,5.287146,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,33.521598,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,12.301397,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,64.345213,142.541641,20.017920,13.521104,2.490038,662.531507,0.000000,143.866385,53.679705,0.000000,26.599755,403.024248,0,0,0,0,0

94,23:15-23:30,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,0.000000,5.287146,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,22.325211,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,12.301397,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,42.896809,142.541641,20.017920,13.521104,1.660025,662.531507,0.000000,143.866385,39.876352,0.000000,26.599755,403.024248,0,0,0,0,0

95,23:30-23:45,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,0.000000,5.287146,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,22.325211,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,12.301397,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,21.448404,142.541641,20.017920,0.000000,0.830012,662.531507,0.000000,143.866385,39.876352,0.000000,26.599755,403.024248,0,0,0,0,0

96,23:45-24:00,12.551236,0.000000,46.676234,43.218136,21.779400,0.000000,93.406640,0.000000,5.287146,5.152830,0.000000,0.000000,0.000000,0.729511,0.000000,11.162605,0.000000,59.851752,0.000000,649.299906,36.465835,8.875739,0.000000,2.978230,0.000000,66.242257,49.666936,12.301397,33.999667,0.000000,0.000000,40.892376,0.000000,125.670288,19.247984,0.000000,0.000000,0.000000,18.093714,0.000000,142.541641,20.017920,0.000000,0.000000,662.531507,0.000000,143.866385,26.072999,0.000000,26.599755,403.024248,0,0,0,0,0

