Block,Time,BSIUL,CHAMERA1,CHAMERA3,CHAMERA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,SINGRAULI_HYDRO,TEHRI,UNCHAHAR4,DHAULIGNGA,JHAJJAR,SEWA2,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,RIHAND1,DADRT2,DULHASTI,RIHAND2,SALAL,RIHAND3,KOLDAM,PARBATI3,RAMPUR,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
12,02:45-03:00,0,42.66,0,0,139.3125,12.4257,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,12.6,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,84.9422,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

13,03:00-03:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,1.03302,12.6,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

14,03:15-03:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,1.03302,12.6,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

15,03:30-03:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,1.03302,12.6,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

16,03:45-04:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,1.03302,12.6,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

17,04:00-04:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

18,04:15-04:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

19,04:30-04:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

20,04:45-05:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

21,05:00-05:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

22,05:15-05:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,21.9734,418.77

23,05:30-05:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,25.1905,418.77

24,05:45-06:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,5.916,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,19.728,39.456,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,17.514,27.93,147.515625,25.1905,418.77

25,06:00-06:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,14.287,17.514,27.93,147.515625,25.1905,418.77

26,06:15-06:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,17.514,27.93,147.515625,25.1905,418.77

27,06:30-06:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,51.888,32.41932,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,18.683,17.514,27.93,147.515625,25.1905,418.77

28,06:45-07:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,32.41932,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.514,27.93,147.515625,25.1905,418.77

29,07:00-07:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.514,27.93,147.515625,25.1905,418.77

30,07:15-07:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.03302,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,17.514,27.93,147.515625,25.1905,418.77

31,07:30-07:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,18.683,17.514,27.93,147.515625,27.315,418.77

32,07:45:08:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,59.184,0,19.728,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,16.485,17.514,27.93,147.515625,27.315,418.77

33,08:00-08:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,40.95,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,14.287,17.514,27.93,147.515625,27.315,418.77

34,08:15-08:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,27.315,418.77

35,08:30-08:45,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,27.315,418.77

36,08:45:09:00,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,27.315,418.77

37,09:00:09:15,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,29.136,418.77

38,09:15-09:30,0,42.66,0,0,139.3125,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,29.136,418.77

39,09:30-09:45,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,30.35,418.77

40,09:45-10:00,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,1.01389,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,73.432,0,5.48,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,30.35,418.77

41,10:00-10:15,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.7652,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,31.564,418.77

42,10:15-10:30,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.7652,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,31.564,418.77

43,10:30-10:45,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.7652,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,31.564,418.77

44,10:45-11:00,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,0.7652,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,39.9,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,31.564,418.77

45,11:00-11:15,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,51.888,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,33.385,418.77

46,11:15-11:30,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,64.074,0,0,0,38.85,0,0,0,39.456,39.456,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,33.385,418.77

47,11:30-11:45,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,37.275,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,418.77

48,11:45-12:00,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,37.275,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,17.514,27.93,147.515625,32.171,418.77

49,12:00-12:15,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

50,12:15-12:30,0,42.66,0,0,82.5,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

51,12:30-12:45,0,42.66,0,0,84.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

52,12:45-13:00,0,42.66,0,0,84.75,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

53,13:00-13:15,0,42.66,0,0,92.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

54,13:15-13:30,0,42.66,0,0,92.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

55,13:30-13:45,0,42.66,0,0,92.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

56,13:45-14:00,0,42.66,0,0,92.25,11.7852,0,19.985,42.392196,26.39091,47.472,31.897382,0.86085,0,0,36.5917,653.1525,15.804048,0,7.888,39.7296,152.9405,0,50.76,92,686.779958,32.8448,118.125,83.664,123.665625,0,0,0,0,8.145,0,55.929,0,1.575,0,36.225,0,5.48,39.456,33.976,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,13.188,16.958,27.93,147.515625,32.171,418.77

