Block,Time,SALAL,DULHASTI,UNCHAHAR4,DADRI_GF,URI,DADRT2,KOLDAM,AURY_CRF,UNCHAHAR3,TEHRI,ANTA_RF,RAMPUR,CHAMERA2,RIHAND2,TANDA2,KOTESHWR,NAPP,ANTA_CRF,AURY_RF,KISHANGANGA,RAPPB,CHAMERA1,RIHAND1,PARBATI3,CHAMERA3,JHAJJAR,UNCHAHAR1,UNCHAHAR2,ANTA_GF,DHAULIGNGA,DADRI_LF,SINGRAULI_HYDRO,BSIUL,NJPC,RIHAND3,AURY_GF,SINGRAULI,RAPPC,AURY_LF,ANTA_LF,TANAKPUR,DADRI_CRF,URI2,DADRI_RF,SEWA2,BRBCL,TALA,FSTPP I & II,SASAN,KHSTPP-II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
44,10:45-11:00,48.322119,38.152355,2.348602,0.000000,33.631870,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,11.217119,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,17.942618,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

45,11:00-11:15,38.770072,38.152355,2.348602,0.000000,12.812141,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

46,11:15-11:30,38.770072,38.152355,2.348602,0.000000,4.270714,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,18.852663,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

47,11:30-11:45,38.770072,38.152355,2.348602,0.000000,4.270714,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

48,11:45-12:00,38.770072,38.152355,2.348602,0.000000,23.488925,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

49,12:00-12:15,48.322119,38.152355,2.348602,0.000000,23.488925,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

50,12:15-12:30,48.322119,38.152355,2.348602,0.000000,23.488925,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,18.918797,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

51,12:30-12:45,48.322119,38.152355,2.348602,0.000000,23.488925,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

52,12:45-13:00,48.322119,38.152355,2.348602,0.000000,23.488925,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,114.589938,36.006197,0,0,0,0,0

53,13:00-13:15,48.322119,38.152355,2.348602,0.000000,33.631870,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,83.660324,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,13.349075,404.992467,114.589938,36.006197,0,0,0,0,0

54,13:15-13:30,48.322119,38.152355,2.348602,0.000000,33.631870,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,86.778364,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,13.349075,404.992467,114.589938,36.006197,0,0,0,0,0

55,13:30-13:45,48.322119,38.152355,2.348602,0.000000,39.504101,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,90.349231,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.003530,0.000000,16.135677,404.992467,136.273489,36.006197,0,0,0,0,0

56,13:45-14:00,48.322119,38.152355,2.348602,0.000000,39.504101,367.316765,0.000000,0.000000,15.292075,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.530113,0.000000,0.000000,358.485982,12.178884,14.575454,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,142.938927,36.006197,0,0,0,0,0

57,14:00-14:15,48.322119,38.152355,2.348602,0.000000,39.504101,367.316765,0.000000,0.000000,18.808258,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,358.485982,15.086180,17.400837,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.495542,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,142.938927,44.872550,0,0,0,0,0

58,14:15-14:30,38.770072,38.152355,2.348602,0.000000,33.631870,367.316765,0.000000,0.000000,18.808258,0.000000,0.000000,0.000000,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,399.104182,15.086180,17.400837,0.000000,0.000000,0.000000,0.754018,12.612531,0.000000,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.495542,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,16.135677,404.992467,142.938927,44.872550,0,0,0,0,0

59,14:30-14:45,38.770072,38.152355,2.348602,0.000000,33.631870,367.684263,0.000000,0.000000,18.808258,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,428.117182,15.086180,17.400837,0.000000,0.000000,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

60,14:45-15:00,38.770072,38.152355,2.988339,0.000000,33.631870,371.617072,0.000000,0.000000,18.808258,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,439.296858,15.086180,21.711395,0.000000,0.000000,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

61,15:00-15:15,38.770072,56.438395,2.988339,0.000000,39.504101,371.617072,0.000000,0.000000,24.745138,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,453.695623,21.885473,21.711395,0.000000,0.000000,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

62,15:15-15:30,38.770072,56.438395,2.988339,0.000000,39.504101,371.617072,0.000000,0.000000,26.729659,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,453.695623,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

63,15:30-15:45,38.770072,56.438395,2.988339,0.000000,39.504101,371.617072,0.000000,0.000000,26.729659,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,453.695623,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

64,15:45-16:00,38.770072,56.438395,2.988339,0.000000,33.631870,371.617072,0.000000,0.000000,26.729659,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,468.202123,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,27.816742,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

65,16:00-16:15,25.284830,38.152355,2.988339,0.000000,33.631870,430.944627,0.000000,0.000000,26.729659,0.000000,0.000000,0.834066,0.000000,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,476.713764,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,27.816742,0.000000,18.182077,18.660045,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

66,16:15-16:30,25.284830,38.152355,2.988339,0.000000,33.631870,476.183986,0.000000,0.000000,26.729659,0.000000,0.000000,0.834066,15.634728,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,481.549264,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,21.553150,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,27.816742,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

67,16:30-16:45,25.284830,38.152355,2.988339,0.000000,33.631870,524.538986,0.000000,0.000000,26.729659,0.000000,0.000000,1.668132,15.634728,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,471.878264,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,43.106301,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,27.816742,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

68,16:45-17:00,25.284830,38.152355,2.988339,0.000000,33.631870,582.564986,0.000000,0.000000,26.729659,0.000000,0.000000,1.668132,15.634728,120.287898,5.181808,0.000000,50.417475,0.000000,0.000000,5.377496,0.000000,0.000000,93.862802,0.000000,0.000000,476.713764,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,12.612531,43.106301,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

69,17:00-17:15,38.770072,38.152355,2.988339,0.000000,33.631870,570.717988,0.000000,0.000000,26.729659,0.000000,0.000000,1.668132,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,13.522959,93.862802,0.000000,0.000000,418.687764,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,6.306266,43.106301,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

70,17:15-17:30,38.770072,38.152355,2.988339,0.000000,33.631870,488.659576,0.000000,0.000000,26.729659,0.000000,0.000000,1.668132,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,21.697856,93.862802,0.000000,0.000000,428.358764,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,6.306266,43.106301,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

71,17:30-17:45,49.445889,38.152355,2.988339,0.000000,33.631870,478.900763,0.000000,0.000000,26.729659,0.000000,0.000000,1.668132,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,27.122320,93.862802,0.000000,0.000000,397.411564,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,6.306266,43.106301,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

72,17:45-18:00,49.445889,38.152355,2.988339,0.000000,33.631870,498.242763,0.000000,0.000000,26.729659,10.171893,0.000000,2.666033,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,27.122320,93.862802,0.000000,11.217119,397.411564,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,6.306266,68.970082,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

73,18:00-18:15,49.445889,38.152355,2.988339,0.000000,33.631870,498.242763,0.000000,0.000000,26.729659,20.343785,0.000000,3.112853,15.634728,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,27.122320,93.862802,0.000000,11.217119,397.411564,21.885473,21.711395,0.000000,10.525949,0.000000,0.754018,6.306266,80.824314,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,2.353825,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

74,18:15-18:30,49.445889,38.152355,2.988339,0.000000,33.631870,478.900763,2.038560,0.000000,26.729659,30.515679,0.000000,4.572469,31.269456,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,34.380405,93.862802,0.000000,22.434239,397.411564,21.885473,21.711395,0.000000,21.051900,0.000000,0.754018,6.306266,118.542327,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,2.353825,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

75,18:30-18:45,49.445889,38.152355,2.988339,0.000000,33.631870,478.900763,4.484831,0.000000,26.729659,40.687572,0.000000,5.942720,31.269456,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,40.721680,93.862802,3.688875,33.685305,476.713764,21.885473,21.711395,0.000000,31.577849,0.000000,0.754018,12.612531,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,2.353825,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

76,18:45-19:00,76.764742,57.228532,2.988339,0.000000,33.631870,548.628673,8.969662,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,5.902200,33.685305,536.248440,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,5.698733,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

77,19:00-19:15,76.764742,57.228532,2.988339,0.000000,33.631870,649.334070,8.969662,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,37.903927,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,5.698733,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

78,19:15-19:30,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,37.903927,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,5.698733,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

79,19:30-19:45,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,37.903927,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,5.698733,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

80,19:45-20:00,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,37.903927,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,7.309245,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,404.992467,142.938927,44.872550,0,0,0,0,0

81,20:00-20:15,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.652553,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,18.951964,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,7.309245,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

82,20:15-20:30,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,7.927732,0.000000,26.729659,40.687572,0.000000,5.942720,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,18.951964,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,154.105025,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,7.309245,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

83,20:30-20:45,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,7.927732,0.000000,26.729659,40.687572,0.000000,5.138442,46.904184,120.287898,5.181808,10.033970,50.417475,0.000000,0.000000,5.475269,0.000000,40.761408,93.862802,3.688875,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,8.300329,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

84,20:45-21:00,12.361472,57.228532,2.988339,0.000000,33.631870,665.767062,7.248211,0.000000,26.729659,40.687572,0.000000,4.736304,46.904184,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,33.616396,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,21.051900,0.000000,0.754018,12.612531,122.852958,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

85,21:00-21:15,12.361472,57.228532,2.988339,0.000000,33.631870,665.767062,7.248211,0.000000,26.729659,40.071093,0.000000,4.736304,46.904184,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,33.616396,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,21.051900,0.000000,0.754018,12.612531,122.852958,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

86,21:15-21:30,12.361472,57.228532,2.988339,0.000000,33.631870,665.767062,7.248211,0.000000,26.729659,40.071093,0.000000,4.736304,46.904184,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,33.616396,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,21.051900,0.000000,0.754018,12.612531,122.852958,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

87,21:30-21:45,12.361472,57.228532,2.988339,0.000000,33.631870,665.767062,7.248211,0.000000,26.729659,40.071093,0.000000,5.138442,46.904184,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,33.616396,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,29.599286,0.000000,0.754018,12.612531,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,18.722974,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

88,21:45-22:00,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.138442,46.904184,120.287898,5.181808,20.067940,50.417475,0.000000,0.000000,5.475269,0.000000,40.721680,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,1.734397,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

89,22:00-22:15,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.138442,46.904184,120.287898,5.181808,20.067940,50.417475,0.000000,0.000000,5.475269,0.000000,40.721680,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,1.734397,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

90,22:15-22:30,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.138442,46.904184,120.287898,5.181808,20.067940,50.417475,0.000000,0.000000,5.475269,0.000000,40.721680,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,1.734397,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

91,22:30-22:45,76.764742,57.228532,2.988339,0.000000,33.631870,665.767062,8.969662,0.000000,26.729659,40.687572,0.000000,5.138442,46.904184,120.287898,5.181808,20.067940,50.417475,0.000000,0.000000,5.475269,0.000000,40.721680,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,42.103798,0.000000,0.754018,18.918797,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,1.734397,0.000000,36.643921,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

92,22:45-23:00,40.455727,38.152355,2.988339,0.000000,33.631870,665.767062,6.727246,0.000000,26.729659,40.687572,0.000000,5.138442,46.904184,120.287898,5.181808,8.919085,50.417475,0.000000,0.000000,5.377496,0.000000,34.380405,93.862802,0.000000,33.685305,520.477360,21.885473,21.711395,0.000000,21.051900,0.000000,0.754018,18.918797,133.090703,126.284015,0.000000,145.054314,67.377536,0.000000,0.000000,0.000000,0.000000,33.998240,0.000000,18.182077,19.341973,0.000000,20.115680,400.379400,142.938927,44.872550,0,0,0,0,0

