Block,Time,RIHAND2,KOLDAM,RIHAND1,TEHRI,AURY_LF,ANTA_CRF,DADRI_LF,NJPC,UNCHAHAR4,TANAKPUR,BSIUL,DADRT2,SINGRAULI_HYDRO,RAPPB,AURY_CRF,TANDA2,RAPPC,PARBATI3,RIHAND3,CHAMERA2,DADRI_RF,ANTA_GF,CHAMERA1,ANTA_LF,URI,ANTA_RF,DHAULIGNGA,CHAMERA3,UNCHAHAR1,SINGRAULI,KISHANGANGA,SALAL,UNCHAHAR3,DADRI_GF,AURY_GF,JHAJJAR,DADRI_CRF,URI2,UNCHAHAR2,AURY_RF,NAPP,RAMPUR,DULHASTI,KOTESHWR,SEWA2,BRBCL,KHSTPP-I,TALA,FSTPP I & II,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.525875,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.149310,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

49,12:00-12:15,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.033356,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,18.757463,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

50,12:15-12:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.033356,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,18.782272,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

51,12:30-12:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.033356,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

52,12:45-13:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.033356,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,20.973384,133.904772,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

53,13:00-13:15,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,14.017468,133.904772,0.000000,1.340297,17.869189,0.000000,0.000000,344.109600,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.173154,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

54,13:15-13:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,14.017468,133.904772,0.000000,1.340297,17.869189,0.000000,0.000000,286.437600,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

55,13:30-13:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.122330,0.000000,0.000000,0.000000,17.568525,133.904772,0.000000,1.340297,21.806744,0.000000,0.000000,286.437600,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

56,13:45-14:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,0.000000,0.000000,17.568525,133.904772,0.000000,1.340297,21.806744,0.000000,0.000000,344.109600,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

57,14:00-14:15,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.357061,129.762000,0.000000,1.340297,21.479936,0.000000,0.000000,363.333600,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

58,14:15-14:30,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.357061,126.878400,0.000000,1.340297,21.479936,0.000000,0.000000,393.358169,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

59,14:30-14:45,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.357061,124.715700,0.000000,1.340297,21.479936,0.000000,0.000000,397.618835,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

60,14:45-15:00,54.500040,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.357061,122.553000,0.000000,1.340297,21.479936,0.000000,0.000000,397.618835,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

61,15:00-15:15,54.500040,0.000000,88.430400,14.230566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,566.050199,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.357061,120.029850,0.000000,1.340297,21.479936,0.000000,0.000000,397.618835,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,15.839473,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

62,15:15-15:30,54.500040,0.000000,88.430400,14.775566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,573.075610,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.357061,120.029850,0.000000,1.340297,21.479936,0.000000,0.000000,397.618835,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,0.000000,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

63,15:30-15:45,54.500040,0.000000,88.430400,14.775566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,0.000000,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

64,15:45-16:00,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,0.000000,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

65,16:00-16:15,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,0.000000,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

66,16:15-16:30,54.500040,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,16.384615,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,0.000000,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

67,16:30-16:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,31.858974,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,3.203199,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

68,16:45-17:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,40.961538,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,3.203199,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

69,17:00-17:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,67.358974,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,12.659042,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,7.618471,0.000000,20.973384,120.029850,0.000000,1.340297,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

70,17:15-17:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.205127,0.000000,0.000000,1.057320,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,12.659042,0.000000,0.000000,6.758197,0.000000,1.485631,0.000000,15.470576,0.000000,20.973384,120.029850,0.000000,6.701486,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,25.589066,2.818815,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

71,17:30-17:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,13.364525,0.000000,1.485631,0.000000,17.563116,0.000000,20.973384,120.029850,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

72,17:45-18:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,21.261744,0.000000,1.485631,0.000000,26.344673,0.000000,20.973384,120.029850,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

73,18:00-18:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,25.058484,0.000000,1.485631,0.000000,26.344673,0.000000,20.973384,120.029850,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

74,18:15-18:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,25.058484,0.000000,2.652912,0.000000,26.344673,0.000000,20.973384,120.029850,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

75,18:30-18:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,25.058484,0.000000,23.345626,0.000000,26.344673,0.000000,20.973384,120.029850,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

76,18:45-19:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,89.933332,0.000000,0.000000,12.535586,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,25.058484,0.000000,23.345626,0.000000,16.506688,0.000000,20.973384,120.029850,0.000000,40.208918,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,31.678945,37.454811,5.073867,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

77,19:00-19:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,54.615384,0.000000,0.000000,6.267793,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,25.318085,0.000000,0.000000,13.504245,0.000000,3.183494,0.000000,7.618471,0.000000,20.973384,120.029850,0.000000,6.701486,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,31.678945,25.589066,2.690687,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

78,19:15-19:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,54.615384,0.000000,0.000000,6.267793,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,12.659042,0.000000,0.000000,6.074784,0.000000,1.485631,0.000000,7.618471,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

79,19:30-19:45,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,36.410256,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

80,19:45-20:00,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,16.202564,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

81,20:00-20:15,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,23.345626,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

82,20:15-20:30,54.500040,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,23.345626,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,8.016639,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

83,20:30-20:45,62.316437,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,23.345626,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

84,20:45-21:00,70.654426,0.000000,88.430400,44.326699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,3.183494,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

85,21:00-21:15,61.946937,0.000000,88.430400,29.551133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

86,21:15-21:30,64.074649,0.000000,88.430400,27.855576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652.837428,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

87,21:30-21:45,64.074649,0.000000,88.430400,27.855576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,653.125692,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

88,21:45-22:00,66.202362,0.000000,88.430400,13.927788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,601.911610,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,2.652912,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,418.272524,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,17.059378,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

89,22:00-22:15,66.202362,0.000000,88.430400,13.927788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,23.345626,0.000000,0.000000,0.000000,17.289777,120.029850,0.000000,2.233829,21.383816,0.000000,0.000000,396.801815,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,15.839473,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

90,22:15-22:30,68.329978,0.000000,88.430400,13.927788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,118.867399,0.000000,0.000000,0.000000,0.000000,0.000000,23.345626,0.000000,0.000000,0.000000,17.289777,120.029850,0.000000,2.233829,21.383816,0.000000,0.000000,362.516580,0.000000,4.525522,40.745364,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

91,22:30-22:45,68.329978,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,105.237270,0.000000,0.000000,0.000000,0.000000,0.000000,23.345626,0.000000,0.000000,0.000000,17.289777,120.029850,0.000000,2.233829,21.383816,0.000000,0.000000,314.456580,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,19.925676,402.521724,141.547177,0,0,0,0,0

92,22:45-23:00,70.457690,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,92.558081,0.000000,0.000000,0.000000,0.000000,0.000000,3.183494,0.000000,0.000000,0.000000,20.973384,120.029850,0.000000,2.233829,25.366164,0.000000,0.000000,307.091289,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

93,23:00-23:15,70.457690,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246259,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,83.682072,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,17.222493,120.029850,0.000000,2.233829,21.287696,0.000000,0.000000,229.082796,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,18.333401,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

94,23:15-23:30,70.457690,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246259,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,83.682072,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,15.295696,120.029850,0.000000,2.233829,18.313752,0.000000,0.000000,229.082796,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,18.803046,33.449097,0.000000,14.864574,402.521724,141.547177,0,0,0,0,0

95,23:30-23:45,70.457690,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246259,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,83.682072,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,13.671436,120.029850,0.000000,2.233829,17.350141,0.000000,0.000000,229.082796,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,19.223982,33.449097,0.000000,10.673742,402.521724,141.547177,0,0,0,0,0

96,23:45-24:00,70.457690,0.000000,88.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246259,0.000000,563.070479,0.845837,0.000000,0.000000,0.000000,52.571777,0.000000,83.682072,0.000000,0.000000,0.000000,0.000000,0.000000,1.485631,0.000000,0.000000,0.000000,13.671436,120.029850,0.000000,2.233829,17.350141,0.000000,0.000000,229.082796,0.000000,4.525522,35.019400,0.000000,20.839200,0.000000,0.000000,9.003560,0.000000,17.681424,33.449097,0.000000,10.673742,402.521724,141.547177,0,0,0,0,0

