Block,Time,DADRI_GF,SINGRAULI,ANTA_RF,UNCHAHAR1,UNCHAHAR3,RIHAND1,TEHRI,DULHASTI,SINGRAULI_HYDRO,RAPPB,URI,TANDA2,NJPC,RIHAND2,KOTESHWR,AURY_LF,CHAMERA1,AURY_GF,URI2,PARBATI3,TANAKPUR,JHAJJAR,DADRI_LF,ANTA_CRF,DADRI_CRF,CHAMERA3,DADRT2,KISHANGANGA,ANTA_LF,UNCHAHAR2,ANTA_GF,DHAULIGNGA,UNCHAHAR4,SALAL,BSIUL,RIHAND3,SEWA2,RAMPUR,DADRI_RF,NAPP,AURY_RF,AURY_CRF,CHAMERA2,KOLDAM,RAPPC,KHSTPP-II,TALA,SASAN,BRBCL,KUDGI,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,46.953562,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,496.832400,0.000000,0.000000,0.000000,0.000000,555.223643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,38.750027,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

48,11:45-12:00,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.752027,0.000000,11.763039,496.832400,0.000000,0.000000,0.000000,0.000000,555.223643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,38.750027,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,28.910039,0,0,0,0,0

49,12:00-12:15,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,504.468540,0.000000,0.000000,0.000000,0.000000,532.991843,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,38.750027,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

50,12:15-12:30,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,14.939770,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,504.468540,0.000000,0.000000,0.000000,0.000000,550.390643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,38.750027,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

51,12:30-12:45,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,4.268506,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,504.468540,0.000000,0.000000,0.000000,0.000000,569.722643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,61.775406,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

52,12:45-13:00,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,4.268506,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,504.468540,0.000000,0.000000,0.000000,0.000000,569.722643,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,83.116001,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,3.478890,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

53,13:00-13:15,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,21.342528,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,420.296448,0.000000,0.000000,0.000000,0.000000,572.553814,0.000000,0.000000,22.664547,0.000000,17.620925,0.000000,83.116001,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

54,13:15-13:30,0.000000,99.685458,0.000000,11.514595,13.733075,88.927200,0.000000,47.785375,0.832098,0.000000,21.342528,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,344.995406,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,83.116001,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

55,13:30-13:45,0.000000,99.685458,0.000000,11.429870,13.295882,88.927200,0.000000,47.785375,0.832098,0.000000,16.006896,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,429.073740,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,46.050757,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

56,13:45-14:00,0.000000,99.685458,0.000000,11.429870,13.295882,88.927200,0.000000,47.785375,0.832098,0.000000,16.006896,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,9.101892,0.000000,11.763039,467.737740,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,17.620925,0.000000,46.050757,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

57,14:00-14:15,0.000000,99.685458,0.000000,11.429870,14.103177,88.927200,0.000000,47.785375,0.832098,0.000000,16.006896,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,500.143005,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,46.050757,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

58,14:15-14:30,0.000000,99.685458,0.000000,11.429870,14.103177,88.927200,0.000000,47.785375,0.832098,0.000000,16.006896,0.000000,82.383318,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,543.640005,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,46.050757,0.000000,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

59,14:30-14:45,0.000000,99.685458,0.000000,11.429870,14.103177,88.927200,0.000000,47.785375,0.832098,0.000000,21.342528,0.000000,90.438576,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,568.771605,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,46.050757,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,30.196391,0,0,0,0,0

60,14:45-15:00,0.000000,99.685458,0.000000,11.566113,14.103177,88.927200,0.000000,47.785375,0.832098,0.000000,21.342528,0.000000,90.438576,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,46.050757,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,9.019345,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,34.305117,0,0,0,0,0

61,15:00-15:15,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,46.050757,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,34.305117,0,0,0,0,0

62,15:15-15:30,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,35.235470,0.000000,26.431387,0.000000,46.050757,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,14.948082,34.305117,0,0,0,0,0

63,15:30-15:45,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,14.302974,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,46.050757,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,20.037618,34.305117,0,0,0,0,0

64,15:45-16:00,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,14.302974,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,46.050757,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,20.037618,34.305117,0,0,0,0,0

65,16:00-16:15,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,8.537011,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,20.037618,34.305117,0,0,0,0,0

66,16:15-16:30,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,8.537011,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,11.702433,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,20.037618,34.305117,0,0,0,0,0

67,16:30-16:45,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,13.002703,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.305117,0,0,0,0,0

68,16:45-17:00,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,12.805517,0.000000,67.828932,57.087396,8.577608,0.000000,0.000000,0.000000,13.002703,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.305117,0,0,0,0,0

69,17:00-17:15,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,0.000000,47.785375,0.832098,0.000000,21.342528,0.000000,90.438576,57.087396,8.577608,0.000000,0.000000,0.000000,13.002703,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,12.498235,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.030120,0,0,0,0,0

70,17:15-17:30,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,14.919471,47.785375,0.832098,0.000000,21.342528,0.000000,90.438576,57.087396,8.577608,0.000000,0.000000,0.000000,13.002703,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,6.303005,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.030120,0,0,0,0,0

71,17:30-17:45,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,30.082525,47.785375,0.832098,0.000000,21.342528,0.000000,90.438576,57.087396,8.577608,0.000000,0.000000,0.000000,15.603244,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,1.063260,119.535193,0.000000,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.030120,0,0,0,0,0

72,17:45-18:00,0.000000,99.685458,0.000000,16.347622,21.929254,88.927200,43.844976,47.785375,0.832098,0.000000,21.342528,0.000000,90.438576,57.087396,8.577608,0.000000,13.515968,0.000000,15.603244,0.000000,11.763039,588.582072,0.000000,0.000000,0.000000,0.000000,581.648457,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,1.063260,119.535193,3.478890,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.030120,0,0,0,0,0

73,18:00-18:15,0.000000,99.685458,0.000000,16.834191,22.539937,88.927200,43.844976,47.785375,0.832098,0.000000,19.208275,0.000000,85.312503,56.024136,8.577608,0.000000,13.515968,0.000000,15.603244,0.000000,11.763039,631.334887,0.000000,0.000000,0.000000,9.354600,627.744222,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,1.063260,119.535193,5.025063,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.305117,0,0,0,0,0

74,18:15-18:30,0.000000,99.685458,0.000000,18.647832,24.726026,88.927200,50.787097,47.785375,0.832098,0.000000,19.208275,0.000000,113.048220,56.024136,8.577608,0.000000,27.108297,0.000000,15.603244,0.000000,11.763039,631.334887,0.000000,0.000000,0.000000,9.354600,663.841506,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,1.063260,119.535193,10.050127,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,19.347466,34.305117,0,0,0,0,0

75,18:30-18:45,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,19.208275,0.000000,135.657864,56.024039,8.577608,0.000000,39.707928,0.000000,15.603244,3.076204,9.781895,631.334887,0.000000,0.000000,0.000000,9.354600,663.841506,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,1.063260,119.535193,10.050127,0.000000,0.000000,38.402631,0.000000,0.000000,19.327167,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,18.138249,34.602153,0,0,0,0,0

76,18:45-19:00,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,19.208275,0.000000,135.657864,56.024039,8.577608,0.000000,39.707928,0.000000,15.603244,6.152409,9.781895,631.334887,0.000000,0.000000,0.000000,18.709200,663.841506,0.000000,0.000000,40.974271,0.000000,17.620925,0.000000,41.558000,3.189780,119.535193,10.050127,0.000000,0.000000,38.402631,0.000000,0.000000,25.460321,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,18.138249,34.602153,0,0,0,0,0

77,19:00-19:15,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,46.953562,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,15.603244,31.992527,9.781895,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,41.558000,19.004709,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,18.138249,34.602153,0,0,0,0,0

78,19:15-19:30,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,46.953562,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,15.603244,31.992527,9.781895,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,41.558000,19.004709,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,74.23,18.138249,34.602153,0,0,0,0,0

79,19:30-19:45,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,17.074022,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,18.203784,31.992527,9.781895,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,41.558000,19.004709,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,61.86,18.138249,34.602153,0,0,0,0,0

80,19:45-20:00,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,17.074022,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,18.203784,31.992527,9.781895,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,41.558000,19.004709,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,57.51,18.138249,34.602153,0,0,0,0,0

81,20:00-20:15,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,17.074022,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,18.203784,47.988790,9.781895,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,1.063260,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,53.36,18.138249,34.602153,0,0,0,0,0

82,20:15-20:30,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,17.074022,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,18.203784,47.988790,9.781895,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,0.000000,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,48.33,18.138249,34.602153,0,0,0,0,0

83,20:30-20:45,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,19.208275,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,18.203784,9.843854,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,0.000000,119.535193,15.276193,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,48.33,18.138249,34.602153,0,0,0,0,0

84,20:45-21:00,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,19.208275,0.000000,113.048220,56.024039,8.577608,0.000000,27.108297,0.000000,18.203784,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,0.000000,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,43.50,18.138249,34.602153,0,0,0,0,0

85,21:00-21:15,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,19.208275,0.000000,113.048220,56.024039,8.577608,0.000000,27.108297,0.000000,15.603244,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,0.000000,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,38.66,18.138249,34.602153,0,0,0,0,0

86,21:15-21:30,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,19.208275,0.000000,113.048220,56.024039,8.577608,0.000000,27.108297,0.000000,15.603244,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,0.000000,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,37.50,18.138249,34.602153,0,0,0,0,0

87,21:30-21:45,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,14.939770,0.000000,113.048220,56.024039,8.577608,0.000000,27.108297,0.000000,15.603244,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,0.000000,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,34.89,18.138249,34.602153,0,0,0,0,0

88,21:45-22:00,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,14.939770,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,15.603244,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,38.750027,3.189780,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,32.96,18.138249,34.602153,0,0,0,0,0

89,22:00-22:15,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,14.939770,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,15.343190,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,33.695676,19.004709,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,33.83,18.138249,34.602153,0,0,0,0,0

90,22:15-22:30,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,14.939770,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,15.343190,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,33.695676,19.004709,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,17.050824,337.319235,14.498991,33.83,18.138249,34.602153,0,0,0,0,0

91,22:30-22:45,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,60.165050,47.785375,0.832098,0.000000,14.939770,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,14.302974,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,33.695676,19.004709,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,33.83,18.138249,34.602153,0,0,0,0,0

92,22:45-23:00,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,14.939770,0.000000,135.657864,56.024039,9.530676,0.000000,40.740334,0.000000,14.302974,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,28.092110,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,83.116001,19.004709,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,33.83,18.138249,34.602153,0,0,0,0,0

93,23:00-23:15,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,19.208275,0.000000,113.048220,56.024039,8.577608,0.000000,27.108297,0.000000,14.302974,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,18.709200,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,83.116001,0.000000,119.535193,10.204744,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,29.00,18.138249,34.602153,0,0,0,0,0

94,23:15-23:30,0.000000,99.685458,0.000000,19.317501,25.508671,88.927200,58.459968,47.785375,0.832098,0.000000,19.208275,0.000000,113.048220,56.024039,8.577608,0.000000,13.580111,0.000000,14.302974,0.000000,10.524824,631.334887,0.000000,0.000000,0.000000,9.354600,663.841506,0.000000,0.000000,40.974271,0.000000,26.431387,0.000000,83.116001,0.000000,119.535193,5.025063,0.000000,0.000000,38.402631,0.000000,0.000000,38.190482,0.000000,49.064616,142.588603,19.892628,337.319235,14.498991,24.16,18.138249,34.602153,0,0,0,0,0

