Block,Time,DADRI_RF,DULHASTI,KOLDAM,RAMPUR,CHAMERA2,SINGRAULI,SALAL,ANTA_CRF,PARBATI3,JHAJJAR,UNCHAHAR4,ANTA_LF,DADRT2,SEWA2,UNCHAHAR1,AURY_GF,RIHAND3,URI2,BSIUL,DADRI_GF,DADRI_LF,NJPC,KISHANGANGA,SINGRAULI_HYDRO,NAPP,AURY_RF,TANDA2,CHAMERA3,AURY_CRF,CHAMERA1,ANTA_RF,UNCHAHAR2,URI,RAPPC,ANTA_GF,TEHRI,DADRI_CRF,UNCHAHAR3,AURY_LF,KOTESHWR,TANAKPUR,RIHAND1,RAPPB,FSTPP I & II,SASAN,TALA,KHSTPP-I,DHAULIGNGA,BRBCL,RIHAND2,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.060700,402.097500,0.000000,30.326894,31.541931,19.319988,82.669024,98.627054,0,0,0,0,0

49,12:00-12:15,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,82.669024,98.627054,0,0,0,0,0

50,12:15-12:30,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,76.329456,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,69.552000,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,82.669024,98.627054,0,0,0,0,0

51,12:30-12:45,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,88.610847,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,94.734547,98.627054,0,0,0,0,0

52,12:45-13:00,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,92.861580,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,7.424676,65.083960,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,96.348840,98.627054,0,0,0,0,0

53,13:00-13:15,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,8.043399,93.755130,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,120.151080,127.156319,0,0,0,0,0

54,13:15-13:30,0.000000,57.163439,0.000000,6.516168,46.850834,130.774665,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,0.000000,0.000000,24.150000,42.658560,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,8.043399,93.755130,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,120.151080,127.156319,0,0,0,0,0

55,13:30-13:45,0.000000,57.163439,0.000000,6.516168,46.850834,144.880680,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,8.043399,93.755130,0.000000,11.060700,402.097500,0.000000,30.326894,21.027955,19.319988,120.151080,127.156319,0,0,0,0,0

56,13:45-14:00,0.000000,57.163439,2.239865,6.516168,46.850834,144.880680,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,12.558000,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,24.150000,35.193312,65.192679,0.000000,0.000000,0.000000,15.456000,0.000000,0.000000,8.043399,93.755130,0.000000,15.103796,402.097500,0.000000,38.693420,21.027955,19.319988,120.151080,127.156319,0,0,0,0,0

57,14:00-14:15,0.000000,57.163439,2.239865,6.516168,46.850834,144.880680,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,366.114000,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.312646,0.000000,0.000000,8.043399,93.755130,0.000000,17.614624,402.097500,0.000000,38.693420,21.027955,19.319988,120.151080,127.156319,0,0,0,0,0

58,14:15-14:30,0.000000,57.163439,2.239865,6.516168,46.850834,144.880680,75.206964,0.000000,0.000000,115.920000,1.932000,0.000000,439.047000,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,8.043399,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,143.257800,0,0,0,0,0

59,14:30-14:45,0.000000,57.163439,2.239865,6.516168,46.850834,144.880680,75.206964,0.000000,0.000000,185.955000,1.932000,0.000000,453.701220,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,6.187230,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,143.257800,0,0,0,0,0

60,14:45-15:00,0.000000,57.163439,2.239865,6.516168,46.850834,144.880680,75.206964,0.000000,0.000000,234.255000,1.932000,0.000000,521.978100,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,6.187230,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,143.257800,0,0,0,0,0

61,15:00-15:15,0.000000,57.163439,2.239865,6.516168,46.850834,144.880970,75.206964,0.000000,0.000000,234.255000,1.421469,0.000000,537.434100,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,0.000000,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,4.949784,93.755130,0.000000,19.820195,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,143.257800,0,0,0,0,0

62,15:15-15:30,0.000000,57.163439,2.239865,6.516168,46.850834,144.880970,75.206964,0.000000,0.000000,245.460600,1.421469,0.000000,585.879000,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,13.571682,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,4.949784,93.755130,0.000000,19.820195,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,143.257800,0,0,0,0,0

63,15:30-15:45,0.000000,57.163439,2.239865,6.516168,46.850834,144.880970,72.961980,0.000000,4.126840,245.460600,1.421469,0.000000,585.879000,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,13.571682,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,11.755737,93.755130,0.000000,19.643224,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

64,15:45-16:00,0.000000,57.163439,2.239865,6.516168,46.850834,144.880970,72.961980,0.000000,4.126840,245.460600,1.421469,0.000000,585.879000,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,13.571682,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,11.755737,93.755130,0.000000,19.643224,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

65,16:00-16:15,0.000000,57.163439,2.239865,6.516168,46.850834,144.880970,72.961980,0.000000,16.212588,147.883588,1.421469,0.000000,590.573760,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,13.571682,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,11.755737,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

66,16:15-16:30,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,16.212588,118.895280,1.421469,0.000000,590.573760,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,13.571682,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,4.949784,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

67,16:30-16:45,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,16.212588,118.895280,1.421469,0.000000,590.573760,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,13.571682,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,4.949784,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

68,16:45-17:00,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,16.212588,118.895280,1.421469,0.000000,590.573760,0.000000,18.996100,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,40.715045,0.000000,37.504660,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,4.949784,93.755130,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

69,17:00-17:15,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,16.212588,118.895280,1.932000,0.000000,590.573760,0.000000,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,7.424676,65.083960,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

70,17:15-17:30,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,16.212588,115.920000,1.932000,0.000000,520.538760,0.000000,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,7.424676,65.083960,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

71,17:30-17:45,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,19.160331,115.920000,1.932000,0.000000,380.468760,0.000000,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,7.424676,65.083960,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

72,17:45-18:00,0.000000,57.163439,4.479730,6.516168,46.850834,144.880970,72.961980,0.000000,11.790973,115.920000,1.932000,0.000000,366.114000,0.000000,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,23.456702,0.000000,0.000000,7.424676,65.083960,0.000000,17.614624,402.097500,0.000000,42.803460,21.027955,19.319988,120.151080,142.195200,0,0,0,0,0

73,18:00-18:15,0.000000,57.163439,6.719595,6.516168,46.850834,144.880970,72.961980,0.000000,17.686459,115.920000,1.932000,0.000000,366.114000,0.000000,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,18.253343,0.000000,0.000000,7.424676,65.083960,0.000000,17.614624,402.097500,0.000000,42.803460,31.468960,19.319988,120.151080,142.195200,0,0,0,0,0

74,18:15-18:30,0.000000,57.163439,6.719595,6.516168,46.850834,144.880970,72.961980,0.000000,76.641323,115.920000,1.932000,0.000000,366.114000,0.000000,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,18.253343,0.000000,0.000000,7.424676,65.083960,0.000000,17.614624,402.097500,0.000000,42.803460,42.049827,19.319988,120.151080,142.195200,0,0,0,0,0

75,18:30-18:45,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,72.961980,0.000000,76.641323,115.920000,1.932000,0.000000,366.114000,8.425073,14.679529,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,2.899372,23.588128,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,18.253343,0.000000,0.000000,7.424676,65.083960,0.000000,19.408897,402.097500,0.000000,33.626460,42.049827,19.319988,120.151080,142.195200,0,0,0,0,0

76,18:45-19:00,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,72.961980,0.000000,76.641323,115.920000,1.932000,0.000000,366.114000,18.198159,14.679529,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,2.899372,33.646990,0.000000,40.715045,0.000000,28.792499,35.193312,65.192679,0.000000,0.000000,0.000000,18.253343,0.000000,0.000000,11.137014,65.083960,0.000000,15.728798,402.097500,0.000000,33.626460,42.896601,19.319988,120.151080,142.195200,0,0,0,0,0

77,19:00-19:15,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,72.961980,0.000000,76.641323,116.868032,2.205215,0.000000,366.493252,18.198159,17.535061,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,4.112057,33.646990,0.000000,40.715045,0.000000,33.579661,35.193312,65.192679,0.000000,0.000000,0.000000,21.423333,0.000000,0.000000,7.424676,65.083960,0.000000,15.728798,402.097500,0.000000,29.290472,42.896601,19.319988,96.349709,114.195102,0,0,0,0,0

78,19:15-19:30,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,72.961980,0.000000,76.641323,116.868032,2.355591,0.000000,366.493252,18.198159,17.540918,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,4.112057,33.646990,0.000000,40.715045,0.000000,33.730498,35.193312,65.192679,0.000000,0.000000,0.000000,21.496978,0.000000,0.000000,7.424676,65.083960,0.000000,15.728798,402.097500,0.000000,29.290472,42.896601,19.319988,96.349709,114.132707,0,0,0,0,0

79,19:30-19:45,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,68.472012,0.000000,57.480992,204.078512,2.355591,0.000000,429.821700,18.198159,17.540918,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,4.112057,33.646990,0.000000,40.715045,0.000000,32.518458,35.193312,65.192679,0.000000,0.000000,0.000000,21.496978,0.000000,0.000000,7.424676,65.083960,0.000000,15.728798,402.097500,0.000000,29.290472,42.896601,19.319988,120.151080,114.132707,0,0,0,0,0

80,19:45-20:00,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,68.472012,0.000000,8.843230,310.821512,2.355591,0.000000,433.598760,18.198159,17.540918,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,4.112057,33.646990,0.000000,40.715045,0.000000,32.518458,35.193312,65.192679,0.000000,0.000000,0.000000,21.496978,0.000000,0.000000,7.424676,65.083960,0.000000,15.728798,402.097500,0.000000,34.436934,42.896601,19.319988,120.151080,114.132707,0,0,0,0,0

81,20:00-20:15,0.000000,57.163439,8.959460,6.687255,48.210205,130.774665,68.472012,0.000000,4.126840,396.669932,2.355591,0.000000,433.598760,18.198159,17.540918,0.000000,92.861194,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,4.112057,33.646990,0.000000,40.715045,0.000000,32.518458,35.193312,65.192679,0.000000,0.000000,0.000000,21.496978,0.000000,0.000000,7.424676,65.083960,0.000000,15.728798,402.097500,0.000000,34.436934,42.896601,19.319988,96.349709,114.132707,0,0,0,0,0

82,20:15-20:30,0.000000,57.163439,8.959460,6.687255,48.210205,130.774665,68.472012,0.000000,4.126840,396.669932,2.355591,0.000000,433.598760,18.198159,17.540918,0.000000,92.861194,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,4.112057,33.646990,0.000000,40.715045,0.000000,32.518458,35.193312,65.192679,0.000000,0.000000,0.000000,21.496978,0.000000,0.000000,7.424676,65.083960,0.000000,15.728798,402.097500,0.000000,34.436934,42.896601,19.319988,96.349709,114.132707,0,0,0,0,0

83,20:30-20:45,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,469.060620,18.198159,21.857489,0.000000,122.085756,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,39.964483,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.896601,19.319988,120.151080,142.195200,0,0,0,0,0

84,20:45-21:00,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,497.055300,18.161396,21.857489,0.000000,126.140377,36.602241,3.187800,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,39.964483,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

85,21:00-21:15,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,543.713100,18.161396,21.857489,0.000000,126.140377,36.602241,3.187800,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,11.755737,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

86,21:15-21:30,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,3.187800,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,11.755737,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

87,21:30-21:45,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,3.187800,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,11.755737,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

88,21:45-22:00,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.198159,21.857489,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.896601,19.319988,120.151080,142.195200,0,0,0,0,0

89,22:00-22:15,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.198159,21.857489,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.896601,19.319988,120.151080,142.195200,0,0,0,0,0

90,22:15-22:30,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,68.472012,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.198159,21.857489,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.896601,19.319988,120.151080,142.195200,0,0,0,0,0

91,22:30-22:45,0.000000,57.163439,8.959460,6.687255,48.210205,144.880970,71.839488,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.198159,21.857489,0.000000,126.140377,38.127335,18.992912,0.000000,0.000000,175.835130,8.203561,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,11.755737,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.896601,19.319988,120.151080,142.195200,0,0,0,0,0

92,22:45-23:00,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,71.839488,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

93,23:00-23:15,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,71.839488,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,4.949784,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

94,23:15-23:30,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,71.839488,0.000000,16.212588,396.669932,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.780217,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,11.755737,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

95,23:30-23:45,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,71.839488,0.000000,16.212588,408.077040,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.310881,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,3.712338,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,19.319988,120.151080,142.195200,0,0,0,0,0

96,23:45-24:00,0.000000,57.163439,8.959460,6.516168,46.850834,144.880970,70.716996,0.000000,16.212588,408.077040,2.984940,0.000000,665.042700,18.161396,21.857489,0.000000,126.140377,36.602241,6.299093,0.000000,0.000000,173.843731,8.057069,1.087899,45.793467,0.000000,5.175914,33.646990,0.000000,40.715045,0.000000,37.310881,35.193312,65.192679,0.000000,0.000000,0.000000,26.699256,0.000000,0.000000,3.712338,93.756041,0.000000,19.820195,402.097500,0.000000,42.803460,42.055908,17.631202,120.151080,142.195200,0,0,0,0,0

