Block,Time,KISHANGANGA,RAPPB,DADRT2,DADRI_LF,AURY_LF,RAMPUR,KOTESHWR,CHAMERA1,SEWA2,NJPC,DHAULIGNGA,RIHAND2,PARBATI3,UNCHAHAR3,AURY_GF,SINGRAULI,URI,DADRI_GF,DADRI_RF,ANTA_RF,URI2,AURY_CRF,KOLDAM,ANTA_GF,RAPPC,SALAL,BSIUL,ANTA_CRF,RIHAND1,DULHASTI,CHAMERA2,TANAKPUR,TEHRI,TANDA2,CHAMERA3,ANTA_LF,UNCHAHAR4,NAPP,SASAN,UNCHAHAR2,DADRI_CRF,BRBCL,AURY_RF,KHSTPP-I,FSTPP I & II,JHAJJAR,KHSTPP-II,UNCHAHAR1,SINGRAULI_HYDRO,TALA,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.920069,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,83.737500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,15.941005,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.920069,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.523007,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,18.059670,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,632.381269,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.920069,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.068879,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,532.105384,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,384.779395,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,447.678000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,355.904395,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,394.104930,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,2.342629,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,35.145495,0.000000,19.250000,0.000000,44.659114,19.952625,321.887285,94.652250,9.933192,0.644442,0.000000,59.511375,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,365.865500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,2.342629,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,35.145495,0.000000,19.250000,0.000000,44.659114,19.952625,253.555497,94.652250,9.933192,0.644442,0.000000,59.511375,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,365.865500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,25.502400,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,2.342629,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.671277,0.000000,19.250000,0.000000,44.659114,19.952625,233.425500,94.652250,9.440008,0.644442,0.000000,59.511375,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,365.865500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,25.502400,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,2.342629,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,32.746560,0.000000,19.250000,0.000000,44.659114,16.290698,257.950000,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,365.865500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,3.719100,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,32.746560,0.000000,19.250000,0.000000,44.659114,16.290698,257.950000,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,365.865500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,32.746560,0.000000,19.250000,0.000000,44.659114,16.290698,257.950000,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,367.790500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,13.461525,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,32.746560,0.000000,19.250000,0.000000,44.659114,16.290698,307.037500,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,367.790500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,32.746560,0.000000,19.250000,0.000000,44.659114,16.290698,307.037500,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,367.790500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.798026,0.000000,19.250000,0.000000,44.659114,19.952625,317.625000,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,367.790500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,18.380381,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,317.625000,94.652250,7.863432,0.644442,0.000000,59.511375,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,394.740500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,20.982115,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,5.179020,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,353.706622,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,413.990500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,20.982115,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,5.179020,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,353.706622,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,481.747215,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,5.313000,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,355.904395,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,566.336348,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,5.313000,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,1.852331,3.207531,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,375.154395,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,652.572975,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,18.229750,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,15.860895,12.676164,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,36.459500,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,15.860895,12.676164,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,17.082450,0.000000,5.080730,67.450075,1.271462,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,1.342110,0.000000,0.000000,85.662500,15.860895,12.676164,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,25.623675,6.767338,6.158460,90.054965,8.793435,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,6.710550,1.058750,0.000000,85.662500,15.860895,12.676164,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,13.382600,10.161459,112.568706,17.546182,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,40.263300,18.828810,0.000000,85.662500,31.721790,25.352327,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,21.290500,15.211396,112.568706,17.546182,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,40.263300,18.828810,0.000000,85.662500,31.721790,25.352327,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,25.092375,15.211396,112.568706,26.380304,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,40.263300,12.552540,0.000000,85.662500,31.721790,25.352327,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,25.092375,15.211396,112.568706,26.380304,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,40.263300,12.552540,0.000000,85.662500,31.721790,25.352327,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,25.092375,15.211396,112.568706,26.380304,113.695312,0.000000,25.400471,0.000000,114.056250,38.253600,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,40.263300,12.552540,0.000000,85.662500,31.721790,25.352327,2.342629,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,34.164900,25.092375,10.161459,112.568706,17.546182,113.695312,0.000000,25.400471,0.000000,114.056250,38.253600,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,40.263300,12.552540,0.000000,85.662500,31.721790,25.352327,2.342629,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,17.082450,13.522509,6.158460,65.627100,8.793435,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,6.710550,6.276270,0.000000,85.662500,15.860895,12.676164,2.342629,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,6.083000,5.080730,36.459500,8.793435,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,12.676164,2.342629,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,18.229750,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,12.676164,0.000000,41.657962,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,27.286875,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,38.253600,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,38.253600,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,114.056250,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,26.983688,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,119.598897,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,13.340250,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,120.877969,8.500800,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,13.340250,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,654.009029,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,120.877969,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,13.340250,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,419.106188,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,608.318769,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,25.400471,0.000000,120.877969,2.125200,0.000000,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,13.340250,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,40.800471,0.000000,19.250000,0.000000,44.659114,19.952625,394.404395,94.652250,10.164000,0.644442,0.000000,59.511375,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,581.368769,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,120.877969,2.125200,0.000000,0.000000,0.000000,7.121152,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.172161,0.000000,19.250000,0.000000,44.659114,18.032052,326.229449,94.652250,9.209200,0.644442,0.000000,59.511375,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,581.368769,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,22.783624,0.000000,120.877969,38.253600,0.000000,0.000000,0.000000,7.121152,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,15.860895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,35.827138,0.000000,19.250000,0.000000,44.659114,18.032052,270.735272,94.652250,9.440008,0.644442,0.000000,59.511375,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,526.603000,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,120.877969,38.253600,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,35.827138,0.000000,19.250000,0.000000,44.659114,18.032052,234.160272,94.652250,9.209200,0.644442,0.000000,59.511375,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,502.540500,0.000000,0.000000,0.000000,8.541225,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,120.877969,2.125200,0.000000,0.000000,0.000000,7.509579,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.172161,0.000000,18.534792,0.000000,44.659114,18.032052,234.160272,94.652250,9.209200,0.644442,0.000000,59.511375,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,428.141241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,119.531912,2.125200,0.000000,0.000000,0.000000,5.179020,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.172161,0.000000,19.250000,0.000000,44.659114,18.032052,234.160272,94.652250,9.209200,0.644442,0.000000,59.511375,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,363.459250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,19.288981,0.000000,119.531912,2.125200,0.000000,0.000000,0.000000,5.179020,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.172161,0.000000,19.250000,0.000000,44.659114,18.032052,234.160272,94.652250,9.209200,0.644442,0.000000,59.511375,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,363.459250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.341250,0.000000,119.531912,2.125200,0.000000,0.000000,0.000000,5.179020,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.172161,0.000000,19.250000,0.000000,44.659114,18.032052,231.433125,94.652250,7.103250,0.644442,0.000000,59.511375,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,363.459250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.695312,0.000000,14.341250,0.000000,119.531912,2.125200,0.000000,0.000000,0.000000,5.179020,0.000000,0.000000,0.000000,52.276455,2.236850,0.000000,0.000000,85.662500,1.852331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.043155,335.888438,30.172161,0.000000,19.251732,0.000000,44.659114,18.032052,231.433125,94.652250,7.103250,0.644442,0.000000,59.511375,0,0,0,0,0

