Block,Time,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,SASAN,BRBCL,DULHASTI,DADRI_LF,KOTESHWR,AURY_LF,CHAMERA3,JHAJJAR,SINGRAULI,SINGRAULI_HYDRO,PARBATI3,ANTA_LF,DHAULIGNGA,URI,DADRI_RF,UNCHAHAR1,AURY_GF,UNCHAHAR3,RIHAND2,CHAMERA2,TANAKPUR,DADRI_CRF,KOLDAM,URI2,DADRI_GF,DADRT2,UNCHAHAR2,NJPC,RIHAND3,BSIUL,RAMPUR,SALAL,SEWA2,RIHAND1,RAPPC,NAPP,CHAMERA1,RAPPB,ANTA_GF,AURY_RF,TANDA2,ANTA_CRF,TEHRI,ANTA_RF,KISHANGANGA,UNCHAHAR4,AURY_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,11.005009,35.842380,113.694966,0.000000,360.107262,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,346.745286,134.113737,0.644576,0.000000,0.000000,0.000000,39.855780,0.000000,7.689277,0.000000,17.777700,113.718938,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,361.012500,28.154450,0.000000,119.052897,6.277574,0.000000,11.186574,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,10.165631,35.842380,141.768068,0.000000,371.000513,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,15.553521,113.718938,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,119.052897,6.277574,0.000000,11.186574,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,10.165631,35.842380,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,119.052897,6.277574,0.000000,11.186574,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,10.165631,35.842380,127.528965,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,38.261549,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,6.166094,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,119.052897,6.277574,0.000000,11.186574,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,8.606538,31.235283,98.195400,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,38.261549,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,6.166094,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,119.052897,6.277574,0.000000,11.186574,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,8.606538,25.097589,78.941400,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,122.188098,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,91.242107,0.000000,6.166094,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,111.374232,6.277574,0.000000,11.186574,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,8.606538,25.097589,78.941400,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,122.188098,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,91.242107,0.000000,6.166094,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,87.310344,6.277574,0.000000,11.186574,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,8.606538,25.097589,78.941400,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,122.188098,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,91.242107,0.000000,6.166094,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,87.310344,6.277574,0.000000,2.237315,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,8.606538,25.097589,78.941400,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,348.256725,122.188098,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,91.242107,0.000000,6.166094,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,87.310344,6.277574,0.000000,2.237315,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,8.606538,25.097589,98.195400,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,122.188098,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,91.242107,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,87.310344,6.277574,0.000000,2.237315,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,8.606538,25.097589,98.195400,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,122.188098,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,91.242107,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,87.310344,6.277574,0.000000,2.237315,15.214557,60.944301,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,8.606538,31.235283,98.195400,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,90.731876,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,85.866294,6.277574,0.000000,12.305231,15.214557,59.904585,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,8.606538,31.235283,98.195400,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,40.387190,0.000000,6.392328,0.000000,14.315349,90.731876,0.000000,0.246644,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,85.866294,6.277574,0.000000,12.305231,15.214557,59.904585,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,8.606538,31.235283,98.195400,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,41.450011,0.000000,6.392328,0.000000,14.315349,90.731876,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,101.103264,6.277574,0.000000,12.305231,15.214557,59.904585,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,8.606538,31.235283,114.051165,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,41.450011,0.000000,6.392328,0.000000,14.315349,90.731876,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,117.188602,6.277574,0.000000,12.305231,15.214557,59.904585,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,8.606538,31.235283,114.051165,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,348.256725,134.113737,0.644576,0.000000,0.000000,0.000000,41.450011,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,119.052897,6.277574,0.000000,2.237315,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,8.606538,25.097589,94.797165,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,361.734525,134.113737,0.644576,0.000000,0.000000,0.000000,41.450011,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,0.000000,119.052897,6.277574,0.000000,2.237315,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,10.165631,29.704686,94.797165,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,402.167925,134.113737,0.644576,0.000000,0.000000,0.000000,41.450011,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,18.233538,119.052897,6.277574,0.000000,2.237315,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,10.165631,29.704686,94.797165,0.000000,371.481862,14.440501,0.000000,0.000000,8.068389,0.000000,0.000000,452.228325,134.113737,0.644576,0.000000,0.000000,0.000000,41.450011,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,18.233538,119.052897,12.555148,0.000000,2.237315,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,10.165631,29.704686,94.797165,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,542.722125,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,6.392328,0.000000,14.315349,113.718938,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,365.152110,22.565688,41.937137,119.052897,12.555148,0.000000,2.237315,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,16.458319,41.702692,125.408989,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,0.000000,598.072562,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,7.689277,0.000000,17.426932,113.718938,3.208198,0.000000,0.000000,0.000000,30.707610,0.000000,369.011574,22.565688,41.937137,119.052897,12.555148,0.000000,2.237315,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,15.618941,38.531586,122.514068,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,9.316857,572.216895,134.113737,0.644576,0.000000,0.000000,0.000000,25.507699,0.000000,8.463770,0.000000,19.341124,113.718938,12.678798,0.000000,0.000000,0.000000,30.707610,0.000000,408.009589,29.037213,45.401510,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,37.117861,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,15.618941,38.531586,122.514068,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,9.316857,480.132184,134.113737,0.644576,0.000000,0.000000,0.000000,25.507699,0.000000,8.463770,0.000000,19.341124,113.718938,12.678798,0.000000,0.000000,0.000000,30.707610,0.000000,457.571310,35.002503,45.401510,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,37.117861,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,16.136777,0.000000,18.633713,396.078848,134.113737,0.644576,0.000000,0.000000,7.630360,31.884624,0.000000,9.206108,0.000000,21.943399,113.718938,25.357595,0.000000,0.000000,0.000000,30.707610,0.000000,505.706310,35.220187,67.555258,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,37.299812,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,396.078848,134.113737,0.644576,0.000000,0.000000,17.549828,31.884624,0.000000,9.206108,0.000000,21.943399,113.718938,38.036393,0.000000,0.000000,0.000000,30.707610,0.000000,575.983410,40.808949,112.592097,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.490482,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,15.618941,38.531586,122.514068,0.000000,371.481862,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,493.533065,134.113737,0.644576,0.000000,0.000000,26.375612,31.884624,0.000000,9.206108,0.000000,21.943399,113.718938,38.036393,0.000000,0.000000,0.000000,29.785553,0.000000,584.550959,35.220187,112.592097,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.490482,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,15.618941,38.531586,122.514068,0.000000,371.481862,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,562.847465,134.113737,0.644576,0.000000,0.000000,26.385786,41.450011,0.000000,9.206108,0.000000,21.943399,113.718938,38.036393,0.000000,0.000000,0.000000,29.785553,0.000000,584.550959,35.220187,112.592097,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.490482,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.787601,134.113737,0.644576,0.000000,0.000000,26.385786,41.450011,0.000000,10.292167,0.000000,24.485081,113.718938,38.036393,0.000000,0.000000,0.000000,28.490529,0.000000,588.410423,40.808949,112.592097,119.052897,18.832722,0.000000,53.695555,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.490482,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.306155,134.113737,0.644576,0.000000,0.000000,26.385786,41.450011,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,28.490529,0.000000,597.898505,40.808949,112.592097,119.052897,18.832722,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.490482,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,31.728382,0.000000,24.205166,0.000000,27.978765,628.306155,134.113737,0.644576,0.000000,0.000000,17.549828,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,23.310433,0.000000,582.414824,40.808949,112.592097,119.052897,18.832722,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,49.490482,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,16.231700,0.000000,9.316857,628.306155,134.113737,0.644576,0.000000,0.000000,3.815180,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,38.036393,0.000000,0.000000,0.000000,23.310433,0.000000,582.414824,40.808949,72.934152,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,37.117861,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,8.068389,0.000000,9.316857,628.306155,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,25.357595,0.000000,0.000000,0.000000,23.310433,0.000000,582.703634,40.808949,54.700614,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,40.575957,0.000000,0.000000,0.000000,0.000000,0.000000,37.117861,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,25.357595,0.000000,0.000000,0.000000,23.310433,0.000000,578.774759,40.808949,36.467076,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,37.117861,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,12.576135,0.000000,0.000000,0.000000,20.720385,0.000000,578.774759,40.808949,18.689376,119.052897,6.277574,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,27.050638,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,9.624593,0.000000,0.000000,0.000000,20.720385,0.000000,578.774759,40.808949,0.000000,119.052897,6.277574,0.000000,12.305231,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,0.000000,0.616609,0.000000,0.000000,20.720385,0.000000,578.774759,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,628.787601,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,0.000000,0.616609,0.000000,0.000000,20.720385,0.000000,578.774759,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,13.525319,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,536.633048,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,0.000000,0.616609,0.000000,0.000000,22.015409,0.000000,578.774759,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.745241,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,584.768048,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,10.503057,0.000000,25.405749,113.718938,0.000000,0.616609,0.000000,0.000000,22.015409,0.000000,578.774759,40.808949,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,15.618941,38.531586,122.514068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,522.192548,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,9.206108,0.000000,21.943399,113.718938,0.000000,0.616609,0.000000,0.000000,22.015409,0.000000,578.774759,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,15.618941,44.668394,141.768068,0.000000,371.481862,14.440501,15.864191,0.000000,0.000000,0.000000,0.000000,445.773422,134.113737,0.644576,0.000000,0.000000,0.000000,31.884624,0.000000,9.206108,0.000000,21.943399,113.718938,0.000000,0.616609,0.000000,0.000000,22.015409,0.000000,578.774759,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.372620,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,401.489222,134.113737,0.644576,0.000000,0.000000,0.000000,32.947445,0.000000,8.463770,0.000000,19.879549,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,578.774759,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,32.947445,0.000000,9.760719,0.000000,22.803475,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,578.774759,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,15.618941,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,32.947445,0.000000,8.463770,0.000000,19.341124,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,543.636209,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,15.618941,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,32.947445,0.000000,8.463770,0.000000,19.341124,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,495.116610,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,32.947445,0.000000,9.760719,0.000000,19.341124,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,456.608610,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,32.947445,0.000000,9.760719,0.000000,22.803475,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,427.727610,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,34.010266,0.000000,9.760719,0.000000,22.803475,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,379.592610,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,16.458319,44.668394,141.768068,0.000000,371.481862,14.440501,0.000000,0.000000,0.000000,0.000000,0.000000,350.466122,134.113737,0.644576,0.000000,0.000000,0.000000,34.010266,0.000000,9.760719,0.000000,22.803475,113.718938,0.000000,0.616609,0.000000,0.000000,30.707610,0.000000,360.338610,35.220187,0.000000,119.052897,6.277574,0.000000,24.610463,15.214557,88.568400,51.920818,42.051891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

