Block,Time,AURY_GF,NAPP,KOTESHWR,AURY_CRF,ANTA_GF,DADRI_RF,RIHAND1,CHAMERA1,UNCHAHAR1,ANTA_LF,DADRI_LF,AURY_RF,TEHRI,BSIUL,SEWA2,SALAL,KISHANGANGA,DADRI_CRF,PARBATI3,DHAULIGNGA,SINGRAULI_HYDRO,UNCHAHAR2,TANDA2,KOLDAM,RIHAND3,URI2,TANAKPUR,CHAMERA2,URI,RAMPUR,NJPC,RAPPB,CHAMERA3,ANTA_CRF,JHAJJAR,DULHASTI,UNCHAHAR4,DADRI_GF,RAPPC,ANTA_RF,UNCHAHAR3,SINGRAULI,DADRT2,RIHAND2,AURY_LF,BRBCL,TALA,SASAN,KHSTPP-II,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,6.760157,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.462397,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

49,12:00-12:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,6.760157,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.462397,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

50,12:15-12:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,6.760157,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,648.402370,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

51,12:30-12:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,6.760157,0.000000,23.304336,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,610.832092,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

52,12:45-13:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,6.760157,0.000000,23.304336,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,570.533092,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

53,13:00-13:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.648220,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,542.117500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

54,13:15-13:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,494.142500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,16.486778,32.032908,0,0,0,0,0

55,13:30-13:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,446.167500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

56,13:45-14:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229878,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,398.192500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,32.032908,0,0,0,0,0

57,14:00-14:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,350.217500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

58,14:15-14:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,350.217500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

59,14:30-14:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,350.217500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

60,14:45-15:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,350.217500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

61,15:00-15:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,0.491648,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,350.217500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

62,15:15-15:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,0.491648,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,398.192500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,14.838284,30.689608,0,0,0,0,0

63,15:30-15:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,14.930780,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,5.808237,0.491648,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,446.167500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

64,15:45-16:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,29.861559,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,5.808237,0.491648,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,491.940068,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

65,16:00-16:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,29.861559,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,16.004921,0.491648,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,15.811458,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,542.117500,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

66,16:15-16:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,8.518249,0.000000,0.000000,0.000000,29.861559,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,16.004921,0.491648,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,598.651240,15.811458,0.000000,0.000000,52.113515,0.000000,21.768176,120.501206,570.533092,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

67,16:30-16:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,44.792338,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,16.004921,0.000000,0.000000,2.118576,0.000000,16.355637,0.000000,0.000000,0.000000,626.684181,15.811458,0.000000,0.000000,52.113515,0.000000,25.320805,120.501206,655.169757,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

68,16:45-17:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,44.792338,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,16.004921,0.000000,0.000000,2.118576,0.000000,35.437214,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

69,17:00-17:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,44.792338,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,8.766027,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,12.636653,2.118576,0.000000,56.336083,0.000000,0.000000,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

70,17:15-17:30,0.000000,20.597395,17.029206,0.000000,0.000000,0.000000,88.274000,0.000000,10.132320,0.000000,0.000000,0.000000,44.792338,1.055450,5.064893,1.337927,0.000000,0.000000,0.000000,17.532053,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,12.636653,2.118576,0.000000,72.691720,0.000000,1.221827,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

71,17:30-17:45,0.000000,20.597395,25.543809,0.000000,0.000000,0.000000,88.274000,6.746244,10.132320,0.000000,0.000000,0.000000,44.792338,12.513415,10.109323,1.337927,0.000000,0.000000,3.664330,17.532053,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,25.273307,2.118576,0.000000,89.774274,0.000000,27.885764,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

72,17:45-18:00,0.000000,20.597395,25.543809,0.000000,0.000000,0.000000,88.274000,13.340888,10.132320,0.000000,0.000000,0.000000,44.792338,12.513415,10.109323,6.689634,0.000000,0.000000,15.688220,26.298080,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,25.273307,2.118576,0.000000,112.217843,0.000000,27.885764,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

73,18:00-18:15,0.000000,20.597395,25.543809,0.000000,0.000000,0.000000,88.274000,21.224140,10.132320,0.000000,0.000000,0.000000,44.792338,12.513415,10.109323,53.517072,0.000000,0.000000,15.688220,26.298080,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,25.273307,2.118576,0.000000,134.661411,0.000000,27.885764,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

74,18:15-18:30,0.000000,20.597395,25.543809,0.000000,0.000000,0.000000,88.274000,25.014165,10.132320,0.000000,0.000000,0.000000,44.792338,12.513415,10.109323,53.517072,0.000000,0.000000,15.688220,26.298080,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,25.273307,3.177864,0.000000,134.661411,0.000000,27.885764,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

75,18:30-18:45,0.000000,20.597395,25.543809,0.000000,0.000000,0.000000,88.274000,25.014165,12.507018,0.000000,0.000000,0.000000,44.792338,12.513415,10.109323,53.517072,0.000000,0.000000,15.688220,26.298080,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,25.273307,23.304336,0.000000,127.210510,0.000000,27.885764,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

76,18:45-19:00,0.000000,20.597395,25.543809,0.000000,0.000000,0.000000,88.274000,25.014165,12.708386,0.000000,0.000000,0.000000,44.792338,12.513415,10.109323,53.517072,0.000000,0.000000,15.688220,17.532053,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,25.273307,23.304336,0.000000,107.220287,0.000000,27.885764,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,120.501206,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

77,19:00-19:15,0.000000,20.597395,17.029206,0.000000,0.000000,0.000000,88.274000,25.014165,12.708386,0.000000,0.000000,0.000000,44.792338,6.256708,5.064893,6.689634,0.000000,0.000000,15.688220,17.532053,0.679144,40.673301,0.000000,0.000000,118.657167,8.002460,0.000000,25.273307,3.177864,0.000000,72.691720,0.000000,1.221827,0.000000,626.697521,31.622917,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

78,19:15-19:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,13.480361,12.708386,0.000000,0.000000,0.000000,44.792338,6.256708,0.000000,1.337927,0.000000,0.000000,3.664330,8.745747,0.679144,40.673301,0.000000,0.000000,118.657167,8.002460,0.000000,12.636653,2.118576,0.000000,34.528567,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

79,19:30-19:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,6.064040,12.708386,0.000000,0.000000,0.000000,44.792338,6.256708,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,0.000000,2.118576,0.000000,16.355637,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

80,19:45-20:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,12.708386,0.000000,0.000000,0.000000,44.792338,6.256708,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,655.174547,56.668070,0.000000,14.392497,0.000000,331.927031,120.781860,19.890435,30.689608,0,0,0,0,0

81,20:00-20:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,12.708386,0.000000,0.000000,0.000000,44.792338,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,598.702957,56.668070,0.000000,14.392497,0.000000,328.149000,120.781860,19.890435,30.689608,0,0,0,0,0

82,20:15-20:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,12.708386,0.000000,0.000000,0.000000,44.792338,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,608.297957,56.668070,0.000000,14.392497,0.000000,328.149000,120.781860,19.890435,30.689608,0,0,0,0,0

83,20:30-20:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,12.708386,0.000000,0.000000,0.000000,43.643817,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,40.673301,0.000000,0.000000,118.657167,4.517518,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,626.697521,15.811458,0.000000,0.000000,52.113515,0.000000,25.321301,105.389081,617.892957,56.668070,0.000000,14.392497,0.000000,328.149000,120.781860,19.890435,30.689608,0,0,0,0,0

84,20:45-21:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.324229,0.000000,0.000000,0.000000,41.709465,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,0.000000,0.000000,504.663418,15.811458,0.000000,0.000000,52.113515,0.000000,21.537896,105.389081,574.370037,56.668070,0.000000,14.392497,0.000000,328.149000,120.781860,19.890435,30.689608,0,0,0,0,0

85,21:00-21:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.324229,0.000000,0.000000,0.000000,27.806310,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,2.704063,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,451.558128,15.811458,0.000000,0.000000,52.113515,0.000000,21.537896,105.389081,567.309172,56.668070,0.000000,14.392497,0.000000,328.149000,120.781860,19.890435,30.689608,0,0,0,0,0

86,21:15-21:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.324229,0.000000,0.000000,0.000000,27.806310,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,2.704063,0.000000,3.177864,0.000000,0.000000,0.000000,0.000000,0.000000,408.713418,15.811458,0.000000,0.000000,52.113515,0.000000,21.537896,105.389081,567.309172,56.668070,0.000000,14.392497,0.000000,328.149000,120.781860,19.890435,30.689608,0,0,0,0,0

87,21:30-21:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.324229,0.000000,0.000000,0.000000,27.806310,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,2.704063,0.000000,23.304336,0.000000,0.000000,0.000000,0.000000,0.000000,408.713418,15.811458,0.000000,0.000000,52.113515,0.000000,21.537896,105.389081,567.309172,56.668070,0.000000,14.392497,0.000000,331.891050,120.781860,19.890435,32.032908,0,0,0,0,0

88,21:45-22:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.324229,0.000000,0.000000,0.000000,13.903155,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,2.704063,0.000000,23.304336,0.000000,0.000000,0.000000,0.000000,0.000000,368.414418,15.811458,0.000000,0.000000,52.113515,0.000000,21.537896,105.389081,567.309172,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,19.890435,32.032908,0,0,0,0,0

89,22:00-22:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.441480,0.000000,0.000000,0.000000,13.903155,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,2.704063,0.000000,23.304336,0.000000,0.000000,0.000000,0.000000,0.000000,347.305418,15.811458,0.000000,0.000000,52.113515,0.000000,16.647805,105.389081,510.108580,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,19.890435,32.032908,0,0,0,0,0

90,22:15-22:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.441480,0.000000,0.000000,0.000000,13.903155,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,2.704063,0.000000,3.177864,0.000000,0.000000,0.000000,0.000000,0.000000,347.305418,15.811458,0.000000,0.000000,52.113515,0.000000,16.647805,105.389081,481.323580,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,19.890435,32.032908,0,0,0,0,0

91,22:30-22:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.441480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,347.305418,15.811458,0.000000,0.000000,52.113515,0.000000,16.647805,105.389081,462.133580,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,14.838284,28.505786,0,0,0,0,0

92,22:45-23:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.441480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,35.139768,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,347.305418,15.811458,0.000000,0.000000,52.113515,0.000000,16.647805,105.389081,394.968580,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,14.838284,28.505786,0,0,0,0,0

93,23:00-23:15,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,9.441480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337927,0.000000,0.000000,0.000000,0.000000,0.679144,29.471124,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,347.305418,0.000000,0.000000,0.000000,52.113515,0.000000,16.647805,105.389081,337.398580,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,10.654864,28.505786,0,0,0,0,0

94,23:15-23:30,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,5.603480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.689634,0.000000,0.000000,0.000000,0.000000,0.679144,14.392500,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,341.140630,0.000000,0.000000,0.000000,52.113515,0.000000,11.283720,105.389081,337.398580,56.668070,0.000000,14.392497,0.000000,332.466750,120.781860,4.797500,28.505786,0,0,0,0,0

95,23:30-23:45,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,5.603480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.137804,0.000000,0.000000,0.000000,0.000000,0.679144,14.392500,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,341.140630,0.000000,0.000000,0.000000,52.113515,0.000000,11.283720,105.389081,337.398580,56.668070,0.000000,14.392497,0.000000,343.524402,120.781860,4.797500,28.505786,0,0,0,0,0

96,23:45-24:00,0.000000,20.597395,8.514603,0.000000,0.000000,0.000000,88.274000,0.000000,5.603480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.137804,0.000000,0.000000,0.000000,0.000000,0.679144,14.392500,0.000000,0.000000,118.657167,4.517518,1.229120,0.000000,2.118576,0.000000,0.000000,0.000000,0.000000,0.000000,341.140630,0.000000,0.000000,0.000000,52.113515,0.000000,11.283720,105.389081,337.398580,56.668070,0.000000,14.392497,0.000000,356.137960,82.126963,4.797500,19.040414,0,0,0,0,0

