Block,Time,NR/26072023/31072042/L_NR_2023_07,NR/01012024/31012024/52,NR/01012024/15012024/IEX_231227_05965,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,WR/01102023/24112044/L_NR_2020_07,NR/01102023/08032047/L_NR_2021_14,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/31052040/LT-31,NR/01012024/31012024/HP-27,NR/01012024/15012024/HPX-TAMDLY-271223-05546,WR/01102023/16072048/L_NR_2022_08,NR/05012024/31012024/SJVN050124NR1342,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/31032046/L_NR_2020_05,NR/22102023/11042047/L_NR_2021_17,NR/01012024/31012024/HP-28,NR/01102023/06022042/L_NR_2012_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/19072037/LT-05,NR/13012024/13012024/HPX-TAMCTG-120124-05747,WR/01102023/01102023/L_NR_2022_09,NR/01102023/30042040/GNA_LT_36,NR/06012024/31012024/NVVN/OA/16855,WR/01102023/30052048/L_NR_2022_10,NR/13012024/13012024/HPX-TAMCTG-120124-05745,NR/01012024/15012024/IEX_231227_05966,NR/30092023/26122029/SH-06,NR/01012024/31032024/ ChanjuII,NR/01102023/13082046/L_NR_2021_12,NR/01102023/02012046/L_NR_2021_17,NR/13012024/13012024/HPX-TAMCTG-120124-05746,NR/01012024/31012024/HP-26,NR/01102023/23072042/L_NR_2012_04,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/25072045/L_NR_2021_15,NR/01102023/06022042/L_NR_2012_02,NR/20122023/29022024/IEX_LDC_231218_00501,WR/01102023/29112042/L_NR_2019_05,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/13012024/13012024/IEX_240112_06086,L_NR_2019_19,NR/01102023/14082046/L_NR_2021_16,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/05012040/L_NR_2020_02,NR/01102023/31102037/L_NR_2019_11,NR/01102023/22052037/LT-59,NR/20122023/29022024/IEX_LDC_231218_00502,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/02122045/L_NR_2021_13,NR/22102023/11042047/L_NR_2021_16,NR/01102023/30042040/GNA_LT_35,WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61
47,11:30-11:45,165,95.950000,95.950000,6.720000,3.33,90.21,47.980000,12.260000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,37,0.000000,86.550000,70,114.710000,0.000000,6.67,12.570000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,45.11,259.640000,8.160000,28.71,5.760000,0.000000,134.713618,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,73,12.260000,3.34,14.34

48,11:45-12:00,172,95.950000,95.950000,6.720000,3.33,90.31,47.980000,12.370000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,38,0.000000,86.550000,73,114.710000,0.000000,6.67,12.670000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,45.11,259.640000,8.160000,28.71,5.760000,0.000000,136.375909,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,76,12.370000,3.34,14.27

49,12:00-12:15,179,95.950000,95.950000,6.720000,3.33,90.32,47.980000,12.450000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,43,0.000000,86.550000,76,114.710000,0.000000,6.67,12.760000,46.040000,6.67,0.000000,47.980000,30.700000,1.550000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,45.11,259.640000,8.160000,28.71,5.760000,0.000000,141.800227,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,85,12.450000,3.34,14.12

50,12:15-12:30,186,95.950000,95.950000,6.720000,3.33,90.29,47.980000,12.490000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,44,0.000000,86.550000,79,114.710000,0.000000,6.67,12.810000,46.040000,6.67,0.000000,47.980000,30.700000,1.550000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,45.11,259.640000,8.160000,28.71,5.760000,0.000000,141.839111,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,89,12.490000,3.34,13.95

51,12:30-12:45,186,95.950000,95.950000,6.720000,3.33,90.3,47.980000,12.470000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,44,0.000000,86.550000,79,114.710000,0.000000,6.67,12.780000,46.040000,6.67,0.000000,47.980000,30.700000,1.550000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,39.87,259.640000,8.160000,28.71,5.760000,0.000000,141.003105,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,89,12.470000,3.34,13.93

52,12:45-13:00,189,95.950000,95.950000,6.720000,3.33,90.85,47.980000,12.480000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,45,0.000000,86.550000,81,114.710000,0.000000,6.67,12.790000,46.040000,6.67,0.000000,47.980000,30.700000,1.550000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,40.45,259.640000,8.160000,28.71,5.760000,0.000000,139.457466,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,90,12.480000,3.34,13.94

53,13:00-13:15,193,95.950000,95.950000,6.720000,3.33,90.25,47.980000,14.660000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,45,0.000000,86.550000,82,114.710000,0.000000,6.67,15.030000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,38.41,259.640000,8.160000,28.71,5.760000,0.000000,137.221636,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,90,14.660000,3.34,10.13

54,13:15-13:30,193,95.950000,95.950000,6.720000,3.33,90.14,47.980000,14.540000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,45,0.000000,75.120000,82,84.620000,0.000000,6.67,14.910000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,229.17,0,0.000000,229.450000,269.860000,30.700000,18.230000,28.72,39.2,259.640000,8.160000,28.71,5.760000,0.000000,133.95538,0,100.500000,1.480000,1.070000,0.690000,11.510000,28.72,45.83,90,14.540000,3.34,10.08

55,13:30-13:45,189,95.950000,95.950000,6.720000,3.33,89.84,47.980000,14.410000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,47,0.000000,75.120000,81,114.710000,0.000000,6.67,14.770000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,220.83,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.05,41.35,259.640000,8.160000,29.05,5.760000,0.000000,128.171385,0,81.560000,1.480000,1.070000,0.690000,11.510000,29.05,44.17,93,14.410000,3.34,9.86

56,13:45-14:00,189,95.950000,95.950000,6.720000,3.33,89.37,47.980000,14.270000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,46,0.000000,75.120000,81,114.710000,0.000000,6.67,14.630000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,220.83,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.05,41.19,259.640000,8.160000,29.05,5.760000,0.000000,124.419079,0,67.160000,1.480000,1.070000,0.690000,11.510000,29.05,44.17,91,14.270000,3.34,9.83

57,14:00-14:15,189,95.950000,95.950000,6.720000,3.33,88.51,47.980000,14.110000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,45,0.000000,75.120000,81,114.710000,0.000000,6.67,14.460000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,220.83,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.05,45.11,259.640000,8.160000,29.05,5.760000,0.000000,119.422485,0,78.680000,1.480000,1.140000,0.770000,11.510000,29.05,44.17,90,14.110000,3.34,9.82

58,14:15-14:30,182,95.950000,95.950000,6.720000,3.33,86.96,47.980000,13.690000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,43,0.000000,75.120000,78,114.710000,0.000000,6.67,14.040000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,220.83,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.22,44.23,259.640000,8.160000,29.21,5.760000,0.000000,113.463512,0,78.680000,1.480000,1.140000,0.770000,11.510000,29.22,44.17,87,13.690000,3.34,9.81

59,14:30-14:45,179,95.950000,95.950000,6.720000,3.33,84.53,47.980000,13.120000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,42,0.000000,75.120000,77,114.710000,0.000000,6.67,13.450000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,220.83,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.22,42.95,259.640000,8.160000,29.21,5.760000,0.000000,107.12542,0,78.680000,1.480000,1.140000,0.770000,11.510000,29.22,44.17,85,13.120000,3.34,11.75

60,14:45-15:00,173,95.950000,95.950000,6.720000,3.33,80.56,47.980000,12.480000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,40,0.000000,75.120000,74,114.710000,0.000000,6.67,12.790000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,220.83,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.22,41.55,259.640000,8.160000,29.21,5.760000,0.000000,99.83467,0,78.680000,1.480000,1.140000,0.770000,11.510000,29.22,44.17,80,12.480000,3.34,11.63

61,15:00-15:15,154,95.950000,95.950000,6.720000,3.33,76.01,47.980000,11.650000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,37,0.000000,75.120000,66,114.710000,0.000000,6.67,11.940000,46.040000,6.67,0.000000,47.980000,30.700000,1.470000,179.47,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.22,39.96,259.640000,8.160000,29.21,5.760000,0.000000,92.709177,0,78.680000,1.530000,1.140000,0.770000,11.510000,29.22,35.89,73,11.650000,3.34,11.58

62,15:15-15:30,140,95.950000,95.950000,6.720000,3.33,70.83,47.980000,10.790000,0.000000,47.980000,3.34,23.03,20.15,0.000000,0.000000,10,33,0.000000,75.120000,60,114.710000,0.000000,6.97,11.060000,46.040000,6.97,0.000000,47.980000,30.700000,1.470000,171.13,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.22,38.06,259.640000,8.160000,29.21,5.760000,0.000000,83.202039,0,84.440000,1.530000,1.140000,0.770000,11.510000,29.22,34.23,67,10.790000,3.34,11.54

63,15:30-15:45,126,95.950000,95.950000,6.720000,3.33,64.79,47.980000,9.970000,0.000000,47.980000,3.34,23.03,20.15,21.110000,0.000000,10,30,0.000000,75.120000,54,114.710000,0.000000,11.55,10.220000,46.040000,11.55,0.000000,47.980000,30.700000,1.470000,167.89,0,0.000000,229.450000,269.860000,24.960000,18.230000,29.22,37.11,259.640000,8.160000,29.21,5.760000,0.000000,72.956105,0,84.440000,1.530000,1.140000,0.770000,11.510000,29.22,33.58,60,9.970000,3.34,11.49

64,15:45-16:00,111,95.950000,95.950000,6.720000,3.33,58.23,47.980000,8.920000,0.000000,47.980000,3.34,23.03,20.15,21.110000,0.000000,10,27,0.000000,75.120000,47,114.710000,0.000000,11.42,9.150000,46.040000,11.42,0.000000,47.980000,30.700000,1.470000,151.2,0,0.000000,229.450000,269.860000,24.960000,18.230000,31.85,34.76,259.640000,8.160000,27.9,5.760000,0.000000,62.379657,0,91.150000,1.530000,1.140000,0.770000,11.510000,27.9,30.24,53,8.920000,3.34,11.43

65,16:00-16:15,95,95.950000,95.950000,6.720000,3.67,51.02,47.980000,7.850000,0.000000,47.980000,3.34,23.03,20.15,21.110000,0.000000,11,23,0.000000,75.120000,40,114.710000,0.000000,11.42,8.050000,46.040000,11.42,0.000000,47.980000,30.700000,1.550000,132.4,0,0.000000,229.450000,269.860000,24.960000,18.230000,22.1,31.87,259.640000,8.160000,18.23,5.760000,0.000000,51.210228,0,100.500000,1.530000,1.220000,0.770000,11.510000,18.23,26.48,45,7.850000,3.66,11.94

66,16:15-16:30,74,95.950000,95.950000,6.720000,4.33,43.47,47.980000,6.750000,0.000000,47.980000,3.34,23.03,11.71,21.110000,0.000000,13,18,0.000000,78.960000,31,84.620000,0.000000,11.38,6.920000,46.040000,11.38,0.000000,47.980000,30.700000,1.550000,113.78,0,0.000000,229.450000,269.860000,24.960000,18.230000,9.2,28.47,259.640000,8.160000,8.71,5.760000,0.000000,40.857363,0,100.500000,1.530000,1.220000,0.770000,11.510000,8.71,22.76,37,6.750000,4.34,12.18

67,16:30-16:45,56,95.950000,95.950000,6.720000,4.67,35.43,47.980000,5.290000,0.000000,47.980000,3.34,23.03,1.73,22.070000,0.000000,14,14,0.000000,86.550000,24,84.620000,0.000000,10.63,5.420000,46.040000,10.63,0.000000,47.980000,30.700000,1.550000,92.78,0,0.000000,229.450000,269.860000,24.960000,18.230000,1.8,23.01,233.070000,8.160000,3.96,5.760000,0.000000,29.921238,0,100.500000,1.530000,1.220000,0.770000,11.510000,3.96,18.56,29,5.290000,4.66,12.16

68,16:45-17:00,42,95.950000,95.950000,6.720000,5,27.29,47.980000,3.530000,0.000000,47.980000,3.34,0,0,22.070000,0.000000,15,8,0.000000,86.550000,18,114.710000,0.000000,10.11,3.620000,46.040000,10.11,0.000000,47.980000,30.700000,1.550000,74.41,0,0.000000,229.450000,269.860000,30.700000,18.230000,0,19.08,259.640000,8.160000,0.86,5.760000,0.000000,19.004555,0,100.500000,1.530000,1.220000,0.770000,11.510000,0.86,14.88,17,3.530000,5,11

69,17:00-17:15,25,95.950000,95.950000,6.720000,5,18.4,47.980000,2.120000,0.000000,47.980000,3.34,0,0,23.030000,0.000000,15,5,0.000000,86.550000,10,114.710000,0.000000,9.74,2.170000,46.040000,9.74,33.580000,47.980000,30.700000,1.470000,53.22,0,102.670000,229.450000,269.860000,30.700000,18.230000,0,14.8,221.640000,8.160000,0,5.760000,0.000000,11.344407,0,100.500000,1.530000,1.220000,0.840000,11.510000,0,10.64,9,2.120000,5,9.95

70,17:15-17:30,11,95.950000,95.950000,6.720000,5,7.74,47.980000,1.000000,0.000000,47.980000,3.66,0,0,23.990000,0.000000,15,1,0.000000,86.550000,4,114.710000,0.000000,8.69,1.030000,46.040000,8.69,33.580000,47.980000,30.700000,1.470000,34.84,0,102.670000,229.450000,269.860000,30.700000,18.230000,0,10.38,221.640000,8.160000,0,5.760000,0.000000,6.571396,0,100.500000,1.530000,1.220000,0.840000,11.510000,0,6.97,3,1.000000,5,8.92

71,17:30-17:45,2,95.950000,95.950000,6.720000,5.5,1.67,47.980000,0.360000,0.000000,47.980000,4,0,0,23.990000,0.000000,16.5,1,0.000000,86.550000,1,114.710000,0.000000,8.11,0.370000,46.040000,8.11,33.580000,47.980000,30.700000,1.470000,16.77,0,102.670000,229.450000,269.860000,30.700000,18.230000,0,5.88,221.640000,8.160000,0,5.760000,0.000000,2.031689,0,100.500000,1.530000,1.220000,0.840000,11.510000,0,3.35,1,0.360000,5.5,7.96

72,17:45-18:00,0,95.950000,95.950000,6.720000,6,0.33,47.980000,0.040000,0.000000,47.980000,4.34,0,0,23.990000,0.000000,18,0,0.000000,86.550000,0,114.710000,0.000000,8,0.040000,46.040000,8,33.580000,47.980000,30.700000,1.470000,6.56,0,102.670000,229.450000,269.860000,30.700000,18.230000,0,1.01,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.530000,1.220000,0.840000,11.510000,0,1.31,0,0.040000,6,7.92

73,18:00-18:15,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,4.66,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,10,0.000000,46.040000,10,0.000000,47.980000,30.700000,1.470000,1.87,0,0.000000,152.060000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,100.750000,0,0,100.500000,1.530000,1.300000,0.840000,11.510000,0,0.37,0,0.000000,5,7.91

74,18:15-18:30,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,4.66,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,10,0.000000,46.040000,10,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,152.060000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,100.750000,0,0,100.500000,1.530000,1.300000,0.840000,11.510000,0,0,0,0.000000,5,7.89

75,18:30-18:45,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,10,0.000000,46.040000,10,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,152.060000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,100.750000,0,0,100.500000,1.530000,1.300000,0.840000,11.510000,0,0,0,0.000000,5,7.81

76,18:45-19:00,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,10,0.000000,46.040000,10,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,152.060000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,100.750000,0,0,100.500000,1.530000,1.300000,0.840000,11.510000,0,0,0,0.000000,5,8.56

77,19:00-19:15,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,10.99,0.000000,46.040000,10.99,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.070000,0.840000,11.510000,0,0,0,0.000000,5,9.89

78,19:15-19:30,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,11.61,0.000000,46.040000,11.61,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.070000,0.840000,11.510000,0,0,0,0.000000,5,11.34

79,19:30-19:45,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,12.08,0.000000,46.040000,12.08,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.070000,0.840000,11.510000,0,0,0,0.000000,5,12.22

80,19:45-20:00,0,95.950000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,12.77,0.000000,46.040000,12.77,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.070000,0.840000,11.510000,0,0,0,0.000000,5,13.03

81,20:00-20:15,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,11.53,0.000000,46.040000,11.53,0.000000,47.980000,30.700000,1.550000,0,0,0.000000,0.000000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.030000,0.840000,11.510000,0,0,0,0.000000,5,13.06

82,20:15-20:30,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,11.26,0.000000,46.040000,11.26,0.000000,47.980000,30.700000,1.550000,0,0,0.000000,0.000000,269.860000,30.700000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.030000,0.840000,11.510000,0,0,0,0.000000,5,13.26

83,20:30-20:45,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,11,0.000000,46.040000,11,0.000000,47.980000,30.700000,1.550000,0,0,0.000000,0.000000,269.860000,14.180000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.030000,0.840000,11.510000,0,0,0,0.000000,5,13.75

84,20:45-21:00,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,86.550000,0,114.710000,0.000000,11,0.000000,46.040000,11,0.000000,47.980000,30.700000,1.550000,0,0,0.000000,0.000000,269.860000,24.960000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,100.500000,1.480000,1.030000,0.840000,11.510000,0,0,0,0.000000,5,14.32

85,21:00-21:15,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,62.560000,0,84.620000,0.000000,11,0.000000,46.040000,11,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,24.960000,18.230000,0,0,177.200000,8.160000,0,5.760000,0.000000,0,0,86.360000,1.480000,1.030000,0.770000,11.510000,0,0,0,0.000000,5,19.97

86,21:15-21:30,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,75.120000,0,84.620000,0.000000,11,0.000000,46.040000,11,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,24.960000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,71.960000,1.480000,1.030000,0.770000,11.510000,0,0,0,0.000000,5,19.95

87,21:30-21:45,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,75.120000,0,114.710000,0.000000,11,0.000000,28.780000,11,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,24.960000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,72.920000,1.480000,1.030000,0.770000,11.510000,0,0,0,0.000000,5,19.93

88,21:45-22:00,0,0.000000,95.950000,6.720000,5,0,47.980000,0.000000,0.000000,47.980000,3.34,0,0,23.990000,0.000000,15,0,0.000000,75.120000,0,114.710000,0.000000,11,0.000000,28.780000,11,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,0.000000,269.860000,24.960000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,72.920000,1.480000,1.030000,0.770000,11.510000,0,0,0,0.000000,5,19.77

89,22:00-22:15,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,74.690000,0,84.620000,0.000000,11.33,0.000000,28.780000,11.33,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,152.060000,269.860000,24.960000,18.230000,0,0,221.640000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,0.990000,0.770000,11.510000,0,0,0,0.000000,3.34,16.15

90,22:15-22:30,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,74.690000,0,65.810000,0.000000,11.67,0.000000,28.780000,11.67,0.000000,47.980000,30.700000,1.470000,0,0,0.000000,152.060000,269.860000,24.960000,18.230000,0,0,207.890000,8.160000,0,5.760000,0.000000,0,0,47.980000,1.430000,0.990000,0.770000,11.510000,0,0,0,0.000000,3.34,15.95

91,22:30-22:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,44.770000,0,65.810000,0.000000,12,0.000000,28.780000,12,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,269.860000,25.810000,18.230000,0,0,197.330000,8.160000,0,5.760000,0.000000,0,0,51.100000,1.430000,0.990000,0.770000,11.510000,0,0,0,0.000000,3.34,15.75

92,22:45-23:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,44.770000,0,65.810000,0.000000,12.49,0.000000,28.780000,12.49,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,269.860000,25.810000,18.230000,0,0,181.670000,8.160000,0,5.760000,0.000000,0,0,51.100000,1.430000,0.990000,0.770000,11.510000,0,0,0,0.000000,3.34,15.46

93,23:00-23:15,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,44.240000,0,65.810000,0.000000,12.54,0.000000,28.780000,12.54,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,269.860000,25.810000,18.230000,0,0,176.870000,8.160000,0,5.760000,0.000000,0,0,51.100000,1.430000,0.990000,0.690000,11.510000,0,0,0,0.000000,3.34,14.73

94,23:15-23:30,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,44.240000,0,65.810000,0.000000,12.58,0.000000,28.780000,12.58,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,269.860000,25.810000,18.230000,0,0,176.870000,8.160000,0,5.760000,0.000000,0,0,51.100000,1.430000,0.990000,0.690000,11.510000,0,0,0,0.000000,3.34,14

95,23:30-23:45,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,44.240000,0,65.810000,0.000000,12.59,0.000000,28.780000,12.59,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,230.280000,25.810000,18.230000,0,0,176.870000,8.160000,0,5.760000,0.000000,0,0,51.100000,1.430000,0.990000,0.690000,11.510000,0,0,0,0.000000,3.34,13.33

96,23:45-24:00,0,0.000000,95.950000,6.720000,3.33,0,47.980000,0.000000,57.140000,47.980000,3.34,0,0,23.030000,0.000000,10,0,24.460000,31.660000,0,69.950000,0.000000,12,0.000000,28.780000,12,0.000000,47.980000,25.810000,1.470000,0,0,0.000000,152.060000,191.900000,25.810000,18.230000,0,0,148.090000,8.160000,0,5.760000,0.000000,0,0,51.100000,1.430000,0.990000,0.690000,11.510000,0,0,0,0.000000,3.34,12.43

