Block,Time,DADRI_RF,DULHASTI,NAPP,TANAKPUR,DHAULIGNGA,CHAMERA2,SEWA2,BSIUL,UNCHAHAR1,RIHAND1,CHAMERA1,RAPPB,TEHRI,NJPC,JHAJJAR,AURY_RF,UNCHAHAR3,DADRT2,KOLDAM,DADRI_LF,SALAL,TANDA2,URI,ANTA_CRF,UNCHAHAR2,SINGRAULI_HYDRO,RIHAND3,RAPPC,ANTA_LF,AURY_GF,URI2,ANTA_RF,CHAMERA3,AURY_LF,UNCHAHAR4,DADRI_GF,AURY_CRF,RIHAND2,DADRI_CRF,ANTA_GF,KOTESHWR,RAMPUR,SINGRAULI,BRBCL,KHSTPP-II,KISHANGANGA,TALA,PARBATI3,KKNP,KAWAS-RLNG,TALST2,KAWAS-APM,VSTPS IV,KUDGI,SOLAPUR,KHARGONE-I,KHSTPP-I,VALLURNTECL,NLCIIST2,SIPAT I,GADARWARA-I,RSTPSU1TO6,LARA-I,KAWAS-ComGas,SIMHST2,KAWAS-NAPM,MAPS,KGSU1AND2,GANDHAR-RLNG,SASAN,VSTPS V,NNTPP,GANDHAR-NAPM,GANDHAR-ComGas,MOUDA,FSTPP I & II,RSTPSU7,VSTPS III,KGSU3AND4,KAWAS-zLIQ,MOUDA_II,GANDHAR-APM,KAPS,NLCTS2EXP,NTPL,SIPAT II,KSTPS I&II,NLCIIST1,KSTPS7,TAPS-II,NLCEXP,VSTPS II,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,0.000000,36.554168,46.271052,1.857130,30.317720,14.835217,17.502089,18.924070,4.051181,92.676288,27.105492,0.000000,0.000000,77.038104,231.960000,0.000000,13.316753,182.739740,1.723588,0.000000,80.861256,0.000000,51.216768,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,2.369737,98.046609,14.497506,46.392000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.48,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.95,1.287995,1.316072,1.69,1.864989,2.247503,0,0,0,0,0

28,06:45-07:00,0.000000,36.554168,46.271052,1.857130,30.317720,29.821813,17.502089,18.924070,4.051181,92.676288,27.105492,0.000000,0.000000,77.038104,231.960000,0.000000,13.316753,182.739740,1.723588,0.000000,80.861256,0.000000,51.216768,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,2.369737,98.046609,14.497506,46.392000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.48,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.95,1.287995,1.316072,1.69,1.864989,2.247503,0,0,0,0,0

29,07:00-07:15,0.000000,36.554168,46.271052,1.857130,30.317720,29.821813,17.502089,18.924070,4.051181,92.676288,27.105492,0.000000,0.000000,77.038104,232.423888,0.000000,13.388139,182.974225,1.723588,0.000000,47.169066,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,2.369737,94.982653,14.497506,46.392000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.47,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.92,1.287995,1.316072,1.69,1.864989,2.247503,0,0,0,0,0

30,07:15-07:30,0.000000,36.554168,46.271052,1.857130,20.211813,29.821813,17.502089,18.924070,4.051181,92.676288,27.105492,0.000000,0.000000,51.358735,232.423888,0.000000,13.388139,182.974225,1.723588,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,1.579825,94.982653,14.497506,46.392000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.47,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.92,1.287995,1.316072,1.69,1.864989,2.247503,0,0,0,0,0

31,07:30-07:45,0.000000,36.554168,46.271052,1.857130,10.105907,29.821813,17.502089,12.668495,4.051181,92.676288,27.105492,0.000000,0.000000,25.679369,231.960000,0.000000,13.316753,182.974225,1.723588,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.789913,94.982653,14.497506,46.392000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.47,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.92,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

32,07:45:08:00,0.000000,36.554168,46.271052,1.857130,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,27.105492,0.000000,0.000000,0.000000,231.960000,0.000000,13.316753,182.974225,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,94.982653,14.497506,46.392000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.47,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.92,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

33,08:00-08:15,0.000000,36.554168,46.271052,1.857130,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,27.105492,0.000000,0.000000,0.000000,236.021813,0.000000,13.388139,182.974225,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,94.982653,14.497506,46.392000,4.133308,0.000000,3.545580,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.39,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.77,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

34,08:15-08:30,0.000000,36.554168,46.271052,1.857130,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,13.514570,0.000000,0.000000,0.000000,236.021813,0.000000,13.388139,182.974225,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,94.982653,14.497506,46.392000,4.133308,0.000000,7.091160,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.39,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.77,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

35,08:30-08:45,0.000000,36.554168,46.271052,1.857130,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.884609,182.974225,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,94.982653,14.497506,46.392000,4.133308,0.000000,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.39,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.77,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

36,08:45:09:00,0.000000,36.554168,46.271052,1.857130,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.884609,182.974225,0.000000,0.000000,34.815263,0.000000,51.216768,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,21.563004,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,94.982653,14.497506,46.392000,4.133308,0.000000,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.39,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.77,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

37,09:00:09:15,0.000000,36.554168,46.271052,1.238086,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,183.048876,0.000000,0.000000,34.815263,0.000000,51.216768,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,99.578588,14.497506,46.392000,4.133308,0.000000,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.39,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.77,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

38,09:15-09:30,0.000000,36.554168,46.271052,1.238086,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,183.048876,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,99.578588,14.497506,46.392000,4.133308,0.000000,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.39,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.77,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

39,09:30-09:45,0.000000,18.277083,46.271052,1.238086,0.000000,29.821813,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,183.057150,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,45.908750,4.133308,0.000000,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.40,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.80,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

40,09:45-10:00,0.000000,18.277083,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,183.043704,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,11.195743,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,45.908750,4.133308,0.000000,36.874036,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.41,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.657085,0.83,1.287995,1.316072,1.57,1.864989,2.247503,0,0,0,0,0

41,10:00-10:15,0.000000,18.277083,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.057150,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,21.999686,1.059132,124.147022,62.775129,0.000000,0.000000,36.307528,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,45.908750,4.133308,0.000000,7.091160,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.41,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.83,1.287995,1.316072,1.62,1.864989,2.247503,0,0,0,0,0

42,10:15-10:30,0.000000,18.277083,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.043704,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,21.999686,1.059132,124.147022,62.775129,0.000000,0.000000,36.307528,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,51.224500,4.133308,0.000000,3.545580,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,3.882875,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

43,10:30-10:45,0.000000,18.277083,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.077140,0.000000,13.825179,183.057150,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,20.911398,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,56.057000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.077140,0.000000,13.825179,183.043704,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,20.911398,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,75.637420,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.077140,0.000000,13.869954,183.057150,0.000000,0.000000,80.861256,0.000000,48.549228,0.000000,20.911398,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,104.713860,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.077140,0.000000,13.869954,183.043704,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.911398,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,142.573852,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.057150,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.911398,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,112.998954,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,46.271052,1.238086,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.869954,183.043704,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.911398,1.059132,124.147022,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,78.338109,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,1.933000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,46.271052,7.676136,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.272917,0.000000,13.869954,183.057150,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.532577,1.059132,99.616575,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,118.328595,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,72.737920,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,46.271052,7.676136,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.272917,0.000000,13.869954,183.043704,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.532577,1.059132,99.616575,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,107.004749,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,57.990000,4.133308,0.000000,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.247503,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,46.271052,7.676136,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,182.594278,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.532577,1.059132,104.449075,62.775129,0.000000,0.000000,35.283775,0.000000,10.781503,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.43,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.88,1.287995,1.316072,1.72,1.864989,2.278575,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,46.271052,7.676136,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.021813,0.000000,13.825179,182.580482,0.000000,0.000000,34.815263,0.000000,51.216768,0.000000,20.532577,1.059132,104.449075,62.775129,0.000000,0.000000,35.283775,0.000000,10.355917,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.564500,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,0.89,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.700883,0.82,1.287995,1.316072,1.72,1.864989,2.278575,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,46.271052,7.676136,0.000000,14.835217,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.272917,0.000000,13.869954,183.057150,0.000000,0.000000,34.815263,0.000000,51.216768,0.000000,20.532577,1.059132,104.449075,62.775129,0.000000,0.000000,36.307528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,46.271052,7.676136,0.000000,0.000000,17.502089,12.668495,4.051181,92.676288,0.000000,0.000000,0.000000,0.000000,236.272917,0.000000,13.869954,183.043704,0.000000,0.000000,34.815263,0.000000,48.549228,0.000000,20.117977,1.059132,104.449075,62.775129,0.000000,0.000000,36.307528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.832062,0.000000,0.000000,8.831140,0.000000,98.812599,14.497506,38.660000,4.133308,7.103775,0.000000,1.57,0.000000,2.93,0.000000,2.575988,9.02,1.700152,3.400305,12.467850,3.45,0.42,5.100457,2.060791,7.68,4.087237,0.000000,1.79,0.000000,0.23,1.93,0.000000,337.284338,1.274256,0.10,0.000000,0.000000,1.860319,0.000000,1.88,1.881042,2.11,0.000000,3.370763,0.000000,0.546886,0.93,3.65,1.795171,2.773880,0.82,1.287995,1.316072,1.72,1.864989,2.299289,0,0,0,0,0

