Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
22,05:15-05:30,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,64.701224,21.90793,27.63898,80.178,1.126188,35.561154,3.094586,5.534085,49.112359,57.978386,6.745515,0,96.000987,28.09872,48.499829,344.354226,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,8.673,14.999977,348.975

23,05:30-05:45,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,35.561154,3.094586,5.534085,49.112359,57.978386,6.745515,0,96.000987,28.09872,48.499829,389.331594,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

24,05:45-06:00,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,35.561154,3.094586,5.534085,49.112359,79.338844,6.745515,0,96.000987,28.09872,48.499829,419.316506,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,53.049239,0,0,0,85.544298,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

25,06:00-06:15,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,35.561154,3.094586,5.534085,49.112359,78.386778,6.745515,0,96.000987,28.09872,48.499829,344.354226,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

26,06:15-06:30,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,34.261154,1.494586,5.534085,49.112359,78.386778,6.745515,0,96.000987,28.09872,48.499829,344.354226,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

27,06:30-06:45,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,39.117269,1.494586,5.534085,49.112359,78.386778,6.745515,0,96.000987,28.09872,48.499829,389.331594,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

28,06:45-07:00,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,41.488013,3.094586,5.534085,49.112359,78.386778,6.745515,0,96.000987,28.09872,48.499829,419.316506,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

29,07:00-07:15,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,44.906625,3.094586,5.534085,49.112359,78.386778,6.745515,0,96.000987,28.09872,48.499829,419.316506,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999977,348.975

30,07:15-07:30,32.016,17.577417,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,1.126188,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,28.09872,48.499829,449.301418,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999979,348.975

31,07:30-07:45,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,28.09872,48.499829,479.28633,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999978,348.975

32,07:45:08:00,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,28.09872,48.499829,509.271242,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,52.136844,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,14.999981,348.975

33,08:00-08:15,32.016,19.175364,124.384996,130.580717,0,130.862842,10.8885,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,28.09872,48.499829,509.271242,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,15.00135,348.975

34,08:15-08:30,32.016,19.175364,124.384996,130.580717,0,130.862842,10.8885,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,28.09872,48.499829,539.256154,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,6.5208,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,15.00135,348.975

35,08:30-08:45,32.016,19.175364,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,28.09872,48.499829,569.241066,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,13.0416,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,15.00135,348.975

36,08:45:09:00,32.016,19.175364,124.384996,130.580717,0,130.862842,11.2728,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,14.04936,48.499829,599.225978,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,13.0416,0,51.485133,0,0,0,84.186452,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.996,15.00135,348.975

37,09:00:09:15,32.016,19.175364,124.384996,130.580717,0,130.862842,2.562,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,14.04936,48.499829,599.225978,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,13.0416,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.702,15.00135,348.975

38,09:15-09:30,32.016,19.175364,124.384996,130.580717,0,130.862842,2.562,50.916357,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,14.04936,48.499829,629.21089,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,13.0416,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.702,15.00135,348.975

39,09:30-09:45,32.016,17.577417,124.384996,130.580717,0,130.862842,2.562,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,14.04936,48.499829,659.195802,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,9.114,15.00135,348.975

40,09:45-10:00,32.016,17.577417,124.384996,130.580717,0,130.862842,8.967,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,13.16456,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,12.927,11.9658,15.00135,348.975

41,10:00-10:15,38.64,38.350728,124.384996,130.580717,0,130.862842,11.529,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,51.485133,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1716,15.00135,348.975

42,10:15-10:30,38.64,38.350728,124.384996,130.580717,0,130.862842,12.0414,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.1716,15.00135,348.975

43,10:30-10:45,38.64,38.350728,124.384996,130.580717,0,130.862842,12.0414,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

44,10:45-11:00,38.64,38.350728,124.384996,130.580717,0,130.862842,12.0414,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.348,15.00135,348.975

45,11:00-11:15,33.12,17.577417,124.384996,130.580717,0,130.862842,9.9918,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.4068,15.00135,348.975

46,11:15-11:30,33.12,17.577417,124.384996,130.580717,0,130.862842,9.9918,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.4068,15.00135,348.975

47,11:30-11:45,33.12,17.577417,124.384996,130.580717,0,130.862842,9.9918,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.4068,15.00135,348.975

48,11:45-12:00,38.64,17.577417,124.384996,130.580717,0,130.862842,9.9918,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,96.000987,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,0,0,0,50.833423,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.4068,15.00135,348.975

49,12:00-12:15,38.64,17.577417,124.384996,130.580717,0,130.862842,9.9918,33.147425,21.90793,27.63898,80.178,0,44.906625,3.094586,5.534085,49.112359,38.143675,6.745515,0,97.055943,0,48.499829,688.715948,59.175403,422.443785,8.340651,20.750636,10.211652,179.962454,68.158761,34.831253,10.884035,0,0,50.181712,0,0,0,82.828606,0,0,0,68.215948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,14.300737,12.3186,15.00135,348.975

