Block,Time,DADRI_RF,UNCHAHAR3,JHAJJAR,DULHASTI,URI2,DADRT2,URI,AURY_CRF,BSIUL,TEHRI,KOLDAM,ANTA_LF,RIHAND1,AURY_GF,DADRI_CRF,RAMPUR,SEWA2,RIHAND3,DADRI_GF,UNCHAHAR1,UNCHAHAR2,AURY_LF,NAPP,ANTA_RF,ANTA_GF,CHAMERA2,DHAULIGNGA,TANAKPUR,DADRI_LF,PARBATI3,CHAMERA3,KOTESHWR,TANDA2,CHAMERA1,UNCHAHAR4,SALAL,RIHAND2,SINGRAULI,NJPC,AURY_RF,RAPPB,RAPPC,ANTA_CRF,KISHANGANGA,SINGRAULI_HYDRO,SASAN,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,18.668982,68.899078,57.246285,34.008786,371.180932,33.642302,0.000000,18.924666,0.000000,0.000000,0.000000,48.512977,0.000000,0.000000,4.112029,18.187717,123.227412,0.000000,14.994120,14.858587,0.000000,48.400546,0.000000,0.000000,46.918734,21.009712,0.619620,0.000000,0.000000,33.695754,0.000000,4.061819,13.591351,1.943023,76.788555,117.519752,133.448132,106.505591,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,36.007692,76.740263,0.000000,19.348024,16.140682,0,0,0,0,0

49,12:00-12:15,0.000000,18.668982,68.899078,57.246285,34.008786,371.180932,33.642302,0.000000,18.924666,0.000000,0.000000,0.000000,48.512977,0.000000,0.000000,3.084022,18.187717,123.227412,0.000000,14.994120,14.858587,0.000000,48.400546,0.000000,0.000000,46.918734,21.009712,0.619620,0.000000,0.000000,33.695754,0.000000,4.061819,13.591351,1.943023,76.788555,117.519752,133.448132,79.879193,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,36.007692,76.740263,0.000000,19.348024,16.140682,0,0,0,0,0

50,12:15-12:30,0.000000,18.668982,68.899078,57.246285,34.008786,371.180932,33.642302,0.000000,18.924666,0.000000,2.243111,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,14.858587,0.000000,48.400546,0.000000,0.000000,46.918734,21.009712,0.619620,0.000000,0.000000,33.695754,0.000000,4.061819,27.182702,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,36.007692,76.740263,0.000000,19.348024,16.140682,0,0,0,0,0

51,12:30-12:45,0.000000,18.668982,62.401363,57.246285,34.008786,371.180932,33.642302,0.000000,18.924666,0.000000,2.243111,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,14.858587,0.000000,48.400546,0.000000,0.000000,46.918734,21.009712,1.115315,0.000000,0.000000,33.695754,0.000000,4.061819,40.774053,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,30.410703,64.054746,0.000000,19.348024,13.931914,0,0,0,0,0

52,12:45-13:00,0.000000,18.668982,62.401363,57.246285,34.008786,371.180932,33.642302,0.000000,18.924666,0.000000,2.243111,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,14.858587,0.000000,48.400546,0.000000,0.000000,46.918734,21.009712,1.115315,0.000000,0.000000,33.695754,0.000000,4.061819,40.774053,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,30.410703,64.054746,0.000000,19.348024,13.931914,0,0,0,0,0

53,13:00-13:15,0.000000,18.668982,62.401363,57.246285,34.008786,372.699750,33.642302,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,20.372767,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,1.115315,0.000000,0.000000,33.695754,0.000000,4.061819,40.774053,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,39.290371,82.961322,0.000000,19.348024,13.931914,0,0,0,0,0

54,13:15-13:30,0.000000,18.668982,62.401363,57.246285,34.008786,372.699750,33.642302,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,20.372767,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,1.115315,0.000000,0.000000,33.695754,0.000000,4.061819,40.774053,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,39.290371,82.961322,0.000000,19.348024,13.931914,0,0,0,0,0

55,13:30-13:45,0.000000,18.668982,62.401363,57.246285,34.008786,372.699750,33.642302,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,20.372767,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,1.115315,0.000000,0.000000,33.695754,0.000000,4.061819,40.774053,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,39.290371,82.961322,0.000000,19.348024,13.931914,0,0,0,0,0

56,13:45-14:00,0.000000,18.668982,62.401363,57.246285,34.008786,372.699750,33.642302,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,14.994120,20.372767,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,1.115315,0.000000,0.000000,33.695754,0.000000,4.061819,40.774053,1.943023,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,39.290371,82.961322,0.000000,19.348024,13.931914,0,0,0,0,0

57,14:00-14:15,0.000000,24.121732,62.401363,57.246285,34.008786,372.699750,39.516355,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,19.433034,28.904074,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,1.115315,0.000000,0.000000,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,39.565770,94.967965,0.000000,19.348024,19.395874,0,0,0,0,0

58,14:15-14:30,0.000000,24.121732,62.401363,57.246285,34.008786,372.699750,39.516355,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,2.056015,18.187717,123.227412,0.000000,19.433034,28.904074,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,1.115315,0.000000,0.000000,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,53.252796,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,39.565770,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

59,14:30-14:45,0.000000,24.121732,62.401363,57.246285,34.008786,419.134950,39.516355,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,3.098920,18.187717,123.227412,0.000000,19.433034,28.904074,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,2.974175,0.000000,0.000000,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,80.202591,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.789730,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

60,14:45-15:00,0.000000,26.737950,62.401363,57.246285,34.008786,467.504950,33.642302,0.000000,18.924666,0.000000,4.486223,0.000000,48.512977,0.000000,0.000000,4.112029,18.187717,123.227412,0.000000,21.892262,31.306612,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,2.974175,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,106.505591,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

61,15:00-15:15,0.000000,26.737950,62.401363,57.246285,34.008786,515.874950,33.642302,0.000000,18.924666,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,31.306612,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,4.833034,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

62,15:15-15:30,0.000000,26.737950,62.401363,57.246285,34.008786,564.244950,33.642302,0.000000,18.924666,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,31.306612,0.000000,48.400546,0.000000,0.000000,46.918734,10.504855,4.833034,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

63,15:30-15:45,0.000000,26.737950,62.401363,57.246285,34.008786,595.462851,39.516355,0.000000,18.924666,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,31.306612,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,9.170372,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,17.219720,0,0,0,0,0

64,15:45-16:00,0.000000,26.737950,62.401363,57.246285,34.008786,595.462851,39.516355,0.000000,18.924666,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,31.306612,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,9.170372,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

65,16:00-16:15,0.000000,26.737950,65.712386,57.246285,34.008786,592.589673,39.516355,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,30.350337,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,9.170372,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

66,16:15-16:30,0.000000,26.737950,65.712386,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,30.350337,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,2.974175,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,20.121920,0,0,0,0,0

67,16:30-16:45,0.000000,26.737950,67.565731,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,17.219720,0,0,0,0,0

68,16:45-17:00,0.000000,26.737950,67.565731,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,95.645145,0.000000,19.348024,17.219720,0,0,0,0,0

69,17:00-17:15,0.000000,26.737950,67.565731,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

70,17:15-17:30,0.000000,26.737950,67.565731,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,386.355375,44.886470,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

71,17:30-17:45,0.000000,26.737950,103.843231,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,44.886470,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

72,17:45-18:00,0.000000,26.737950,143.723925,57.246285,34.008786,592.589673,33.642302,0.000000,12.616444,0.000000,6.729333,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,133.448132,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,44.886470,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

73,18:00-18:15,0.000000,26.737950,171.849693,57.246285,34.008786,662.726173,33.642302,0.000000,12.616444,9.635463,6.729333,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,21.718130,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,0.000000,5.183415,40.774053,2.989266,76.788555,117.519752,138.926382,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,36.077732,66.574533,0.000000,19.348024,20.121920,0,0,0,0,0

74,18:15-18:30,0.000000,26.737950,194.980683,57.246285,34.008786,666.263807,33.642302,0.000000,12.616444,19.270924,8.972444,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,23.015897,0.000000,48.400546,0.000000,0.000000,46.918734,21.058430,5.452653,0.000000,4.132821,33.695754,8.921851,5.183415,40.774053,2.989266,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

75,18:30-18:45,0.000000,26.737950,202.062192,57.246285,34.008786,666.263807,33.642302,0.000000,12.616444,29.060555,8.972444,0.000000,48.512977,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.892262,19.920314,0.000000,48.400546,0.000000,0.000000,46.918734,31.587644,5.452653,0.000000,5.904031,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,19.928440,0,0,0,0,0

76,18:45-19:00,0.000000,22.965090,202.062192,57.246285,36.655288,666.263807,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,48.512977,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,18.893322,24.202897,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,7.559360,0.000000,8.856046,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

77,19:00-19:15,0.000000,26.157510,105.645253,57.246285,36.655288,666.263807,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,48.512977,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.892262,24.202897,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.974175,0.000000,56.873526,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

78,19:15-19:30,0.000000,26.157510,105.645253,57.246285,36.655288,666.263807,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,48.512977,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,25.974593,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.974175,0.000000,56.873526,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

79,19:30-19:45,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,25.974593,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.974175,0.000000,56.873526,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

80,19:45-20:00,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,27.746290,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.974175,0.000000,56.873526,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

81,20:00-20:15,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,31.312676,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.974175,0.000000,56.873526,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

82,20:15-20:30,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,33.683127,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.974175,0.000000,56.873526,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

83,20:30-20:45,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,33.683127,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,3.965566,0.000000,8.856046,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

84,20:45-21:00,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,12.616444,38.541850,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.726327,0.000000,3.690020,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

85,21:00-21:15,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,38.541850,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.726327,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

86,21:15-21:30,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,38.541850,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.726327,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

87,21:30-21:45,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,38.541850,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.726327,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

88,21:45-22:00,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,1.734935,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

89,22:00-22:15,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,1.734935,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

90,22:15-22:30,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,1.734935,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

91,22:30-22:45,0.000000,26.157510,105.645253,57.246285,36.655288,663.168127,33.642302,0.000000,19.020438,39.775189,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.224533,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,1.734935,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.476967,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

92,22:45-23:00,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,28.906388,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,2.726327,0.000000,0.000000,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

93,23:00-23:15,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,28.906388,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,5.824425,0.000000,3.690020,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

94,23:15-23:30,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,28.906388,8.972444,0.000000,70.965393,0.000000,0.000000,6.078651,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,5.824425,0.000000,18.450096,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,159.758387,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

95,23:30-23:45,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,28.906388,8.972444,0.000000,58.718620,0.000000,0.000000,5.140036,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,1.487087,0.000000,18.450096,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,133.131989,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

96,23:45-24:00,0.000000,26.157510,105.645253,57.246285,34.008786,663.168127,33.642302,0.000000,18.924666,19.270924,8.972444,0.000000,58.718620,0.000000,0.000000,3.322401,18.187717,123.227412,0.000000,21.505302,34.856002,0.000000,48.400546,0.000000,0.000000,46.918734,42.116859,1.487087,0.000000,18.450096,33.695754,8.921851,5.183415,40.774053,1.441426,76.788555,117.519752,139.875350,86.239345,0.000000,0.000000,66.586408,0.000000,5.379164,0.000000,326.497500,41.398432,83.213813,0.000000,19.348024,20.121920,0,0,0,0,0

