Block,Time,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/30092023/31122025/SH-07,NR/01032024/22032024/HP-59,NR/16032024/22032024/HP-63,NR/01102023/23072042/L_NR_2012_04,NR/01102023/19072037/LT-05,NR/01102023/31052040/LT-31,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/01012024/31032024/ ChanjuII,NR/01032024/22032024/HP-56,NR/01102023/30042040/GNA_LT_36,NR/01102023/06022042/L_NR_2012_07,NR/01102023/05012040/L_NR_2020_02,NR/01032024/31032024/NVVN/OA/16997,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02012046/L_NR_2021_17,NR/22102023/11042047/L_NR_2021_16,WR/01102023/16072048/L_NR_2022_08,NR/01032024/31032024/SJVN010324NR1588,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/16032024/31032024/SWAP ARRANGEMENT LOA.NO.365 DT.31-08-2023,SR/01032024/31032024/SJVN010324NR1590,NR/01102023/08032047/L_NR_2021_14,SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,SR/01032024/31032024/SWAP ARRANGEMENT LOA D.NO.366 DT.31-08-2023,NR/01102023/25072045/L_NR_2021_15,WR/16032024/31032024/TPDDL/PMG/MSEDCL/Banking/12112023,WR/01102023/01102023/L_NR_2020_06,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_17,NR/01102023/13082046/L_NR_2021_12,NR/01032024/31032024/SJVN010324NR1589,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02122045/L_NR_2021_13,WR/01102023/01102023/L_NR_2022_09,NR/01102023/14082046/L_NR_2021_16
63,15:30-15:45,20.210000,30.800000,0.000000,0.000000,240.650000,0.000000,11.980000,25.140000,51.890000,110.360000,11.980000,5.050000,0.000000,12.280000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,29.81,13.33,175,0,81,6,24.07,29.82,48.13,0,74.24,9.21,89.923187,29.82,48.13,38.12,96.260000,6.16,18.5,75,41,207.84,28.88,6.17,41.57,13.33,0

64,15:45-16:00,20.210000,30.800000,0.000000,0.000000,240.650000,0.000000,10.780000,25.140000,51.890000,110.360000,10.780000,5.050000,0.000000,11.050000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,29.81,13.33,161,0,75,6,24.07,29.82,48.13,0,68.85,9.01,80.277784,29.82,48.13,36.2,96.260000,6.16,18.5,69,38,192.28,28.88,6.17,38.46,13.33,0

65,16:00-16:15,21.180000,30.800000,0.000000,0.000000,259.900000,0.000000,9.650000,25.140000,51.890000,110.360000,9.650000,5.050000,0.000000,9.880000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,29.81,13.33,146,0,69,6,0,29.82,48.13,19.54,62.89,9.02,71.255293,29.82,48.13,32.57,96.260000,7.16,21.5,62,34,162.43,0,7.17,32.48,13.33,0

66,16:15-16:30,21.180000,30.800000,0.000000,0.000000,270.730000,0.000000,9.020000,25.140000,51.890000,145.040000,9.020000,5.050000,0.000000,9.250000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,29.81,13.33,128,0,61,6,0,29.82,48.13,19.54,56.78,9.06,61.960278,29.82,48.13,29.14,96.260000,7.16,21.5,55,31,146.85,0,7.17,29.37,13.33,0

67,16:30-16:45,22.140000,30.800000,0.000000,0.000000,270.730000,0.000000,7.270000,25.140000,80.770000,145.040000,7.270000,5.050000,0.000000,7.450000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,32.33,13.33,111,0,52,6,0,32.34,48.13,19.54,50.18,9.02,49.015388,20.87,48.13,25.85,96.260000,7.16,21.5,47,26,120.81,0,7.17,24.16,13.33,0

68,16:45-17:00,23.100000,30.800000,0.000000,0.000000,270.730000,0.000000,6.020000,25.140000,99.740000,233.830000,6.020000,5.050000,0.000000,6.170000,33.690000,1.390000,48.130000,0.000000,1.090000,1.300000,33,13.33,92,0,43,6,0,33,48.13,19.54,43.16,8.96,38.435617,10.97,48.13,22.24,96.260000,7.16,21.5,40,22,105.09,0,7.17,21.02,13.33,0

69,17:00-17:15,23.100000,25.980000,0.000000,0.000000,270.730000,0.000000,4.610000,25.980000,70.870000,260.480000,4.610000,5.150000,0.000000,4.730000,57.390000,1.430000,48.130000,0.000000,1.160000,1.340000,33,13.33,75,0,33,6.34,0,33,48.13,0,36.04,8.86,28.245166,4.08,48.13,17.89,96.260000,7.34,22,32,17,88.33,0,7.33,17.67,13.33,0

70,17:15-17:30,24.060000,25.980000,0.000000,0.000000,270.730000,0.000000,3.280000,25.980000,51.890000,260.480000,3.280000,5.150000,0.000000,3.350000,76.320000,1.430000,48.130000,0.000000,1.160000,1.340000,22,13.33,56,0,24,6.66,0,33,48.13,0,28.84,8.71,19.670393,0.58,48.13,11.87,96.260000,7.34,22,24,12,71.04,0,7.33,14.21,13.33,0

71,17:30-17:45,24.060000,25.980000,0.000000,0.000000,270.730000,0.000000,2.310000,25.980000,51.890000,260.480000,2.310000,5.150000,0.000000,2.370000,76.320000,1.430000,48.130000,0.000000,1.160000,1.340000,7,13.33,39,0,17,7.34,0,13.59,48.13,0,21.44,8.32,11.533605,0,48.13,10.33,96.260000,7.5,22.5,16,8,54.25,0,7.5,10.85,13.33,0

72,17:45-18:00,25.030000,25.980000,0.000000,0.000000,270.730000,0.000000,1.490000,25.980000,51.890000,260.480000,1.490000,5.150000,0.000000,1.530000,76.320000,1.430000,48.130000,0.000000,1.160000,1.340000,1,13.33,21,0,10,8,0,4.42,48.13,0,14.62,7.91,6.579508,0,48.13,5,96.260000,7.5,22.5,9,5,37.92,0,7.5,7.58,13.33,0

73,18:00-18:15,25.030000,25.980000,0.000000,0.000000,270.730000,0.000000,0.840000,25.980000,51.890000,260.480000,0.840000,5.240000,0.000000,0.860000,76.320000,1.430000,48.130000,0.000000,1.160000,1.340000,0,16.67,11,0,3,8.34,0,0,48.13,0,8.85,7.51,2.939366,0,48.13,4,96.260000,9.66,29,4,1,20.97,0,9.67,4.19,16.67,0

74,18:15-18:30,25.030000,23.370000,0.000000,0.000000,270.730000,0.000000,0.370000,23.370000,79.680000,260.480000,0.370000,5.240000,0.000000,0.380000,76.320000,1.430000,48.130000,0.000000,1.160000,1.340000,0,17.33,5,0,0,8.66,0,0,48.13,0,4.43,7.05,0.905169,0,48.13,3,96.260000,9.84,29.5,2,0,10.68,0,9.83,2.14,17.33,0

75,18:30-18:45,25.990000,23.370000,0.000000,0.000000,270.730000,0.000000,0.020000,23.370000,99.740000,260.480000,0.020000,5.240000,0.000000,0.020000,76.320000,1.430000,48.130000,0.000000,1.160000,1.340000,0,18,1,0,0,9.34,0,0,48.13,0,1.34,9.02,0,0,48.13,2,96.260000,9.16,27.5,1,0,1.82,0,9.17,0.36,18,0

76,18:45-19:00,26.950000,23.370000,0.000000,0.000000,270.730000,0.000000,0.000000,23.370000,99.740000,260.480000,0.000000,5.240000,0.000000,0.000000,86.830000,1.430000,48.130000,0.000000,1.160000,1.340000,0,18.33,1,0,0,10,0,0,48.13,0,0.67,8.71,0,0,48.13,1,96.260000,8.66,26,0,0,0.63,0,8.67,0.12,18.33,0

77,19:00-19:15,26.950000,25.980000,0.000000,0.000000,270.730000,0.000000,0.000000,25.980000,99.740000,260.480000,0.000000,5.330000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.160000,1.380000,0,16.67,0,0,0,9.66,0,0,48.13,0,0,8.32,0,0,48.13,0,96.260000,8.34,25,0,0,0,0,8.33,0,16.67,0

78,19:15-19:30,26.950000,25.980000,0.000000,0.000000,270.730000,0.000000,0.000000,25.980000,99.740000,260.480000,0.000000,5.330000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.160000,1.380000,0,16.67,0,0,0,9.66,0,0,48.13,0,0,7.91,0,0,48.13,0,96.260000,8.34,25,0,0,0,0,8.33,0,16.67,0

79,19:30-19:45,26.950000,25.980000,0.000000,0.000000,270.730000,0.000000,0.000000,25.980000,99.740000,260.480000,0.000000,5.330000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.160000,1.380000,0,16.67,0,0,0,10.66,0,0,48.13,0,0,7.51,0,0,48.13,0,96.260000,8.34,25,0,0,0,0,8.33,0,16.67,0

80,19:45-20:00,26.950000,25.980000,0.000000,0.000000,270.730000,0.000000,0.000000,25.980000,99.740000,260.480000,0.000000,5.330000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.160000,1.380000,0,16.67,0,0,0,11.34,0,0,48.13,0,0,7.05,0,0,48.13,0,96.260000,8.34,25,0,0,0,0,8.33,0,16.67,0

81,20:00-20:15,26.950000,25.980000,0.000000,0.000000,270.730000,0.000000,0.000000,25.980000,99.740000,260.480000,0.000000,5.420000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.090000,1.450000,0,17,0,0,0,11.34,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,8.34,25,0,0,0,0,8.33,0,17,0

82,20:15-20:30,26.950000,25.980000,0.000000,0.000000,270.730000,0.000000,0.000000,25.980000,99.740000,260.480000,0.000000,5.420000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.090000,1.450000,0,18,0,0,0,11,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,8.5,25.5,0,0,0,0,8.5,0,18,0

83,20:30-20:45,26.950000,25.980000,0.000000,0.000000,270.730000,8.490000,0.000000,25.980000,99.740000,260.480000,0.000000,5.420000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.240000,1.450000,0,18,0,0,0,10.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,8.66,26,0,0,0,0,8.67,0,18,0

84,20:45-21:00,26.950000,25.980000,0.000000,0.000000,270.730000,8.490000,0.000000,25.980000,99.740000,260.480000,0.000000,5.420000,0.000000,0.000000,86.830000,1.390000,48.130000,0.000000,1.240000,1.450000,0,18.33,0,0,0,10.34,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,8.84,26.5,0,0,0,0,8.83,0,18.33,0

85,21:00-21:15,26.950000,25.980000,0.000000,0.000000,270.730000,12.740000,0.000000,25.980000,99.740000,260.480000,0.000000,5.520000,0.000000,0.000000,86.830000,1.340000,48.130000,0.000000,1.240000,1.420000,0,19.33,0,0,0,10,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,9,27,0,0,0,0,9,0,19.33,0

86,21:15-21:30,25.990000,25.980000,0.000000,0.000000,270.730000,16.980000,0.000000,25.980000,99.740000,260.480000,0.000000,5.520000,0.000000,0.000000,86.830000,1.340000,48.130000,0.000000,1.240000,1.420000,0,19.67,0,0,0,9.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,9.5,28.5,0,0,0,0,9.5,0,19.67,0

87,21:30-21:45,25.990000,25.980000,0.000000,0.000000,270.730000,16.980000,0.000000,25.980000,99.740000,260.480000,0.000000,5.520000,0.000000,0.000000,67.890000,1.340000,48.130000,0.000000,1.240000,1.420000,0,20.33,0,0,0,9.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10,30,0,0,0,0,10,0,20.33,0

88,21:45-22:00,25.990000,25.980000,0.000000,0.000000,270.730000,21.230000,0.000000,25.980000,99.740000,260.480000,0.000000,5.520000,0.000000,0.000000,67.890000,1.340000,48.130000,0.000000,1.240000,1.420000,0,21.33,0,0,0,9.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.34,31,0,0,0,0,10.33,0,21.33,0

89,22:00-22:15,25.030000,25.980000,32.760000,78.560000,270.730000,25.470000,0.000000,25.980000,99.740000,260.480000,0.000000,5.600000,76.520000,0.000000,57.390000,1.340000,48.130000,0.000000,1.240000,1.450000,0,21,0,0,0,10,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,11.16,33.5,0,0,0,0,11.17,0,21,0

90,22:15-22:30,25.030000,25.980000,32.760000,78.560000,270.730000,29.720000,0.000000,25.980000,99.740000,233.830000,0.000000,5.600000,76.520000,0.000000,57.390000,1.340000,48.130000,0.000000,1.240000,1.450000,0,20.67,0,0,0,9.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,11.16,33.5,0,0,0,0,11.17,0,20.67,0

91,22:30-22:45,25.030000,25.980000,32.760000,78.560000,270.730000,33.020000,0.000000,25.980000,99.740000,233.830000,0.000000,5.600000,76.520000,0.000000,57.390000,1.340000,48.130000,0.000000,1.240000,1.450000,0,20.33,0,0,0,9.34,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.84,32.5,0,0,0,0,10.83,0,20.33,0

92,22:45-23:00,25.030000,25.980000,32.760000,78.560000,270.730000,33.020000,0.000000,25.980000,99.740000,204.950000,0.000000,5.600000,76.520000,0.000000,57.390000,1.340000,48.130000,0.000000,1.240000,1.450000,0,19.67,0,0,0,9,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.84,32.5,0,0,0,0,10.83,0,19.67,0

93,23:00-23:15,25.030000,25.980000,32.760000,78.560000,270.730000,35.100000,0.000000,25.980000,99.740000,204.950000,0.000000,5.700000,76.520000,0.000000,67.890000,1.340000,48.130000,0.000000,1.470000,1.450000,0,18.33,0,0,0,8.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.66,32,0,0,0,0,10.67,0,18.33,0

94,23:15-23:30,25.030000,25.980000,32.760000,78.560000,270.730000,35.100000,0.000000,25.980000,99.740000,204.950000,0.000000,5.700000,76.520000,0.000000,67.890000,1.340000,48.130000,0.000000,1.470000,1.450000,0,18.33,0,0,0,8.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.5,31.5,0,0,0,0,10.5,0,18.33,0

95,23:30-23:45,25.030000,25.980000,32.760000,78.560000,270.730000,35.100000,0.000000,25.980000,99.740000,204.950000,0.000000,5.700000,76.520000,0.000000,67.890000,1.340000,48.130000,0.000000,1.470000,1.450000,0,18.33,0,0,0,8.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.34,31,0,0,0,0,10.33,0,18.33,0

96,23:45-24:00,25.030000,25.980000,32.760000,78.560000,270.730000,35.100000,0.000000,25.980000,99.740000,204.950000,0.000000,5.700000,76.520000,0.000000,67.890000,1.340000,48.130000,0.000000,1.470000,1.450000,0,18.33,0,0,0,8.66,0,0,48.13,0,0,7.01,0,0,48.13,0,192.520000,10.16,30.5,0,0,0,0,10.17,0,18.33,0

