Block,Time,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/01102023/15082037/GNA_NR_2012_01,L_NR_2019_19,NR/04042024/30042024/SJVN040424NR1694,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/30052048/L_NR_2022_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_35,NR/01102023/05012040/L_NR_2020_02,NR/01042024/31072024/LT_MEJA_DELHI,NR/30092023/31122025/SH-07,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/30092023/26122029/SH-06,NR/26072023/31072042/L_NR_2023_07,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_36,NR/16042024/30042024/IEX_240323_06617,NR/01102023/25072045/L_NR_2021_15,NR/22102023/11042047/L_NR_2021_17,NR/01102023/06022042/L_NR_2012_02,WR/01102023/16072048/L_NR_2022_08,SR/01102023/07102043/L_NR_2018_61,NR/01042024/30042024/PTC/OA/32001,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/26072023/25122043/L_NR_2023_10,NR/16042024/31052024/IEX_240323_06618,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31102037/L_NR_2019_11,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/L_NR_2019_05,NR/01102023/22052037/LT-59,NR/01102023/31052040/LT-31,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/13082046/L_NR_2021_12
68,16:45-17:00,15,27,0,57.950000,46.678713,40.37,32,45.67,0,0.000000,5.140000,3.340000,16.110000,25.720000,15,45.67,26.750000,87.110000,10.970000,25.720000,57,115.450000,5.260000,9.660000,12,13,262.190000,23.34,16.6,41.040000,32,25,48.280000,273.050000,24.52,17.61,3.230000,45,32,3.260000,5.140000,0.000000,88.06

69,17:00-17:15,15,21,0,68.680000,36.117301,0,32.66,53.33,0,0.000000,4.310000,3.440000,16.110000,22.530000,15,53.33,27.250000,87.110000,12.630000,22.530000,46,115.450000,4.410000,9.660000,11,11,262.190000,23.34,17,41.040000,30.67,19,48.280000,273.050000,19.57,14.71,3.230000,45,32.67,3.420000,4.310000,0.000000,73.54

70,17:15-17:30,14.67,17,0,79.410000,26.218413,0,21,53,0,0.000000,3.060000,3.440000,16.110000,22.530000,14.66,53,27.250000,87.110000,12.630000,22.530000,35,115.450000,3.130000,9.660000,9,8,262.190000,23.34,17,41.040000,23,15,48.280000,273.050000,14.78,12.15,3.230000,44,18.76,3.420000,3.060000,0.000000,60.78

71,17:30-17:45,14.67,13,0,90.150000,17.225624,0,7,52,0,0.000000,2.310000,3.440000,16.110000,22.530000,14.66,52,27.750000,87.110000,12.630000,22.530000,25,115.450000,2.370000,9.660000,7,7,262.190000,23.34,17,41.040000,13.8,10,48.280000,273.050000,9.08,10.08,3.230000,44,10.35,3.420000,2.310000,0.000000,50.41

72,17:45-18:00,14.5,10,0,100.610000,10.32758,0,1,51,0,0.000000,1.770000,3.440000,16.110000,22.530000,14.5,51,27.750000,87.110000,12.630000,22.530000,18,115.450000,1.800000,9.660000,6,5,262.190000,23,17,41.040000,7.27,7,48.280000,273.050000,5.28,7.21,3.230000,43.5,4.22,3.420000,1.770000,0.000000,36.07

73,18:00-18:15,14,9,0,100.610000,5.222248,0,0,45,0,0.000000,1.290000,3.520000,16.110000,0.000000,14,45,28.260000,87.110000,12.810000,0.000000,8,115.450000,1.330000,9.660000,4,5,262.190000,22.34,19,41.040000,0,4,48.280000,273.050000,3.65,4.16,3.690000,42,0,3.420000,1.290000,0.000000,20.79

74,18:15-18:30,13.67,5,0,100.610000,2.844956,0,0,43.67,0,0.000000,0.850000,3.520000,16.110000,0.000000,13.66,43.67,28.260000,87.110000,12.810000,0.000000,4,115.450000,0.870000,9.660000,2,2,262.190000,21.66,19,41.040000,0,2,48.280000,273.050000,2.25,2.66,3.690000,41,0,3.420000,0.850000,0.000000,13.31

75,18:30-18:45,15.5,1,0,100.610000,0.828155,0,0,41.33,0,0.000000,0.410000,3.520000,16.110000,0.000000,15.5,41.33,28.770000,87.110000,12.810000,0.000000,1,115.450000,0.420000,9.660000,1,0,262.190000,21.34,19.2,41.040000,0,0,48.280000,273.050000,1.23,1.5,3.690000,46.5,0,3.420000,0.410000,0.000000,7.48

76,18:45-19:00,15.17,0,0,100.610000,0,0,0,40.33,0,0.000000,0.070000,3.520000,16.110000,0.000000,15.16,40.33,28.770000,87.110000,12.810000,0.000000,0,115.450000,0.070000,9.660000,0.5,0,262.190000,18,19,41.040000,0,0,48.280000,273.050000,0.46,0.66,3.690000,45.5,0,3.420000,0.070000,0.000000,3.33

77,19:00-19:15,14.83,0,0,100.610000,0,0,0,39.33,0,0.000000,0.040000,3.520000,16.110000,30.130000,14.84,39.33,29.270000,87.110000,13.000000,30.130000,0,115.450000,0.040000,9.660000,0,0,262.190000,17.34,19,41.040000,0,0,48.280000,273.050000,0,0.17,3.610000,44.5,0,3.570000,0.040000,0.000000,0.83

78,19:15-19:30,14.5,0,0,100.610000,0,0,0,38.33,0,0.000000,0.020000,3.520000,16.110000,30.130000,14.5,38.33,30.270000,87.110000,13.000000,30.130000,0,115.450000,0.020000,9.660000,0,0,262.190000,16.34,18.8,41.040000,0,0,48.280000,273.050000,0,0,3.610000,43.5,0,3.570000,0.020000,0.000000,0

79,19:30-19:45,14.17,0,0,100.610000,0,0,0,31.33,0,0.000000,0.000000,3.520000,16.110000,30.130000,14.16,31.33,30.270000,87.110000,13.000000,30.130000,0,115.450000,0.000000,9.660000,0,0,262.190000,14.34,16.12,41.040000,0,0,48.280000,273.050000,0,0,3.610000,42.5,0,3.570000,0.000000,0.000000,0

80,19:45-20:00,13.67,0,0,100.610000,0,0,0,30,0,0.000000,0.000000,3.520000,16.110000,30.130000,13.66,30,30.270000,87.110000,13.000000,30.130000,0,115.450000,0.000000,9.660000,0,0,262.190000,14,15.92,41.040000,0,0,48.280000,273.050000,0,0,3.610000,41,0,3.570000,0.000000,0.000000,0

81,20:00-20:15,13.17,0,0,100.610000,0,0,0,28.33,0,0.000000,0.000000,3.390000,16.110000,30.320000,13.16,28.33,30.270000,87.110000,13.180000,30.320000,0,115.450000,0.000000,9.660000,0,0,262.190000,11.34,15.24,41.040000,0,0,48.280000,273.050000,0,0,3.610000,39.5,0,3.570000,0.000000,0.000000,0

82,20:15-20:30,12.67,0,0,100.610000,0,0,0,28.44,0,0.000000,0.000000,3.390000,16.110000,30.320000,12.66,28.44,30.270000,87.110000,13.180000,30.320000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.66,14.14,41.040000,0,0,48.280000,273.050000,0,0,3.610000,38,0,4.350000,0.000000,0.000000,0

83,20:30-20:45,12.33,0,0,100.610000,0,0,0,29.29,0,0.000000,0.000000,3.390000,16.110000,30.320000,12.34,29.29,30.270000,87.110000,13.180000,30.320000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.34,16,41.040000,0,0,48.280000,273.050000,0,0,3.840000,37,0,4.350000,0.000000,0.000000,0

84,20:45-21:00,11.83,0,0,100.610000,0,0,0,29.03,0,0.000000,0.000000,3.390000,16.110000,30.320000,11.84,29.03,29.270000,87.110000,13.180000,30.320000,0,115.450000,0.000000,9.660000,0,0,262.190000,10,15.2,41.040000,0,0,48.280000,273.050000,0,0,3.840000,35.5,0,4.350000,0.000000,0.000000,0

85,21:00-21:15,11.67,0,0,100.610000,0,0,0,20.17,0,0.000000,0.000000,3.290000,16.110000,30.420000,11.66,20.17,29.270000,87.110000,13.280000,30.420000,0,115.450000,0.000000,9.660000,0,0,262.190000,10,14.6,41.040000,0,0,48.280000,273.050000,0,0,3.840000,35,0,4.350000,0.000000,0.000000,0

86,21:15-21:30,11.5,0,0,100.610000,0,0,0,20.1,0,0.000000,0.000000,3.290000,16.110000,30.420000,11.5,20.1,29.270000,87.110000,13.280000,30.420000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.34,14,41.040000,0,0,48.280000,273.050000,0,0,3.840000,34.5,0,4.350000,0.000000,0.000000,0

87,21:30-21:45,9.17,0,0,100.610000,0,0,0,20.14,0,0.000000,0.000000,3.290000,16.110000,30.420000,9.16,20.14,29.270000,87.110000,13.280000,0.000000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.34,13.4,41.040000,0,0,48.280000,273.050000,0,0,3.840000,27.5,0,4.350000,0.000000,0.000000,0

88,21:45-22:00,9.17,0,0,100.610000,0,0,0,20.06,0,0.000000,0.000000,3.290000,16.110000,30.420000,9.16,20.06,29.270000,87.110000,13.280000,0.000000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.66,12.8,41.040000,0,0,48.280000,273.050000,0,0,3.840000,27.5,0,4.350000,0.000000,0.000000,0

89,22:00-22:15,9.17,0,0,100.610000,0,0,0,19.64,0,0.000000,0.000000,3.290000,16.110000,30.520000,9.16,19.64,29.270000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.34,12.21,41.040000,0,0,48.280000,273.050000,0,0,3.770000,27.5,0,4.270000,0.000000,0.000000,0

90,22:15-22:30,9,0,0,100.610000,0,0,0,19.87,0,0.000000,0.000000,3.290000,16.110000,30.520000,9,19.87,29.270000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.34,11.61,41.040000,0,0,48.280000,273.050000,0,0,3.770000,27,0,4.270000,0.000000,0.000000,0

91,22:30-22:45,9,0,0,100.610000,0,0,0,21,0,0.000000,0.000000,3.290000,16.110000,30.520000,9,21,29.270000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.34,9.01,41.040000,0,0,48.280000,273.050000,0,0,3.770000,27,0,4.270000,0.000000,0.000000,0

92,22:45-23:00,9.17,0,0,100.610000,0,0,0,22.29,0,0.000000,0.000000,3.290000,16.110000,30.520000,9.16,22.29,29.270000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,10.66,8.41,41.040000,0,0,48.280000,273.050000,0,0,3.770000,27.5,0,4.270000,0.000000,0.000000,0

93,23:00-23:15,9.33,0,0,100.610000,0,0,0,22.95,0,0.000000,0.000000,3.210000,16.110000,30.520000,9.34,22.95,28.260000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,11,7.81,41.040000,0,0,48.280000,273.050000,0,0,3.690000,28,0,4.270000,0.000000,0.000000,0

94,23:15-23:30,9,0,0,100.610000,0,0,0,22.06,0,0.000000,0.000000,3.210000,16.110000,30.520000,9,22.06,28.260000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,11,7.21,41.040000,0,0,48.280000,273.050000,0,0,3.690000,27,0,4.270000,0.000000,0.000000,0

95,23:30-23:45,8.83,0,0,100.610000,0,0,0,21.7,0,0.000000,0.000000,3.210000,16.110000,30.520000,8.84,21.7,28.260000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,12.66,7.01,41.040000,0,0,48.280000,273.050000,0,0,3.690000,26.5,0,4.270000,0.000000,0.000000,0

96,23:45-24:00,8.33,0,0,100.610000,0,0,0,21.7,0,0.000000,0.000000,3.210000,16.110000,30.520000,8.34,21.7,28.260000,87.110000,13.280000,30.520000,0,115.450000,0.000000,9.660000,0,0,262.190000,13.34,7.01,41.040000,0,0,48.280000,273.050000,0,0,3.690000,25,0,4.270000,0.000000,0.000000,0

