Block,Time,TANAKPUR,SINGRAULI,AURY_GF,RIHAND2,CHAMERA1,AURY_RF,JHAJJAR,BSIUL,CHAMERA3,NJPC,DADRI_CRF,RAPPC,AURY_CRF,RAPPB,TEHRI,DHAULIGNGA,RIHAND3,CHAMERA2,KISHANGANGA,ANTA_CRF,KOTESHWR,AURY_LF,SINGRAULI_HYDRO,DULHASTI,DADRI_RF,URI2,UNCHAHAR3,ANTA_LF,ANTA_GF,NAPP,TANDA2,DADRI_GF,SEWA2,ANTA_RF,RAMPUR,URI,KOLDAM,RIHAND1,UNCHAHAR2,UNCHAHAR4,PARBATI3,UNCHAHAR1,DADRI_LF,DADRT2,SALAL,TALA,FSTPP I & II,SASAN,KHSTPP-II,KUDGI,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,346.726744,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.685349,0.360538,19.449140,10.743135,0.000000,364.596034,51.752226,12.809286,11.474852,405.453114,126.570559,74.27,14.345908,22.686959,0,0,0,0,0

48,11:45-12:00,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,346.726744,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.685349,0.360538,19.449140,10.743135,0.000000,364.618158,51.752226,12.809286,9.063030,405.453114,137.220759,74.36,18.421341,22.686959,0,0,0,0,0

49,12:00-12:15,11.782510,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.685349,0.360538,19.449140,10.743135,0.000000,364.596034,51.752226,12.809286,9.063030,405.453114,138.188959,74.44,18.282334,22.686959,0,0,0,0,0

50,12:15-12:30,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.685349,0.360538,19.449140,11.554402,0.000000,365.024491,51.752226,12.809286,9.063030,405.453114,140.125359,74.61,18.897221,22.686959,0,0,0,0,0

51,12:30-12:45,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,18.060268,0.360538,19.449140,11.554402,0.000000,365.003047,51.752226,12.809286,14.872230,405.453114,142.824507,74.57,19.097441,22.686959,0,0,0,0,0

52,12:45-13:00,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,18.060268,0.360538,19.449140,11.554402,0.000000,365.024491,51.752226,12.809286,9.063030,405.453114,94.619959,74.65,18.474467,22.686959,0,0,0,0,0

53,13:00-13:15,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.685349,0.360538,19.449140,11.554402,0.000000,365.003047,77.628340,12.809286,9.063030,405.453114,94.619959,74.65,19.363991,22.686959,0,0,0,0,0

54,13:15-13:30,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.685349,0.360538,19.449140,11.554402,0.000000,365.024491,82.241038,12.809286,9.063030,405.453114,94.619959,74.61,19.363991,22.686959,0,0,0,0,0

55,13:30-13:45,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,22.671099,0.354601,19.449140,10.743135,0.000000,365.003047,82.241038,12.809286,14.160119,405.453114,94.619959,74.61,17.064843,28.744503,0,0,0,0,0

56,13:45-14:00,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,332.551624,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,17.780379,0.354601,19.449140,10.743135,0.000000,364.618158,82.241038,12.809286,14.160119,405.453114,94.619959,74.61,14.050082,28.744503,0,0,0,0,0

57,14:00-14:15,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,344.742478,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,17.780379,0.360538,19.449140,10.743135,0.000000,364.596034,82.241038,12.809286,14.160119,405.453114,94.619959,74.61,15.414872,28.744503,0,0,0,0,0

58,14:15-14:30,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,344.742478,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,5.364617,0.000000,1.710502,45.962390,2.595375,90.321054,17.780379,0.360538,16.207617,10.743135,0.000000,364.618158,82.241038,12.809286,14.160119,405.453114,94.619959,74.66,16.893386,27.863696,0,0,0,0,0

59,14:30-14:45,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,344.742478,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,17.780379,0.360538,16.207617,10.743135,0.000000,364.596034,82.241038,12.809286,20.070786,405.453114,116.959747,74.75,18.387562,16.552831,0,0,0,0,0

60,14:45-15:00,10.542246,137.484400,0.000000,115.787038,41.303412,0.000000,344.742478,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,22.671099,0.360538,16.207617,10.743135,0.000000,364.618158,82.241038,12.809286,20.070786,405.453114,142.824507,74.62,18.884529,28.744503,0,0,0,0,0

61,15:00-15:15,8.061717,137.484400,0.000000,115.787038,41.303412,0.000000,344.742478,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,36.096820,0.388757,16.207617,10.743135,0.000000,364.464923,82.241038,12.809286,20.070786,405.453114,142.824507,74.70,17.305290,42.901329,0,0,0,0,0

62,15:15-15:30,8.061717,137.484400,0.000000,115.787038,41.303412,0.000000,346.156490,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,13.776194,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,16.207617,10.743135,0.000000,364.487680,82.241038,12.809286,20.070786,405.453114,142.824507,74.70,15.722367,42.901329,0,0,0,0,0

63,15:30-15:45,3.720793,137.484400,0.000000,115.787038,41.303412,0.000000,347.191860,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,36.096820,0.784242,19.449140,11.638845,0.000000,364.464923,82.241038,12.809286,14.973697,405.453114,142.824507,74.70,17.229952,36.843786,0,0,0,0,0

64,15:45-16:00,3.720793,137.484400,0.000000,115.787038,41.303412,0.000000,347.191860,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,36.096820,0.784242,19.449140,11.638845,0.000000,372.366719,82.241038,12.809286,14.973697,405.453114,142.824507,74.57,15.080046,36.843786,0,0,0,0,0

65,16:00-16:15,3.720793,137.484400,0.000000,115.787038,41.303412,0.000000,347.191860,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,36.096820,0.784242,19.449140,11.638845,0.000000,365.123767,82.241038,12.809286,14.973697,405.453114,142.824507,74.41,13.712595,36.843786,0,0,0,0,0

66,16:15-16:30,3.720793,137.484400,0.000000,115.787038,41.303412,0.000000,347.191860,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,19.449140,11.638845,0.000000,364.540053,76.840806,12.809286,20.070786,405.453114,142.824507,74.28,16.663174,42.901329,0,0,0,0,0

67,16:30-16:45,6.201321,137.484400,0.000000,115.787038,41.303412,0.000000,347.191860,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,19.449140,11.638845,0.000000,365.875216,76.840806,12.809286,20.070786,405.453114,142.824507,74.12,16.589270,41.726515,0,0,0,0,0

68,16:45-17:00,8.681849,137.484400,0.000000,115.787038,41.303412,0.000000,347.191860,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,19.449140,11.638845,0.000000,377.217401,76.840806,12.809286,20.070786,405.453114,142.824507,73.91,17.429148,41.726515,0,0,0,0,0

69,17:00-17:15,8.681849,137.484400,0.000000,115.787038,41.303412,0.000000,348.344142,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,50.237962,2.595375,90.321054,30.235710,0.784242,19.449140,11.638845,0.000000,414.009001,76.840806,12.809286,20.070786,401.924025,142.824507,74.70,19.363991,30.709658,0,0,0,0,0

70,17:15-17:30,8.681849,137.484400,0.000000,115.787038,41.303412,0.000000,348.344142,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,50.237962,2.595375,90.321054,29.088891,0.784242,19.449140,11.638845,0.000000,420.786401,76.840806,12.809286,20.070786,401.924025,142.824507,74.48,19.124977,30.709658,0,0,0,0,0

71,17:30-17:45,8.681849,137.484400,0.000000,115.787038,41.303412,0.000000,348.344142,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,29.088891,0.784242,19.449140,11.716404,0.000000,385.931201,75.378243,9.962778,20.070786,401.924025,142.824507,71.64,19.363991,30.709658,0,0,0,0,0

72,17:45-18:00,8.681849,137.484400,0.000000,115.787038,41.303412,0.000000,348.344142,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,29.088891,0.784242,19.449140,11.716404,0.000000,369.471801,75.378243,9.962778,20.070786,401.924025,142.824507,70.59,16.599096,30.709658,0,0,0,0,0

73,18:00-18:15,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,348.361067,6.345389,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,29.088891,0.784242,28.525405,11.714431,0.000000,364.016590,75.378243,9.962778,20.070786,401.924025,142.824507,73.68,17.311841,30.709658,0,0,0,0,0

74,18:15-18:30,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,348.361067,6.345389,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,29.088891,0.784242,28.525405,11.714431,0.000000,363.339461,75.378243,9.962778,20.070786,401.924025,142.824507,73.51,13.530800,30.709658,0,0,0,0,0

75,18:30-18:45,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,421.328108,12.690778,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,29.088891,0.784242,23.338966,11.714712,0.000000,363.339461,75.378243,9.962778,20.070786,401.924025,142.824507,67.90,17.542565,30.709658,0,0,0,0,0

76,18:45-19:00,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,498.784108,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.923624,0.000000,1.053942,50.334016,0.000000,32.796320,14.446803,0.000000,0.000000,39.792260,1.348441,0.000000,10.729234,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,23.338966,11.714712,0.000000,362.661986,75.378243,9.962778,20.070786,401.924025,142.824507,67.05,15.264297,41.726515,0,0,0,0,0

77,19:00-19:15,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,587.389784,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,50.237962,2.595375,90.321054,41.681010,0.784242,66.614598,20.931903,0.000000,468.305113,75.378243,9.962778,20.070786,401.924025,142.824507,63.05,19.363991,41.726515,0,0,0,0,0

78,19:15-19:30,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,50.237962,2.595375,90.321054,41.681010,0.784242,66.614598,20.931903,0.000000,575.681360,75.378243,9.962778,20.070786,401.924025,142.824507,65.15,19.363991,41.726515,0,0,0,0,0

79,19:30-19:45,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,66.614598,20.931903,0.000000,666.362695,75.378243,9.962778,20.070786,401.924025,142.824507,62.93,19.363991,41.726515,0,0,0,0,0

80,19:45-20:00,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,66.614598,20.931903,0.000000,666.362695,75.378243,9.962778,20.070786,401.924025,142.824507,62.93,19.363991,41.726515,0,0,0,0,0

81,20:00-20:15,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,66.614598,20.931903,0.000000,666.362695,75.378243,9.962778,20.070786,401.924025,142.824507,70.91,19.363991,41.726515,0,0,0,0,0

82,20:15-20:30,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,66.614598,20.931903,0.000000,666.362695,75.378243,9.962778,20.070786,401.924025,142.824507,70.91,19.363991,41.726515,0,0,0,0,0

83,20:30-20:45,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,634.583534,74.253194,9.962778,20.070786,401.924025,142.824507,73.50,19.363991,41.726515,0,0,0,0,0

84,20:45-21:00,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,31.902239,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,568.632864,74.253194,9.962778,20.070786,401.924025,142.824507,73.50,19.363991,41.726515,0,0,0,0,0

85,21:00-21:15,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,31.902239,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,568.632864,74.253194,9.962778,20.070786,401.924025,142.824507,58.09,18.056831,41.138818,0,0,0,0,0

86,21:15-21:30,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,31.902239,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,568.632864,74.253194,9.962778,20.070786,401.924025,142.824507,58.09,19.363991,41.138818,0,0,0,0,0

87,21:30-21:45,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,31.902239,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,618.582302,74.253194,9.962778,20.070786,405.135496,142.824507,58.09,19.202465,41.138818,0,0,0,0,0

88,21:45-22:00,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,618.582302,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,18.289499,41.138818,0,0,0,0,0

89,22:00-22:15,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,618.582302,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,18.149570,41.138818,0,0,0,0,0

90,22:15-22:30,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,33.896130,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,618.582302,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,18.290420,41.138818,0,0,0,0,0

91,22:30-22:45,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,24.325458,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,666.362695,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,12.657142,41.138818,0,0,0,0,0

92,22:45-23:00,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,31.127918,156.703840,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.166265,0.000000,24.325458,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,16.061339,0.000000,1.755412,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,666.362695,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,14.635592,41.138818,0,0,0,0,0

93,23:00-23:15,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.425152,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,15.985475,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,666.362695,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,15.827083,41.138818,0,0,0,0,0

94,23:15-23:30,11.162378,137.484400,0.000000,115.787038,41.303412,0.000000,636.969001,19.036167,29.601353,154.929110,0.358524,53.835345,0.000000,0.000000,34.178727,37.155045,121.310901,40.533274,2.114992,0.000000,24.425152,0.000000,1.053942,50.334016,0.000000,32.796320,25.868161,0.000000,0.000000,39.792260,1.348441,0.000000,15.985475,0.000000,1.710502,45.962390,2.595375,90.321054,41.681010,0.784242,36.305059,20.931903,0.000000,666.362695,74.253194,9.962778,20.070786,405.453114,142.824507,58.09,13.662540,41.138818,0,0,0,0,0

