Block,Time,DADRI_RF,DADRI_GF,TANAKPUR,URI2,SINGRAULI,TANDA2,SINGRAULI_HYDRO,RIHAND2,DADRT2,KISHANGANGA,UNCHAHAR2,BSIUL,KOTESHWR,JHAJJAR,DHAULIGNGA,CHAMERA3,AURY_RF,AURY_GF,ANTA_RF,RAPPB,AURY_LF,NJPC,RIHAND1,UNCHAHAR3,ANTA_CRF,SEWA2,UNCHAHAR4,RAPPC,KOLDAM,DADRI_LF,RIHAND3,CHAMERA1,DULHASTI,CHAMERA2,BRBCL,FSTPP I & II,NAPP,UNCHAHAR1,TALA,AURY_CRF,SASAN,ANTA_LF,PARBATI3,KHSTPP-I,TEHRI,URI,RAMPUR,KHSTPP-II,SALAL,ANTA_GF,DADRI_CRF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,583.029120,5.373603,43.397762,12.603402,0.000000,312.612425,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,28.272998,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,11.760605,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,312.612425,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,28.272998,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,11.760605,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,375.777489,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,28.272998,6.518867,141.336580,62.885581,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,406.787912,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,0.000000,28.272998,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,406.787912,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,19.329740,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,4.128549,39.221827,0.000000,28.272998,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,6.189792,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,321.744712,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,17.418007,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,6.189792,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,321.744712,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,17.418007,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,64.008538,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,11.760605,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,408.720712,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,17.418007,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,11.760605,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,408.720712,21.036662,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,17.418007,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,32.007168,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,11.760605,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,437.712712,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,11.760605,36.617398,144.949321,5.178057,1.172068,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,437.712712,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,437.712712,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,5.373603,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,77.484019,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,8.060405,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,0.000000,39.221827,0.000000,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,9.284688,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,8.060405,43.397762,12.603402,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,12.259727,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,3.686205,39.221827,0.000000,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,6.189792,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,8.060405,43.397762,6.301701,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,17.693783,39.221827,0.000000,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,6.189792,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,8.060405,43.397762,6.301701,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,17.693783,39.221827,0.000000,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,6.189792,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,8.060405,43.397762,6.301701,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,17.693783,39.221827,0.000000,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,6.189792,36.617398,144.949321,5.178057,1.151137,120.200832,593.095091,8.060405,43.397762,6.301701,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,16.791200,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,17.693783,39.221827,10.780562,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.151137,120.200832,649.344741,8.060405,43.397762,6.301701,0.000000,455.649289,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.428537,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,17.693783,39.221827,21.561125,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.151137,120.200832,665.575091,8.060405,43.397762,6.301701,0.000000,466.230016,31.554992,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,4.128549,39.221827,32.341687,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,3.713875,36.617398,144.949321,5.178057,1.151137,120.200832,665.575091,7.938278,43.397762,6.301701,9.469669,466.230016,42.073323,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,5.897928,39.221827,41.967190,28.272998,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,11.760605,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,7.938278,43.397762,19.000777,9.469669,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,14.744819,39.221827,43.738282,28.272998,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,4.951834,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,9.469669,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,75.752982,39.221827,43.738282,28.272998,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,4.951834,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,9.469669,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,75.752982,39.221827,43.738282,28.272998,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,4.951834,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,9.469669,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,56.814736,39.221827,43.738282,28.272998,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,4.951834,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,9.469669,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,56.814736,39.221827,43.738282,28.272998,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,3.713875,37.834272,144.949321,5.178057,1.151137,120.200832,600.420744,6.350622,43.397762,19.000777,9.469669,458.413193,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,56.814736,39.221827,43.738282,32.007168,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,11.760605,37.834272,144.949321,5.178057,1.151137,120.200832,631.517999,6.350622,43.397762,19.000777,9.469669,458.413193,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,56.814736,39.221827,43.738282,32.007168,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,11.760605,37.834272,144.949321,5.178057,1.151137,120.200832,663.848316,6.350622,43.397762,19.000777,9.469669,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,20.642747,39.221827,43.738282,32.007168,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,12.603402,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,32.007168,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,6.301701,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,36.274790,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,6.301701,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,36.274790,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,4.951834,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,6.301701,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,36.274790,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,11.760605,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,18.939336,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,43.738282,36.274790,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,8.046730,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,18.939336,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,43.738282,36.274790,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,8.046730,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,18.939336,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,43.738282,36.274790,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,8.046730,37.834272,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,19.000777,18.939336,466.230016,42.914363,33.660923,0.000000,0.000000,0.000000,0.000000,0.000000,175.907939,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,48.230167,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,43.738282,36.274790,6.690024,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,20.294400,0.000000,8.046730,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,6.350622,43.397762,12.603402,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,9.664000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,36.274790,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,23.193600,0.000000,8.046730,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,4.885094,43.397762,12.603402,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,9.664000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,36.274790,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,23.193600,0.000000,8.046730,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,2.442547,43.397762,12.603402,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,9.664000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,18.431024,39.221827,40.812129,32.007168,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,23.193600,0.000000,8.046730,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,0.732764,43.397762,12.603402,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,9.664000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,4.128549,39.221827,40.812129,32.007168,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,23.193600,0.000000,8.046730,36.617398,144.949321,5.178057,1.151137,120.200832,664.995251,0.732764,43.397762,12.603402,18.939336,466.230016,31.481990,33.660923,0.000000,0.000000,9.664000,0.000000,0.000000,173.915716,93.794863,26.710311,0.000000,18.168916,2.986176,66.517578,9.891175,0.000000,126.192609,40.731905,57.187109,46.870234,14.497305,17.462848,46.446951,21.869632,0.000000,0.000000,326.160000,0.000000,4.128549,39.221827,40.812129,32.007168,6.518867,141.336580,72.992192,0.000000,0.000000,0,0,0,0,0

