Block,Time,DADRT2,DULHASTI,CHAMERA3,DHAULIGNGA,CHAMERA2,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,KOLDAM,SINGRAULI_HYDRO,NJPC,RAPPC,TEHRI,UNCHAHAR3,RIHAND3,SINGRAULI,TANDA2,KISHANGANGA,NAPP,UNCHAHAR4,URI2,CHAMERA1,BSIUL,TANAKPUR,SALAL,RAPPB,URI,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN
35,08:30-08:45,341.564563,49.436556,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,46.7818,26.3952,45.36,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,18.592,0,11.04,0,0,42,0,0,0,41.648,41.648,0,0,38.553,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

36,08:45:09:00,341.564563,49.436556,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,22.728,26.3952,45.36,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,70.882,0,11.04,0,0,42,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

37,09:00:09:15,341.564563,49.436556,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,30.366,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,70.882,0,11.04,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

38,09:15-09:30,341.564563,32.957704,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,15.561,26.39091,123.665625,103.5,0,0,19.9716,0,10.7616,0,0,5.7645,70.882,0,11.04,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

39,09:30-09:45,341.564563,32.957704,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,31.897382,0,0,5.7645,70.882,0,11.04,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

40,09:45-10:00,341.564563,32.957704,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,31.897382,0,0,5.7645,15.106,0,49.68,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

41,10:00-10:15,341.564563,32.957704,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,31.897382,0,0,5.7645,13.363,0,49.68,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

42,10:15-10:30,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,31.897382,0,0,5.7645,13.363,0,13.248,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

43,10:30-10:45,341.564563,16.478852,0,0,13.17004,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,31.897382,0,0,5.7645,13.363,0,13.248,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

44,10:45-11:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,31.897382,0,0,5.7645,13.363,0,13.248,0,0,40.95,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

45,11:00-11:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,11.4342,0,0,5.7645,13.363,0,13.248,0,0,39.9,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

46,11:15-11:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,13.363,0,13.248,0,0,39.9,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

47,11:30-11:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,13.363,0,13.248,0,0,39.9,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

48,11:45-12:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,13.363,0,13.248,0,0,39.9,0,0,0,41.648,41.648,0,0,38.01,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,1.176,418.77

49,12:00-12:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,20.834,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,13.363,0,13.248,0,0,38.85,0,0,0,41.648,41.648,0,0,36.924,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

50,12:15-12:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,9.4164,0,0,5.7645,13.363,0,13.248,0,0,38.85,0,0,0,41.648,41.648,0,0,36.924,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

51,12:30-12:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,14.7972,0,0,5.7645,13.363,0,13.248,0,0,38.85,0,0,0,41.648,41.648,0,0,36.924,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

52,12:45-13:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,14.7972,0,0,5.7645,13.363,0,13.248,0,0,38.85,0,0,0,41.648,41.648,0,0,36.924,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

53,13:00-13:15,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,10.089,0,0,5.7645,13.363,0,49.68,0,0,38.85,0,0,0,41.648,41.648,0,0,36.381,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

54,13:15-13:30,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,10.089,0,0,5.7645,13.363,0,49.68,0,0,38.85,0,0,0,41.648,41.648,0,0,36.381,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

55,13:30-13:45,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,10.089,0,6.5208,5.7645,13.363,0,13.248,0,0,38.85,0,0,0,41.648,41.648,0,0,36.381,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

56,13:45-14:00,341.564563,16.478852,0,0,0,42.392196,0,653.1525,118.125,8.874,0,0,92,9.9925,0,0.59303,0,26.3952,0,26.39091,123.665625,103.5,0,0,19.9716,0,10.089,0,6.5208,5.7645,13.363,0,13.248,0,0,38.85,0,0,0,41.648,41.648,0,0,36.381,27.693,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,98.34375,45.2215,20.73185,20.0018,2.058,418.77

