Block,Time,ANTA_CRF,AURY_CRF,CHAMERA2,URI2,UNCHAHAR3,ANTA_LF,DADRI_RF,KOLDAM,UNCHAHAR4,URI,ANTA_RF,RIHAND3,AURY_LF,BSIUL,CHAMERA1,SINGRAULI_HYDRO,KOTESHWR,ANTA_GF,DHAULIGNGA,AURY_GF,PARBATI3,TANDA2,UNCHAHAR1,RAPPC,JHAJJAR,CHAMERA3,DADRI_GF,DADRT2,NJPC,NAPP,AURY_RF,DULHASTI,RAMPUR,RIHAND2,KHSTPP-I,TALA,SEWA2,KISHANGANGA,SALAL,FSTPP I & II,RIHAND1,UNCHAHAR2,DADRI_LF,SINGRAULI,KHSTPP-II,SASAN,TANAKPUR,DADRI_CRF,RAPPB,TEHRI,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,446.139248,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,39.397920,0.000000,15.656005,0.000000,24.610463,7.480179,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,5.919450,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,23.310433,18.239796,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,442.601325,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,39.397920,0.000000,15.656005,0.000000,24.610463,7.480179,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,5.919450,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,23.310433,18.239796,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,423.347325,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,39.397920,0.000000,15.656005,0.000000,24.610463,7.480179,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,5.919450,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,23.310433,18.239796,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,404.093325,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,39.397920,0.000000,15.656005,0.000000,49.220926,7.480179,88.568400,29.848802,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,23.310433,18.239796,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,375.212325,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,39.397920,0.000000,15.656005,0.000000,49.220926,7.480179,88.568400,29.848802,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,23.310433,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.564121,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,39.397920,0.000000,15.656005,0.000000,49.220926,7.480179,88.568400,24.211905,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,23.310433,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,34.210026,0.000000,15.656005,0.000000,49.220926,7.480179,88.568400,24.211905,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,24.610463,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,12.305231,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,12.305231,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,12.305231,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,2.237315,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,12.555148,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,2.237315,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,2.237315,7.480179,57.979185,24.211905,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,2.237315,7.480179,57.979185,29.848802,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,30.707610,14.777445,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,6.478971,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,30.628782,0.000000,15.656005,0.000000,2.237315,7.480179,88.568400,29.848802,0.000000,125.752976,114.175450,403.149879,0.000000,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,30.707610,18.239796,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,345.840348,0.000000,0.000000,363.900600,0.000000,42.257524,0.000000,15.864191,0.000000,113.718938,39.388293,0.000000,15.656005,0.000000,2.237315,7.480179,88.568400,29.848802,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,30.707610,17.854716,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,384.598650,0.000000,0.000000,363.900600,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,29.848802,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,30.707610,17.854716,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,399.039150,0.000000,0.000000,363.900600,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,30.707610,17.854716,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,408.666150,0.000000,0.000000,363.900600,41.937137,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,3.208198,30.707610,17.854716,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,7.968460,51.920818,427.958658,0.000000,0.000000,363.900600,42.028305,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,2.237315,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,12.678798,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,446.139248,0.000000,0.000000,398.935663,67.555258,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,37.117861,14.441800,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,12.678798,30.707610,22.659070,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,27.050638,0.644576,8.068389,0.000000,8.774914,0.000000,0.000000,0.000000,9.693330,51.920818,475.020248,9.316857,0.000000,469.061235,67.555258,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,37.117861,14.441800,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,25.357595,30.707610,24.883672,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,16.136777,0.000000,17.590524,0.000000,0.000000,0.000000,9.693330,51.920818,553.220465,18.633713,0.000000,539.244945,67.555258,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,16.779861,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,37.299812,14.441800,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.324743,0.000000,0.000000,0.000000,10.503057,51.920818,553.220465,27.978765,0.000000,579.448649,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,49.220926,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,49.490482,14.441800,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.375612,0.000000,0.000000,0.000000,10.503057,51.920818,562.625948,27.978765,0.000000,579.448649,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,49.220926,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,49.490482,14.441800,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,10.503057,51.920818,601.355465,27.978765,0.000000,579.448649,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,49.220926,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,49.490482,14.441800,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,10.503057,51.920818,572.474465,27.978765,0.000000,579.448649,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,49.220926,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,49.490482,14.441800,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,26.385786,0.000000,0.000000,0.000000,10.503057,51.920818,572.474465,27.978765,0.000000,579.448649,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,49.220926,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,49.490482,14.441800,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,18.832722,40.575957,0.644576,23.730555,0.000000,8.774914,0.000000,0.000000,0.000000,10.503057,51.920818,601.355465,27.978765,0.000000,578.485949,90.073678,42.257524,0.000000,31.728382,0.000000,113.718938,44.668394,0.000000,16.169317,0.000000,49.220926,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,1.479862,0.000000,0.000000,49.490482,14.441800,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,38.036393,30.707610,25.405749,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,16.231700,0.000000,0.000000,0.000000,0.000000,0.000000,10.503057,51.920818,628.787601,9.316857,0.000000,578.485949,72.934152,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,13.423889,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,1.479862,0.000000,0.000000,37.117861,14.441800,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,25.357595,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,40.575957,0.644576,8.068389,0.000000,0.000000,0.000000,0.000000,0.000000,9.760719,51.920818,598.722384,0.000000,0.000000,578.485949,54.700614,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,1.479862,0.000000,0.000000,37.117861,14.441800,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,12.576135,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,27.050638,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.760719,51.920818,598.722384,0.000000,0.000000,578.485949,54.700614,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,1.479862,0.000000,0.000000,37.117861,14.441800,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,12.576135,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,27.050638,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.760719,51.920818,545.458886,0.000000,0.000000,578.485949,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.863253,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,444.130009,0.000000,0.000000,578.485949,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.863253,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,398.004248,0.000000,0.000000,578.485949,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,1.233219,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,13.525319,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.693330,51.920818,347.943848,0.000000,0.000000,578.485949,36.467076,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,13.718475,88.568400,36.219662,0.000000,125.752976,142.013292,403.149879,1.233219,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,30.707610,19.472359,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,1.233219,0.000000,0.000000,24.745241,14.441800,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,1.233219,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,18.233538,42.257524,0.000000,15.864191,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,1.233219,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,1.233219,0.000000,0.000000,12.372620,14.441800,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,8.774914,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,26.324743,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,26.324743,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,578.485949,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,26.324743,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,543.347399,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,12.305231,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,26.324743,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,473.070299,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,23.491805,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,26.324743,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,415.886400,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,23.491805,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.616609,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,30.707610,19.341124,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,26.324743,0.000000,0.000000,0.000000,8.203841,51.920818,347.943848,0.000000,0.000000,367.751400,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,23.491805,12.879097,88.568400,35.172052,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,30.707610,22.803475,0.000000,0.000000,0.000000,0.000000,35.073086,0.000000,119.052897,0.000000,6.277574,0.000000,0.644576,0.000000,0.000000,17.549828,0.000000,0.000000,0.000000,9.693330,51.920818,347.943848,0.000000,0.000000,360.049800,0.000000,42.257524,0.000000,0.000000,0.000000,113.718938,44.668394,0.000000,15.656005,0.000000,23.491805,13.718475,88.568400,40.808949,0.000000,125.752976,142.013292,403.149879,0.000000,0.000000,0.000000,0.000000,14.441800,0,0,0,0,0

