Block,Time,UNCHAHAR2,DHAULIGNGA,TEHRI,URI,SEWA2,BSIUL,URI2,RAPPB,KOTESHWR,DADRT2,CHAMERA3,AURY_LF,AURY_GF,PARBATI3,CHAMERA2,DADRI_GF,RAPPC,RIHAND2,DULHASTI,DADRI_LF,ANTA_CRF,RIHAND3,NJPC,JHAJJAR,SINGRAULI,UNCHAHAR1,TANAKPUR,KOLDAM,DADRI_CRF,TANDA2,ANTA_GF,NAPP,ANTA_LF,UNCHAHAR3,CHAMERA1,AURY_CRF,RIHAND1,KISHANGANGA,ANTA_RF,DADRI_RF,UNCHAHAR4,SALAL,RAMPUR,AURY_RF,SINGRAULI_HYDRO,GADARWARA-I,KAWAS-zLIQ,GANDHAR-RLNG,NLCEXP,TALA,KKNP,KAWAS-APM,NLCIIST2,VALLURNTECL,VSTPS IV,KAWAS-RLNG,KAWAS-NAPM,SOLAPUR,RSTPSU7,FSTPP I & II,KHSTPP-I,SASAN,KAPS,LARA-I,NLCIIST1,KHARGONE-I,GANDHAR-ComGas,VSTPS V,MAPS,MOUDA_II,SIMHST2,KSTPS7,SIPAT II,TALST2,VSTPS II,RSTPSU1TO6,VSTPS III,NLCTS2EXP,VSTPS I,TAPS-II,KGSU3AND4,KSTPS I&II,KAWAS-ComGas,KUDGI,BRBCL,KHSTPP-II,MOUDA,GANDHAR-NAPM,NNTPP,GANDHAR-APM,SIPAT I,NTPL,KGSU1AND2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,26.986192,0.000000,0.000000,38.424499,5.547446,12.672428,33.621431,0.000000,6.369061,364.804419,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,0.000000,434.452366,139.245073,11.874431,0.000000,0.000000,0.000000,1.969562,0.000000,42.684785,0.000000,13.736845,0.000000,0.000000,91.188559,2.466768,9.964808,20.302800,0.738799,80.886355,0.000000,11.601600,1.059272,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,43.026274,306.717300,0.792042,4.116755,0.86,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.93,1.878456,5.85,1.825196,0.85,2.295032,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.83,1.93,0,0,0,0,0

56,13:45-14:00,26.986192,0.000000,0.000000,38.424499,5.547446,12.672428,33.621431,0.000000,6.369061,364.844540,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,0.000000,473.124366,139.245073,11.874431,0.000000,0.000000,0.000000,1.969562,0.000000,42.684785,0.000000,13.736845,0.000000,0.000000,91.188559,2.466768,9.964808,21.269600,0.738799,80.886355,0.000000,11.601600,1.059272,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.83,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,43.026274,306.717300,0.792042,4.116755,0.86,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.93,1.878456,5.85,1.894612,0.85,2.295032,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.83,1.93,0,0,0,0,0

57,14:00-14:15,41.747523,0.000000,0.000000,38.424499,5.547446,12.672428,33.621431,0.000000,6.369061,435.582169,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,24.348758,484.699959,139.245073,21.123517,8.050060,0.000000,0.000000,1.969562,0.000000,42.684785,0.000000,25.615366,0.000000,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,0.471422,11.601600,1.059272,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.84,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,43.026274,306.717300,0.792042,4.116755,0.86,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.83,1.93,0,0,0,0,0

58,14:15-14:30,42.100250,0.000000,0.000000,38.424499,5.547446,12.672428,33.621431,0.000000,6.369061,537.299980,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,48.895474,484.951327,139.245073,21.123517,8.050060,0.000000,0.000000,2.351520,0.000000,42.684785,0.000000,25.615366,0.000000,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,0.942844,11.601600,1.059272,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.84,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,43.026274,306.717300,0.792042,4.116755,0.86,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.83,1.93,0,0,0,0,0

59,14:30-14:45,42.100250,0.000000,0.000000,46.963277,5.547446,12.672428,33.621431,0.000000,6.369061,614.913901,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,73.343211,486.101819,90.706077,21.249201,8.050060,0.000000,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,0.000000,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.414266,11.601600,1.059272,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.84,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,43.287503,306.717300,0.792042,4.116755,0.86,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.56,1.93,0,0,0,0,0

60,14:45-15:00,42.100250,0.000000,0.000000,46.963277,5.547446,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,73.343211,486.101819,89.956440,21.249201,8.050060,0.000000,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.414266,11.601600,1.059272,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.82,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,43.287503,306.717300,0.792042,4.116755,0.83,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

61,15:00-15:15,42.100250,0.000000,0.000000,46.963277,5.547446,12.672428,34.469029,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,96.649541,21.297541,8.050060,0.000000,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.006826,0.79,0.000000,1.57,0.000000,0.82,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.83,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

62,15:15-15:30,42.100250,0.000000,0.000000,46.963277,11.094891,12.672428,34.469029,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,100.444711,21.297541,1.610012,0.000000,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.006826,0.79,0.000000,1.57,0.000000,0.82,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.83,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

63,15:30-15:45,42.100250,0.000000,0.000000,49.097971,11.094891,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,100.450520,21.297541,0.371541,0.831225,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.006826,0.79,0.000000,1.57,0.000000,0.80,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.62,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

64,15:45-16:00,42.100250,0.000000,0.000000,49.097971,11.094891,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,100.450520,21.297541,0.371541,1.662450,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.006826,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.86,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

65,16:00-16:15,42.100250,9.585953,0.000000,49.097971,11.094891,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.877772,21.297541,0.371541,1.662450,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.006826,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.82,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

66,16:15-16:30,42.100250,9.585953,0.000000,51.232666,11.094891,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.949060,21.297541,0.371541,2.078063,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,27.165842,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.006826,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.82,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

67,16:30-16:45,42.100250,9.585953,0.000000,51.232666,11.094891,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.950631,21.297541,8.669296,2.493676,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,27.165842,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.74,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

68,16:45-17:00,42.100250,9.585953,0.000000,49.097971,13.868615,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,0.000000,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.950631,21.297541,8.669296,3.065144,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,27.165842,0.000000,91.188559,2.466768,0.000000,21.269600,1.380209,80.886355,1.885687,11.601600,0.921958,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.78,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

69,17:00-17:15,42.100250,9.585953,8.880131,49.097971,16.608717,12.672428,34.469029,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.950631,21.297541,1.610012,3.085923,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,27.165842,0.000000,91.188559,2.466768,0.000000,21.269600,1.366282,80.886355,1.885687,11.601600,0.843494,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.84,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

70,17:15-17:30,42.100250,9.585953,17.760263,49.097971,16.608717,12.672428,34.469029,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.950631,21.297541,1.610012,3.085923,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,27.165842,0.000000,91.188559,2.466768,0.000000,21.269600,1.366282,80.886355,1.885687,11.601600,0.843494,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009733,0.000000,3.424857,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

71,17:30-17:45,42.100250,9.585953,17.760263,49.097971,16.608717,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,97.790948,486.492987,101.950631,20.210621,2.353095,3.085923,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.366282,80.886355,1.885687,11.601600,0.843494,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,1.712429,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

72,17:45-18:00,42.100250,9.585953,17.760263,49.097971,16.608717,12.672428,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,122.238685,486.101819,101.950631,20.210621,2.353095,3.085923,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,13.582921,0.000000,91.188559,2.466768,0.000000,21.269600,1.366282,80.886355,2.357110,11.601600,0.843494,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,1.712429,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

73,18:00-18:15,42.100250,16.671224,17.760263,49.097971,16.608717,6.274532,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,122.238685,486.101819,101.950631,20.210621,2.972330,2.493676,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,12.220352,0.000000,91.188559,2.466768,0.000000,21.269600,1.366282,80.886355,2.357110,11.601600,0.843494,4.151343,0.000000,0.007006,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.009579,0.000000,1.712429,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

74,18:15-18:30,42.100250,19.171906,26.640394,49.097971,16.608717,6.274532,33.621431,0.000000,6.369061,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,122.238685,486.101819,101.950631,20.210621,2.972330,2.597579,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,27.165842,0.000000,91.188559,2.466768,0.000000,21.269600,1.366282,80.886355,2.357110,11.601600,0.843494,4.151343,0.000000,0.011496,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.014306,0.000000,1.712429,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.284601,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

75,18:30-18:45,42.100250,19.171906,26.640394,51.232666,16.608717,12.672428,33.621431,0.000000,8.423596,666.463483,30.656971,0.000000,0.000000,3.357156,42.186473,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,122.238685,486.101819,101.950631,20.206023,2.972330,3.085923,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,40.748764,0.000000,91.188559,2.466768,4.982404,23.089794,1.366282,80.886355,2.357110,18.683507,0.843494,4.151343,0.000000,0.012574,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.014306,0.000000,1.712429,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

76,18:45-19:00,42.100250,28.757859,27.665025,51.232666,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,3.357156,43.695166,0.000000,59.163821,116.683092,55.724243,0.000000,0.000000,122.319536,146.686423,486.101819,101.950631,20.206023,2.972330,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,25.615366,40.748764,0.000000,91.188559,2.522830,4.982404,23.089794,1.366282,80.886355,2.787538,18.683507,0.843494,4.151343,0.000000,0.014371,0.79,0.000000,1.57,0.000000,0.78,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,306.717300,0.792042,4.116755,0.40,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.20,0.000000,5.137286,1.40,1.93,0,0,0,0,0

77,19:00-19:15,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,3.357156,43.695166,0.000000,59.163821,116.683092,55.724243,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,4.210801,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,18.041037,83.480030,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021196,0.79,0.000000,1.57,0.000000,0.85,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.747580,0.792042,4.116755,0.44,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

78,19:15-19:30,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,8.057173,43.695166,0.000000,59.163821,116.683092,55.724243,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,4.210801,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,18.041037,83.480030,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021196,0.79,0.000000,1.57,0.000000,0.87,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

79,19:30-19:45,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,52.371626,43.695166,0.000000,59.163821,116.683092,53.533145,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,1.733859,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,18.041037,83.480030,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021196,0.79,0.000000,1.57,0.000000,0.87,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

80,19:45-20:00,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,52.371626,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,1.733859,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,18.041037,83.480030,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021196,0.79,0.000000,1.57,0.000000,0.87,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.85,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

81,20:00-20:15,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,52.371626,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,1.733859,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,18.041037,83.480030,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021377,0.79,0.000000,1.57,0.000000,0.87,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

82,20:15-20:30,42.100250,38.432727,27.665025,49.097971,16.608717,19.008642,33.621431,0.000000,8.731776,666.463483,30.656971,0.000000,0.000000,52.371626,43.695166,0.000000,59.163821,116.683092,52.115693,0.000000,0.000000,122.319536,146.686423,486.492987,101.950631,20.206023,1.733859,4.114564,0.000000,2.359089,0.000000,42.684785,0.000000,26.064928,40.748764,0.000000,91.188559,2.522830,18.041037,83.480030,1.366282,80.886355,2.787538,67.369747,0.843494,4.151343,0.000000,0.021377,0.79,0.000000,1.57,0.000000,0.87,2.30,2.594590,0.019033,0.000000,1.712429,1.88,16.591738,41.666180,308.892600,0.792042,4.116755,0.45,3.424858,0.000000,1.283457,0.24,3.395103,1.79,1.297295,0.904068,2.84,1.878456,5.85,1.894622,0.86,2.274169,2.700657,1.06,2.870752,0.000000,9.02,14.502010,142.618106,1.873758,0.000000,0.19,0.000000,5.137286,1.40,1.93,0,0,0,0,0

