Block,Time,ANTA_CRF,URI,AURY_CRF,ANTA_GF,AURY_LF,DADRT2,SINGRAULI,TANDA2,RAPPC,SINGRAULI_HYDRO,KISHANGANGA,DADRI_GF,ANTA_LF,SEWA2,SALAL,RAPPB,KOTESHWR,AURY_GF,ANTA_RF,URI2,KOLDAM,UNCHAHAR2,JHAJJAR,TANAKPUR,CHAMERA2,RIHAND3,UNCHAHAR1,RAMPUR,DULHASTI,DADRI_CRF,RIHAND1,NAPP,PARBATI3,CHAMERA3,DADRI_RF,UNCHAHAR3,NJPC,DADRI_LF,BSIUL,CHAMERA1,UNCHAHAR4,KHSTPP-I,TALA,DHAULIGNGA,TEHRI,RIHAND2,AURY_RF,BRBCL,KHSTPP-II,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,35.073086,0.000000,0.000000,0.000000,436.584450,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,522.192548,0.493287,0.000000,119.052897,9.760719,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,22.803475,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

49,12:00-12:15,0.000000,35.073086,0.000000,0.000000,0.000000,421.585584,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,487.535348,0.493287,0.000000,119.052897,9.760719,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,22.803475,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

50,12:15-12:30,0.000000,35.073086,0.000000,0.000000,0.000000,361.012500,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,494.038386,0.493287,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

51,12:30-12:45,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.743737,426.649386,0.246644,0.000000,119.052897,8.431615,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,22.169170,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

52,12:45-13:00,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.743737,388.141386,0.246644,0.000000,119.052897,8.431615,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,20.379974,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

53,13:00-13:15,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,27.992550,346.745286,0.246644,0.000000,119.052897,7.689277,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,19.055172,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

54,13:15-13:30,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,0.246644,0.000000,119.052897,7.689277,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,15.639937,0.000000,0.000000,6.277574,0.000000,0.000000,29.704686,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,122.514068,10.165631,335.958232,0,0,0,0,0

55,13:30-13:45,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,6.166094,0.000000,119.052897,7.689277,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,10.165631,335.958232,0,0,0,0,0

56,13:45-14:00,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,6.166094,0.000000,119.052897,7.689277,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,113.694966,11.005009,335.958232,0,0,0,0,0

57,14:00-14:15,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,6.166094,0.000000,119.052897,7.689277,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,113.694966,11.005009,335.958232,0,0,0,0,0

58,14:15-14:30,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,6.166094,0.000000,87.310344,7.689277,0.000000,0.000000,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,0.000000,91.242107,0.000000,14.440501,113.694966,11.005009,335.958232,0,0,0,0,0

59,14:30-14:45,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,0.246644,0.000000,87.310344,7.689277,0.000000,15.864191,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,0.000000,91.242107,0.000000,14.440501,113.694966,10.165631,335.958232,0,0,0,0,0

60,14:45-15:00,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,0.246644,0.000000,87.310344,7.689277,0.000000,15.864191,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,12.372620,91.242107,0.000000,14.440501,113.694966,10.165631,335.958232,0,0,0,0,0

61,15:00-15:15,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,0.246644,0.000000,87.310344,7.689277,0.000000,15.864191,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,12.372620,91.242107,0.000000,14.440501,113.694966,10.165631,335.958232,0,0,0,0,0

62,15:15-15:30,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,22.565688,346.745286,0.246644,0.000000,87.310344,7.689277,0.000000,15.864191,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,12.372620,91.242107,0.000000,14.440501,113.694966,10.165631,335.958232,0,0,0,0,0

63,15:30-15:45,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,27.154975,346.745286,6.166094,0.000000,87.310344,7.689277,0.000000,15.864191,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,12.372620,91.242107,0.000000,14.440501,113.694966,9.802115,335.958232,0,0,0,0,0

64,15:45-16:00,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,24.610463,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,27.154975,346.745286,6.166094,0.000000,119.052897,7.689277,0.000000,15.864191,0.000000,60.944301,42.360340,0.000000,0.000000,0.000000,14.315349,0.000000,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,0.000000,24.745241,91.242107,0.000000,14.440501,113.694966,9.802115,335.958232,0,0,0,0,0

65,16:00-16:15,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.743737,346.745286,0.986575,0.000000,119.052897,7.689277,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,14.315349,18.233538,0.000000,6.277574,0.000000,0.000000,35.842380,0.000000,8.774914,24.745241,113.718938,0.000000,14.440501,113.694966,9.802115,335.958232,0,0,0,0,0

66,16:15-16:30,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.743737,346.745286,0.986575,0.000000,119.052897,7.689277,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,14.315349,18.233538,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,8.774914,24.745241,113.718938,0.000000,14.440501,141.768068,12.063112,335.958232,0,0,0,0,0

67,16:30-16:45,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.743737,356.574453,0.986575,0.000000,119.052897,7.689277,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,17.777700,41.937137,0.000000,12.555148,0.000000,0.000000,44.668394,0.000000,8.774914,24.745241,113.718938,0.000000,14.440501,141.768068,12.063112,335.958232,0,0,0,0,0

68,16:45-17:00,0.000000,35.073086,0.000000,0.000000,0.000000,360.049800,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,32.743737,372.160566,0.986575,3.208198,119.052897,7.949206,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,20.379974,42.028305,0.000000,12.555148,13.525319,0.000000,44.668394,0.000000,17.590524,24.745241,113.718938,0.000000,14.440501,141.768068,12.063112,335.958232,0,0,0,0,0

69,17:00-17:15,0.000000,35.073086,0.000000,0.000000,0.000000,395.573430,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,2.237315,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,39.397226,395.501228,0.986575,12.678798,119.052897,10.020648,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,24.729272,67.555258,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,17.590524,37.117861,113.718938,0.000000,14.440501,141.768068,12.063112,335.958232,0,0,0,0,0

70,17:15-17:30,0.000000,35.073086,0.000000,0.000000,0.000000,459.303207,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,2.237315,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,395.501228,0.986575,12.678798,119.052897,10.020648,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,9.316857,0.000000,25.405749,67.555258,0.000000,6.277574,27.050638,0.000000,44.668394,0.000000,17.590524,37.117861,113.718938,0.000000,14.440501,141.768068,12.063112,335.958232,0,0,0,0,0

71,17:30-17:45,0.000000,35.073086,0.000000,0.000000,0.000000,507.438207,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,16.136777,0.000000,0.000000,30.707610,0.000000,40.808949,395.501228,0.986575,25.357595,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,18.633713,0.000000,25.405749,67.555258,0.000000,6.277574,40.575957,0.000000,44.668394,0.000000,17.590524,37.299812,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

72,17:45-18:00,0.000000,35.073086,0.000000,0.000000,0.000000,547.111074,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,52.017569,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,40.808949,395.501228,0.986575,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,26.385786,49.490482,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

73,18:00-18:15,0.000000,35.073086,0.000000,0.000000,0.000000,579.438059,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,52.017569,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,40.808949,416.103008,0.986575,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,21.943399,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,26.385786,49.490482,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

74,18:15-18:30,0.000000,35.073086,0.000000,0.000000,0.000000,583.414010,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,52.017569,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,35.220187,486.457124,0.986575,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,21.943399,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,26.385786,49.490482,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

75,18:30-18:45,0.000000,38.261549,0.000000,0.000000,0.000000,583.414010,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,52.017569,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,35.220187,570.438019,0.986575,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,21.943399,90.073678,0.000000,18.832722,40.575957,0.000000,38.531586,0.000000,26.385786,49.490482,113.718938,0.000000,14.440501,122.514068,12.879097,335.958232,0,0,0,0,0

76,18:45-19:00,0.000000,38.261549,0.000000,0.000000,0.000000,583.414010,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,52.017569,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,40.808949,600.532260,0.986575,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,26.385786,49.490482,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

77,19:00-19:15,0.000000,38.261549,0.000000,0.000000,0.000000,583.414010,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,52.017569,0.000000,23.730555,0.000000,0.000000,30.707610,0.000000,40.808949,600.532260,0.986575,38.036393,119.052897,10.503057,0.000000,31.728382,0.000000,88.568400,42.360340,0.000000,27.978765,0.000000,25.405749,90.073678,0.000000,18.832722,40.575957,0.000000,44.668394,0.000000,26.385786,49.490482,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

78,19:15-19:30,0.000000,38.261549,0.000000,0.000000,0.000000,622.090290,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,16.231700,0.000000,0.000000,30.707610,0.000000,40.808949,628.208658,0.986575,38.036393,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,9.316857,0.000000,25.405749,72.934152,0.000000,6.277574,40.575957,0.000000,44.668394,0.000000,17.590524,37.117861,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

79,19:30-19:45,0.000000,38.261549,0.000000,0.000000,0.000000,622.104923,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,8.068389,0.000000,0.000000,30.707610,0.000000,40.808949,628.306155,0.986575,25.357595,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,54.700614,0.000000,6.277574,40.575957,0.000000,44.668394,0.000000,17.590524,37.117861,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

80,19:45-20:00,0.000000,38.261549,0.000000,0.000000,0.000000,583.510280,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,609.312084,0.986575,12.576135,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,54.700614,0.000000,6.277574,27.050638,0.000000,44.668394,0.000000,17.295483,37.117861,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

81,20:00-20:15,0.000000,42.512832,0.000000,0.000000,0.000000,583.510280,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.338815,514.490948,0.000000,9.624593,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,23.203005,36.467076,0.000000,6.277574,27.050638,0.000000,38.531586,0.000000,7.630360,24.745241,113.718938,0.000000,14.440501,122.514068,12.879097,335.958232,0,0,0,0,0

82,20:15-20:30,0.000000,42.512832,0.000000,0.000000,0.000000,583.510280,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.220187,495.458465,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,36.467076,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,7.630360,24.745241,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

83,20:30-20:45,0.000000,42.512832,0.000000,0.000000,0.000000,579.362006,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.220187,447.323465,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,18.233538,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,24.745241,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

84,20:45-21:00,0.000000,42.512832,0.000000,0.000000,0.000000,579.362006,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,408.815465,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,0.000000,0.000000,6.277574,13.525319,0.000000,44.668394,0.000000,0.000000,24.745241,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

85,21:00-21:15,0.000000,42.512832,0.000000,0.000000,0.000000,579.362006,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,389.561465,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,24.320714,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,24.745241,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

86,21:15-21:30,0.000000,42.512832,0.000000,0.000000,0.000000,579.362006,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,361.306124,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,12.372620,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

87,21:30-21:45,0.000000,42.512832,0.000000,0.000000,0.000000,550.412645,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,350.716424,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,12.372620,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

88,21:45-22:00,0.000000,42.512832,0.000000,0.000000,0.000000,492.952704,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,350.716424,0.000000,0.000000,119.052897,10.503057,0.000000,15.864191,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,23.269565,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,12.372620,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

89,22:00-22:15,0.000000,42.512832,0.000000,0.000000,0.000000,476.536500,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,378.971765,0.000000,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

90,22:15-22:30,0.000000,42.512832,0.000000,0.000000,0.000000,428.401500,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.220187,378.971765,0.000000,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,12.879097,335.958232,0,0,0,0,0

91,22:30-22:45,0.000000,42.512832,0.000000,0.000000,0.000000,399.520500,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.220187,378.971765,0.000000,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,12.879097,335.958232,0,0,0,0,0

92,22:45-23:00,0.000000,42.512832,0.000000,0.000000,0.000000,361.060635,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.220187,378.971765,0.000000,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,12.879097,335.958232,0,0,0,0,0

93,23:00-23:15,0.000000,38.261549,0.000000,0.000000,0.000000,361.060635,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,35.220187,378.971765,0.000000,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,21.943399,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,12.879097,335.958232,0,0,0,0,0

94,23:15-23:30,0.000000,38.261549,0.000000,0.000000,0.000000,361.060635,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,40.808949,378.971765,0.000000,0.000000,119.052897,10.503057,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,25.405749,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

95,23:30-23:45,0.000000,40.387190,0.000000,0.000000,0.000000,361.060635,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,32.811126,374.663682,0.000000,0.000000,119.052897,8.441242,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,20.428109,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

96,23:45-24:00,0.000000,40.387190,0.000000,0.000000,0.000000,361.060635,134.113737,0.000000,51.920818,0.644576,0.000000,0.000000,0.000000,15.214557,12.305231,0.000000,0.000000,0.000000,0.000000,30.707610,0.000000,32.811126,374.663682,0.000000,0.000000,119.052897,8.441242,0.000000,0.000000,0.000000,88.568400,42.360340,0.000000,0.000000,0.000000,20.428109,0.000000,0.000000,6.277574,0.000000,0.000000,44.668394,0.000000,0.000000,0.000000,113.718938,0.000000,14.440501,141.768068,13.718475,335.958232,0,0,0,0,0

