Block,Time,UNCHAHAR3,DADRI_GF,AURY_LF,SINGRAULI_HYDRO,KOLDAM,DADRT2,NJPC,SEWA2,TANDA2,JHAJJAR,DADRI_LF,AURY_GF,DADRI_CRF,RIHAND3,AURY_CRF,UNCHAHAR1,PARBATI3,ANTA_CRF,RIHAND1,URI,ANTA_GF,CHAMERA2,URI2,ANTA_LF,RAPPB,BSIUL,SALAL,NAPP,RAPPC,DADRI_RF,KOTESHWR,RIHAND2,AURY_RF,RAMPUR,DULHASTI,KISHANGANGA,TEHRI,TANAKPUR,DHAULIGNGA,CHAMERA3,UNCHAHAR4,SINGRAULI,CHAMERA1,UNCHAHAR2,ANTA_RF,TALA,KHSTPP-I,KUDGI,SASAN,KHSTPP-II,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,20.936630,0.000000,0.000000,0.627915,0.000000,540.053352,147.648759,15.257228,0.000000,295.412400,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,71.794867,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

48,11:45-12:00,20.936630,0.000000,0.000000,0.627915,0.000000,553.568952,147.648759,15.257228,0.000000,309.893400,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,71.794867,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

49,12:00-12:15,20.936630,0.000000,0.000000,0.627915,0.000000,492.169512,147.648759,15.257228,0.000000,322.443600,0.000000,0.000000,0.000000,119.386794,0.000000,11.412511,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,71.794867,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

50,12:15-12:30,20.936630,0.000000,0.000000,0.627915,0.000000,495.644952,147.648759,15.257228,0.000000,333.063000,0.000000,0.000000,0.000000,119.386794,0.000000,11.555623,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,71.794867,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

51,12:30-12:45,20.936630,0.000000,0.000000,0.627915,0.000000,505.298952,147.648759,15.257228,0.000000,344.647800,0.000000,0.000000,0.000000,119.386794,0.000000,11.555623,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,67.307688,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

52,12:45-13:00,20.936630,0.000000,0.000000,0.627915,0.000000,515.918352,147.648759,15.257228,0.000000,355.267200,0.000000,0.000000,0.000000,119.386794,0.000000,11.555623,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,67.307688,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

53,13:00-13:15,20.936630,0.000000,0.000000,0.960341,0.000000,515.918352,147.648759,15.257228,0.000000,270.312000,0.000000,0.000000,0.000000,119.386794,0.000000,11.555623,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,67.307688,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

54,13:15-13:30,20.936630,0.000000,0.000000,0.960341,0.000000,528.468552,147.648759,15.257228,0.000000,267.415800,0.000000,0.000000,0.000000,119.386794,0.000000,11.555623,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,67.307688,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

55,13:30-13:45,20.936630,0.000000,0.000000,0.960341,0.000000,580.926361,147.648759,15.257228,0.000000,320.923095,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,67.307688,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

56,13:45-14:00,20.936630,0.000000,0.000000,0.960341,0.000000,580.926361,147.648759,15.257228,0.000000,350.850495,0.000000,0.000000,0.000000,119.386794,0.000000,14.944295,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,67.307688,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.355844,0.000000,28.382760,27.184602,90.51,404.280558,142.411584,12.758779,10.180772,0,0,0,0,0

57,14:00-14:15,20.946284,0.000000,0.000000,0.960341,0.000000,581.235289,147.648759,15.257228,0.000000,414.644127,0.000000,0.000000,0.000000,119.386794,0.000000,14.953949,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,72.916662,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,31.057015,90.51,404.280558,142.411584,14.456237,10.180772,0,0,0,0,0

58,14:15-14:30,20.946284,0.000000,0.000000,0.960341,0.000000,581.235289,147.648759,15.257228,0.000000,443.606127,0.000000,0.000000,0.000000,119.386794,0.000000,14.953949,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,72.916662,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,31.057015,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

59,14:30-14:45,20.946284,0.000000,0.000000,0.960341,0.000000,581.003593,147.648759,15.257228,0.000000,462.914127,0.000000,0.000000,0.000000,119.386794,0.000000,14.953949,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

60,14:45-15:00,20.946284,0.000000,0.000000,0.960341,0.000000,581.003593,147.648759,15.257228,0.000000,511.184127,0.000000,0.000000,0.000000,119.386794,0.000000,14.953949,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

61,15:00-15:15,21.013862,0.000000,0.000000,0.960341,0.000000,581.003593,147.648759,15.257228,0.000000,510.875199,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,62.820509,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,5.565048,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

62,15:15-15:30,21.013862,0.000000,0.000000,0.960341,0.000000,581.003593,147.648759,15.257228,0.000000,510.875199,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,62.820509,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,5.565048,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

63,15:30-15:45,21.013862,0.000000,0.000000,0.960341,0.000000,581.003593,147.648759,15.257228,0.000000,510.875199,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,62.820509,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,5.565048,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

64,15:45-16:00,21.013862,0.000000,0.000000,0.960341,0.000000,581.003593,147.648759,15.257228,0.000000,510.875199,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,62.820509,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

65,16:00-16:15,21.013862,0.000000,0.000000,0.978809,0.000000,581.003593,147.648759,15.257228,0.000000,510.875199,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

66,16:15-16:30,21.013862,0.000000,0.000000,0.978809,0.000000,581.003593,147.648759,15.257228,0.000000,510.875199,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,35.548924,0.000000,28.382760,32.951033,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

67,16:30-16:45,25.029926,0.000000,0.000000,0.000000,0.000000,655.049773,147.648759,15.257228,0.000000,510.952431,0.000000,0.000000,0.000000,119.386794,0.000000,15.996581,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.569004,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

68,16:45-17:00,25.029926,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,510.952431,0.000000,0.000000,0.000000,119.386794,0.000000,15.996581,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,31.297612,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.569004,0.000000,28.382760,31.057883,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

69,17:00-17:15,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,583.734034,0.000000,0.000000,0.000000,119.386794,0.000000,18.998975,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

70,17:15-17:30,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,554.772034,0.000000,0.000000,0.000000,119.386794,0.000000,18.998975,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

71,17:30-17:45,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,624.475613,0.000000,0.000000,0.000000,119.386794,0.000000,18.998975,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

72,17:45-18:00,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,630.551107,0.000000,0.000000,0.000000,119.386794,0.000000,18.998975,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,0.000000,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

73,18:00-18:15,25.477003,0.000000,0.000000,0.000000,0.000000,654.296761,147.648759,15.257228,0.000000,586.654272,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,14.596848,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

74,18:15-18:30,25.477003,0.000000,0.000000,0.000000,0.000000,624.176281,147.648759,15.257228,0.000000,586.654272,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,29.193696,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,90.51,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

75,18:30-18:45,25.477003,0.000000,0.000000,0.000000,0.000000,624.176281,147.648759,15.257228,0.000000,586.654272,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,43.790544,11.377432,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,84.96,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

76,18:45-19:00,25.477003,0.000000,0.000000,0.000000,0.000000,654.296761,147.648759,15.257228,0.000000,586.654272,0.000000,0.000000,0.000000,119.386794,0.000000,15.986927,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,7.615075,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,10.140755,0.000000,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,83.02,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

77,19:00-19:15,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.651431,0.000000,0.000000,88.816800,50.092675,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,9.398748,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

78,19:15-19:30,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,15.854185,0.000000,58.387392,9.398748,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

79,19:30-19:45,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,9.398748,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

80,19:45-20:00,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,9.398748,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

81,20:00-20:15,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,4.204703,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

82,20:15-20:30,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,3.586364,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

83,20:30-20:45,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,5.565048,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

84,20:45-21:00,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,35.325627,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

85,21:00-21:15,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,35.325627,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

86,21:15-21:30,25.477003,0.000000,0.000000,0.000000,0.000000,663.017370,147.648759,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,35.325627,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

87,21:30-21:45,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,16.182035,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,35.325627,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

88,21:45-22:00,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,36.218333,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

89,22:00-22:15,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,26.398573,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

90,22:15-22:30,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,26.398573,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,28.382760,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

91,22:30-22:45,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,26.398573,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,26.963622,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

92,22:45-23:00,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,149.340091,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,26.398573,29.504169,0.000000,134.489874,41.183964,40.923403,0.000000,26.963622,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

93,23:00-23:15,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,26.398573,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,26.963622,29.592889,87.38,404.280558,142.411584,14.480989,10.180772,0,0,0,0,0

94,23:15-23:30,25.477003,0.000000,0.000000,0.627915,0.000000,663.017370,147.648759,15.257228,0.000000,630.553424,0.000000,0.000000,0.000000,119.386794,0.000000,18.796241,0.000000,0.000000,88.816800,45.296568,0.000000,0.000000,30.793734,0.000000,0.000000,0.000000,76.618585,37.220804,49.003704,0.000000,23.321168,114.037875,0.000000,0.000000,31.708370,0.000000,58.387392,10.140755,26.398573,28.057235,0.000000,134.489874,41.183964,40.923403,0.000000,26.963622,29.592889,87.38,404.280558,142.411584,12.879885,10.180772,0,0,0,0,0

