Block,Time,WR/01102023/24112044/L_NR_2020_07,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/L_NR_2019_05,SR/01102023/07102043/L_NR_2018_61,NR/01102023/25122043/GNA_MEJA_DELHI,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/02012046/L_NR_2021_17,NR/01102023/31102037/L_NR_2019_11,NR/01112023/30112023/HP-09,NR/01102023/06022042/L_NR_2012_02,NR/01102023/30042040/GNA_LT_35,NR/03112023/30112023/IEX-231101-05680,NR/30092023/31122025/SH-07,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/01102023/L_NR_2020_06,NR/01112023/30112023/HP-10,NR/01102023/19072037/LT-05,NR/01102023/15082037/GNA_NR_2012_01,L_NR_2019_19,NR/01102023/31052040/LT-31,WR/01102023/31032046/L_NR_2020_05,NR/01102023/25072045/L_NR_2021_15,NR/01102023/23072042/L_NR_2012_04,NR/01102023/22052037/LT-59,NR/30092023/26122029/SH-06,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01102023/30042040/GNA_LT_36,NR/03112023/30112023/HPX-TAMDLY-011123-05147,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02122045/L_NR_2021_13,NR/02112023/15112023/D20231102NR21539,NR/01102023/05012040/L_NR_2020_02,NR/01102023/06022042/L_NR_2012_07,WR/01102023/01102023/L_NR_2022_09,SR/01112023/30112023/KSEB_BYPL-NOV23,NR/22102023/11042047/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/01102023/27052033/DIAPL(L_NR_2023_04)
69,17:00-17:15,12.55,17.2,2.85,13.67,0.000000,1,0,2.000000,0.000000,205.350000,0.910000,48.220000,26.030000,5,12.56,223.460000,67.520000,101.020000,2.052186,0.910000,37.66,5,271.270000,1.940000,26.030000,25,8,1.4,0.940000,48.220000,34.31,26.52,10,6.86,48.220000,2.280000,68.030000,26.52,144.68,4,0,27.010000

70,17:15-17:30,12.44,15.11,0.95,13.4,0.000000,0,0,2.000000,0.000000,205.350000,0.440000,48.220000,26.030000,1,12.43,223.460000,67.520000,101.020000,0.496026,0.440000,37.31,3,271.270000,1.940000,26.030000,18,10,0.28,0.450000,48.220000,23.58,26.1,7,4.72,48.220000,2.280000,68.030000,26.1,144.68,5,0,27.010000

71,17:30-17:45,12.22,14.55,0.1,13.08,0.000000,0,0,2.000000,0.000000,205.350000,0.150000,48.220000,26.030000,0,12.22,223.460000,67.520000,101.020000,0,0.150000,36.66,2,271.270000,1.940000,26.030000,14,6,0,0.160000,48.220000,12.86,25.68,6,2.57,48.220000,2.280000,68.030000,25.68,144.68,3,0,27.010000

72,17:45-18:00,12.1,14.19,0,15.7,0.000000,0,0,2.000000,0.000000,253.580000,0.020000,48.220000,30.860000,0,12.11,223.460000,67.520000,101.020000,0,0.020000,36.31,1,271.270000,1.940000,25.480000,4,1,0,0.020000,48.220000,2.13,25.39,1,0.43,48.220000,2.280000,68.030000,25.39,144.68,1,0,27.010000

73,18:00-18:15,11.99,12.51,0,15.67,0.000000,0,0,2.000000,0.000000,260.990000,0.000000,48.220000,30.860000,0,12,93.470000,67.520000,101.020000,0,0.000000,35.97,0,271.270000,1.940000,25.480000,0,0,0,0.000000,48.220000,1.2,26.08,0,0.24,48.220000,2.310000,68.030000,26.08,144.68,0,0,27.010000

74,18:15-18:30,11.55,11.51,0,18.07,0.000000,0,0,2.000000,0.000000,260.990000,0.000000,48.220000,26.030000,0,11.56,93.470000,67.520000,101.020000,0,0.000000,34.66,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0.53,26.22,0,0.11,48.220000,2.310000,68.030000,26.22,144.68,0,0,27.010000

75,18:30-18:45,11.21,10.84,0,17.93,0.000000,0,0,2.000000,0.000000,212.770000,0.000000,48.220000,26.030000,0,11.21,93.470000,67.520000,101.020000,0,0.000000,33.62,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0.14,42.17,0,0.03,48.220000,2.310000,68.030000,42.17,144.68,0,0,27.010000

76,18:45-19:00,9.27,8.2,0,23.74,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,9.27,93.470000,67.520000,101.020000,0,0.000000,27.81,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,42.84,0,0,48.220000,2.310000,68.030000,42.84,144.68,0,0,27.010000

77,19:00-19:15,9.39,8.25,0,23.28,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,9.38,93.470000,67.520000,101.020000,0,0.000000,28.16,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,43.33,0,0,48.220000,2.310000,68.030000,43.33,144.68,0,0,26.040000

78,19:15-19:30,9.6,8.31,0,23.68,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,9.61,93.470000,67.520000,101.020000,0,0.000000,28.81,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,43.33,0,0,48.220000,2.310000,68.030000,43.33,144.68,0,0,26.040000

79,19:30-19:45,9.94,8.42,0,23.28,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,9.93,93.470000,67.520000,101.020000,0,0.000000,29.81,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,61.95,0,0,48.220000,2.310000,68.030000,61.95,144.68,0,0,26.040000

80,19:45-20:00,16.81,8.77,0,17.07,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,16.81,93.470000,67.520000,101.020000,0,0.000000,50.42,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,61.85,0,0,48.220000,2.310000,68.030000,61.85,144.68,0,0,26.040000

81,20:00-20:15,17.34,8.88,0,16.93,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,17.36,93.470000,67.520000,72.090000,0,0.000000,52.03,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,80.56,0,0,48.220000,2.310000,55.570000,80.56,144.68,0,0,27.010000

82,20:15-20:30,17.67,9.01,0,11.53,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,17.66,93.470000,67.520000,47.260000,0,0.000000,53.01,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,80.35,0,0,48.220000,2.310000,55.570000,80.35,144.68,0,0,27.010000

83,20:30-20:45,24.24,9.25,0,10.93,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,24.25,93.470000,67.520000,47.260000,0,0.000000,72.73,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,80.14,0,0,48.220000,2.310000,55.570000,80.14,144.68,0,0,27.010000

84,20:45-21:00,24.14,9.38,0,10.28,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,24.14,93.470000,67.520000,47.260000,0,0.000000,72.43,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,79.8,0,0,48.220000,2.310000,55.570000,79.8,144.68,0,0,27.010000

85,21:00-21:15,18.47,9.43,0,9.48,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,18.49,93.470000,67.520000,47.260000,0,0.000000,55.42,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,57.14,0,0,48.220000,2.280000,55.570000,57.14,144.68,0,0,26.040000

86,21:15-21:30,18.21,12.31,0,8.66,0.000000,0,0,2.000000,0.000000,205.350000,0.000000,48.220000,26.030000,0,18.22,93.470000,67.520000,47.260000,0,0.000000,54.63,0,271.270000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,55.96,0,0,48.220000,2.280000,55.570000,55.96,144.68,0,0,26.040000

87,21:30-21:45,18.08,12.71,0,8.05,0.000000,0,0,2.000000,0.000000,188.350000,0.000000,48.220000,26.030000,0,18.09,93.470000,67.520000,47.260000,0,0.000000,54.26,0,231.480000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,55.02,0,0,48.220000,2.280000,55.570000,55.02,144.68,0,0,26.040000

88,21:45-22:00,17.85,13.52,0,11.53,0.000000,0,0,2.000000,0.000000,179.040000,0.000000,48.220000,26.030000,0,17.85,93.470000,67.520000,47.260000,0,0.000000,53.55,0,231.480000,1.940000,26.030000,0,0,0,0.000000,48.220000,0,48.51,0,0,48.220000,2.280000,55.570000,48.51,144.68,0,0,26.040000

89,22:00-22:15,17.65,14.32,0,10.93,0.000000,0,0,2.000000,38.210000,183.690000,0.000000,48.220000,26.030000,0,17.63,93.470000,67.520000,47.260000,0,0.000000,52.94,0,231.480000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,46.41,0,0,48.220000,2.280000,55.570000,46.41,144.68,0,0,25.080000

90,22:15-22:30,17.5,8.84,0,10.28,0.000000,0,0,2.000000,38.210000,174.390000,0.000000,48.220000,26.030000,0,17.5,93.470000,67.520000,47.260000,0,0.000000,52.49,0,231.480000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,42.68,0,0,48.220000,2.280000,55.570000,42.68,144.68,0,0,25.080000

91,22:30-22:45,17.6,8.88,0,9.48,0.000000,0,0,2.000000,38.210000,168.810000,0.000000,48.220000,26.030000,0,17.61,93.470000,67.520000,47.260000,0,0.000000,52.81,0,231.480000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,42.51,0,0,48.220000,2.280000,55.570000,42.51,144.68,0,0,25.080000

92,22:45-23:00,17.72,9.01,0,8.66,0.000000,0,0,2.000000,38.210000,168.810000,0.000000,48.220000,26.030000,0,17.72,93.470000,67.520000,47.260000,0,0.000000,53.16,0,231.480000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,42.17,0,0,48.220000,2.280000,55.570000,42.17,144.68,0,0,25.080000

93,23:00-23:15,17.88,9.16,0,10.48,0.000000,0,0,1.920000,38.210000,168.810000,0.000000,48.220000,26.030000,0,17.88,93.470000,67.520000,47.260000,0,0.000000,53.63,0,192.900000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,41.84,0,0,48.220000,2.280000,31.830000,41.84,144.68,0,0,25.080000

94,23:15-23:30,17.9,9.18,0,10.28,0.000000,0,0,1.920000,38.210000,120.580000,0.000000,48.220000,26.030000,0,17.91,93.470000,67.520000,47.260000,0,0.000000,53.71,0,192.900000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,41.17,0,0,48.220000,2.280000,31.830000,41.17,144.68,0,0,25.080000

95,23:30-23:45,18.28,9.38,0,10.01,0.000000,0,0,1.920000,38.210000,106.860000,0.000000,48.220000,26.030000,0,18.3,93.470000,67.520000,47.260000,0,0.000000,54.85,0,192.900000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,40.51,0,0,48.220000,2.280000,31.830000,40.51,144.68,0,0,25.080000

96,23:45-24:00,18.32,9.44,0,10.01,0.000000,0,0,1.920000,38.210000,106.860000,0.000000,48.220000,26.030000,0,18.34,93.470000,67.520000,47.260000,0,0.000000,54.97,0,192.900000,1.860000,26.030000,0,0,0,0.000000,48.220000,0,40.17,0,0,48.220000,2.280000,31.830000,40.17,144.68,0,0,25.080000

