Block,Time,KHSTPP-II,SASAN,TALA,BRBCL,KHSTPP-I,FSTPP I & II,NAPP,RAPPC,AURY_GF,KOLDAM,AURY_LF,DADRI_CRF,JHAJJAR,DADRI_GF,NJPC,TANAKPUR,UNCHAHAR4,SEWA2,ANTA_GF,CHAMERA3,KISHANGANGA,CHAMERA1,URI,ANTA_RF,ANTA_CRF,DULHASTI,ANTA_LF,URI2,KOTESHWR,DADRT2,CHAMERA2,AURY_CRF,SALAL,UNCHAHAR2,TEHRI,DADRI_RF,TANDA2,RIHAND2,SINGRAULI_HYDRO,DHAULIGNGA,RAMPUR,BSIUL,DADRI_LF,RIHAND1,AURY_RF,UNCHAHAR3,RIHAND3,UNCHAHAR1,SINGRAULI,RAPPB,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
90,22:15-22:30,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,175.707713,5.440817,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,20.030589,662.029093,48.175270,0.000000,54.962251,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

91,22:30-22:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,175.707713,5.440817,2.858736,18.148236,0.000000,33.622609,5.465078,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,37.636956,20.030589,662.029093,48.175270,0.000000,54.962251,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.865516,6.682409,19.513250,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

92,22:45-23:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,173.717757,6.430056,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,662.029093,46.816884,0.000000,54.962251,43.230092,41.381006,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

93,23:00-23:15,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,173.717757,9.521430,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,662.029093,46.816884,0.000000,54.962251,43.230092,39.996511,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

94,23:15-23:30,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,173.717757,9.521430,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,662.029093,46.816884,0.000000,54.962251,43.230092,39.996511,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

95,23:30-23:45,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,173.717757,9.521430,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,662.029093,46.816884,0.000000,54.962251,43.230092,39.996511,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

96,23:45-24:00,95.437522,323.616825,0.000000,19.305970,42.772443,12.075903,47.661680,65.793651,0.000000,9.879916,0.000000,0.000000,447.505937,0.000000,173.717757,9.521430,2.858736,18.148236,0.000000,33.622609,5.367487,40.685542,31.970736,0.000000,0.000000,57.122017,0.000000,36.575718,18.917779,662.029093,46.816884,0.000000,54.962251,43.230092,39.996511,0.000000,5.172163,114.485449,1.174915,42.025433,6.511447,18.883585,0.000000,88.693019,0.000000,26.620850,119.873657,20.001016,143.985210,0.000000,36.820089,0,0,0,0,0

