Block,Time,RAMPUR,SINGRAULI_HYDRO,CHAMERA2,DADRI_LF,TANAKPUR,ANTA_CRF,TANDA2,SEWA2,RAPPC,ANTA_RF,CHAMERA1,DADRT2,JHAJJAR,ANTA_GF,DHAULIGNGA,CHAMERA3,URI2,TEHRI,UNCHAHAR4,AURY_LF,KISHANGANGA,NJPC,UNCHAHAR3,DADRI_CRF,DADRI_GF,RIHAND2,KOTESHWR,SINGRAULI,DULHASTI,URI,RIHAND3,UNCHAHAR2,AURY_CRF,RAPPB,UNCHAHAR1,DADRI_RF,RIHAND1,SALAL,KOLDAM,BSIUL,AURY_RF,PARBATI3,ANTA_LF,NAPP,AURY_GF,MAPS,VSTPS V,GANDHAR-APM,KGSU3AND4,TALST2,GANDHAR-ComGas,VSTPS III,VSTPS II,KHSTPP-I,NLCTS2EXP,GADARWARA-I,KAWAS-RLNG,SIPAT I,NLCEXP,KAWAS-ComGas,KAWAS-APM,FSTPP I & II,NLCIIST2,VSTPS IV,KHARGONE-I,KSTPS I&II,NTPL,KSTPS7,RSTPSU7,MOUDA_II,SASAN,VALLURNTECL,GANDHAR-RLNG,KAWAS-NAPM,KUDGI,KAWAS-zLIQ,TAPS-II,NNTPP,VSTPS I,KHSTPP-II,RSTPSU1TO6,MOUDA,LARA-I,NLCIIST1,GANDHAR-NAPM,BRBCL,KGSU1AND2,SOLAPUR,SIPAT II,KKNP,KAPS,TALA,SIMHST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,1.413827,1.039333,42.173382,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,211.809538,0.000000,28.748936,20.411048,34.599557,0.000000,0.000000,0.000000,2.466002,73.320453,22.210750,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,41.338751,0.000000,0.000000,17.944897,0.000000,91.160264,47.169066,4.113288,19.002743,0.000000,6.712227,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,42.950593,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,19.345464,0.41,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.17,2.273463,142.573852,7.63,1.873177,4.115478,0.83,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

28,06:45-07:00,1.413827,1.039333,42.173382,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,211.809538,0.000000,28.748936,20.411048,34.599557,0.000000,0.000000,0.000000,2.466002,73.320453,22.210750,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,41.338751,0.000000,0.000000,17.944897,0.000000,91.160264,47.169066,3.084967,19.002743,0.000000,3.356113,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,42.950593,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,19.345464,0.41,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.17,2.273463,142.573852,7.63,1.873177,4.115478,0.83,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

29,07:00-07:15,1.413827,1.039333,42.173382,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,211.809538,0.000000,19.165958,20.411048,34.599557,0.000000,0.000000,0.000000,2.466002,73.320453,22.210750,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,41.338751,0.000000,0.000000,17.944897,0.000000,91.160264,47.169066,3.084967,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,42.950593,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,19.345464,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.17,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

30,07:15-07:30,0.942551,1.039333,42.173382,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,175.565788,0.000000,9.582979,20.411048,34.599557,0.000000,0.000000,0.000000,2.466002,48.880302,22.210750,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,31.673751,0.000000,0.000000,17.944897,0.000000,91.160264,47.169066,1.817741,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.17,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

31,07:30-07:45,0.471276,1.039333,28.030217,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,134.505099,0.000000,9.582979,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,24.440151,13.429518,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,31.673751,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.830968,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

32,07:45:08:00,0.000000,1.039333,28.030217,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,134.505099,0.000000,9.582979,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,17.544681,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,19.002743,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

33,08:00-08:15,0.000000,1.039333,13.943965,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,9.582979,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,17.544681,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

34,08:15-08:30,0.000000,1.039333,13.943965,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,9.582979,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,124.398215,52.056254,48.549228,122.281677,17.544681,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

35,08:30-08:45,0.000000,1.039333,13.943965,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,9.582979,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,131.162265,52.056254,48.549228,122.281677,17.544681,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

36,08:45:09:00,0.000000,1.039333,13.943965,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,9.582979,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,131.162265,52.056254,48.549228,122.281677,17.544681,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

37,09:00:09:15,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,131.162265,47.999923,48.549228,122.281677,17.544681,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,31.903585,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,13.412990,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

38,09:15-09:30,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,131.162265,34.614029,48.549228,122.281677,41.338751,0.000000,0.000000,10.307046,0.000000,91.160264,47.169066,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,40.649735,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,19.345464,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.273463,142.573852,7.63,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

39,09:30-09:45,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,27.157413,0.000000,119.041099,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,131.162265,17.307015,48.549228,122.281677,15.611681,0.000000,0.000000,10.307046,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,16.223282,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,7.814249,0.40,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283772,142.573852,6.88,1.873177,4.115478,0.80,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

40,09:45-10:00,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.041099,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,13.429518,0.000000,0.000000,116.646885,8.420983,131.162265,17.307015,48.549228,122.281677,15.611681,0.000000,0.000000,10.307046,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,16.223282,0.84,0.000000,0.000000,4.426725,1.72,0.000000,0.000000,7.814249,0.41,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,142.573852,6.88,1.873177,4.115478,0.83,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

41,10:00-10:15,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.041099,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,12.442750,0.000000,0.000000,116.646885,8.420983,131.162265,17.307015,51.216768,122.281677,10.055079,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,16.223282,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,7.814249,0.41,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,142.573852,7.62,1.873177,4.115478,0.83,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

42,10:15-10:30,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.041099,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,12.344263,0.000000,0.000000,116.646885,8.420983,131.162265,17.307015,51.216768,122.281677,10.055079,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,16.223282,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,7.814249,0.43,2.593784,1.711897,2.748951,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,142.573852,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

43,10:30-10:45,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,131.162265,17.307015,48.549228,122.281677,11.666607,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,9.858300,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,2.899500,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.16,2.283892,142.573852,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

44,10:45-11:00,0.000000,1.039333,11.382830,0.000000,1.114278,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,131.162265,12.845050,48.549228,122.281677,11.707794,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,9.858300,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,2.899500,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.16,2.283892,142.573852,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

45,11:00-11:15,0.000000,1.039333,11.382830,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.105037,0.000000,48.549228,122.281677,11.707794,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,9.858300,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,2.899500,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.16,2.283892,142.573852,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

46,11:15-11:30,0.000000,1.039333,11.382830,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,48.549228,122.281677,11.707794,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,9.858300,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,2.899500,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.16,2.283892,113.335414,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

47,11:30-11:45,0.000000,1.039333,11.382830,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,13.578706,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,48.549228,122.281677,26.146145,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,26.655007,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,8.498241,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.335414,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

48,11:45-12:00,0.000000,1.039333,11.382830,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,27.105492,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,48.549228,122.281677,26.146145,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,26.655007,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,8.498241,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.335414,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

49,12:00-12:15,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,42.680640,122.281677,26.146145,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,26.655007,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,13.412990,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

50,12:15-12:30,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,0.000000,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,42.680640,122.281677,26.146145,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,26.655007,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,13.412990,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

51,12:30-12:45,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,10.652851,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,46.948704,122.281677,26.175140,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,32.685967,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,13.412990,0.43,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.88,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

52,12:45-13:00,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,21.305702,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,46.948704,122.281677,26.175140,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,32.685967,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,13.412990,0.42,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

53,13:00-13:15,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,45.881688,122.281677,26.175140,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,32.685967,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,13.412990,0.42,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

54,13:15-13:30,0.000000,1.039333,13.943965,0.000000,1.238086,0.000000,0.000000,16.603563,57.737237,0.000000,40.736119,0.000000,119.089424,0.000000,0.000000,10.205525,33.486722,31.958553,0.000000,0.000000,2.466002,0.000000,9.853951,0.000000,0.000000,116.646885,8.420983,138.106664,0.000000,45.881688,122.281677,26.175140,0.000000,0.000000,6.876744,0.000000,91.160264,34.815263,0.000000,12.668495,0.000000,0.000000,0.000000,44.040680,0.000000,0.24,1.283059,0.000000,2.11,2.93,0.000000,1.894035,1.877873,32.685967,0.84,0.000000,0.000000,4.426725,1.77,0.000000,0.000000,13.412990,0.42,2.593784,1.711897,2.675449,1.83,1.296892,1.88,3.394049,337.284338,2.30,0.000000,0.000000,9.02,0.000000,1.325166,0.18,2.283892,113.306419,7.63,1.873177,4.115478,0.82,0.000000,14.497506,1.92,1.711898,1.807575,1.57,0.801770,0.000000,0.00,0,0,0,0,0

