Block,Time,URI2,AURY_RF,CHAMERA1,CHAMERA3,ANTA_CRF,DHAULIGNGA,KOTESHWR,KOLDAM,ANTA_RF,ANTA_LF,UNCHAHAR4,AURY_GF,RAMPUR,DADRT2,ANTA_GF,DADRI_RF,PARBATI3,JHAJJAR,RIHAND3,SINGRAULI_HYDRO,CHAMERA2,DULHASTI,BSIUL,UNCHAHAR2,RAPPC,KISHANGANGA,AURY_LF,DADRI_GF,RIHAND2,TANAKPUR,DADRI_LF,NJPC,TEHRI,SALAL,RIHAND1,UNCHAHAR1,UNCHAHAR3,TANDA2,RAPPB,NAPP,URI,DADRI_CRF,SEWA2,AURY_CRF,SINGRAULI,FSTPP I & II,BRBCL,TALA,KHSTPP-I,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,92.688028,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,30.744237,77.339699,64.902822,12.057500,15.433600,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.116822,24.906937,114.784120,336.621285,0,0,0,0,0

49,12:00-12:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,30.744237,77.339699,64.902822,12.057500,14.951300,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.967599,24.906937,114.784120,336.621285,0,0,0,0,0

50,12:15-12:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,30.744237,77.339699,64.902822,12.057500,14.951300,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.967599,24.906937,114.784120,336.621285,0,0,0,0,0

51,12:30-12:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,31.359122,77.339699,64.902822,12.057500,14.951300,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.967599,24.906937,114.784120,336.621285,0,0,0,0,0

52,12:45-13:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,96.181134,11.615134,0.000000,173.591783,31.359122,77.339699,64.902822,12.057500,14.951300,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,106.572673,11.073029,14.469041,11.967599,24.906937,114.784120,336.621285,0,0,0,0,0

53,13:00-13:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,64.902822,12.057500,14.951300,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,111.438502,7.716800,14.469041,11.967599,21.847997,96.776775,336.621285,0,0,0,0,0

54,13:15-13:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,64.902822,12.057500,14.951300,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,111.438502,7.716800,14.469041,11.967599,21.847997,96.776775,336.621285,0,0,0,0,0

55,13:30-13:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,24.115000,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,12.057500,14.951300,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,122.942514,9.916667,14.469041,11.967599,27.972339,125.042834,336.621285,0,0,0,0,0

56,13:45-14:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,365.583400,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,37.054820,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.766004,23.152619,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,122.942514,12.219360,14.469041,11.967599,27.972339,125.042834,336.621285,0,0,0,0,0

57,14:00-14:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,0.000000,115.964212,125.957564,0.000000,46.782935,57.080594,6.289964,27.979091,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,14.330291,18.140075,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,122.942514,13.793780,14.469041,11.769085,31.031278,143.050180,336.621285,0,0,0,0,0

58,14:15-14:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,0.000000,144.902212,125.957564,0.000000,46.782935,57.080594,6.289964,36.485706,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,122.942514,12.219360,14.469041,8.933161,31.031278,143.050180,336.621285,0,0,0,0,0

59,14:30-14:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,367.866222,0.000000,0.000000,0.000000,173.840212,125.957564,0.000000,46.782935,57.080594,6.289964,36.485706,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,122.942514,12.219360,14.469041,9.216753,31.031278,143.050180,336.621285,0,0,0,0,0

60,14:45-15:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,433.459022,0.000000,0.000000,0.000000,220.226476,125.957564,0.000000,46.782935,57.080594,6.289964,36.485706,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,122.942514,13.793780,14.469041,9.216753,31.031278,143.050180,336.621285,0,0,0,0,0

61,15:00-15:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,481.689022,0.000000,0.000000,0.000000,220.226476,125.957564,0.000000,46.782935,57.080594,6.289964,36.485706,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,122.942514,13.793780,14.469041,9.216753,31.031278,143.050180,336.621285,0,0,0,0,0

62,15:15-15:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,505.804022,0.000000,0.000000,0.000000,220.226476,125.957564,0.000000,46.782935,57.080594,6.289964,36.485706,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,122.942514,13.793780,14.469041,9.216753,31.031278,143.050180,336.621285,0,0,0,0,0

63,15:30-15:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,529.919022,0.000000,0.000000,0.000000,220.226476,125.957564,0.000000,46.782935,57.080594,6.289964,36.062729,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,122.942514,13.793780,14.469041,8.933161,31.031278,143.050180,336.621285,0,0,0,0,0

64,15:45-16:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,529.919022,0.000000,0.000000,0.000000,220.226476,125.957564,0.000000,46.782935,57.080594,6.289964,36.485706,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,18.968570,23.422707,5.168424,0.000000,47.500450,29.817715,0.000000,0.000000,0.000000,122.942514,13.793780,14.469041,8.933161,31.031278,143.050180,336.621285,0,0,0,0,0

65,16:00-16:15,36.993112,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,525.707000,0.000000,0.000000,0.000000,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,30.692414,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,16.367815,19.471898,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,122.942514,11.491087,14.469041,9.925734,31.031278,143.050180,336.621285,0,0,0,0,0

66,16:15-16:30,36.993112,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,525.707000,0.000000,0.000000,0.000000,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,30.692414,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,31.359122,77.339699,93.620163,16.367815,19.471898,5.168424,0.000000,47.500450,45.791491,0.000000,0.000000,0.000000,122.942514,11.491087,14.469041,9.925734,31.031278,143.050180,336.621285,0,0,0,0,0

67,16:30-16:45,36.993112,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,585.772546,0.000000,0.000000,0.000000,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,30.692414,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,46.116355,77.339699,93.620163,15.811241,19.471898,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.297077,11.491087,14.469041,9.500345,31.031278,143.050180,336.621285,0,0,0,0,0

68,16:45-17:00,36.993112,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,585.772546,0.000000,0.000000,0.000000,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,30.692414,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,46.116355,77.339699,93.620163,15.811241,19.471898,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.297077,11.491087,14.469041,9.500345,31.031278,143.050180,336.621285,0,0,0,0,0

69,17:00-17:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,585.772546,0.000000,0.000000,4.120860,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,36.257578,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,46.116355,77.339699,93.620163,17.755489,22.081623,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.297077,11.491087,14.469041,8.933161,31.031278,143.050180,336.621285,0,0,0,0,0

70,17:15-17:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,585.772546,0.000000,0.000000,16.189091,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,36.257578,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,46.116355,77.339699,93.620163,17.755489,22.081623,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.297077,11.491087,14.469041,8.933161,31.031278,143.050180,336.621285,0,0,0,0,0

71,17:30-17:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,589.984568,0.000000,0.000000,17.660827,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,42.050869,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,46.116355,77.339699,93.620163,19.896708,26.032432,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,8.904801,31.031278,143.050180,336.621285,0,0,0,0,0

72,17:45-18:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,589.984568,0.000000,0.000000,19.132562,123.766476,125.957564,0.000000,46.782935,57.080594,0.000000,42.050869,65.584005,8.045392,0.000000,0.000000,119.976948,11.615134,0.000000,173.591783,46.116355,77.339699,93.620163,19.896708,26.032432,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,8.904801,31.031278,143.050180,336.621285,0,0,0,0,0

73,18:00-18:15,25.432764,0.000000,13.552013,33.598227,0.000000,41.994958,20.016063,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,589.984568,0.000000,0.000000,22.076033,151.508372,125.957564,0.000000,46.782935,57.080594,0.000000,42.687505,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,19.896708,26.032432,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,8.904801,31.031278,143.050180,336.621285,0,0,0,0,0

74,18:15-18:30,25.432764,0.000000,13.552013,33.598227,0.000000,41.994958,30.024094,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,589.984568,0.000000,0.000000,75.611886,247.968372,125.957564,0.000000,46.782935,57.080594,6.289964,42.687505,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,19.896708,26.032432,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,8.649568,31.031278,143.050180,336.621285,0,0,0,0,0

75,18:30-18:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,40.254527,9.850160,0.000000,0.000000,1.649466,0.000000,6.506724,589.984568,0.000000,0.000000,75.611886,335.554052,125.957564,0.000000,46.782935,57.080594,6.289964,42.687505,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,19.896708,26.032432,5.168424,0.000000,47.500450,31.947552,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,8.365976,31.031278,143.050180,336.621285,0,0,0,0,0

76,18:45-19:00,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,1.649466,0.000000,6.677563,660.709800,0.000000,0.000000,75.611886,388.557664,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,19.896708,26.032432,5.168424,0.000000,47.500450,31.947552,0.000000,9.177669,0.000000,117.295360,13.793780,14.469041,8.082383,31.031278,143.050180,336.621285,0,0,0,0,0

77,19:00-19:15,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,75.611886,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,7.798791,31.031278,137.107762,336.621285,0,0,0,0,0

78,19:15-19:30,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,75.611886,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,7.798791,31.031278,137.107762,336.621285,0,0,0,0,0

79,19:30-19:45,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,75.611886,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,7.940587,31.031278,137.107762,336.621285,0,0,0,0,0

80,19:45-20:00,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,8.830413,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,7.940587,31.031278,137.107762,336.621285,0,0,0,0,0

81,20:00-20:15,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,4.120860,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,7.940587,31.031278,137.107762,336.621285,0,0,0,0,0

82,20:15-20:30,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,4.120860,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,8.082383,31.031278,137.107762,336.621285,0,0,0,0,0

83,20:30-20:45,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,8.224180,31.031278,137.107762,336.621285,0,0,0,0,0

84,20:45-21:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,46.782935,57.080594,1.061060,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,31.947552,0.000000,9.177669,0.000000,117.295360,13.793780,14.469041,8.224180,31.031278,137.107762,336.621285,0,0,0,0,0

85,21:00-21:15,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,46.782935,57.080594,1.061060,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,9.177669,0.000000,117.295360,13.793780,14.469041,8.507772,31.031278,137.107762,336.621285,0,0,0,0,0

86,21:15-21:30,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,46.782935,57.080594,1.061060,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,9.177669,0.000000,117.295360,13.793780,14.469041,8.649568,31.031278,137.107762,336.621285,0,0,0,0,0

87,21:30-21:45,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,46.782935,57.080594,3.183180,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,9.177669,0.000000,117.295360,13.793780,14.469041,8.791364,31.031278,137.107762,336.621285,0,0,0,0,0

88,21:45-22:00,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,8.933161,31.031278,137.107762,336.621285,0,0,0,0,0

89,22:00-22:15,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,9.216753,31.031278,137.107762,336.621285,0,0,0,0,0

90,22:15-22:30,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,9.358549,31.031278,137.107762,336.621285,0,0,0,0,0

91,22:30-22:45,25.432764,0.000000,40.656038,33.598227,0.000000,41.994958,44.035339,9.850160,0.000000,0.000000,2.980614,0.000000,6.677563,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,48.298171,57.080594,18.965386,42.125722,65.584005,8.191672,0.000000,0.000000,119.976948,10.255917,0.000000,175.580295,63.333128,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,18.171785,0.000000,117.295360,13.793780,14.469041,9.500345,31.031278,137.107762,336.621285,0,0,0,0,0

92,22:45-23:00,25.432764,0.000000,27.104025,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,17.660827,407.485624,125.957564,0.000000,46.782935,57.080594,6.289964,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,39.401981,0.000000,9.177669,0.000000,117.295360,13.793780,14.469041,9.670501,31.031278,137.107762,336.621285,0,0,0,0,0

93,23:00-23:15,25.432764,0.000000,13.552013,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,4.120860,407.485624,125.957564,0.000000,46.782935,57.080594,6.289964,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,34.077389,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,9.755579,31.031278,137.107762,336.621285,0,0,0,0,0

94,23:15-23:30,25.432764,0.000000,13.552013,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,4.120860,407.485624,125.957564,0.000000,46.782935,57.080594,6.289964,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,34.077389,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,9.812297,31.031278,137.107762,336.621285,0,0,0,0,0

95,23:30-23:45,25.432764,0.000000,13.552013,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,4.120860,407.485624,125.957564,0.000000,46.782935,57.080594,6.289964,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,34.077389,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,9.954093,31.031278,137.107762,336.621285,0,0,0,0,0

96,23:45-24:00,25.432764,0.000000,13.552013,33.598227,0.000000,41.994958,37.808120,9.850160,0.000000,0.000000,2.980614,0.000000,6.506724,664.335403,0.000000,0.000000,4.120860,407.485624,125.957564,0.000000,46.782935,57.080594,6.289964,42.125722,65.584005,8.045392,0.000000,0.000000,119.976948,9.638090,0.000000,173.591783,62.103359,77.339699,93.620163,20.275670,26.660560,5.168424,0.000000,47.500450,34.077389,0.000000,0.000000,0.000000,117.295360,13.793780,14.469041,10.039171,31.031278,137.107762,336.621285,0,0,0,0,0

