Block,Time,NR/01072024/31072024/Chanju/TPDDL/Jul01072024,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/06022042/L_NR_2012_02,NR/01072024/31072024/APPCPL/180/F25/TGNA/3250,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01072024/04072024/1000011434-JITPL-BRPL(DISCOM),NR/01102023/15082037/GNA_NR_2012_01,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01102023/22052037/LT-59,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01072024/31072024/	NR/01072024/31072024/TataPower-DDL/PMG/MSEDCL/Banking/12112023,NR/01102023/31102037/L_NR_2019_11,L_NR_2019_19,NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2020_06,NR/01102023/31052040/LT-31,WR/01102023/16072048/L_NR_2022_08,WR/01102023/24112044/L_NR_2020_07,NR/01072024/31072024/R2,NR/01102023/06022042/L_NR_2012_07,NR/30092023/31122025/SH-07,NR/01072024/31072024/NDMC/D-55/EE(POWER)2024,WR/01102023/30052048/L_NR_2022_10,NR/01102023/14082046/L_NR_2021_16,NR/01102023/05012040/L_NR_2020_02,WR/01102023/01102023/L_NR_2022_09,WR/01102023/31032046/L_NR_2020_05,NR/22102023/11042047/L_NR_2021_17,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_36,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/08032047/L_NR_2021_14,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02122045/L_NR_2021_13,NR/01072024/31072024/IIPL/JPL(SH)-BRPL/BRPL T-249/24-25/1,SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/L_NR_2019_05,NR/01102023/13082046/L_NR_2021_12,NR/26072023/25122043/L_NR_2023_10,NR/01072024/15072024/NR/01072024/15072024/717759,NR/01102023/30042040/GNA_LT_35,NR/01072024/31072024/NDMC/D-54/EE(POWER)2024,NR/22102023/11042047/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/01102023/25072045/L_NR_2021_15,NR/30092023/26122029/SH-06,NR/01072024/31072024/IIPL/JPL(TM)-BRPL/BRPLT-169/24-25/02
58,14:15-14:30,16.380000,0.000000,110.850000,0.000000,28.250000,0.000000,53.010000,167.990000,10.390000,33,33,0.000000,10.580000,65.48468,0.000000,31.34,13.800000,29.34,31.33,0.000000,57.540000,25.940000,24.830000,59.33,0,5.930000,59.33,94,37,70.270000,14.140000,3.860000,78,158,45,0.000000,13.4,33,225,67,0.000000,13.800000,12.420000,76,0,41.5,25.940000,0.000000

59,14:30-14:45,16.380000,0.000000,110.850000,0.000000,28.250000,0.000000,53.010000,167.990000,10.390000,33,33,0.000000,10.580000,66.040544,0.000000,32,13.290000,29,32,0.000000,57.540000,25.940000,24.830000,59,0,5.930000,59,96,32,70.270000,13.620000,3.860000,76,144,45,0.000000,15,33,225,61,0.000000,13.290000,12.420000,68,0,40.5,25.940000,0.000000

60,14:45-15:00,16.380000,0.000000,110.850000,0.000000,28.250000,0.000000,53.010000,167.990000,10.390000,33,33,0.000000,10.580000,66.342856,0.000000,32.34,12.810000,28.66,32.33,0.000000,57.540000,25.940000,24.830000,59.33,0,5.930000,59.33,97,31,70.270000,13.130000,3.860000,72,137,43.33,0.000000,15.6,33,216.67,58,0.000000,12.810000,12.420000,64,0,40.5,25.940000,0.000000

61,15:00-15:15,16.840000,0.000000,108.760000,0.000000,28.760000,0.000000,53.010000,167.990000,10.390000,33,33,0.000000,10.580000,53.567736,0.000000,28.34,12.100000,29.34,28.33,0.000000,57.540000,25.940000,24.830000,63,0,6.300000,63,85,19,70.270000,12.410000,3.720000,68,84,41.67,0.000000,24.01,33,208.33,36,0.000000,12.100000,12.420000,41,0,37.5,25.940000,0.000000

62,15:15-15:30,16.840000,0.000000,110.850000,0.000000,28.760000,0.000000,53.010000,167.990000,10.390000,33,33,0.000000,10.580000,50.51536,0.000000,29.16,11.280000,30,29.17,0.000000,57.540000,25.940000,24.830000,64,0,6.300000,64,87.5,18,70.270000,11.570000,3.720000,63,77,40,0.000000,25.01,33,200,33,0.000000,11.280000,12.420000,37,0,35.5,25.940000,0.000000

63,15:30-15:45,16.840000,0.000000,110.850000,0.000000,28.760000,0.000000,53.010000,159.040000,10.390000,33,33,0.000000,10.580000,44.352096,0.000000,29.66,10.380000,30.66,29.67,0.000000,57.540000,25.940000,24.830000,67.67,0,6.300000,67.67,89,8,70.270000,10.640000,3.720000,59,32,37.5,0.000000,26.01,33,187.5,13,0.000000,10.380000,12.420000,18,0,32.5,25.940000,0.000000

64,15:45-16:00,16.840000,0.000000,110.850000,0.000000,28.760000,0.000000,53.010000,149.900000,10.390000,33,33,0.000000,10.580000,38.091312,0.000000,30.34,9.570000,31,30.33,0.000000,57.540000,25.940000,24.830000,67.67,0,6.300000,67.67,91,8,70.270000,9.810000,3.720000,55,32,36,0.000000,27.01,33,180.02,13,0.000000,9.570000,12.420000,17,0,31.5,25.940000,0.000000

65,16:00-16:15,17.210000,0.000000,110.850000,0.000000,28.760000,0.000000,53.010000,149.900000,10.390000,33,33,0.000000,10.580000,32.542424,0.000000,30.84,5.640000,31.34,30.83,0.000000,57.540000,25.940000,24.830000,67.67,0,6.770000,67.67,92.5,7,70.270000,5.790000,3.720000,48,32,25.97,0.000000,30.02,33,129.83,13,0.000000,5.640000,12.420000,15,0,27.5,25.940000,0.000000

66,16:15-16:30,17.210000,0.000000,110.850000,0.000000,28.760000,0.000000,53.010000,149.900000,10.390000,33,33,0.000000,10.580000,27.59816,0.000000,31.34,5.260000,31,31.33,0.000000,57.540000,25.940000,24.830000,67,0,6.770000,67,94,7,70.270000,5.400000,3.720000,43,32,23.35,0.000000,32.02,33,116.74,13,0.000000,5.260000,12.420000,15,0,25.5,25.940000,0.000000

67,16:30-16:45,17.210000,0.000000,110.850000,0.000000,28.760000,0.000000,53.010000,149.900000,10.390000,33,33,0.000000,10.580000,25.101648,0.000000,31.5,4.690000,30.34,31.5,0.000000,57.540000,25.940000,24.830000,70,0,6.770000,70,94.5,6,70.270000,4.800000,3.720000,37,25,20.73,0.000000,34.02,33,103.65,10,0.000000,4.690000,12.420000,12,0,23.5,25.940000,0.000000

68,16:45-17:00,17.210000,0.000000,108.760000,0.000000,28.760000,0.000000,53.010000,132.250000,10.390000,27.2,33,0.000000,10.580000,21.805472,0.000000,31.66,3.930000,30,31.67,0.000000,57.540000,25.940000,24.830000,70,0,6.770000,70,95,5,70.270000,4.020000,3.720000,31,25,18.11,0.000000,37.61,30.99,90.56,10,0.000000,3.930000,12.420000,12,0,18.5,25.940000,0.000000

69,17:00-17:15,17.760000,0.000000,156.950000,0.000000,28.760000,0.000000,53.010000,112.780000,10.390000,18.8,31.97,0.000000,10.580000,18.519048,0.000000,31.66,3.350000,30,31.67,0.000000,57.540000,25.940000,24.830000,70,0,7.410000,70,95,5,70.270000,3.440000,5.780000,17,25,16,0.000000,19.6,24.4,79.99,10,0.000000,3.350000,12.420000,10,0,11,25.940000,0.000000

70,17:15-17:30,17.760000,0.000000,171.230000,0.000000,28.760000,0.000000,53.010000,93.500000,10.390000,9.4,19.1,0.000000,10.580000,15.26188,0.000000,31.66,2.770000,30,31.67,0.000000,57.540000,25.940000,24.830000,70.67,0,7.410000,70.67,95,5,70.270000,2.840000,5.780000,13,25,13.88,0.000000,20,17.91,69.42,10,0.000000,2.770000,12.420000,10,0,8,25.940000,0.000000

71,17:30-17:45,17.760000,0.000000,171.230000,0.000000,28.250000,0.000000,53.010000,74.950000,10.390000,2.9,13.72,0.000000,10.580000,12.53132,0.000000,30.84,2.250000,30,30.83,0.000000,57.540000,25.940000,24.830000,65,0,7.410000,65,92.5,5,70.270000,2.300000,5.780000,12,21,8.33,0.000000,20.8,11.81,41.67,9,0.000000,2.250000,12.420000,10,0,7,25.940000,0.000000

72,17:45-18:00,17.760000,0.000000,171.230000,0.000000,28.250000,0.000000,53.010000,74.950000,10.390000,0,8.97,0.000000,10.580000,9.634976,0.000000,30.34,1.760000,30.34,30.33,0.000000,57.540000,25.940000,24.830000,64.67,0,7.410000,64.67,91,5,70.270000,1.800000,5.780000,10,18,7.5,0.000000,22.21,7.55,37.5,7,0.000000,1.760000,12.420000,10,0,5,25.940000,0.000000

73,18:00-18:15,18.220000,0.000000,205.840000,0.000000,26.740000,96.390000,53.010000,93.500000,10.390000,0,0,0.000000,10.580000,7.0702,0.000000,23.66,1.300000,23.34,23.67,24.100000,57.540000,25.940000,24.830000,56,0,7.880000,56,71,3,85.000000,1.330000,5.780000,7,11,7.5,72.290000,19.6,0,37.5,4,192.780000,1.300000,12.420000,7,0,3.5,25.940000,96.390000

74,18:15-18:30,18.220000,0.000000,254.040000,0.000000,26.740000,96.390000,53.010000,112.780000,10.390000,0,0,0.000000,10.580000,5.002776,0.000000,23.5,0.920000,23,23.5,24.100000,76.430000,25.940000,24.830000,55,0,7.880000,55,70.5,2,115.220000,0.940000,5.780000,5,7,6.42,72.290000,19.8,0,32.09,3,192.780000,0.920000,12.420000,3,0,3,25.940000,96.390000

75,18:30-18:45,18.220000,0.000000,261.700000,0.000000,26.740000,96.390000,81.930000,132.250000,10.390000,0,0,0.000000,10.580000,2.408744,0.000000,23,0.610000,22.66,23,24.100000,76.430000,25.940000,24.830000,54,0,7.880000,54,69,1,115.220000,0.620000,5.780000,3,4,4.8,72.290000,20,0,24,1,192.780000,0.610000,12.420000,1,0,3,25.940000,96.390000

76,18:45-19:00,18.220000,0.000000,261.700000,0.000000,26.740000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0.555864,0.000000,22,0.350000,22,22,24.100000,76.430000,25.940000,24.830000,53.33,0,7.880000,53.33,66,0,115.220000,0.360000,5.780000,1,1,3.18,72.290000,20.2,0,15.91,0,192.780000,0.350000,12.420000,0,0,3,25.940000,96.390000

77,19:00-19:15,18.680000,0.000000,261.700000,0.000000,26.740000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,21.84,0.060000,23.34,21.83,24.100000,86.940000,25.940000,24.830000,52.33,0,8.340000,52.33,65.5,0,115.220000,0.060000,13.730000,0,1,2.39,72.290000,11.41,0,11.97,0,192.780000,0.060000,12.420000,0,0,1,25.940000,96.390000

78,19:15-19:30,18.680000,0.000000,261.700000,0.000000,27.250000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,21,0.010000,22.66,21,24.100000,86.940000,25.940000,24.830000,52,0,8.340000,52,63,0,115.220000,0.010000,13.730000,0,0,1.6,72.290000,11.61,0,8.03,0,192.780000,0.010000,12.420000,0,0,0.5,25.940000,96.390000

79,19:30-19:45,18.680000,0.000000,261.700000,0.000000,27.250000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,20.66,0.000000,21.66,20.67,24.100000,86.940000,30.840000,24.830000,47,0,8.340000,47,62,0,115.220000,0.000000,13.730000,0,0,0.82,72.290000,11.81,0,4.08,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

80,19:45-20:00,18.680000,0.000000,261.700000,0.000000,27.250000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,20.34,0.000000,21,20.33,24.100000,86.940000,30.840000,24.830000,46.33,0,8.340000,46.33,61,0,115.220000,0.000000,13.730000,0,0,0.03,72.290000,12.01,0,0.14,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

81,20:00-20:15,18.680000,0.000000,261.700000,0.000000,27.250000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,19.66,0.000000,20.34,19.67,24.100000,86.940000,30.840000,24.830000,46,0,8.810000,46,59,0,115.220000,0.000000,13.730000,0,0,0.02,72.290000,7.41,0,0.08,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

82,20:15-20:30,18.680000,0.000000,261.700000,0.000000,27.750000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,19.66,0.000000,19.66,19.67,24.100000,86.940000,30.840000,24.830000,44,0,8.810000,44,59,0,115.220000,0.000000,13.730000,0,0,0.01,72.290000,7.41,0,0.03,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

83,20:30-20:45,18.680000,0.000000,261.700000,0.000000,27.750000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,19,0.000000,19,19,24.100000,86.940000,30.840000,24.830000,43.67,0,8.810000,43.67,57,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0.01,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

84,20:45-21:00,18.680000,0.000000,261.700000,0.000000,27.750000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,18.34,0.000000,18.34,18.33,24.100000,86.940000,30.840000,24.830000,42.67,0,8.810000,42.67,55,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

85,21:00-21:15,18.960000,0.000000,261.700000,0.000000,27.750000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,18,0.000000,17.34,18,24.100000,86.940000,30.840000,24.830000,41.33,0,9.270000,41.33,54,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

86,21:15-21:30,18.960000,0.000000,261.700000,0.000000,27.750000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,18,0.000000,16.66,18,24.100000,86.940000,30.840000,24.830000,40.67,0,9.270000,40.67,54,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

87,21:30-21:45,18.960000,0.000000,261.700000,0.000000,27.250000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,18.34,0.000000,17,18.33,24.100000,86.940000,30.840000,24.830000,40.67,0,9.270000,40.67,55,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

88,21:45-22:00,18.960000,0.000000,261.700000,0.000000,27.250000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,18.66,0.000000,17.66,18.67,24.100000,86.940000,30.840000,24.830000,40.67,0,9.270000,40.67,56,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

89,22:00-22:15,18.960000,0.000000,261.700000,0.000000,28.760000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,19.16,0.000000,16.66,19.17,24.100000,86.940000,30.840000,24.830000,46.33,0,9.270000,46.33,57.5,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

90,22:15-22:30,18.960000,0.000000,261.700000,0.000000,28.760000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,19.66,0.000000,16.66,19.67,24.100000,86.940000,30.840000,24.830000,47.33,0,9.270000,47.33,59,0,115.220000,0.000000,13.730000,0,0,0,72.290000,7.41,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

91,22:30-22:45,18.960000,0.000000,261.700000,0.000000,28.760000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,20,0.000000,17.66,20,24.100000,86.940000,30.840000,24.830000,40,0,9.270000,40,60,0,115.220000,0.000000,13.730000,0,0,0,72.290000,14,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

92,22:45-23:00,18.960000,0.000000,261.700000,0.000000,28.260000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,20.34,0.000000,18,20.33,24.100000,86.940000,30.840000,23.630000,40.33,0,9.270000,40.33,61,0,115.220000,0.000000,13.730000,0,0,0,72.290000,13.8,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

93,23:00-23:15,18.680000,0.000000,261.700000,0.000000,28.770000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,20.84,0.000000,18,20.83,24.100000,86.940000,30.840000,22.450000,40.67,0,9.080000,40.67,62.5,0,115.220000,0.000000,13.730000,0,0,0,72.290000,12.8,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

94,23:15-23:30,18.680000,0.000000,261.700000,0.000000,28.770000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,21.34,0.000000,18,21.33,24.100000,86.940000,30.840000,21.260000,40.67,0,9.080000,40.67,64,0,115.220000,0.000000,13.730000,0,0,0,72.290000,12.6,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

95,23:30-23:45,18.680000,0.000000,261.700000,0.000000,28.770000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,22,0.000000,17.66,22,24.100000,86.940000,30.840000,20.080000,41.67,0,9.080000,41.67,66,0,115.220000,0.000000,13.730000,0,0,0,72.290000,11.61,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

96,23:45-24:00,18.680000,0.000000,261.700000,0.000000,28.770000,96.390000,100.420000,132.250000,10.390000,0,0,0.000000,10.580000,0,0.000000,22.66,0.000000,17.66,22.67,24.100000,86.940000,30.840000,18.540000,42.33,0,9.080000,42.33,68,0,115.220000,0.000000,13.730000,0,0,0,72.290000,10.01,0,0,0,192.780000,0.000000,12.420000,0,0,0,30.840000,96.390000

