Block,Time,KISHANGANGA,RIHAND1,NJPC,KOTESHWR,KOLDAM,URI,DADRT2,ANTA_LF,URI2,RAPPB,ANTA_GF,UNCHAHAR3,DADRI_LF,TEHRI,SALAL,TANDA2,DADRI_CRF,RIHAND3,AURY_CRF,UNCHAHAR1,ANTA_RF,BSIUL,NAPP,AURY_RF,AURY_LF,CHAMERA2,PARBATI3,SINGRAULI,RIHAND2,TANAKPUR,DULHASTI,ANTA_CRF,DADRI_RF,RAPPC,AURY_GF,DADRI_GF,JHAJJAR,UNCHAHAR4,SEWA2,SINGRAULI_HYDRO,DHAULIGNGA,UNCHAHAR2,RAMPUR,CHAMERA3,CHAMERA1,KHSTPP-II,TALA,SASAN,KHSTPP-I,KUDGI,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,364.011374,0.000000,30.553191,0.000000,0.000000,13.294506,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.428688,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,12.564500,0.000000,28.089204,41.230890,70.042352,24.152835,403.392938,14.342087,104.38,14.497500,6.397747,0,0,0,0,0

48,11:45-12:00,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,363.999971,0.000000,30.553191,0.000000,0.000000,13.294506,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.428688,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.906500,0.000000,15.274612,0.832012,35.365878,19.147658,0.000000,28.089204,41.230890,70.042352,24.152835,403.392938,14.342087,108.25,14.497500,6.397747,0,0,0,0,0

49,12:00-12:15,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,363.726799,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.713200,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,107.28,14.497500,6.301097,0,0,0,0,0

50,12:15-12:30,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,363.712350,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,348.713200,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,110.18,14.497500,6.301097,0,0,0,0,0

51,12:30-12:45,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,364.011374,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,19.002743,37.159992,0.000000,0.000000,25.457687,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,110.18,14.497500,6.301097,0,0,0,0,0

52,12:45-13:00,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,363.999971,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,19.002743,37.159992,0.000000,0.000000,25.457687,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,112.11,14.497500,6.301097,0,0,0,0,0

53,13:00-13:15,0.000000,43.492500,148.457686,34.306884,0.000000,50.149752,364.011374,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,19.002743,37.159992,0.000000,0.000000,25.457687,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,113.08,14.497500,6.301097,0,0,0,0,0

54,13:15-13:30,0.000000,43.492500,148.457686,34.306884,0.000000,50.149752,363.999971,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,19.002743,37.159992,0.000000,0.000000,25.457687,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,112.11,14.497500,6.301097,0,0,0,0,0

55,13:30-13:45,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,364.011374,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,109.21,14.497500,6.301097,0,0,0,0,0

56,13:45-14:00,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,363.999971,0.000000,30.553191,0.000000,0.000000,13.276838,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.425076,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,16.806772,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,107.28,14.497500,6.301097,0,0,0,0,0

57,14:00-14:15,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,364.011374,0.000000,30.553191,0.000000,0.000000,12.771656,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,10.796572,0.000000,28.089204,41.230890,69.559102,24.152835,403.392938,13.926492,109.21,14.497500,6.301097,0,0,0,0,0

58,14:15-14:30,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,363.999971,0.000000,30.553191,0.000000,0.000000,12.771656,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,10.796572,0.000000,28.089204,41.230890,96.137852,24.152835,403.392938,13.926492,113.08,14.497500,6.301097,0,0,0,0,0

59,14:30-14:45,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,364.011374,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,22.826507,0.000000,28.089204,41.230890,118.165160,24.152835,403.392938,23.315266,113.08,14.497500,9.547184,0,0,0,0,0

60,14:45-15:00,0.000000,43.492500,148.457686,34.306884,0.000000,44.814672,364.011374,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,22.826507,0.000000,28.089204,41.230890,118.165160,24.152835,403.392938,23.315266,115.98,14.497500,9.547184,0,0,0,0,0

61,15:00-15:15,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,374.035500,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,22.826507,0.000000,28.089204,41.230890,118.165160,26.426043,403.392938,23.315266,115.98,14.497500,9.547184,0,0,0,0,0

62,15:15-15:30,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,398.198000,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,22.826507,0.000000,28.089204,41.230890,118.165160,26.426043,403.392938,23.315266,114.05,14.497500,9.547184,0,0,0,0,0

63,15:30-15:45,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,421.394000,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,22.826507,0.000000,28.089204,41.230890,118.165160,26.426043,403.392938,23.315266,113.08,14.497500,9.547184,0,0,0,0,0

64,15:45-16:00,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,421.394000,0.000000,30.553191,0.000000,0.000000,14.101718,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.297530,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,22.826507,0.000000,28.089204,41.230890,118.165160,26.426043,403.392938,23.315266,108.25,14.497500,9.547184,0,0,0,0,0

65,16:00-16:15,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,444.676985,0.000000,31.333273,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.567682,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,34.985077,0.000000,28.089204,41.230890,133.831233,26.426043,403.392938,27.197330,107.28,14.497500,11.834813,0,0,0,0,0

66,16:15-16:30,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,439.844485,0.000000,31.333273,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.567682,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,34.985077,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.070221,105.35,14.497500,13.287539,0,0,0,0,0

67,16:30-16:45,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,430.179485,0.000000,31.333273,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.567682,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,34.985077,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,103.42,14.497500,13.287539,0,0,0,0,0

68,16:45-17:00,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,421.480985,0.000000,31.333273,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.567682,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,0.000000,132.920329,114.167812,11.390396,31.744499,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,34.985077,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,98.58,14.497500,13.287539,0,0,0,0,0

69,17:00-17:15,0.000000,43.492500,148.457686,35.259853,0.000000,50.149752,471.738985,0.000000,30.553191,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.569020,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,346.007000,0.000000,8.374239,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,127.58,14.497500,13.287539,0,0,0,0,0

70,17:15-17:30,0.000000,43.492500,148.457686,35.259853,0.000000,50.149752,488.169485,0.000000,30.553191,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.569020,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,413.662000,0.000000,8.374239,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,120.81,14.497500,13.287539,0,0,0,0,0

71,17:30-17:45,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,487.202985,0.000000,30.553191,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.569020,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,481.317000,0.000000,8.374239,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,112.11,14.497500,13.287539,0,0,0,0,0

72,17:45-18:00,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,495.933573,0.000000,30.553191,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.569020,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,548.972000,0.000000,8.374239,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,103.42,14.497500,13.287539,0,0,0,0,0

73,18:00-18:15,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,486.236485,0.000000,30.553191,0.000000,0.000000,21.669413,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,11.569020,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,597.775418,0.000000,8.374239,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,93.75,14.497500,13.287539,0,0,0,0,0

74,18:15-18:30,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,479.470985,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,597.775418,0.000000,8.374239,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,84.09,14.497500,13.287539,0,0,0,0,0

75,18:30-18:45,0.000000,43.492500,148.457686,35.259853,0.000000,44.814672,472.705485,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,6.151772,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,597.775418,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,76.35,14.497500,13.287539,0,0,0,0,0

76,18:45-19:00,0.000000,43.492500,148.457686,35.259853,0.000000,50.149752,492.067573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,12.668495,37.159992,0.000000,0.000000,38.186531,9.842836,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,69.59,14.497500,13.287539,0,0,0,0,0

77,19:00-19:15,0.000000,43.492500,149.510253,38.881135,0.000000,50.149752,497.866573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,31.605346,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,63.79,14.497500,13.287539,0,0,0,0,0

78,19:15-19:30,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,497.866573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,31.605346,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,58.96,14.497500,13.287539,0,0,0,0,0

79,19:30-19:45,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,496.900073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,31.605346,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,54.12,14.497500,13.287539,0,0,0,0,0

80,19:45-20:00,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,499.799573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,31.605346,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,49.29,14.497500,13.287539,0,0,0,0,0

81,20:00-20:15,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,494.000573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,31.605346,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,45.43,14.497500,13.287539,0,0,0,0,0

82,20:15-20:30,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,495.933573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,31.605346,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,40.59,14.497500,13.287539,0,0,0,0,0

83,20:30-20:45,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,504.632073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,37.69,14.497500,13.287539,0,0,0,0,0

84,20:45-21:00,0.000000,43.492500,148.457686,36.212822,0.000000,44.814672,498.833073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,33.83,14.497500,13.287539,0,0,0,0,0

85,21:00-21:15,0.000000,43.492500,148.457686,36.212822,0.000000,44.814672,494.967073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,29.96,14.497500,13.287539,0,0,0,0,0

86,21:15-21:30,0.000000,43.492500,148.457686,36.212822,0.000000,44.814672,493.034073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,28.03,14.497500,13.287539,0,0,0,0,0

87,21:30-21:45,0.000000,43.492500,148.457686,36.212822,0.000000,44.814672,490.134573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,26.10,14.497500,13.287539,0,0,0,0,0

88,21:45-22:00,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,487.235073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,26.10,14.497500,13.287539,0,0,0,0,0

89,22:00-22:15,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,486.268573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,24.16,14.497500,13.287539,0,0,0,0,0

90,22:15-22:30,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,485.302073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,24.16,14.497500,13.287539,0,0,0,0,0

91,22:30-22:45,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,492.067573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,24.16,14.497500,13.287539,0,0,0,0,0

92,22:45-23:00,0.000000,43.492500,149.510253,38.881135,0.000000,44.814672,493.034073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.779169,3.075886,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,36.259601,40.549314,0.000000,29.537786,41.230890,141.109870,26.426043,403.392938,33.289546,21.26,14.497500,13.287539,0,0,0,0,0

93,23:00-23:15,0.000000,43.492500,148.457686,36.212822,0.000000,44.814672,487.235073,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,15.379431,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,19.33,14.497500,13.287539,0,0,0,0,0

94,23:15-23:30,0.000000,43.492500,148.457686,36.212822,0.000000,44.814672,482.402573,0.000000,30.553191,0.000000,0.000000,25.248459,0.000000,65.273544,81.422792,0.000000,0.000000,119.522827,0.000000,14.369439,0.000000,19.002743,37.159992,0.000000,0.000000,38.186531,15.379431,132.920329,114.167812,11.390396,47.780431,0.000000,0.000000,49.182189,0.000000,0.000000,625.059809,0.000000,15.274612,0.832012,35.365878,40.549314,0.000000,28.089204,41.230890,141.109870,26.426043,403.392938,33.289546,19.33,14.497500,13.287539,0,0,0,0,0

