Block,Time,KHSTPP-II,BRBCL,KUDGI,TALA,SASAN,UNCHAHAR3,KHSTPP-I,FSTPP I & II,JHAJJAR,SINGRAULI,DADRI_CRF,ANTA_CRF,RAPPC,SALAL,ANTA_GF,RAPPB,KOLDAM,PARBATI3,DADRI_RF,RIHAND2,DADRI_LF,AURY_LF,SINGRAULI_HYDRO,AURY_GF,DADRT2,DADRI_GF,ANTA_LF,KISHANGANGA,TANAKPUR,RIHAND1,DHAULIGNGA,CHAMERA1,SEWA2,KOTESHWR,ANTA_RF,URI2,URI,BSIUL,UNCHAHAR1,TEHRI,RIHAND3,CHAMERA2,NJPC,DULHASTI,UNCHAHAR2,NAPP,RAMPUR,CHAMERA3,TANDA2,UNCHAHAR4,AURY_CRF,AURY_RF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,94.571095,19.353960,131.38,0.000000,405.243729,13.984296,27.240174,12.747319,348.954905,137.413400,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,78.514243,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577602,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,0.710660,0.396022,0.000000,0.000000,0,0,0,0,0

48,11:45-12:00,109.086595,19.353960,131.38,0.000000,405.243729,14.068902,27.240174,12.747319,363.346287,137.413400,0.000000,0.000000,53.407983,77.588251,0.000000,0.000000,1.175330,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.278568,0.000000,0.000000,2.113900,5.950194,78.514243,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.577602,0.000000,121.248253,40.512341,154.849101,50.308022,23.294087,39.004764,1.697909,29.586066,0.710660,0.396022,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,128.596354,19.353960,131.38,0.000000,405.243729,14.173522,38.555919,16.933589,384.635687,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,1.175330,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.348284,0.000000,0.000000,2.113900,5.950194,81.732638,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.632915,0.000000,121.248253,40.512341,154.849101,50.308022,23.139255,39.004764,1.697909,29.586066,0.710660,0.396022,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,142.750749,19.353960,131.38,0.000000,405.243729,14.220818,44.054542,16.933589,413.666687,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,1.175330,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.348284,0.000000,0.000000,2.113900,5.950194,88.817143,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.632915,0.000000,121.248253,40.512341,154.849101,50.308022,23.139255,39.004764,1.697909,29.586066,0.710660,0.396022,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,142.750749,17.371212,131.38,0.000000,402.805125,14.220818,44.054542,16.933589,433.020687,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,1.762995,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.348284,0.000000,0.000000,2.113900,11.776425,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,11.632915,0.000000,121.248253,40.512341,154.849101,50.308022,35.923346,39.004764,1.697909,29.586066,0.691172,0.396022,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,142.750749,19.353960,131.38,0.000000,402.805125,14.220818,44.054542,16.933589,431.755225,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,1.762995,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.348284,0.000000,0.000000,2.113900,11.776425,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,37.045878,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,142.750749,19.353960,131.38,0.000000,402.805125,14.220818,44.054542,16.933589,351.455551,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,1.762995,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.348284,0.000000,0.000000,2.113900,11.776425,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,47.006995,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,37.045878,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,142.750749,19.353960,131.38,0.000000,402.805125,14.220818,44.054542,16.933589,349.572562,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.034245,0.000000,365.348284,0.000000,0.000000,2.113900,11.776425,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,47.006995,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,37.045878,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,142.750749,18.788206,131.38,0.000000,402.805125,14.220818,44.054542,16.933589,405.627325,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,365.348284,0.000000,0.000000,2.113900,5.950194,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,142.750749,16.112468,131.38,0.000000,402.805125,14.220818,44.054542,16.933589,512.074325,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,373.674355,0.000000,0.000000,2.113900,5.950194,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,142.750749,16.089334,135.48,0.000000,402.805125,14.220818,44.054542,16.933589,537.234525,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,422.059355,0.000000,0.000000,2.113900,5.950194,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,142.750749,19.353960,135.48,0.000000,402.805125,14.220818,44.054542,16.933589,607.386582,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,470.444355,0.000000,0.000000,2.113900,5.950194,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,142.750749,19.353960,135.48,0.000000,405.091994,14.220818,44.054542,16.933589,626.740582,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,518.829355,0.000000,0.000000,2.113900,8.677366,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,13.770468,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,44.054542,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,82.198567,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,523.095848,0.000000,0.000000,2.113900,8.677366,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.772164,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,44.054542,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,560.836148,0.000000,0.000000,2.113900,11.156613,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.772164,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,44.054542,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,560.836148,0.000000,0.000000,2.113900,11.156613,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.772164,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,44.054542,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,560.836148,0.000000,0.000000,2.113900,11.156613,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.772164,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,142.750749,18.781962,135.48,0.000000,405.243729,14.220818,44.054542,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,0.000000,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,560.836148,0.000000,0.000000,2.113900,11.156613,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.772164,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,142.750749,18.805301,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,580.190148,0.000000,0.000000,2.113900,11.156613,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.363567,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,580.190148,0.000000,0.000000,2.113900,11.156613,90.274411,27.787458,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.363567,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,580.190148,0.000000,0.000000,2.113900,11.156613,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.363567,0.000000,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,142.750749,15.154054,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,580.190148,0.000000,0.000000,2.113900,9.916990,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,20.363567,0.000000,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,142.750749,18.678690,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,651.562790,0.000000,0.000000,2.113900,9.916990,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,47.006995,6.386820,20.363567,8.344690,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,666.018571,0.000000,0.000000,2.113900,9.916990,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,47.006995,6.386820,20.363567,8.344690,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,133.902534,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,661.753032,0.000000,0.000000,2.113900,11.156613,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,17.196803,8.344690,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,142.750749,19.353960,135.48,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,133.902534,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,15.551277,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,661.753032,0.000000,0.000000,2.113900,11.156613,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,17.196803,8.344690,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,142.750749,19.353960,126.98,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,132.422948,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.154771,3.239850,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,604.966268,0.000000,0.000000,2.113900,8.677366,90.274411,37.135857,36.695184,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,16.955846,25.034071,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,142.750749,18.022745,109.09,0.000000,405.243729,14.220818,40.530179,16.933589,599.389800,132.422948,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.154771,3.239850,0.000000,115.727243,0.000000,0.000000,1.072549,0.000000,551.763573,0.000000,0.000000,2.113900,8.677366,90.274411,37.135857,36.695184,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,16.955846,25.034071,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,142.750749,19.353960,79.82,0.000000,405.243729,14.220818,40.530179,16.933589,589.712800,132.422948,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,503.378573,0.000000,0.000000,2.113900,8.677366,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,16.955846,25.034071,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,142.750749,19.353960,70.53,0.000000,405.243729,14.220818,40.530179,16.933589,605.487641,132.422948,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,10.367517,0.000000,115.727243,0.000000,0.000000,1.053398,0.000000,459.260066,0.000000,0.000000,2.113900,8.677366,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,6.386820,16.955846,25.034071,121.248253,40.512341,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,142.750749,19.353960,65.24,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,66.580197,23.435372,115.727243,0.000000,0.000000,1.053398,0.000000,507.645066,0.000000,0.000000,2.165146,11.156613,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,47.006995,19.026337,19.959937,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,142.750749,19.353960,77.92,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,66.580197,23.435372,115.727243,0.000000,0.000000,1.053398,0.000000,507.645066,0.000000,0.000000,2.165146,11.156613,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,47.006995,19.026337,20.240026,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,142.750749,19.353960,77.02,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,66.580197,23.435372,115.727243,0.000000,0.000000,1.053398,0.000000,556.030066,0.000000,0.000000,2.165146,11.776425,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,142.750749,19.353960,75.22,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,66.580197,23.435372,115.727243,0.000000,0.000000,1.053398,0.000000,604.415066,0.000000,0.000000,2.165146,11.776425,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,142.750749,19.353960,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,66.580197,23.435372,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,11.776425,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,142.750749,19.353960,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.640056,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,66.580197,23.435372,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,8.677366,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,40.512341,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,142.750749,19.353960,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,6.479698,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,11.776425,90.274411,37.135857,40.786697,16.053045,8.668942,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,42.371208,154.849101,50.308022,41.659485,39.004764,1.697909,31.111842,1.347745,0.783837,0.000000,5.022363,0,0,0,0,0

84,20:45-21:00,142.750749,19.353960,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.113900,11.776425,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,20.240026,25.034071,121.248253,41.004395,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.444308,0,0,0,0,0

85,21:00-21:15,142.750749,18.167382,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.113900,11.776425,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,20.240026,25.034071,121.248253,41.004395,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,142.750749,19.065402,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.113900,11.776425,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,20.240026,25.034071,121.248253,41.004395,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,142.750749,16.560608,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.113900,7.437742,90.274411,37.135857,40.786697,16.053045,8.170728,0.000000,32.779383,44.870314,12.684225,20.240026,25.034071,121.248253,41.004395,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,142.750749,17.092173,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,7.437742,90.274411,37.135857,40.786697,16.053045,16.341455,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,42.371208,142.096822,50.308022,41.659485,39.004764,1.592521,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,142.750749,17.623943,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,7.437742,90.274411,37.135857,40.786697,16.053045,16.341455,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,42.371208,142.096822,50.308022,41.659485,39.004764,1.592521,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,142.750749,19.180866,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,7.437742,90.274411,37.135857,40.786697,16.053045,16.341455,0.000000,32.779383,44.870314,19.026337,20.240026,25.034071,121.248253,42.371208,142.096822,50.308022,41.659485,39.004764,1.592521,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,142.750749,15.171149,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,10.536801,90.274411,37.135857,40.786697,16.053045,16.341455,0.000000,32.779383,44.870314,19.026337,20.084614,25.034071,121.248253,42.371208,142.096822,50.308022,41.659485,39.004764,1.592521,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,142.750749,16.683647,125.80,0.000000,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,80.399419,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.165146,10.536801,90.274411,37.135857,40.786697,16.053045,16.341455,0.000000,32.779383,44.870314,19.026337,20.084614,25.034071,121.248253,42.371208,142.096822,50.308022,41.659485,39.004764,1.592521,31.111842,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,142.750749,19.020261,125.80,1.707023,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.113900,10.536801,90.274411,37.135857,40.786697,16.053045,16.142168,0.000000,32.779383,44.870314,6.337854,20.084614,25.034071,121.248253,41.004395,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,142.750749,16.060776,125.80,1.707023,405.243729,14.220818,40.530179,16.933589,636.644111,137.413400,0.000000,0.000000,53.407983,78.712718,0.000000,0.000000,2.350658,3.239850,52.463694,115.727243,0.000000,0.000000,1.053398,0.000000,666.018571,0.000000,0.000000,2.113900,10.536801,90.274411,37.135857,40.786697,16.053045,16.142168,0.000000,32.779383,44.870314,6.337854,20.084614,25.034071,121.248253,41.004395,142.096822,50.308022,41.659485,39.004764,1.592521,29.586066,1.347745,0.783837,0.000000,0.000000,0,0,0,0,0

