Block,Time,DHAULIGNGA,ANTA_GF,PARBATI3,SINGRAULI,CHAMERA3,UNCHAHAR3,TANAKPUR,ANTA_CRF,TANDA2,RIHAND2,DADRI_RF,UNCHAHAR4,DADRI_GF,ANTA_LF,CHAMERA1,RIHAND3,RAPPC,DADRT2,RAMPUR,KOTESHWR,UNCHAHAR2,AURY_LF,AURY_GF,URI,RIHAND1,KOLDAM,KISHANGANGA,DADRI_CRF,RAPPB,TEHRI,SINGRAULI_HYDRO,ANTA_RF,DADRI_LF,URI2,UNCHAHAR1,BSIUL,AURY_RF,AURY_CRF,SALAL,JHAJJAR,CHAMERA2,SEWA2,NAPP,NJPC,DULHASTI,TALA,SASAN,KHSTPP-I,KHSTPP-II,KUDGI,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,35.325627,0.000000,14.747450,132.501150,28.397762,13.319082,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,5.711306,16.941087,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.482790,12.654077,0.000000,0.000000,51.602561,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,77.145983,90.51,11.140233,7.691438,0,0,0,0,0

48,11:45-12:00,35.325627,0.000000,14.747450,132.501150,28.397762,13.319082,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,5.711306,16.941087,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.482790,12.654077,0.000000,0.000000,64.503201,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,77.145983,90.51,11.140233,7.691438,0,0,0,0,0

49,12:00-12:15,35.325627,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,76.618585,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

50,12:15-12:30,35.325627,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,82.003200,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

51,12:30-12:45,35.325627,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,82.003200,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,82.003200,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,82.003200,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.484768,12.654077,0.000000,0.000000,82.003200,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,404.280558,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.684245,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.465517,12.654077,0.000000,0.000000,82.003200,344.185316,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,11.710302,49.930488,90.51,11.140233,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.172729,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.837856,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.465517,12.654077,0.000000,0.000000,82.003200,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,11.777880,61.680082,90.51,11.140233,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.574990,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.465517,12.654077,0.000000,0.000000,82.003200,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,11.777880,61.680082,90.51,11.140233,3.216972,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,17.574990,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.465517,12.654077,0.000000,0.000000,82.003200,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,11.777880,61.680082,90.51,11.140233,5.372837,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,18.822378,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.465517,12.654077,0.000000,0.000000,82.003200,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,11.777880,88.895577,90.51,11.140233,13.064276,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,14.747450,132.501150,28.397762,13.581902,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,18.822378,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.465517,12.654077,0.000000,0.000000,82.003200,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,20.332482,88.895577,90.51,11.140233,13.064276,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,3.072386,132.501150,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,19.968059,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.463426,6.327039,0.000000,0.000000,82.003200,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,27.749265,88.895577,90.51,11.140233,13.064276,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,3.072386,132.501150,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,300.017358,0.000000,7.615075,19.968059,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.463426,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,27.749265,88.895577,90.51,11.140233,13.064276,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,3.072386,134.492288,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,19.968059,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.894441,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,27.749265,88.895577,90.51,11.140233,13.064276,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,3.072386,134.492288,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,19.968059,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.894441,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,0.000000,37.530118,147.648759,47.726051,25.544484,401.847750,27.749265,88.895577,90.51,11.140233,13.064276,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,3.072386,134.489874,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,21.859708,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.894441,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,5.096038,37.530118,147.648759,47.726051,25.544484,401.847750,20.351790,63.398687,90.51,11.140233,9.622238,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,3.072386,134.489874,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,21.859708,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.894441,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,5.096038,37.530118,147.648759,47.726051,25.544484,401.847750,20.351790,63.398687,90.51,11.140233,9.622238,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,3.072386,134.489874,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,21.859708,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.894441,6.327039,0.000000,0.000000,78.525636,340.597208,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,401.847750,20.351790,63.398687,90.51,11.140233,9.622238,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,3.072386,134.489874,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,21.859708,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,10.894441,6.327039,0.000000,0.000000,78.525636,340.597208,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,401.847750,20.351790,63.398687,90.51,11.140233,9.622238,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,3.072386,134.489874,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,21.852174,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.443298,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,20.332482,63.398687,90.51,11.140233,9.622238,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,3.072386,134.489874,28.397762,13.683834,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,7.615075,21.852174,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,11.443298,6.327039,0.000000,0.000000,78.525636,344.223849,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,20.332482,63.398687,90.51,11.140233,9.622238,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,3.072386,134.489874,28.397762,15.929583,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,5.711306,24.924408,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,12.511584,6.327039,0.000000,0.000000,79.647431,344.960480,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,20.332482,63.398687,87.85,11.140233,9.622238,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,3.072386,134.489874,28.397762,15.929583,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,299.737392,0.000000,5.711306,24.924408,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,0.000000,0.960341,0.000000,0.000000,30.793733,12.511584,6.327039,0.000000,0.000000,79.647431,344.960480,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,20.332482,63.398687,87.85,11.140233,9.622238,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,29.494901,134.489874,28.397762,15.929583,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,352.834392,0.000000,5.711306,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,9.731232,0.960341,0.000000,0.000000,30.793733,12.511584,12.654077,0.000000,0.000000,79.647431,356.411199,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,30.468024,94.937436,87.85,11.140233,14.123934,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,29.494901,134.489874,28.397762,15.929583,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,401.104392,0.000000,5.711306,40.923403,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,19.462464,0.960341,0.000000,0.000000,30.793733,12.511584,12.654077,0.000000,0.000000,79.647431,462.605199,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,30.468024,94.937436,87.85,11.140233,17.512453,0,0,0,0,0

75,18:30-18:45,35.325627,0.000000,29.494901,134.489874,28.397762,16.016469,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,402.571800,0.000000,5.711306,35.355844,0.000000,0.000000,50.092675,88.816800,0.000000,0.000000,0.000000,0.000000,29.193696,0.960341,0.000000,0.000000,30.793733,12.579162,12.654077,0.000000,0.000000,79.647431,559.376895,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,26.590785,82.408089,87.85,11.140233,13.064276,0,0,0,0,0

76,18:45-19:00,35.325627,0.000000,34.410718,134.489874,28.397762,16.016469,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,402.571800,0.000000,5.711306,35.355844,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,12.654077,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,26.590785,82.408089,77.23,11.140233,13.064276,0,0,0,0,0

77,19:00-19:15,36.218333,0.000000,63.138751,134.489874,29.504169,16.016469,7.049061,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,461.515823,0.000000,8.091017,35.355844,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,26.590785,82.408089,77.23,11.140233,13.064276,0,0,0,0,0

78,19:15-19:30,36.218333,0.000000,63.138751,134.489874,29.504169,16.016469,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,569.586000,0.000000,8.091017,35.355844,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,26.590785,82.408089,77.23,11.140233,13.064276,0,0,0,0,0

79,19:30-19:45,36.218333,0.000000,63.138751,134.489874,29.504169,16.016469,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,600.805009,0.000000,8.091017,35.355844,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,26.849415,82.408089,72.40,11.140233,13.064276,0,0,0,0,0

80,19:45-20:00,36.218333,0.000000,63.138751,134.489874,29.504169,16.016469,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,600.805009,0.000000,8.091017,35.355844,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,26.849415,82.408089,67.58,11.140233,13.064276,0,0,0,0,0

81,20:00-20:15,36.218333,0.000000,63.138751,134.489874,29.504169,19.591441,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,653.173668,0.000000,8.091017,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,18.981116,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.678166,94.937436,62.75,11.670721,17.512453,0,0,0,0,0

82,20:15-20:30,36.218333,0.000000,63.138751,134.489874,29.504169,19.591441,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,8.091017,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,18.981116,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,61.79,11.670721,17.512453,0,0,0,0,0

83,20:30-20:45,36.218333,0.000000,44.242351,134.489874,29.504169,19.591441,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,8.091017,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,18.981116,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,57.92,11.670721,17.512453,0,0,0,0,0

84,20:45-21:00,35.325627,0.000000,40.555489,134.489874,28.397762,19.591441,6.678058,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,7.615075,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,12.654077,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,30.726655,94.937436,57.92,11.670721,17.512453,0,0,0,0,0

85,21:00-21:15,35.325627,0.000000,40.555489,134.489874,28.397762,19.591441,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,7.615075,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,12.654077,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,30.726655,94.937436,53.10,11.140233,17.512453,0,0,0,0,0

86,21:15-21:30,35.325627,0.000000,40.555489,134.489874,28.397762,19.591441,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,7.615075,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,12.654077,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,30.726655,94.937436,53.10,11.140233,17.512453,0,0,0,0,0

87,21:30-21:45,35.325627,0.000000,40.555489,134.489874,28.397762,19.591441,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,7.615075,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,12.654077,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,147.648759,47.726051,25.544484,401.847750,30.726655,94.937436,53.10,11.140233,17.512453,0,0,0,0,0

88,21:45-22:00,36.218333,0.000000,40.555489,134.489874,29.504169,19.591441,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,655.864860,0.000000,15.610904,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,15.689874,18.981116,0.000000,0.000000,79.647431,630.551107,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,53.10,11.140233,17.512453,0,0,0,0,0

89,22:00-22:15,36.218333,0.000000,40.555489,134.489874,29.504169,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,581.335980,0.000000,15.610904,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,48.27,11.140233,17.512453,0,0,0,0,0

90,22:15-22:30,36.218333,0.000000,40.555489,134.489874,29.504169,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,432.278220,0.000000,15.610904,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,48.27,11.140233,17.512453,0,0,0,0,0

91,22:30-22:45,36.218333,0.000000,40.555489,134.489874,29.504169,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,410.883894,0.000000,15.610904,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,48.27,11.140233,17.512453,0,0,0,0,0

92,22:45-23:00,36.218333,0.000000,40.555489,134.489874,29.504169,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,410.883894,0.000000,15.610904,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,18.981116,0.000000,0.000000,79.647431,586.885968,38.143070,15.257228,37.530118,149.340091,47.726051,25.544484,401.847750,30.726655,94.937436,48.27,11.140233,17.512453,0,0,0,0,0

93,23:00-23:15,35.325627,0.000000,46.700260,134.489874,28.397762,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,350.255484,0.000000,8.091017,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,12.654077,0.000000,0.000000,79.647431,586.885968,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,401.847750,30.726655,94.937436,38.62,11.140233,17.512453,0,0,0,0,0

94,23:15-23:30,35.325627,0.000000,46.700260,134.489874,28.397762,16.016469,6.430722,0.000000,0.000000,114.037875,0.000000,0.000000,0.000000,0.000000,41.183964,119.386794,49.003704,351.164250,0.000000,7.615075,40.923403,0.000000,0.000000,45.829469,88.816800,0.000000,0.000000,0.000000,0.000000,38.924928,0.960341,0.000000,0.000000,30.793733,12.579162,12.654077,0.000000,0.000000,79.647431,586.885968,38.143070,10.192075,37.530118,147.648759,47.726051,25.544484,401.847750,30.726655,94.937436,38.62,11.140233,17.512453,0,0,0,0,0

