Block,Time,ANTA_CRF,ANTA_LF,SALAL,RAMPUR,NJPC,UNCHAHAR4,DADRT2,TEHRI,KOTESHWR,AURY_LF,DADRI_LF,UNCHAHAR3,AURY_RF,RAPPC,CHAMERA1,ANTA_RF,UNCHAHAR1,TANDA2,UNCHAHAR2,AURY_GF,URI,RIHAND1,DADRI_RF,DADRI_GF,PARBATI3,RAPPB,KOLDAM,DHAULIGNGA,RIHAND3,TANAKPUR,DADRI_CRF,KISHANGANGA,RIHAND2,CHAMERA3,SINGRAULI_HYDRO,AURY_CRF,CHAMERA2,ANTA_GF,NAPP,SEWA2,BSIUL,SINGRAULI,URI2,DULHASTI,JHAJJAR,SASAN,KHSTPP-I,FSTPP I & II,BRBCL,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,367.190013,0.000000,0.000000,0.000000,0.000000,20.609013,0.000000,65.341319,40.706616,0.000000,16.487848,5.174842,29.677585,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,2.216781,21.023601,126.114261,3.092974,0.000000,2.685134,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,174.791836,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,413.548413,0.000000,0.000000,0.000000,0.000000,26.693728,0.000000,65.341319,40.706616,0.000000,10.928171,5.174842,31.987393,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,2.239401,21.023601,126.114261,3.092974,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,461.838413,0.000000,0.000000,0.000000,0.000000,26.693728,0.000000,65.341319,40.706616,0.000000,10.928171,5.174842,34.335372,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,2.239401,21.023601,126.114261,3.092974,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,490.812413,0.000000,0.000000,0.000000,0.000000,26.693728,0.000000,65.341319,40.706616,0.000000,10.928171,5.174842,35.423394,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,2.239401,21.023601,126.114261,3.092974,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,490.812413,0.000000,0.000000,0.000000,0.000000,26.693728,0.000000,65.341319,40.706616,0.000000,10.928171,5.174842,38.193797,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,4.478803,21.023601,126.114261,3.092974,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,490.812413,0.000000,0.000000,0.000000,0.000000,23.221985,0.000000,65.341319,40.706616,0.000000,10.928171,5.174842,34.555745,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,4.478803,21.023601,126.114261,11.134708,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,539.102413,0.000000,0.000000,0.000000,0.000000,23.221985,0.000000,65.341319,40.706616,0.000000,10.928171,5.174842,36.998156,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,4.478803,21.023601,126.114261,11.134708,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,137.664973,36.594663,57.151604,173.844000,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,589.584682,0.000000,0.000000,0.000000,0.000000,26.693728,0.000000,65.341319,27.137744,0.000000,10.928171,5.174842,43.013498,0.000000,37.318512,93.736630,0.000000,0.000000,0.000000,0.000000,4.478803,21.023601,126.114261,11.134708,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,144.763416,36.594663,57.151604,174.809800,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,589.584682,0.000000,0.000000,0.000000,0.000000,26.693728,0.000000,65.341319,27.137744,0.000000,10.928171,5.174842,43.370818,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,4.478803,21.023601,126.114261,11.134708,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,0.000000,12.595577,144.859328,36.594663,57.151604,174.809800,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,589.584682,0.000000,0.000000,0.000000,0.000000,23.221985,0.000000,65.341319,13.568872,0.000000,10.928171,5.174842,37.766740,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,6.718203,21.023601,126.114261,11.134708,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,9.189087,12.595577,144.859328,36.594663,57.151604,174.809800,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,51.623942,6.514819,173.807738,2.984322,619.398948,0.000000,0.000000,0.000000,0.000000,23.221985,0.000000,65.341319,13.568872,0.000000,10.928171,5.174842,37.766740,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,6.718203,21.023601,126.114261,3.340412,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,9.189087,12.595577,144.859328,36.594663,57.151604,174.809800,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,661.238157,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,10.932953,5.174842,43.368380,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,8.957605,21.023601,126.114261,3.340412,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,9.189087,6.297789,144.859328,36.594663,57.151604,211.318199,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,661.238157,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,10.932953,5.174842,43.368380,0.000000,31.987296,93.736630,0.000000,0.000000,0.000000,0.000000,8.957605,21.023601,126.114261,3.340412,0.000000,0.000000,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,9.189087,6.297789,144.859328,36.594663,57.151604,211.318199,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,661.238157,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,10.932953,5.174842,43.368380,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.340412,0.000000,2.685134,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,9.189087,6.297789,144.859328,36.594663,57.151604,211.318199,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,661.238157,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,10.932953,5.174842,37.286278,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.340412,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,14.396235,6.297789,144.859328,36.594663,57.151604,211.318199,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,661.238157,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,15.761083,5.174842,43.368380,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.340412,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,212.369569,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,665.161862,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,16.971424,5.174842,43.368380,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.340412,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,212.369569,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,664.859907,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,16.971424,5.174842,34.292298,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,4.948759,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,296.693567,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,72.946874,6.514819,173.807738,2.984322,664.859907,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,18.623908,5.174842,34.292298,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,11.134708,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,376.130617,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,664.859907,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,11.134708,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,450.497217,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,445.616206,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.711569,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,450.497217,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,646.325432,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,10.511800,126.114261,3.711569,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,424.496722,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,488.587894,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,13.568872,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,10.511800,126.114261,3.711569,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,424.496722,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,646.325432,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,27.137744,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,10.511800,126.114261,4.330164,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,424.496722,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,646.325432,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,27.137744,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,10.511800,126.114261,4.330164,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,424.496722,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,664.257839,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,43.368380,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,10.511800,126.114261,2.350661,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,375.976089,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,664.564566,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,2.350661,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,372.883790,399.841200,33.619498,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,664.564566,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,5.894266,0.000000,8.957605,21.023601,126.114261,4.825040,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,6.297789,144.859328,36.594663,57.151604,438.436886,399.841200,33.619498,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,664.564566,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,8.841399,0.000000,8.957605,42.047201,126.114261,4.825040,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,438.436886,399.841200,33.619498,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,609.713407,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,57.469092,0.000000,8.957605,42.047201,126.114261,9.155205,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,348.180655,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,597.365940,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,57.469092,0.000000,8.957605,42.047201,126.114261,9.155205,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,348.180655,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,590.605340,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,57.469092,0.000000,8.957605,42.047201,126.114261,9.155205,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,348.180655,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,590.605340,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,57.469092,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,348.180655,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,57.469092,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,57.469092,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,5.894266,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.587850,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,12.595577,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.587850,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,12.595577,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,4.125985,0.000000,8.957605,21.023601,126.114261,3.587850,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,12.595577,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,16.209231,0.000000,8.957605,21.023601,126.114261,3.587850,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,12.595577,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,0.000000,65.341319,40.706616,0.000000,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,0.000000,0.000000,16.209231,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,14.487000,65.341319,40.706616,11.510018,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,17.540280,0.000000,16.209231,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,14.487000,65.341319,40.706616,11.510018,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,17.540280,0.000000,16.209231,0.000000,8.957605,42.047201,126.114261,3.587850,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,80.802691,6.685870,175.798725,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,46.358400,65.341319,40.706616,30.826018,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,68.459864,0.000000,16.209231,0.000000,8.957605,42.047201,126.114261,0.494876,0.000000,5.492319,120.126204,33.640024,1.108590,0.000000,48.200223,0.000000,47.305891,18.157636,18.988980,144.859328,37.810782,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,67.235326,65.341319,40.706616,46.577228,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,68.459864,0.000000,16.209231,0.000000,8.957605,42.047201,126.114261,0.494876,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,18.893366,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,67.235326,65.341319,40.706616,46.577228,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,70.816014,0.000000,0.000000,0.000000,8.957605,21.023601,126.114261,0.494876,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,18.893366,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,67.235326,65.341319,40.706616,46.577228,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,70.816014,0.000000,0.000000,0.000000,8.957605,21.023601,126.114261,0.494876,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,18.893366,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,67.235326,65.341319,40.706616,46.577228,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,70.816014,0.000000,0.000000,0.000000,8.957605,21.023601,126.114261,0.494876,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,18.893366,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,76.661553,6.514819,173.807738,2.984322,663.983250,0.000000,0.000000,0.000000,0.000000,26.602285,67.235326,65.341319,40.706616,46.577228,18.623908,5.174842,42.887918,0.000000,31.987296,93.736630,70.816014,0.000000,0.000000,0.000000,8.957605,21.023601,126.114261,0.494876,0.000000,5.370267,120.126204,33.640024,1.108590,0.000000,46.841134,0.000000,47.305891,18.157636,18.893366,144.859328,36.594663,57.151604,374.490012,399.841200,42.794598,20.088640,19.315955,0.000000,142.746785,0,0,0,0,0

