Block,Time,ANTA_CRF,RAPPC,UNCHAHAR3,DADRT2,KISHANGANGA,CHAMERA3,TANAKPUR,UNCHAHAR2,RIHAND3,DADRI_GF,CHAMERA1,URI,AURY_GF,SINGRAULI,RIHAND2,SEWA2,DADRI_CRF,DULHASTI,TANDA2,BSIUL,RIHAND1,NJPC,CHAMERA2,AURY_RF,NAPP,PARBATI3,ANTA_GF,RAPPB,KOTESHWR,SALAL,URI2,JHAJJAR,TEHRI,RAMPUR,AURY_LF,AURY_CRF,ANTA_RF,KOLDAM,DHAULIGNGA,DADRI_RF,DADRI_LF,ANTA_LF,UNCHAHAR4,UNCHAHAR1,SINGRAULI_HYDRO,FSTPP I & II,TALA,KHSTPP-II,BRBCL,KHSTPP-I,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

48,11:45-12:00,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

49,12:00-12:15,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

50,12:15-12:30,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

51,12:30-12:45,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

52,12:45-13:00,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,40.487875,0.000000,134.448081,114.002438,0.000000,0.000000,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

53,13:00-13:15,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,46.880698,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

54,13:15-13:30,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,30.663543,119.349695,0.000000,41.171166,46.880698,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

55,13:30-13:45,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

56,13:45-14:00,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,624.154394,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

57,14:00-14:15,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

58,14:15-14:30,0.000000,49.355890,19.108594,428.931071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,24.969067,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

59,14:30-14:45,0.000000,49.355890,19.108594,506.139071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

60,14:45-15:00,0.000000,49.355890,19.108594,554.394071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

61,15:00-15:15,0.000000,49.355890,19.108594,530.266571,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

62,15:15-15:30,0.000000,49.355890,19.108594,554.394071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,46.880698,0.000000,120.878775,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

63,15:30-15:45,0.000000,49.355890,19.108594,612.300071,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,46.880698,0.000000,121.204278,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

64,15:45-16:00,0.000000,49.355890,19.108594,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,0.000000,0.000000,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,14.507866,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

65,16:00-16:15,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,0.000000,20.267100,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

66,16:15-16:30,0.000000,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,5.094454,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

67,16:30-16:45,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,5.094454,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

68,16:45-17:00,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,46.880698,0.000000,121.204496,114.002438,5.094454,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,25.692892,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,0.000000,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

69,17:00-17:15,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,46.880698,0.000000,121.204496,114.002438,5.094454,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,18.328118,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

70,17:15-17:30,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,10.188908,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,18.328118,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

71,17:30-17:45,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,10.188908,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,18.328118,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

72,17:45-18:00,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,10.188908,23.364685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,18.328118,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,19.120658,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

73,18:00-18:15,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,10.188908,52.317685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.736451,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

74,18:15-18:30,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,71.619685,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.736451,0.923118,13.752675,25.536546,142.367330,14.476493,20.503550,402.808612,90.48,0,0,0,0,0

75,18:30-18:45,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,70.654585,47.711220,0.000000,6.293224,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.736451,0.923118,13.752675,25.536546,142.367330,14.476493,21.957988,402.808612,90.48,0,0,0,0,0

76,18:45-19:00,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,61.968685,47.711220,0.000000,12.586448,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.736451,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

77,19:00-19:15,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,46.880698,0.000000,121.204496,114.002438,15.252487,61.968685,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

78,19:15-19:30,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,46.880698,0.000000,121.204496,114.002438,15.252487,61.968685,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.028235,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

79,19:30-19:45,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,41.701585,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

80,19:45-20:00,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,23.364685,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

81,20:00-20:15,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,23.364685,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

82,20:15-20:30,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,23.364685,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

83,20:30-20:45,9.948733,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,23.364685,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,23.297957,402.808612,90.48,0,0,0,0,0

84,20:45-21:00,9.948733,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,23.364685,47.711220,0.000000,3.184830,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

85,21:00-21:15,10.105659,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,43.631785,47.711220,0.000000,3.184830,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

86,21:15-21:30,24.572411,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,3.184830,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,11.896981,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

87,21:30-21:45,32.934038,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,3.184830,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,38.779648,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

88,21:45-22:00,32.934038,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,38.779648,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,23.432628,402.808612,90.48,0,0,0,0,0

89,22:00-22:15,33.440715,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,38.779648,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

90,22:15-22:30,33.440715,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,9.206475,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,38.779648,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,25.536546,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

91,22:30-22:45,33.440715,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,9.206475,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,38.779648,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,27.238982,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

92,22:45-23:00,33.440715,49.355890,25.469086,662.811337,0.000000,29.495000,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,18.879672,88.789200,149.293683,38.131217,9.206475,37.518456,0.000000,0.000000,0.000000,38.063544,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,38.779648,0.000000,0.000000,36.207078,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,27.238982,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

93,23:00-23:15,33.440715,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,2.123220,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,59.741620,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,27.238982,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

94,23:15-23:30,33.440715,49.355890,25.469086,662.811337,0.000000,28.048516,9.766715,40.910686,119.349695,0.000000,41.171166,40.487875,0.000000,121.204496,114.002438,15.252487,76.157971,47.711220,0.000000,2.123220,88.789200,147.602877,38.131217,0.000000,37.518456,0.000000,0.000000,0.000000,34.257190,81.304850,31.287886,630.357478,60.071684,0.000000,0.000000,59.741620,0.000000,0.000000,35.314650,0.000000,0.000000,0.000000,0.000000,18.732591,0.923118,13.752675,27.238982,142.367330,14.476493,22.260997,402.808612,90.48,0,0,0,0,0

