Block,Time,ANTA_CRF,SALAL,UNCHAHAR2,KOTESHWR,SINGRAULI_HYDRO,URI,UNCHAHAR3,TANDA2,BSIUL,RAPPB,RIHAND2,RAPPC,AURY_CRF,NJPC,TEHRI,SEWA2,CHAMERA1,ANTA_RF,KOLDAM,UNCHAHAR1,DULHASTI,DADRI_RF,RIHAND3,RIHAND1,CHAMERA2,JHAJJAR,ANTA_LF,UNCHAHAR4,KISHANGANGA,DHAULIGNGA,DADRI_GF,SINGRAULI,TANAKPUR,RAMPUR,DADRI_LF,ANTA_GF,AURY_LF,URI2,NAPP,DADRT2,AURY_GF,PARBATI3,AURY_RF,CHAMERA3,DADRI_CRF,SASAN,KHSTPP-I,FSTPP I & II,TALA,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,1.335277,34.864014,0.000000,0.567886,5.285952,10.208016,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.021920,15.780149,0.000000,118.422202,80.438400,0.000000,195.905808,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,545.218083,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

49,12:00-12:15,0.000000,1.335277,34.864014,0.000000,0.567886,5.814547,7.768829,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.021920,15.780149,0.000000,118.422202,80.438400,0.000000,195.905808,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,517.447683,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,15.489734,0.000000,14.364024,140.259768,0,0,0,0,0

50,12:15-12:30,0.000000,1.335277,34.864014,0.000000,0.567886,38.058854,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,15.780149,0.000000,118.422202,80.438400,0.000000,195.905808,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,478.761696,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

51,12:30-12:45,0.000000,1.335277,34.864014,0.000000,0.567886,38.058854,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,15.780149,0.000000,118.422202,80.438400,0.000000,166.028688,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,473.016096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

52,12:45-13:00,0.000000,1.335277,34.864014,0.000000,0.567886,5.814547,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,15.780149,0.000000,118.422202,80.438400,0.000000,129.343032,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,442.372896,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

53,13:00-13:15,0.000000,1.335277,24.330414,0.000000,0.567886,3.171571,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876896,0.000000,0.000000,118.422202,80.438400,0.000000,111.637008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,389.704896,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,8.586895,0.000000,14.364024,140.259768,0,0,0,0,0

54,13:15-13:30,0.000000,1.335277,24.330414,0.000000,0.567886,3.171571,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876896,0.000000,0.000000,118.422202,80.438400,0.000000,111.637008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,355.231296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,8.586895,0.000000,14.364024,140.259768,0,0,0,0,0

55,13:30-13:45,0.000000,1.335277,34.864014,0.000000,0.567886,3.171571,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,111.637008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,7.973456,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,331.291296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

56,13:45-14:00,0.000000,1.335277,34.864014,0.000000,0.567886,3.171571,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,111.637008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,7.973456,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,331.291296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

57,14:00-14:15,0.000000,1.335277,34.864014,0.000000,0.567886,4.228762,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,111.637008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,7.973456,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,331.291296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

58,14:15-14:30,0.000000,1.335277,34.864014,0.000000,0.567886,4.228762,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,111.637008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,7.973456,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,331.291296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

59,14:30-14:45,0.000000,1.335277,34.864014,0.000000,0.567886,4.228762,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,138.516840,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,331.291296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

60,14:45-15:00,0.000000,1.335277,34.864014,0.000000,0.567886,4.228762,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,147.681072,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,331.291296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

61,15:00-15:15,0.000000,5.563656,34.864014,0.000000,0.567886,3.700166,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,147.681072,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,383.959296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

62,15:15-15:30,0.000000,67.876603,34.864014,0.000000,0.567886,3.700166,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,166.028688,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,422.263296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

63,15:30-15:45,0.000000,67.876603,34.864014,0.000000,0.567886,3.700166,4.711392,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,195.905808,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,441.415296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

64,15:45-16:00,0.000000,5.563656,34.864014,0.000000,0.567886,3.700166,10.208016,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,80.438400,0.000000,195.905808,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,498.871296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

65,16:00-16:15,0.000000,1.335277,34.864014,8.497742,0.567886,3.700166,10.208016,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.021920,0.000000,0.000000,118.422202,80.438400,0.000000,197.821008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,573.195420,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

66,16:15-16:30,0.000000,1.335277,34.864014,8.497742,0.567886,3.700166,10.208016,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,14.478912,0.000000,0.000000,0.000000,0.000000,4.021920,0.000000,0.000000,118.422202,80.438400,0.000000,197.821008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,573.195420,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

67,16:30-16:45,0.000000,1.335277,34.864014,8.497742,0.567886,3.700166,6.952176,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,18.136944,29.802427,0.000000,0.000000,0.000000,0.000000,2.642976,0.000000,0.000000,118.422202,80.438400,0.000000,197.821008,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,573.195420,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

68,16:45-17:00,0.000000,1.335277,40.587684,8.497742,0.567886,3.700166,7.263875,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,44.798252,29.802427,0.000000,0.000000,0.000000,0.000000,2.886206,0.000000,0.000000,118.422202,80.438400,0.000000,209.714400,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,23.702209,0.000000,641.219685,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

69,17:00-17:15,0.000000,12.240043,40.594767,8.497742,0.567886,3.700166,7.608611,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,67.197378,29.802427,0.000000,0.000000,0.000000,0.000000,3.144758,15.780149,0.000000,118.422202,80.438400,0.000000,209.714400,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

70,17:15-17:30,0.000000,12.240043,40.594767,16.995485,0.567886,3.700166,7.608611,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,89.596503,44.703641,4.340035,0.000000,0.000000,0.000000,3.144758,15.780149,0.000000,118.422202,80.438400,0.000000,209.714400,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,0.000000,0.000000,9.267500,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

71,17:30-17:45,0.000000,12.240043,40.594767,25.493227,0.567886,3.700166,7.608611,0.000000,2.106720,0.000000,113.116500,52.010320,0.000000,113.355900,44.703641,10.089304,6.732886,0.000000,0.000000,3.144758,15.780149,0.000000,118.422202,80.438400,12.509512,209.714400,0.000000,0.000000,0.000000,7.589938,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,3.657074,0.000000,9.267500,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

72,17:45-18:00,0.000000,12.240043,40.594767,34.935163,0.567886,3.700166,7.608611,0.000000,12.488636,0.000000,113.116500,52.010320,0.000000,113.355900,44.703641,10.089304,13.314470,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,80.438400,25.223261,209.714400,0.000000,0.000000,0.000000,17.497336,0.000000,118.143900,3.066714,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,15.657155,0.000000,19.510525,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

73,18:00-18:15,0.000000,12.240043,40.594767,34.935163,0.567886,3.700166,7.608611,0.000000,12.488636,0.000000,113.116500,52.010320,0.000000,134.394755,44.703641,10.089304,21.182112,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,80.438400,25.223261,209.714400,0.000000,0.000000,0.000000,26.246004,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,15.657155,0.000000,19.510525,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

74,18:15-18:30,0.000000,12.240043,40.594767,34.935163,0.567886,3.700166,7.608611,0.000000,12.488636,0.000000,113.116500,52.010320,0.000000,134.394755,44.703641,10.089304,24.964632,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,80.438400,25.223261,209.714400,0.000000,0.000000,0.000000,34.994672,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,15.657155,0.000000,19.510525,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

75,18:30-18:45,0.000000,12.240043,40.594767,34.935163,0.567886,3.700166,7.608611,0.000000,12.488636,0.000000,113.116500,52.010320,0.000000,134.394755,44.703641,10.089304,24.964632,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,83.713670,25.223261,209.714400,0.000000,0.000000,0.000000,34.994672,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,15.657155,0.000000,19.510525,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

76,18:45-19:00,0.000000,12.240043,40.594767,34.935163,0.567886,3.700166,7.608611,0.000000,12.488636,0.000000,113.116500,52.010320,0.000000,126.958608,44.703641,10.089304,24.964632,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,84.268800,25.223261,209.714400,0.000000,0.000000,0.000000,34.994672,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,15.657155,0.000000,19.510525,0.000000,401.014152,22.215880,17.371184,0.000000,14.364024,140.259768,0,0,0,0,0

77,19:00-19:15,0.000000,12.240043,40.587684,34.935163,0.567886,3.700166,7.608611,0.000000,12.488636,0.000000,113.116500,52.010320,0.000000,108.821664,44.703641,10.089304,24.964632,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,84.268800,25.223261,209.714400,0.000000,0.000000,0.000000,34.994672,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,15.657155,0.000000,19.510525,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

78,19:15-19:30,0.000000,12.240043,40.587684,18.883872,0.567886,3.700166,7.608611,0.000000,6.244318,0.000000,113.116500,52.010320,0.000000,89.596503,44.703641,4.467683,13.453667,0.000000,0.000000,3.144758,47.340446,0.000000,118.422202,84.268800,25.223261,209.714400,0.000000,0.000000,0.000000,26.311784,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,3.657074,0.000000,18.534999,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

79,19:30-19:45,0.000000,12.240043,40.587684,8.497742,0.567886,38.058854,7.608611,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,67.197378,44.703641,4.467683,6.052032,0.000000,0.000000,3.144758,31.560297,0.000000,118.422202,84.268800,12.611630,213.544800,0.000000,0.000000,0.000000,7.589938,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,0.000000,0.000000,18.534999,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

80,19:45-20:00,0.000000,12.240043,40.587684,8.497742,0.567886,38.058854,7.608611,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,44.798252,44.703641,0.000000,0.000000,0.000000,0.000000,3.144758,31.560297,0.000000,118.422202,84.268800,12.611630,213.544800,0.000000,0.000000,0.000000,7.589938,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,653.490372,0.000000,0.000000,0.000000,9.267500,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

81,20:00-20:15,0.000000,12.240043,40.587684,8.497742,0.567886,6.343142,6.952176,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,22.399126,44.703641,0.000000,0.000000,0.000000,0.000000,2.642976,15.780149,0.000000,118.422202,84.268800,0.000000,198.223200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,565.563348,0.000000,0.000000,0.000000,9.267500,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

82,20:15-20:30,0.000000,12.240043,40.587684,8.497742,0.567886,6.343142,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,22.399126,44.703641,0.000000,0.000000,0.000000,0.000000,2.642976,15.780149,0.000000,118.422202,84.268800,0.000000,183.658104,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,565.534620,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,17.370960,0.000000,14.364024,140.259768,0,0,0,0,0

83,20:30-20:45,0.000000,67.876603,34.672494,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,22.399126,44.703641,0.000000,0.000000,0.000000,0.000000,2.786616,15.780149,0.000000,118.422202,84.268800,0.000000,140.824656,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,565.534620,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

84,20:45-21:00,0.000000,67.876603,34.672494,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,21.764333,29.802427,0.000000,0.000000,0.000000,0.000000,2.786616,15.780149,0.000000,118.422202,84.268800,0.000000,113.954400,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,565.534620,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

85,21:00-21:15,0.000000,12.240043,34.672494,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,21.764333,29.802427,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,113.829912,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,544.836096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

86,21:15-21:30,0.000000,2.225462,34.672494,8.497742,0.567886,8.457523,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,14.901214,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,113.829912,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,544.836096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

87,21:30-21:45,0.000000,2.225462,34.672494,8.497742,0.567886,42.287616,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,544.836096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

88,21:45-22:00,0.000000,2.225462,34.672494,8.497742,0.567886,42.287616,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,544.836096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,12.958722,0.000000,14.364024,140.259768,0,0,0,0,0

89,22:00-22:15,0.000000,2.225462,30.426736,8.497742,0.567886,6.343142,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,544.836096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,8.586895,0.000000,14.364024,140.259768,0,0,0,0,0

90,22:15-22:30,0.000000,2.225462,24.138894,8.497742,0.567886,6.343142,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,544.836096,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,22.215880,8.586895,0.000000,14.364024,140.259768,0,0,0,0,0

91,22:30-22:45,0.000000,2.225462,24.138894,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,114.912000,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,550.395345,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,20.403775,8.586895,0.000000,14.364024,121.615200,0,0,0,0,0

92,22:45-23:00,0.000000,2.225462,24.138894,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,114.912000,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,565.534620,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,20.403775,8.586895,0.000000,14.364024,121.615200,0,0,0,0,0

93,23:00-23:15,0.000000,2.225462,24.138894,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,511.549730,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,20.403775,8.586895,0.000000,14.364024,121.615200,0,0,0,0,0

94,23:15-23:30,0.000000,2.225462,24.138894,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,3.680057,0.000000,0.000000,0.000000,0.000000,5.152654,0.000000,441.415296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,20.403775,8.586895,0.000000,14.364024,121.615200,0,0,0,0,0

95,23:30-23:45,0.000000,1.335277,24.138894,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,2.453371,0.000000,0.000000,0.000000,0.000000,7.084899,0.000000,403.111296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,20.403775,8.586895,0.000000,14.364024,121.615200,0,0,0,0,0

96,23:45-24:00,0.000000,1.335277,24.138894,8.497742,0.567886,5.285952,3.792096,0.000000,0.000000,0.000000,113.116500,52.010320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.786616,0.000000,0.000000,118.422202,84.268800,0.000000,112.039200,0.000000,0.000000,0.000000,0.000000,0.000000,118.143900,2.453371,0.000000,0.000000,0.000000,0.000000,10.305308,0.000000,355.231296,0.000000,0.000000,0.000000,0.000000,0.000000,401.014152,20.403775,8.586895,0.000000,14.364024,121.615200,0,0,0,0,0

