Block,Time,RAPPC,DHAULIGNGA,CHAMERA2,UNCHAHAR1,PARBATI3,JHAJJAR,UNCHAHAR4,CHAMERA1,ANTA_RF,DADRI_CRF,ANTA_LF,DADRI_RF,ANTA_GF,TANDA2,AURY_GF,NAPP,RIHAND1,SALAL,RIHAND3,CHAMERA3,KISHANGANGA,SEWA2,KHSTPP-II,SASAN,FSTPP I & II,TALA,KHSTPP-I,BRBCL,RAPPB,DADRI_LF,TEHRI,KOLDAM,DADRI_GF,AURY_RF,TANAKPUR,AURY_LF,BSIUL,UNCHAHAR3,SINGRAULI,DULHASTI,DADRT2,SINGRAULI_HYDRO,URI,RIHAND2,ANTA_CRF,KOTESHWR,UNCHAHAR2,RAMPUR,NJPC,AURY_CRF,URI2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,52.010320,0.000000,0.000000,0.000000,0.000000,294.254584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,17.370960,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,19.175461,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

49,12:00-12:15,52.010320,0.000000,0.000000,0.000000,0.000000,280.576800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,17.370960,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,541.044000,0.567886,4.228762,113.116500,0.000000,8.497742,19.175461,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

50,12:15-12:30,52.010320,0.000000,0.000000,0.000000,0.000000,251.848800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,519.019200,0.567886,4.228762,113.116500,0.000000,8.497742,19.175461,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

51,12:30-12:45,52.010320,0.000000,0.000000,0.000000,0.000000,251.848800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,495.079200,0.567886,4.228762,113.116500,0.000000,8.497742,19.175461,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

52,12:45-13:00,52.010320,0.000000,0.000000,0.000000,0.000000,251.848800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,467.308800,0.567886,4.228762,113.116500,0.000000,8.497742,19.175461,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

53,13:00-13:15,52.010320,0.000000,0.000000,0.000000,0.000000,223.044192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,9.544495,0.000000,32.961358,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,370.495440,0.567886,4.228762,113.116500,0.000000,8.497742,16.131251,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

54,13:15-13:30,52.010320,0.000000,0.000000,0.000000,0.000000,223.044192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,9.544495,0.000000,32.961358,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,1.322446,118.143900,0.000000,356.227200,0.567886,4.228762,113.116500,0.000000,8.497742,16.131251,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

55,13:30-13:45,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,9.544495,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,1.322446,118.143900,0.000000,356.227200,0.567886,4.228762,113.116500,0.000000,8.497742,19.742539,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

56,13:45-14:00,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,9.544495,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.483741,118.143900,0.000000,356.227200,0.567886,4.228762,113.116500,0.000000,8.497742,21.764141,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

57,14:00-14:15,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.595884,118.143900,0.000000,348.566400,0.567886,4.228762,113.116500,0.000000,8.497742,31.842151,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

58,14:15-14:30,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,356.227200,0.567886,4.228762,113.116500,0.000000,8.497742,32.769934,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

59,14:30-14:45,52.010320,0.000000,0.000000,0.000000,0.000000,251.772192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,383.882688,0.567886,3.171571,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

60,14:45-15:00,52.010320,0.000000,0.000000,0.000000,0.000000,246.984192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.698708,0.000000,0.000000,3.830400,118.143900,0.000000,394.895088,0.567886,3.171571,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

61,15:00-15:15,52.010320,0.000000,0.000000,0.000000,0.000000,261.348192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.680057,0.000000,0.000000,3.830400,118.143900,0.000000,421.487640,0.567886,3.171571,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

62,15:15-15:30,52.010320,0.000000,0.000000,0.000000,0.000000,290.076192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.680057,0.000000,0.000000,3.830400,118.143900,0.000000,431.571168,0.567886,3.171571,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,5.152654,0,0,0,0,0

63,15:30-15:45,52.010320,0.000000,0.000000,0.000000,0.000000,275.712192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.680057,0.000000,0.000000,3.830400,118.143900,0.000000,455.415408,0.567886,3.171571,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

64,15:45-16:00,52.010320,0.000000,0.000000,0.000000,0.000000,275.712192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,12.958722,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.680057,0.000000,0.000000,3.830400,118.143900,0.000000,509.443200,0.567886,3.171571,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

65,16:00-16:15,52.010320,0.000000,0.000000,0.000000,0.000000,279.619200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,17.370960,0.000000,33.323819,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.010759,0.000000,0.000000,11.833862,118.143900,15.780149,566.530524,0.567886,3.171571,113.116500,0.000000,8.497742,40.592760,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

66,16:15-16:30,52.010320,0.000000,0.000000,0.000000,0.000000,351.905934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,17.370960,0.000000,33.323819,14.363958,0.000000,0.000000,14.478912,0.000000,0.000000,0.000000,6.010759,0.000000,0.000000,11.960137,118.143900,15.780149,566.530524,0.567886,3.171571,113.116500,0.000000,8.497742,40.592760,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

67,16:30-16:45,52.010320,0.000000,0.000000,0.000000,0.000000,411.277134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,17.371184,0.000000,33.323819,14.363958,0.000000,0.000000,29.802427,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,14.412090,118.143900,15.780149,646.835052,0.567886,3.171571,113.116500,0.000000,8.497742,40.594767,0.000000,18.136944,0.000000,4.637389,0,0,0,0,0

68,16:45-17:00,52.010320,0.000000,0.000000,0.000000,0.000000,416.972556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,17.371184,0.000000,33.323819,14.363958,0.000000,0.000000,29.802427,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,16.543498,118.143900,15.780149,646.835052,0.567886,3.700166,113.116500,0.000000,8.497742,40.594767,0.000000,36.273888,0.000000,4.637389,0,0,0,0,0

69,17:00-17:15,52.010320,7.842936,12.611630,0.000000,0.000000,416.972556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,9.267500,0.000000,0.000000,141.260962,393.214500,17.371184,0.000000,33.323819,14.363958,0.000000,0.000000,29.802427,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,18.887391,118.143900,15.780149,653.877172,0.567886,38.058854,113.116500,0.000000,8.497742,40.594767,0.000000,54.410832,0.000000,4.637389,0,0,0,0,0

70,17:15-17:30,52.010320,15.685871,12.611630,0.000000,0.000000,416.972556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,9.267500,0.000000,4.340035,141.260962,393.214500,17.371184,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,18.891246,118.143900,15.780149,653.877172,0.567886,38.058854,113.116500,0.000000,8.497742,40.594767,0.000000,72.547776,0.000000,4.637389,0,0,0,0,0

71,17:30-17:45,52.010320,26.246004,25.223261,0.000000,3.657074,416.972556,0.000000,6.732886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,18.534999,0.000000,10.089304,141.260962,393.214500,17.371184,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,1.053360,18.891246,118.143900,31.560297,653.877172,0.567886,5.814547,113.116500,0.000000,16.995485,40.594767,0.000000,113.355900,0.000000,4.637389,0,0,0,0,0

72,17:45-18:00,52.010320,30.865746,25.223261,0.000000,15.657155,416.972556,0.000000,13.314470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,12.240043,118.422202,19.510525,0.000000,10.089304,141.260962,393.214500,17.371184,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,12.488636,18.891246,118.143900,47.340446,653.877172,0.567886,4.228762,113.116500,0.000000,25.493227,40.594767,0.000000,113.355900,0.000000,4.637389,0,0,0,0,0

73,18:00-18:15,52.010320,30.865746,25.223261,0.000000,15.657155,416.972556,0.000000,21.182112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,16.690968,118.422202,19.510525,0.000000,10.089304,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,12.488636,18.891246,118.143900,47.340446,653.877172,0.567886,4.228762,113.116500,0.000000,25.493227,40.594767,0.000000,134.394755,0.000000,4.637389,0,0,0,0,0

74,18:15-18:30,52.010320,30.865746,25.223261,0.000000,15.657155,416.972556,0.000000,24.964632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,67.876603,118.422202,19.510525,0.000000,10.089304,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,12.488636,18.891246,118.143900,47.340446,653.877172,0.567886,4.228762,113.116500,0.000000,25.493227,40.594767,0.000000,134.394755,0.000000,4.637389,0,0,0,0,0

75,18:30-18:45,52.010320,30.865746,25.223261,0.000000,15.657155,416.972556,0.000000,24.964632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,67.876603,118.422202,27.830545,0.000000,10.089304,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,12.488636,18.891246,118.143900,47.340446,653.877172,0.567886,4.228762,113.116500,0.000000,25.493227,40.594767,0.000000,134.394755,0.000000,4.637389,0,0,0,0,0

76,18:45-19:00,52.010320,30.865746,25.223261,0.000000,15.657155,416.972556,0.000000,24.964632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,67.876603,118.422202,27.830545,0.000000,10.089304,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,12.488636,18.891246,118.143900,47.340446,653.877172,0.567886,4.757357,113.116500,0.000000,25.493227,40.594767,0.000000,126.958608,0.000000,4.637389,0,0,0,0,0

77,19:00-19:15,52.010320,23.275809,25.223261,0.000000,15.657155,416.972556,0.000000,24.964632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,67.876603,118.422202,27.830545,0.000000,10.089304,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,12.488636,18.891246,118.143900,47.340446,653.877172,0.567886,38.058854,113.116500,0.000000,25.493227,40.594767,0.000000,108.821664,0.000000,5.152654,0,0,0,0,0

78,19:15-19:30,52.010320,15.685871,25.223261,0.000000,3.657074,416.972556,0.000000,13.453667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,18.534999,0.000000,4.467683,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,18.891246,118.143900,47.340446,653.877172,0.567886,38.058854,113.116500,0.000000,16.995485,40.594767,0.000000,89.596503,0.000000,23.702209,0,0,0,0,0

79,19:30-19:45,52.010320,7.842936,25.223261,0.000000,0.000000,412.798952,0.000000,6.052032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,9.267500,0.000000,4.467683,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,18.891246,118.143900,31.560297,653.877172,0.567886,5.814547,113.116500,0.000000,8.497742,40.592760,0.000000,54.410832,0.000000,23.702209,0,0,0,0,0

80,19:45-20:00,52.010320,0.000000,25.223261,0.000000,0.000000,412.798952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,16.543498,118.143900,31.560297,646.835052,0.567886,4.228762,113.116500,0.000000,8.497742,40.592760,0.000000,36.273888,0.000000,23.702209,0,0,0,0,0

81,20:00-20:15,52.010320,0.000000,25.223261,0.000000,0.000000,388.218126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,10.290916,118.143900,31.560297,605.792124,0.567886,4.228762,113.116500,0.000000,8.497742,40.592760,0.000000,18.136944,0.000000,5.152654,0,0,0,0,0

82,20:15-20:30,52.010320,0.000000,19.147212,0.000000,0.000000,336.880740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,141.260962,393.214500,16.238981,0.000000,33.323819,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,31.560297,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,40.592760,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

83,20:30-20:45,52.010320,0.000000,0.000000,0.000000,0.000000,268.049153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,16.238981,0.000000,28.690462,14.363958,0.000000,0.000000,44.703641,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,31.560297,566.530524,0.567886,4.757357,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

84,20:45-21:00,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,16.238981,0.000000,28.690462,14.363958,0.000000,0.000000,29.802427,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,38.058854,113.116500,0.000000,8.497742,35.070185,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

85,21:00-21:15,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,29.802427,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,38.058854,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

86,21:15-21:30,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,140.403165,393.214500,9.048171,0.000000,33.194977,14.363958,0.000000,0.000000,14.901214,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,5.814547,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

87,21:30-21:45,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,129.157121,393.214500,9.048171,0.000000,29.491386,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

88,21:45-22:00,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

89,22:00-22:15,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

90,22:15-22:30,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

91,22:30-22:45,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

92,22:45-23:00,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,15.780149,566.530524,0.567886,4.228762,113.116500,0.000000,8.497742,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

93,23:00-23:15,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,0.000000,496.913004,0.567886,4.228762,113.116500,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

94,23:15-23:30,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,0.000000,423.316656,0.567886,4.228762,113.116500,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

95,23:30-23:45,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,0.000000,394.895088,0.567886,6.343142,113.116500,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

96,23:45-24:00,52.010320,0.000000,0.000000,0.000000,0.000000,224.959392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.268800,2.225462,118.422202,0.000000,0.000000,0.000000,122.620584,393.214500,9.048171,0.000000,28.690462,14.363958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858680,0.000000,0.000000,8.618400,118.143900,0.000000,372.879864,0.567886,6.343142,113.116500,0.000000,0.000000,24.531510,0.000000,0.000000,0.000000,4.637389,0,0,0,0,0

