Block,Time,RIHAND1,TANDA2,RIHAND3,UNCHAHAR4,RAPPC,ANTA_GF,URI,CHAMERA3,DADRI_CRF,CHAMERA2,ANTA_RF,DULHASTI,RIHAND2,JHAJJAR,KOLDAM,KOTESHWR,RAPPB,DHAULIGNGA,URI2,CHAMERA1,BSIUL,DADRI_LF,DADRT2,SINGRAULI_HYDRO,AURY_LF,AURY_GF,PARBATI3,SALAL,SEWA2,DADRI_GF,TANAKPUR,ANTA_CRF,NAPP,AURY_RF,UNCHAHAR1,TALA,FSTPP I & II,SASAN,KUDGI,KHSTPP-I,KHSTPP-II,BRBCL,KISHANGANGA,ANTA_LF,UNCHAHAR2,NJPC,UNCHAHAR3,DADRI_RF,RAMPUR,AURY_CRF,TEHRI,SINGRAULI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,382.339153,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,346.160168,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,7.606122,0.000000,14.965964,405.243729,117.09,43.107455,141.988395,15.957389,1.409267,0.000000,21.358687,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

48,11:45-12:00,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,402.209119,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,346.160168,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,7.606122,0.000000,14.965964,405.243729,118.06,43.107455,141.988395,15.957389,1.409267,0.000000,21.358687,76.705437,14.205936,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

49,12:00-12:15,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,422.530819,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,345.007057,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,7.606122,0.000000,14.965964,405.243729,121.93,43.107455,141.988395,15.957389,1.409267,0.000000,21.641712,76.705437,12.644813,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

50,12:15-12:30,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,44.870314,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,437.046319,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,345.007057,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.099059,0.000000,39.552583,0.000000,7.606122,0.000000,14.965964,405.243729,122.90,43.107455,141.988395,15.957389,1.409267,0.000000,21.641712,76.705437,11.063009,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

51,12:30-12:45,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,409.950719,0.000000,6.177866,0.000000,18.524972,32.779383,27.139146,6.342112,0.000000,345.007057,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,11.156613,0.000000,39.552583,0.000000,7.606122,0.000000,14.965964,405.243729,121.93,43.107455,141.988395,15.957389,1.409267,0.000000,36.078178,76.705437,9.696015,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

52,12:45-13:00,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,380.106851,0.000000,6.177866,0.000000,9.262486,32.779383,27.139146,6.342112,0.000000,350.959466,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,11.156613,0.000000,39.552583,0.000000,7.702892,0.000000,14.965964,405.243729,123.87,43.107455,141.988395,15.957389,1.409267,0.000000,36.078178,76.705437,9.828706,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

53,13:00-13:15,90.274411,0.134611,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,330.088217,0.000000,6.177866,0.000000,9.262486,32.779383,24.463456,6.342112,0.000000,350.959466,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,11.156613,0.000000,39.552583,0.000000,7.702892,0.000000,14.965964,405.243729,125.80,43.107455,141.988395,15.957389,1.409267,0.000000,36.078178,76.705437,9.828706,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

54,13:15-13:30,90.274411,1.347745,121.248253,0.078384,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,330.078340,0.000000,6.177866,0.000000,9.262486,32.779383,24.463456,6.342112,0.000000,350.959466,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,3.718871,0.000000,39.552583,0.000000,7.702892,0.000000,14.965964,405.243729,124.83,43.107455,141.988395,15.957389,1.409267,0.000000,36.078178,76.705437,9.828706,0.000000,0.870421,0.000000,0.000000,116.143354,0,0,0,0,0

55,13:30-13:45,90.274411,1.347745,121.248253,0.382510,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,353.978951,0.000000,6.177866,0.000000,9.262486,32.779383,24.463456,6.342112,0.000000,364.617181,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,11.584519,0.000000,19.891557,405.243729,131.61,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,13.523790,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

56,13:45-14:00,90.274411,1.347745,121.248253,0.382510,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,418.814851,0.000000,6.177866,0.000000,9.262486,32.779383,24.692801,6.342112,0.000000,364.617181,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,11.584519,0.000000,19.891557,405.243729,125.80,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,13.523790,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

57,14:00-14:15,90.274411,1.347745,121.248253,0.390428,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,492.060499,0.587665,6.177866,0.000000,9.262486,32.779383,27.139146,6.342112,0.000000,364.028678,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,11.584519,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,13.681518,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

58,14:15-14:30,90.274411,1.347745,121.248253,0.390428,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,535.819361,1.175330,6.177866,0.000000,9.262486,32.779383,27.139146,6.342112,0.000000,382.711609,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,11.584519,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,14.187531,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

59,14:30-14:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,578.100400,1.762995,6.177866,0.000000,9.262486,32.779383,27.139146,12.684225,0.000000,411.423268,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,17.978221,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.487984,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

60,14:45-15:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,633.259300,2.350658,6.177866,0.000000,9.262486,32.779383,27.139146,12.684225,0.000000,457.485788,0.000000,0.000000,0.000000,0.000000,80.399419,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,21.008380,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.546046,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

61,15:00-15:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,36.323587,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,633.259300,2.350658,6.177866,0.000000,9.262486,32.779383,27.139146,12.684225,0.000000,570.835876,0.000000,0.000000,0.000000,0.000000,79.837185,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,20.084614,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.546046,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

62,15:15-15:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,36.323587,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,636.640056,2.350658,6.177866,0.000000,9.262486,32.779383,27.139146,12.684225,0.000000,608.769716,0.000000,0.000000,0.000000,0.000000,79.837185,0.000000,0.000000,4.958495,0.000000,39.552583,0.000000,20.084614,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.546046,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

63,15:30-15:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,602.548082,2.350658,6.177866,0.000000,18.524972,32.779383,27.139146,12.684225,0.000000,571.997116,0.000000,0.000000,0.000000,0.000000,79.837185,0.000000,0.000000,7.437742,0.000000,39.552583,0.000000,16.972200,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.439599,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

64,15:45-16:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,602.548082,2.350658,6.177866,0.000000,18.524972,32.779383,27.139146,12.684225,0.000000,543.707858,0.000000,0.000000,0.000000,0.000000,79.837185,0.000000,0.000000,7.437742,0.000000,39.552583,0.000000,16.972200,0.000000,19.891557,405.243729,133.54,43.107455,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.439599,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

65,16:00-16:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,602.548082,2.350658,6.177866,0.000000,18.524972,32.779383,27.139146,12.560746,0.000000,556.868578,0.000000,0.000000,0.000000,0.000000,79.837185,0.000000,0.000000,7.437742,0.000000,39.552583,0.000000,16.972200,0.000000,19.891557,405.243729,133.54,41.117573,141.988395,15.613556,1.409267,0.000000,41.323112,94.731215,17.439599,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

66,16:15-16:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,602.548082,2.350658,6.177866,0.000000,18.524972,32.779383,40.786697,12.684225,0.000000,555.900878,0.000000,0.000000,0.000000,0.000000,79.837185,5.280606,0.000000,7.437742,0.000000,39.552583,0.000000,16.972200,0.000000,19.891557,405.243729,133.54,41.117573,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.439599,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

67,16:30-16:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,602.548082,2.350658,6.177866,0.000000,18.524972,32.779383,40.786697,12.684225,0.000000,561.416768,0.000000,0.000000,0.000000,0.000000,79.837185,5.280606,0.000000,4.958495,0.000000,39.552583,0.000000,16.991554,0.000000,19.891557,405.243729,125.80,39.942785,141.988395,14.288585,1.409267,0.000000,41.323112,94.731215,17.381537,0.000000,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

68,16:45-17:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,602.548082,2.350658,6.177866,0.000000,18.524972,32.779383,40.786697,6.342112,0.000000,556.965348,0.000000,0.000000,0.000000,0.000000,79.837185,10.723693,0.000000,4.958495,0.000000,39.552583,0.000000,16.991554,0.000000,19.891557,405.243729,116.12,39.942785,141.988395,15.957389,1.409267,0.000000,41.323112,94.731215,17.381537,23.111192,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

69,17:00-17:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,5.651368,50.308022,115.727243,592.871082,2.350658,6.177866,0.000000,18.524972,32.779383,40.786697,6.342112,0.000000,555.417028,0.000000,0.000000,0.000000,0.000000,80.399419,10.723693,0.000000,4.958495,0.000000,39.552583,0.000000,16.991554,0.000000,14.965964,405.243729,120.96,34.984253,141.988395,15.957389,1.409267,0.000000,36.078178,94.731215,17.439599,23.111192,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

70,17:15-17:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.412550,50.308022,115.727243,592.871082,2.350658,6.177866,0.000000,18.524972,32.779383,40.786697,6.342112,0.000000,526.667725,0.000000,0.000000,0.000000,0.000000,80.399419,10.723693,0.000000,4.958495,0.000000,39.552583,0.000000,10.925333,0.000000,14.965964,405.243729,120.96,34.637467,141.988395,15.957389,1.409267,0.000000,36.078178,94.731215,13.681518,2.789492,1.077294,0.000000,0.000000,116.143354,0,0,0,0,0

71,17:30-17:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,592.871082,2.077603,6.177866,0.000000,18.524972,32.779383,40.786697,6.342112,0.000000,515.442405,0.000000,0.000000,0.000000,0.000000,80.399419,10.723693,0.000000,6.198118,0.000000,39.552583,0.000000,10.925333,0.000000,14.965964,405.243729,109.35,34.637467,141.988395,15.957389,1.409267,0.000000,36.078178,94.731215,13.681518,0.000000,1.077294,0.000000,8.344690,116.143354,0,0,0,0,0

72,17:45-18:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,592.871082,2.077603,6.177866,0.000000,18.524972,32.779383,40.786697,6.342112,0.000000,490.862825,0.000000,0.000000,0.000000,0.000000,80.399419,10.723693,0.000000,6.198118,0.000000,39.552583,0.000000,10.925333,0.000000,14.965964,405.243729,96.77,34.637467,141.988395,15.957389,1.409267,0.000000,36.078178,94.731215,13.681518,0.000000,1.077294,0.000000,8.344690,116.143354,0,0,0,0,0

73,18:00-18:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,537.234525,2.077603,6.177866,0.000000,16.108672,32.779383,36.695184,6.342112,0.000000,482.540605,0.000000,0.000000,0.000000,3.628631,80.399419,10.723693,0.000000,6.198118,0.000000,39.552583,0.000000,10.925333,0.000000,18.866005,405.243729,81.29,34.637467,141.988395,15.957389,1.409267,0.000000,41.659485,76.705437,10.782013,0.000000,0.870421,0.000000,16.689381,116.143354,0,0,0,0,0

74,18:15-18:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,496.591125,2.077603,6.177866,0.000000,16.108672,32.779383,36.695184,6.342112,0.000000,466.767095,0.000000,0.000000,0.000000,6.479698,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,10.925333,0.000000,20.060421,405.243729,74.51,34.637467,141.988395,15.957389,1.409267,0.000000,41.659485,76.705437,10.782013,0.000000,0.870421,0.000000,16.689381,116.143354,0,0,0,0,0

75,18:30-18:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,436.593725,2.077603,8.170728,0.000000,27.787458,32.779383,40.786697,6.342112,0.000000,411.414655,0.000000,0.000000,0.000000,6.479698,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,10.925333,0.000000,20.060421,405.243729,74.51,34.637467,141.988395,15.957389,1.409267,0.000000,41.659485,94.731215,10.918718,0.000000,1.077294,0.000000,25.034071,116.143354,0,0,0,0,0

76,18:45-19:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,497.142239,2.077603,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,449.170309,0.000000,0.000000,0.000000,10.367517,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,10.925333,0.000000,20.060421,405.243729,74.51,34.637467,141.988395,15.957389,1.409267,0.000000,41.659485,129.440425,9.718124,0.000000,1.471521,0.000000,25.034071,116.143354,0,0,0,0,0

77,19:00-19:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,8.102351,50.308022,115.727243,595.040048,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,556.030066,0.000000,0.000000,0.000000,50.671242,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,116.143354,0,0,0,0,0

78,19:15-19:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,9.973213,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,604.415066,0.000000,0.000000,0.000000,66.580197,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,116.143354,0,0,0,0,0

79,19:30-19:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,1.972235,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,66.580197,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,116.143354,0,0,0,0,0

80,19:45-20:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,66.580197,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,116.143354,0,0,0,0,0

81,20:00-20:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,66.580197,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,116.143354,0,0,0,0,0

82,20:15-20:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,66.580197,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,116.143354,0,0,0,0,0

83,20:30-20:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,10.367517,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,125.810912,0,0,0,0,0

84,20:45-21:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,666.018571,0.000000,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.409267,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,126.504604,0,0,0,0,0

85,21:00-21:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,666.018571,0.000000,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.409267,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,127.931158,0,0,0,0,0

86,21:15-21:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,43.801973,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,666.018571,0.000000,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,6.198118,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.409267,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,127.984190,0,0,0,0,0

87,21:30-21:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,666.018571,0.000000,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,4.338683,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.409267,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,129.410745,0,0,0,0,0

88,21:45-22:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,0.000000,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,3.239850,80.399419,16.053045,0.000000,4.338683,0.000000,39.552583,0.000000,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,23.435372,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

89,22:00-22:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,14.515500,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,4.958495,0.000000,39.552583,31.934100,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,43.757072,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

90,22:15-22:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,14.515500,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,4.958495,0.000000,39.552583,38.055577,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,81.141322,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

91,22:30-22:45,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,14.515500,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,4.958495,0.000000,39.552583,38.055577,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.116795,1.441296,0.000000,41.659485,142.096822,20.678781,81.141322,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

92,22:45-23:00,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,14.515500,50.308022,115.727243,636.644111,2.350658,8.469656,0.000000,37.135857,32.779383,40.786697,19.026337,0.000000,666.018571,0.000000,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,4.958495,0.000000,39.552583,38.055577,20.084614,0.000000,20.060421,405.243729,74.51,41.260889,141.988395,15.957389,1.441296,0.000000,41.659485,142.096822,20.678781,81.141322,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

93,23:00-23:15,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,14.825164,50.308022,115.727243,636.644111,2.279426,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,666.018571,0.000000,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,4.958495,0.000000,39.552583,38.377434,20.084614,0.000000,20.060421,405.243729,74.51,41.117573,141.988395,14.465159,1.409267,0.000000,41.659485,142.096822,20.678781,81.141322,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

94,23:15-23:30,90.274411,1.347745,121.248253,0.783837,53.141608,0.000000,47.006995,29.586066,0.000000,40.512341,14.825164,50.308022,115.727243,636.644111,2.196323,8.170728,0.000000,37.135857,32.779383,40.786697,12.684225,0.000000,666.018571,0.000000,0.000000,0.000000,15.551277,80.399419,16.053045,0.000000,4.958495,0.000000,39.552583,38.377434,20.084614,0.000000,20.060421,405.243729,74.51,41.117573,141.988395,14.273128,1.409267,0.000000,41.659485,142.096822,20.678781,81.141322,1.592521,0.000000,25.034071,129.463775,0,0,0,0,0

