Block,Time,CHAMERA1,JHAJJAR,ANTA_CRF,TEHRI,DULHASTI,KOLDAM,ANTA_GF,URI,DADRI_LF,SEWA2,DADRI_RF,BSIUL,TANAKPUR,ANTA_RF,DADRI_CRF,PARBATI3,TANDA2,AURY_LF,DADRI_GF,DHAULIGNGA,RAMPUR,CHAMERA3,RIHAND2,URI2,SINGRAULI,RAPPC,RIHAND3,SINGRAULI_HYDRO,UNCHAHAR2,KOTESHWR,UNCHAHAR1,KISHANGANGA,AURY_GF,NAPP,ANTA_LF,UNCHAHAR3,AURY_RF,NJPC,RIHAND1,SALAL,AURY_CRF,DADRT2,RAPPB,CHAMERA2,UNCHAHAR4,SASAN,KHSTPP-II,KHSTPP-I,TALA,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,275.207306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,11.220599,98.230667,34.008786,130.102821,67.398437,92.802295,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,50.585346,0.000000,368.765721,0.000000,31.279156,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

49,12:00-12:15,0.000000,294.555306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,98.230667,34.008786,144.683258,67.398437,92.802295,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,47.212990,0.000000,368.765721,0.000000,15.639578,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

50,12:15-12:30,0.000000,294.555306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,98.230667,34.008786,145.099310,67.398437,92.802295,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,47.212990,0.000000,368.765721,0.000000,15.639578,2.349331,331.939125,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

51,12:30-12:45,0.000000,294.555306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,98.230667,34.008786,145.099310,67.398437,125.589391,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,47.212990,0.000000,368.765721,0.000000,15.639578,2.349331,341.734050,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

52,12:45-13:00,0.000000,294.555306,0.000000,0.000000,38.164190,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,98.230667,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,65.661985,47.212990,0.000000,368.765721,0.000000,0.000000,2.349331,361.323900,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

53,13:00-13:15,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,368.765721,0.000000,0.000000,2.349331,375.713975,105.950519,33.806954,0.000000,19.348000,12.594968,0,0,0,0,0

54,13:15-13:30,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,39.516355,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,368.765721,0.000000,0.000000,2.349331,384.874044,105.950519,33.806954,0.000000,19.348000,12.594968,0,0,0,0,0

55,13:30-13:45,0.000000,246.185306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,368.765721,0.000000,0.000000,2.349331,392.492319,114.627613,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

56,13:45-14:00,0.000000,323.577306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,368.765721,0.000000,0.000000,2.349331,400.110594,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

57,14:00-14:15,0.000000,362.273306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,372.699750,0.000000,0.000000,2.349331,404.800742,114.799617,35.814212,0.000000,18.801735,11.889733,0,0,0,0,0

58,14:15-14:30,0.000000,362.273306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,372.699750,0.000000,0.000000,2.349331,405.118098,114.799617,35.814212,0.000000,19.348000,12.594968,0,0,0,0,0

59,14:30-14:45,0.000000,434.828306,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,18.924666,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,372.699750,0.000000,0.000000,2.349331,405.118098,141.464994,44.516559,0.000000,19.348000,13.833820,0,0,0,0,0

60,14:45-15:00,13.591351,499.644106,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,18.924666,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,0.834324,0.000000,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,15.632507,0.000000,15.593908,5.379164,0.000000,49.416830,0.000000,19.104312,0.000000,21.559836,93.891919,47.212990,0.000000,372.699750,0.000000,0.000000,2.349331,405.118098,142.983268,44.886470,0.000000,19.348000,13.833820,0,0,0,0,0

61,15:00-15:15,16.889837,509.318106,0.000000,0.000000,56.455903,0.000000,0.000000,39.516355,0.000000,12.149689,0.000000,18.924666,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,2.056015,11.220599,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,19.134545,0.000000,19.433034,5.379164,0.000000,49.416830,0.000000,20.456949,0.000000,53.252796,93.891919,47.212990,0.000000,372.699750,0.000000,3.957383,2.974574,405.118098,142.983268,44.886470,0.000000,19.348000,16.595554,0,0,0,0,0

62,15:15-15:30,27.182702,509.318106,0.000000,0.000000,56.455903,0.000000,0.000000,39.516355,0.000000,12.149689,0.000000,12.616444,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,19.433034,5.379164,0.000000,49.416830,0.000000,24.121732,0.000000,77.615410,93.891919,47.212990,0.000000,390.112950,0.000000,15.639578,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.595554,0,0,0,0,0

63,15:30-15:45,27.182702,509.318106,0.000000,0.000000,56.455903,0.000000,0.000000,39.516355,0.000000,12.149689,0.000000,12.616444,1.487087,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,428.808950,0.000000,15.639578,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.595554,0,0,0,0,0

64,15:45-16:00,27.182702,538.689531,0.000000,0.000000,56.455903,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,1.487087,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,10.504855,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,438.482950,0.000000,31.279156,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.595554,0,0,0,0,0

65,16:00-16:15,40.774053,538.689531,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,2.726327,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,448.156950,0.000000,31.279156,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.595554,0,0,0,0,0

66,16:15-16:30,40.774053,538.689531,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,2.726327,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,457.830950,0.000000,31.279156,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.595554,0,0,0,0,0

67,16:30-16:45,40.774053,538.689531,0.000000,0.000000,38.164190,0.000000,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,3.965566,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,457.830950,0.000000,31.279156,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.595554,0,0,0,0,0

68,16:45-17:00,40.774053,538.689531,0.000000,0.000000,38.164190,1.812615,0.000000,33.642302,0.000000,12.149689,0.000000,12.616444,3.965566,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,457.830950,0.000000,31.279156,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.595554,0,0,0,0,0

69,17:00-17:15,40.774053,538.689531,0.000000,0.000000,38.164190,1.812615,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,3.965566,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.009712,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,558.845311,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

70,17:15-17:30,40.774053,538.689531,0.000000,0.000000,38.164190,1.812615,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,3.965566,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.055385,2.994630,22.441199,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,634.883170,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

71,17:30-17:45,40.774053,538.689531,0.000000,0.000000,38.164190,4.440907,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,3.965566,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,2.994630,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,613.387501,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

72,17:45-18:00,40.774053,532.820025,0.000000,0.000000,57.246285,4.486223,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,3.965566,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,2.994630,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,24.730614,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

73,18:00-18:15,40.774053,538.689531,0.000000,9.635463,57.246285,4.486223,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.495696,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,2.994630,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,0.000000,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,77.615410,93.891919,48.337108,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

74,18:15-18:30,40.774053,538.689531,0.000000,18.500087,57.246285,6.729333,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.495696,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,3.739562,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,97.019263,93.891919,48.337108,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

75,18:30-18:45,40.774053,527.927079,0.000000,29.831392,57.246285,6.729333,0.000000,33.642302,0.000000,18.187717,0.000000,12.616444,0.495696,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,31.587644,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,129.359018,93.891919,48.337108,0.000000,646.938911,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

76,18:45-19:00,40.774053,532.820025,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,0.000000,19.020438,7.559360,0.000000,0.000000,5.904031,5.183415,0.000000,0.000000,42.116859,6.078651,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,159.758387,93.891919,76.788555,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

77,19:00-19:15,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,0.000000,19.020438,7.559360,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,42.116859,6.078651,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,159.758387,93.891919,76.788555,0.000000,615.540753,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

78,19:15-19:30,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,0.000000,19.020438,7.559360,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,42.116859,6.078651,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,159.758387,93.891919,76.788555,0.000000,505.233550,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

79,19:30-19:45,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,20.315400,19.020438,7.559360,0.000000,0.000000,56.873526,5.183415,0.000000,0.000000,42.116859,6.078651,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,159.758387,93.891919,76.788555,0.000000,505.233550,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

80,19:45-20:00,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,23.425784,19.020438,6.196197,0.000000,0.000000,56.873526,5.183415,0.000000,0.000000,42.116859,5.825375,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,150.918854,93.891919,76.788555,0.000000,575.370050,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348001,16.026142,0,0,0,0,0

81,20:00-20:15,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,23.425784,19.020438,6.196197,0.000000,0.000000,56.873526,5.183415,0.000000,0.000000,42.116859,5.825375,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,150.918854,93.891919,76.788555,0.000000,655.155158,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348003,16.026142,0,0,0,0,0

82,20:15-20:30,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,23.425784,19.020438,6.196197,0.000000,0.000000,37.915685,5.183415,0.000000,0.000000,42.116859,5.408212,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,140.138936,93.891919,76.788555,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

83,20:30-20:45,40.774053,509.043462,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,23.425784,19.020438,7.187589,0.000000,0.000000,5.904031,5.183415,0.000000,0.000000,42.116859,5.408212,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,140.138936,93.891919,76.788555,0.000000,607.235956,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.026142,0,0,0,0,0

84,20:45-21:00,40.774053,509.043462,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,23.425784,18.924666,0.000000,0.000000,0.000000,3.690020,5.183415,0.000000,0.000000,21.058430,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,129.359018,93.891919,24.730614,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348002,16.026142,0,0,0,0,0

85,21:00-21:15,40.774053,509.043462,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,6.753096,18.924666,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,129.359018,93.891919,24.730614,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348004,16.026142,0,0,0,0,0

86,21:15-21:30,40.774053,509.043462,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,0.000000,18.924666,0.000000,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,0.000000,129.359018,93.891919,24.730614,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.026142,0,0,0,0,0

87,21:30-21:45,40.774053,509.043462,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,13.562304,18.924666,0.000000,19.348000,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,31.924200,129.359018,93.891919,24.730614,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.026142,0,0,0,0,0

88,21:45-22:00,40.774053,509.043462,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,42.207952,19.020438,1.734935,20.828025,0.000000,0.000000,5.183415,0.000000,0.000000,42.116859,4.991050,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,34.411482,129.359018,93.891919,76.788555,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348005,16.026142,0,0,0,0,0

89,22:00-22:15,40.774053,541.280114,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,42.207952,19.020438,1.734935,6.010702,0.000000,0.000000,5.183415,0.000000,0.000000,42.116859,4.991050,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,9.955518,129.359018,93.891919,76.788555,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.026142,0,0,0,0,0

90,22:15-22:30,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,21.892552,19.020438,1.734935,0.000000,0.000000,0.000000,5.183415,0.000000,0.000000,42.116859,4.991050,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,0.000000,129.359018,93.891919,35.971802,0.000000,594.495451,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348005,16.026142,0,0,0,0,0

91,22:30-22:45,40.774053,544.103779,0.000000,40.083523,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,21.892552,19.020438,1.734935,13.337298,0.000000,0.000000,5.183415,0.000000,0.000000,42.116859,4.991050,33.695754,120.325212,36.655288,145.099310,67.398437,126.323189,0.754252,21.718130,9.479467,21.892262,5.476967,0.000000,49.416830,0.000000,26.737950,21.968682,129.359018,93.891919,35.971802,0.000000,647.904263,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.026142,0,0,0,0,0

92,22:45-23:00,40.774053,544.103779,0.000000,29.831392,57.246285,8.972444,0.000000,33.642302,0.000000,18.187717,42.207952,18.924666,0.000000,46.022596,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,75.861564,129.359018,93.891919,35.971802,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348000,16.026142,0,0,0,0,0

93,23:00-23:15,40.774053,544.103779,0.000000,29.831392,57.246285,6.230864,0.000000,33.642302,0.000000,18.187717,82.838752,18.924666,0.000000,47.284856,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,4.991050,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,77.637774,129.359018,93.891919,35.971802,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348008,16.026142,0,0,0,0,0

94,23:15-23:30,40.774053,544.103779,0.000000,29.831392,57.246285,3.625230,0.000000,33.642302,0.000000,18.187717,94.577776,18.924666,0.000000,47.284856,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,4.663280,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,77.637774,120.735083,93.891919,35.971802,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348001,16.026142,0,0,0,0,0

95,23:30-23:45,40.774053,544.103779,0.000000,29.831392,57.246285,3.625230,0.000000,33.642302,0.000000,18.187717,94.577776,18.924666,0.000000,47.284856,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,2.711555,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,77.637774,70.069468,93.891919,35.971802,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,19.348001,16.026142,0,0,0,0,0

96,23:45-24:00,40.774053,544.103779,0.000000,19.887594,57.246285,1.971219,0.000000,33.642302,0.000000,18.187717,94.577776,18.924666,0.000000,47.284856,0.000000,0.000000,5.183415,0.000000,0.000000,21.058430,1.668650,33.695754,120.325212,34.008786,145.099310,67.398437,126.323189,0.754252,21.718130,8.921851,21.892262,5.379164,0.000000,49.416830,0.000000,26.737950,77.637774,43.119673,93.891919,35.971802,0.000000,666.263807,0.000000,46.918734,2.989266,405.118098,142.983268,44.886470,0.000000,18.773599,16.026142,0,0,0,0,0

