Block,Time,PARBATI3,KUDGI,RAPPB,TEHRI,DULHASTI,FSTPP I & II,SASAN,TALA,KHSTPP-II,KHSTPP-I,SEWA2,BRBCL,TANAKPUR,RIHAND1,ANTA_RF,SINGRAULI,NAPP,DADRI_GF,AURY_GF,RAPPC,CHAMERA3,NJPC,RIHAND3,AURY_RF,UNCHAHAR4,ANTA_CRF,DADRI_LF,RIHAND2,KOTESHWR,DHAULIGNGA,CHAMERA2,DADRI_CRF,UNCHAHAR1,SINGRAULI_HYDRO,AURY_LF,CHAMERA1,URI2,TANDA2,UNCHAHAR3,URI,ANTA_LF,KISHANGANGA,DADRI_RF,KOLDAM,ANTA_GF,DADRT2,BSIUL,UNCHAHAR2,SALAL,AURY_CRF,RAMPUR,JHAJJAR,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,101.27,0.000000,0.000000,15.893853,19.815267,334.199250,0.000000,94.848930,43.614690,0.000000,18.626564,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,6.388848,0.000000,0.000000,0.000000,0.000000,0.000000,244.095081,0.000000,26.422767,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

48,11:45-12:00,0.000000,102.24,0.000000,0.000000,15.893853,19.815267,334.199250,0.000000,94.848930,43.614690,0.000000,17.674465,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,6.388848,0.000000,0.000000,0.000000,0.000000,0.000000,235.414581,0.000000,26.422767,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

49,12:00-12:15,0.000000,102.24,0.000000,0.000000,15.893853,19.815267,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,11.677009,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,224.805081,0.000000,26.422767,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

50,12:15-12:30,0.000000,98.38,0.000000,0.000000,15.893853,19.815267,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,11.677009,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,205.428276,0.000000,21.224112,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

51,12:30-12:45,0.000000,101.27,0.000000,0.000000,15.893853,9.027720,334.199250,0.000000,94.848930,34.104141,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,11.677009,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,181.402581,0.000000,21.224112,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

52,12:45-13:00,0.000000,100.31,0.000000,0.000000,15.893853,9.027720,334.199250,0.000000,94.848930,29.281641,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,11.677009,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,181.402581,0.000000,21.224112,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

53,13:00-13:15,0.000000,100.61,0.000000,0.000000,15.893853,9.900978,334.199250,0.000000,67.658807,29.281641,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,178.818300,0.000000,17.136368,24.656478,0.000000,0.000000,114.360765,0,0,0,0,0

54,13:15-13:30,0.000000,99.34,0.000000,0.000000,15.893853,9.900978,334.199250,0.000000,67.658807,29.281641,0.000000,18.235882,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,178.818300,0.000000,17.136368,76.558364,0.000000,0.000000,114.360765,0,0,0,0,0

55,13:30-13:45,0.000000,98.38,0.000000,0.000000,15.893853,9.900978,334.199250,0.000000,94.848930,29.281641,0.000000,19.290037,11.499027,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,3.194424,0.000000,0.000000,0.000000,0.000000,0.000000,178.818300,0.000000,17.136368,76.558364,0.000000,0.000000,114.360765,0,0,0,0,0

56,13:45-14:00,0.000000,95.49,0.000000,0.000000,15.893853,9.900978,334.199250,0.000000,94.848930,29.281641,0.000000,18.747177,11.499027,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,3.194424,0.000000,0.000000,0.000000,0.000000,0.000000,178.818300,0.000000,17.136368,76.558364,0.000000,0.000000,114.360765,0,0,0,0,0

57,14:00-14:15,0.000000,96.45,0.000000,0.000000,15.893853,9.900978,334.199250,0.000000,94.848930,29.281641,0.000000,19.290037,11.499027,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,3.194424,0.000000,0.000000,0.000000,0.000000,0.000000,178.818300,0.000000,17.136368,76.558364,0.000000,0.000000,114.360765,0,0,0,0,0

58,14:15-14:30,0.000000,96.45,0.000000,0.000000,15.893853,14.106198,334.199250,0.000000,94.848930,29.281641,0.000000,19.290037,11.499027,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,3.194424,0.000000,0.000000,0.000000,0.000000,0.000000,181.402581,0.000000,26.786480,12.328239,0.000000,0.000000,114.360765,0,0,0,0,0

59,14:30-14:45,0.000000,96.45,0.000000,0.000000,15.893853,14.106198,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,3.194424,0.000000,0.000000,0.000000,0.000000,0.000000,187.768281,0.000000,26.786480,2.241498,0.000000,0.000000,114.360765,0,0,0,0,0

60,14:45-15:00,0.000000,94.52,0.000000,15.008584,15.893853,14.106198,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,3.194424,0.000000,0.000000,0.000000,0.000000,0.000000,187.768281,0.000000,26.786480,2.241498,0.000000,0.000000,114.360765,0,0,0,0,0

61,15:00-15:15,0.000000,95.49,0.000000,15.008584,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,8.518464,0.000000,0.000000,0.000000,0.000000,0.000000,220.385964,0.000000,26.786480,2.241498,0.000000,0.000000,114.360765,0,0,0,0,0

62,15:15-15:30,0.000000,95.49,0.000000,15.008584,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,4.942098,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,8.518464,0.000000,0.000000,0.000000,0.000000,0.000000,249.570451,0.000000,26.786480,2.241498,0.000000,0.000000,114.360765,0,0,0,0,0

63,15:30-15:45,0.000000,96.45,0.000000,15.008584,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,248.605951,0.000000,26.786480,2.241498,0.000000,0.000000,147.153765,0,0,0,0,0

64,15:45-16:00,0.000000,96.45,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,246.676951,0.000000,26.786480,2.241498,0.000000,0.000000,147.153765,0,0,0,0,0

65,16:00-16:15,0.000000,94.52,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,17.036928,0.000000,0.000000,0.000000,0.000000,0.000000,276.507760,0.000000,26.786480,2.241498,0.000000,0.000000,184.219500,0,0,0,0,0

66,16:15-16:30,0.000000,92.59,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,0.000000,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,17.036928,0.000000,0.000000,0.000000,0.000000,0.000000,305.511451,0.000000,26.786480,2.241498,0.000000,0.000000,179.397000,0,0,0,0,0

67,16:30-16:45,0.000000,91.63,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,17.036928,0.000000,0.000000,0.000000,0.000000,0.000000,310.333951,0.000000,26.786480,2.241498,0.000000,0.000000,208.332000,0,0,0,0,0

68,16:45-17:00,0.000000,98.38,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,36.535260,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,17.036928,0.000000,0.000000,0.000000,0.000000,0.000000,310.333951,0.000000,26.786480,2.241498,0.000000,0.000000,208.332000,0,0,0,0,0

69,17:00-17:15,0.000000,117.67,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,36.535260,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,1.274104,0.000000,0.000000,8.548965,0.553527,0.000000,0.000000,9.082118,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,0.000000,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

70,17:15-17:30,0.000000,118.63,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,54.802890,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,8.811707,0.000000,0.000000,10.168048,0.553527,0.000000,6.781400,9.082118,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,0.000000,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

71,17:30-17:45,3.069521,122.49,0.000000,60.034338,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,73.070520,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,17.623413,12.702504,0.000000,10.168048,0.553527,0.000000,13.486604,14.271899,0.000000,6.751500,21.296160,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,0.000000,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

72,17:45-18:00,15.769972,121.53,0.000000,60.034338,15.893853,19.994085,334.199250,0.000000,94.848930,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,91.338150,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,17.117946,17.623413,12.702504,0.000000,10.168048,0.553527,0.000000,27.049402,14.271899,0.000000,6.751500,21.296160,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,0.000000,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

73,18:00-18:15,31.539945,118.63,0.000000,60.034338,31.787706,19.994085,334.199250,0.000000,52.105666,43.614690,4.628443,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,1.228194,109.605780,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,18.068943,26.435120,25.405007,0.000000,10.168048,0.553527,0.000000,38.097750,14.271899,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,2.121900,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

74,18:15-18:30,31.539945,115.74,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,8.999750,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,9.334277,135.363138,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,28.187551,35.246827,38.107511,0.000000,10.168048,0.553527,0.000000,40.651823,14.271899,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

75,18:30-18:45,31.539945,112.85,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,15.243004,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,9.334277,135.363138,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,28.187551,35.246827,38.107511,0.000000,10.168048,0.553527,0.000000,40.651823,14.271899,0.000000,6.751500,49.513572,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

76,18:45-19:00,31.539945,109.95,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,15.243004,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,9.334277,135.363138,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,28.187551,35.246827,38.107511,0.000000,10.168048,0.553527,0.000000,40.651823,14.271899,0.000000,6.751500,49.513572,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

77,19:00-19:15,31.539945,108.02,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,15.243004,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,18.686976,135.363138,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,28.187551,35.246827,38.107511,0.000000,10.168048,0.553527,0.000000,27.049402,14.271899,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

78,19:15-19:30,3.683426,106.10,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,15.243004,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,18.686976,135.363138,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,28.187551,35.246827,38.107511,0.000000,10.168048,0.553527,0.000000,27.049402,14.271899,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

79,19:30-19:45,0.000000,104.17,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,10.182574,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,18.686976,118.739595,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,28.187551,35.246827,38.107511,0.000000,10.168048,0.553527,0.000000,25.144515,14.271899,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,218.941500,0,0,0,0,0

80,19:45-20:00,0.000000,101.27,0.000000,60.034338,47.681558,19.994085,334.199250,0.000000,52.105666,43.614690,9.385453,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,108.692398,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,18.068943,26.373963,25.405007,0.000000,10.168048,0.553527,0.000000,13.486604,14.271899,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,329.434716,12.578623,26.786480,2.241498,0.000000,0.000000,190.006500,0,0,0,0,0

81,20:00-20:15,0.000000,98.38,0.000000,30.017169,31.787706,19.994085,334.199250,0.000000,52.105666,43.614690,5.091287,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,91.338150,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,17.582642,12.702504,0.000000,8.931270,0.553527,0.000000,13.486604,14.271899,0.000000,6.759127,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,326.631011,6.289312,26.786480,2.241498,0.000000,0.000000,161.071500,0,0,0,0,0

82,20:15-20:30,0.000000,95.49,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,52.105666,43.614690,5.091287,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,73.070520,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,15.926306,12.702504,0.000000,8.931270,0.553527,0.000000,6.781400,14.271899,0.000000,6.759127,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,326.631011,6.289312,26.786480,2.241498,0.000000,0.000000,161.071500,0,0,0,0,0

83,20:30-20:45,0.000000,93.56,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,52.105666,43.614690,5.091287,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,54.802890,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,15.289254,12.702504,0.000000,7.860846,0.553527,0.000000,0.000000,14.271899,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,288.851546,6.289312,26.786480,2.241498,0.000000,0.000000,205.438500,0,0,0,0,0

84,20:45-21:00,0.000000,88.73,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,36.535260,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,7.644627,12.702504,0.000000,6.751500,0.553527,0.000000,0.000000,14.271899,0.000000,6.751500,19.166544,0.000000,0.000000,0.000000,0.000000,0.000000,288.851546,6.289312,26.786480,2.241498,0.000000,0.000000,157.213500,0,0,0,0,0

85,21:00-21:15,0.000000,86.80,0.000000,30.017169,15.893853,19.994085,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,11.499027,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,36.535260,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,12.702504,0.000000,6.751500,0.553527,0.000000,0.000000,12.974454,0.000000,6.751500,14.907312,0.000000,0.000000,0.000000,0.000000,0.000000,288.851546,6.289312,19.295112,2.241498,0.000000,0.000000,114.775500,0,0,0,0,0

86,21:15-21:30,0.000000,83.91,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,11.499027,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,12.702504,0.000000,6.751500,0.553527,0.000000,0.000000,12.974454,0.000000,6.751500,14.907312,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,6.289312,9.645000,2.241498,0.000000,0.000000,114.775500,0,0,0,0,0

87,21:30-21:45,0.000000,81.02,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,12.702504,0.000000,6.751500,0.553527,0.000000,0.000000,12.974454,0.000000,6.751500,14.907312,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,6.289312,9.645000,12.328239,0.000000,0.000000,114.775500,0,0,0,0,0

88,21:45-22:00,0.000000,81.02,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,12.974454,0.000000,6.751500,14.907312,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,6.289312,9.645000,76.558364,0.000000,0.000000,114.775500,0,0,0,0,0

89,22:00-22:15,0.000000,76.20,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,15.972120,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,0.000000,9.645000,76.558364,0.000000,0.000000,114.775500,0,0,0,0,0

90,22:15-22:30,0.000000,74.27,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,15.972120,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,0.000000,9.645000,76.558364,0.000000,0.000000,114.775500,0,0,0,0,0

91,22:30-22:45,0.000000,71.37,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,15.972120,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,0.000000,9.645000,76.558364,0.000000,0.000000,114.775500,0,0,0,0,0

92,22:45-23:00,0.000000,68.48,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,15.972120,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,0.000000,9.645000,12.328239,0.000000,0.000000,114.775500,0,0,0,0,0

93,23:00-23:15,0.000000,67.52,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,0.000000,9.645000,2.241498,0.000000,0.000000,114.775500,0,0,0,0,0

94,23:15-23:30,0.000000,65.59,0.000000,30.017169,15.893853,15.788865,334.199250,0.000000,52.105666,43.614690,0.000000,19.290037,3.706574,88.734000,0.000000,132.015938,0.000000,0.000000,0.000000,50.181970,0.000000,18.267630,119.275495,0.000000,0.000000,0.000000,0.000000,113.931562,8.558973,0.000000,0.000000,0.000000,6.751500,0.553527,0.000000,0.000000,10.379563,0.000000,6.751500,10.648080,0.000000,0.000000,0.000000,0.000000,0.000000,286.267265,0.000000,9.645000,2.241498,0.000000,0.000000,114.775500,0,0,0,0,0

