Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
59,14:30-14:45,686.779957,8.874,49.436556,0,0,0,0,0,61.555,9.331,0,50.76,40.05,462,19.985,0.86085,123.665625,0,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,0,0,22.08,12.1695,36.022,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

60,14:45-15:00,686.779957,8.874,49.436556,0,0,0,0,0,61.555,9.331,0,50.76,40.05,462,19.985,0.86085,123.665625,0,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,0,0,22.08,12.1695,85.988,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

61,15:00-15:15,686.779957,8.874,49.436556,0,0,0,0,0,61.555,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,0,0,22.08,12.1695,85.988,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

62,15:15-15:30,686.779957,8.874,49.436556,0,0,0,0,0,64.0172,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,0,0,22.08,12.1695,85.988,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

63,15:30-15:45,686.779957,8.874,49.436556,0,0,0,0,0,66.29,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,0,0,22.08,12.1695,85.988,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

64,15:45-16:00,686.779957,8.874,49.436556,0,0,0,0,0,66.29,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,0,0,22.08,12.1695,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

65,16:00-16:15,686.779957,8.874,49.436556,0,0,0,0,0,66.29,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,16.1424,42.392196,0,0,0,22.08,12.1695,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

66,16:15-16:30,686.779957,8.874,49.436556,0,0,0,0,0,66.29,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,16.1424,42.392196,0,0,0,22.08,12.1695,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

67,16:30-16:45,686.779957,8.874,49.436556,0,0,0,0,0,75.76,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,21.5232,42.392196,0,6.5208,0,13.248,12.1695,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

68,16:45-17:00,686.779957,8.874,49.436556,0,0,0,0,0,85.23,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,21.5232,42.392196,0,6.5208,0,13.248,11.6571,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

69,17:00-17:15,686.779957,8.874,49.436556,0,0,0,0,0,89.965,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,0,0,103.5,57.96,0,26.39091,92,0,21.5232,42.392196,0,6.5208,0,13.248,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

70,17:15-17:30,686.779957,8.874,49.436556,0,0,0,0,0,93.5636,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,15.435,0,103.5,57.96,0,26.39091,92,0,21.5232,42.392196,0,6.5208,0,19.872,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

71,17:30-17:45,686.779957,8.874,49.436556,0,0,0,0,0,93.5636,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,31.122,0,103.5,57.96,0,26.39091,92,0,21.5232,42.392196,0,1.1,0,19.872,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

72,17:45-18:00,686.779957,8.874,49.436556,0,0,0,0,0,93.5636,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,45.36,0,103.5,57.96,0,26.39091,92,0,21.5232,42.392196,0,1.1,13.983,19.872,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,348.975

73,18:00-18:15,686.779957,8.874,49.436556,0,0,0,0,0,93.5636,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,45.36,0,103.5,57.96,0,26.39091,92,0,13.452,42.392196,0,1.1,13.983,48.576,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,345.375

74,18:15-18:30,686.779957,8.874,49.436556,0,3.1825,9.67784,0,0,93.5636,9.331,0,50.76,40.05,462,19.985,0.84172,123.665625,52.542,0,103.5,57.96,0,26.39091,92,3.5991,13.452,42.392196,0,1.1,28.045,48.576,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,44.918,147.515625,16.17,13.188,13.9,345.375

75,18:30-18:45,686.779957,8.874,49.436556,0,7.638,19.35568,0,0,104.17,26.3934,0,50.76,40.05,462,19.985,0.84172,123.665625,62.244,0,103.5,57.96,0,26.39091,92,3.5991,13.452,42.392196,0,1.1,41.08,17.664,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,43.704,147.515625,16.17,13.188,13.9,345.375

76,18:45-19:00,686.779957,8.874,49.436556,0,11.457,29.062808,0,0,116.9545,39.51012,0,50.76,40.05,462,19.985,0.84172,123.665625,62.244,0,103.5,57.96,0,26.39091,92,5.1987,13.452,42.392196,0,3.3,41.08,16.56,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,43.704,147.515625,16.17,13.188,13.9,345.375

77,19:00-19:15,686.779957,19.72,49.436556,0,49.051236,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.84172,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,16.56,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

78,19:15-19:30,686.779957,19.72,49.436556,0,49.051236,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.84172,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

79,19:30-19:45,686.779957,19.72,49.436556,0,49.051236,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

80,19:45-20:00,686.779957,19.72,49.436556,0,49.051236,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

81,20:00-20:15,686.779957,19.72,49.436556,0,49.051236,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,10.089,42.392196,0,0,42.14808,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

82,20:15-20:30,686.779957,19.72,49.436556,0,49.051236,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,10.089,42.392196,0,0,42.14808,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

83,20:30-20:45,686.779957,19.72,49.436556,0,7.638,29.062808,0,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,10.089,42.392196,0,0,42.14808,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

84,20:45-21:00,686.779957,17.748,49.436556,0,3.1825,29.062808,0,0,116.9545,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,10.089,42.392196,0,0,28.045,24.288,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

85,21:00-21:15,686.779957,17.748,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,10.089,42.392196,0,0,28.045,19.872,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

86,21:15-21:30,686.779957,17.748,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,10.089,42.392196,0,0,28.045,19.872,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

87,21:30-21:45,686.779957,17.748,49.436556,0,0,29.062808,18.2298,0,116.9545,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,0,28.045,19.872,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

88,21:45-22:00,686.779957,19.72,49.436556,0,0,29.062808,18.7582,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,3.3,42.14808,22.08,10.1199,40.089,0,83.296,0,0,0,63.531,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

89,22:00-22:15,686.779957,19.72,49.436556,0,0,29.062808,18.7582,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,19.6614,42.14808,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

90,22:15-22:30,686.779957,19.72,49.436556,0,0,29.062808,18.7582,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,19.6614,42.14808,22.08,10.1199,24.402,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

91,22:30-22:45,686.779957,19.72,49.436556,0,0,29.062808,18.7582,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,19.6614,42.14808,22.08,10.1199,24.402,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

92,22:45-23:00,686.779957,19.72,49.436556,0,0,29.062808,18.7582,0,140.3454,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,19.6614,42.14808,22.08,10.1199,24.402,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

93,23:00-23:15,686.779957,8.874,49.436556,0,0,19.35568,18.2298,0,116.9545,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,0,28.045,17.664,10.1199,24.402,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

94,23:15-23:30,686.779957,8.874,49.436556,0,0,9.67784,18.2298,0,93.5636,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,5.1987,10.7616,42.392196,0,0,14.04936,17.664,10.1199,24.402,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

95,23:30-23:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,5.1987,10.7616,42.392196,0,0,0,19.872,10.1199,24.402,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

96,23:45-24:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,39.51012,0,50.76,40.05,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,0,10.7616,42.392196,0,0,0,19.872,10.1199,24.402,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,42.49,147.515625,16.17,13.188,12.51,345.375

