Block,Time,UNCHAHAR1,RIHAND1,DADRT2,TANAKPUR,URI2,JHAJJAR,ANTA_RF,CHAMERA1,PARBATI3,SEWA2,NJPC,TANDA2,AURY_LF,DADRI_LF,DHAULIGNGA,RIHAND2,URI,RIHAND3,ANTA_LF,ANTA_GF,DULHASTI,KOLDAM,RAPPC,DADRI_GF,UNCHAHAR2,KOTESHWR,DADRI_CRF,SINGRAULI,AURY_CRF,RAPPB,KISHANGANGA,CHAMERA2,DADRI_RF,SINGRAULI_HYDRO,CHAMERA3,BSIUL,UNCHAHAR4,NAPP,TEHRI,AURY_RF,SALAL,AURY_GF,UNCHAHAR3,KHSTPP-II,ANTA_CRF,RAMPUR,FSTPP I & II,KHSTPP-I,TALA,BRBCL,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.461842,93.591046,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,38.041894,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,125.283592,0.000000,0.000000,13.964414,31.784099,0.000000,19.286003,403.819911,0,0,0,0,0

49,12:00-12:15,12.461842,93.591046,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,97.190254,0.000000,0.000000,11.185880,25.724245,0.000000,19.286003,403.819911,0,0,0,0,0

50,12:15-12:30,12.461842,93.591046,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,97.190254,0.000000,0.000000,11.185880,25.724245,0.000000,19.286003,403.819911,0,0,0,0,0

51,12:30-12:45,12.461842,93.591046,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,97.190254,0.000000,0.000000,11.185880,25.724245,0.000000,19.286003,403.819911,0,0,0,0,0

52,12:45-13:00,12.461842,93.591046,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,97.190254,0.000000,0.000000,11.185880,25.724245,0.000000,19.286003,403.819911,0,0,0,0,0

53,13:00-13:15,12.461842,77.891141,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,78.657951,0.000000,0.000000,11.185880,24.608936,0.000000,19.286003,403.819911,0,0,0,0,0

54,13:15-13:30,12.461842,65.451573,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,0.000000,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,24.651365,0.000000,15.864953,78.657951,0.000000,0.000000,11.185880,24.608936,0.000000,19.286003,403.819911,0,0,0,0,0

55,13:30-13:45,12.461842,65.451573,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,26.541074,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,78.657951,0.000000,1.024713,11.185880,24.608936,0.000000,19.286003,403.819911,0,0,0,0,0

56,13:45-14:00,12.461842,65.451573,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,26.541074,5.166805,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,78.657951,0.000000,1.024713,11.185880,24.608936,0.000000,19.286003,403.819911,0,0,0,0,0

57,14:00-14:15,12.461842,65.451573,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,26.541074,5.166805,0.000000,0.000000,0.000000,96.469440,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,114.431745,0.000000,1.024713,11.185880,33.770847,0.000000,19.286003,403.819911,0,0,0,0,0

58,14:15-14:30,12.461842,65.451573,366.330434,0.988215,36.537827,247.357414,0.000000,0.000000,0.000000,18.129435,26.541074,5.166805,0.000000,0.000000,0.000000,96.469440,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.412122,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.351446,49.511732,0.000000,0.000000,38.657823,0.000000,15.864953,114.431745,0.000000,1.024713,13.875678,33.770847,0.000000,19.286003,403.819911,0,0,0,0,0

59,14:30-14:45,12.268982,65.451573,366.330434,0.988215,36.537827,247.010266,0.000000,0.000000,0.000000,18.129435,26.541074,4.823720,0.000000,0.000000,0.000000,96.469440,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.026402,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,18.864022,2.322517,49.511732,0.000000,0.000000,38.657823,0.000000,15.633521,97.394300,0.000000,1.024713,13.790840,29.156093,0.000000,19.286003,403.819911,0,0,0,0,0

60,14:45-15:00,12.268982,65.451573,366.330434,0.864688,36.537827,247.010266,0.000000,0.000000,0.000000,18.129435,26.541074,4.823720,0.000000,0.000000,0.000000,96.469440,31.937616,60.788476,0.000000,0.000000,17.030590,0.000000,33.186518,0.000000,24.036045,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,18.864022,2.322517,49.511732,0.000000,0.000000,38.657823,0.000000,15.633521,97.394300,0.000000,1.024713,13.790840,29.156093,0.000000,19.286003,403.819911,0,0,0,0,0

61,15:00-15:15,12.461842,84.926432,366.330434,1.482322,36.537827,242.632344,0.000000,0.000000,0.000000,18.129435,26.541074,4.058139,0.000000,0.000000,0.000000,115.369044,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.306049,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,15.768523,97.394300,0.000000,1.024713,17.541967,29.156093,0.000000,19.286003,403.819911,0,0,0,0,0

62,15:15-15:30,12.461842,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,0.000000,0.000000,18.129435,48.354184,4.058139,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.306049,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,15.768523,97.394300,0.000000,1.871215,17.541967,29.156093,0.000000,19.286003,403.819911,0,0,0,0,0

63,15:30-15:45,12.461842,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,0.000000,0.000000,18.129435,48.354184,4.058139,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.306049,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,15.768523,97.394300,0.000000,1.871215,17.541967,29.156093,0.000000,19.286003,403.819911,0,0,0,0,0

64,15:45-16:00,12.461842,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,8.151228,0.000000,18.129435,48.354184,4.058139,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,24.306049,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,0.000000,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,15.768523,97.394300,0.000000,1.871215,17.541967,29.156093,0.000000,19.286003,403.819911,0,0,0,0,0

65,16:00-16:15,12.461842,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,13.547798,0.000000,18.129435,48.354184,4.058139,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,25.270349,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,0.000000,0.000000,0.751835,11.184643,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,15.768523,114.431745,0.000000,1.871215,17.541967,33.770847,0.000000,19.286003,403.819911,0,0,0,0,0

66,16:15-16:30,14.834020,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,27.095596,0.000000,18.129435,48.354184,4.058139,0.000000,0.000000,0.000000,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,25.270349,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,18.478206,114.431745,0.000000,1.871215,17.541967,33.770847,0.000000,19.286003,403.819911,0,0,0,0,0

67,16:30-16:45,14.834020,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,27.095596,0.000000,18.129435,48.354184,4.058139,0.000000,0.000000,10.471193,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,25.270349,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,18.478206,142.525083,0.000000,1.871215,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

68,16:45-17:00,14.834020,93.591046,366.330434,1.482322,36.537827,242.632344,0.000000,27.095596,0.000000,18.129435,48.461638,4.058139,0.000000,0.000000,10.471193,119.939634,31.937616,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,25.270349,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,12.576015,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,18.478206,142.525083,0.000000,1.871215,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

69,17:00-17:15,14.834020,93.591046,366.330434,3.952859,36.537827,242.632344,0.000000,27.095596,0.000000,18.129435,42.981497,4.058139,0.000000,0.000000,20.942387,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,25.270349,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,18.478206,142.525083,0.000000,1.663303,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

70,17:15-17:30,14.834020,93.591046,366.330434,3.952859,36.537827,242.632344,0.000000,27.095596,0.000000,18.129435,42.981497,4.058139,0.000000,0.000000,20.942387,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,25.270349,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.341803,49.511732,0.000000,0.000000,38.657823,0.000000,18.478206,142.525083,0.000000,1.663303,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

71,17:30-17:45,10.911198,93.591046,366.330434,0.864688,36.537827,242.632344,0.000000,27.095596,3.678195,18.129435,42.981497,5.166805,0.000000,0.000000,20.942387,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,0.000000,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.341803,49.511732,11.756013,0.000000,24.651365,0.000000,18.478206,142.525083,0.000000,1.663303,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

72,17:45-18:00,10.911198,93.591046,366.330434,0.617634,36.537827,242.632344,0.000000,27.095596,3.678195,18.129435,67.695858,5.166805,0.000000,0.000000,20.942387,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,1.806807,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,15.589461,0.000000,0.751835,11.184643,6.288007,2.341803,49.511732,23.512026,0.000000,24.651365,0.000000,18.478206,142.525083,0.000000,2.613761,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

73,18:00-18:15,10.911198,93.591046,366.330434,0.617634,36.537827,242.632344,0.000000,27.095596,18.897093,18.129435,96.708368,5.166805,0.000000,0.000000,20.942387,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,2.145583,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,31.178923,0.000000,0.751835,22.369287,6.288007,2.979687,49.511732,23.512026,0.000000,24.651365,0.000000,21.059155,142.525083,0.000000,3.727579,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

74,18:15-18:30,10.911198,93.591046,366.330434,0.617634,36.537827,242.632344,0.000000,27.095596,18.897093,18.129435,126.795416,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,2.145583,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,31.178923,0.000000,0.751835,22.369287,6.288007,2.979687,49.511732,35.268039,0.000000,24.651365,0.000000,21.059155,142.525083,0.000000,4.900801,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

75,18:30-18:45,10.911198,93.591046,366.330434,5.682234,37.597966,242.632344,0.000000,40.643394,18.897093,18.129435,153.658852,5.166805,0.000000,0.000000,31.486423,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,2.190753,33.186518,0.000000,33.880391,10.004919,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,24.651365,0.000000,21.059155,142.525083,0.000000,5.925515,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

76,18:45-19:00,10.911198,93.591046,366.330434,5.682234,37.597966,242.632344,0.000000,40.643394,18.897093,18.129435,153.658852,5.166805,0.000000,0.000000,41.981897,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,4.471847,33.186518,0.000000,33.880391,10.004919,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,26.892398,0.000000,21.059155,142.525083,0.000000,5.925515,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

77,19:00-19:15,10.911198,93.591046,366.330434,5.682234,37.597966,242.632344,0.000000,40.643394,18.897093,18.129435,150.865054,5.166805,0.000000,0.000000,41.981897,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,6.707769,33.186518,0.000000,33.880391,10.004919,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,76.542489,0.000000,21.059155,142.525083,0.000000,5.821559,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

78,19:15-19:30,10.911198,93.591046,366.330434,5.682234,37.597966,242.632344,0.000000,40.643394,18.897093,18.129435,150.435240,5.166805,0.000000,0.000000,41.981897,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,33.880391,10.004919,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,76.542489,0.000000,21.059155,142.525083,0.000000,5.806708,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

79,19:30-19:45,10.911198,93.591046,369.223334,5.682234,37.597966,244.464514,0.000000,40.643394,18.897093,18.129435,150.435240,5.166805,0.000000,0.000000,41.981897,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,33.880391,18.898181,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,76.542489,0.000000,21.059155,142.525083,0.000000,5.806708,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

80,19:45-20:00,10.911198,93.591046,369.223334,5.682234,37.597966,244.464514,0.000000,40.643394,18.897093,18.129435,150.435240,5.166805,0.000000,0.000000,31.486423,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,33.880391,18.898181,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,76.542489,0.000000,21.059155,142.525083,0.000000,5.806708,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

81,20:00-20:15,10.911198,93.591046,369.223334,5.682234,37.597966,244.464514,0.000000,40.643394,18.897093,18.129435,150.435240,5.166805,0.000000,0.000000,31.486423,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,33.880391,18.898181,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,76.542489,0.000000,21.059155,142.525083,0.000000,5.806708,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

82,20:15-20:30,10.911198,93.591046,369.223334,5.682234,37.597966,244.464514,0.000000,40.643394,18.897093,18.129435,132.705372,5.166805,0.000000,0.000000,31.486423,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,33.880391,18.898181,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,18.864022,2.979687,49.511732,47.638746,0.000000,76.542489,0.000000,21.059155,142.525083,0.000000,5.123565,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

83,20:30-20:45,10.911198,93.591046,407.795334,0.247054,36.537827,250.250314,0.000000,40.643394,18.897093,18.129435,128.944491,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,6.707769,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,29.433271,6.288007,2.979687,49.511732,47.638746,0.000000,26.892398,0.000000,21.059155,142.525083,0.000000,4.975056,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

84,20:45-21:00,10.911198,93.591046,456.010334,0.247054,36.537827,250.250314,0.000000,40.643394,18.897093,18.129435,128.944491,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,16.290129,6.707769,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,29.433271,6.288007,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,4.975056,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

85,21:00-21:15,10.911198,93.591046,504.225334,0.247054,36.537827,250.250314,0.000000,40.643394,18.897093,18.129435,128.944491,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,16.290129,6.707769,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,29.433271,6.288007,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,4.975056,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

86,21:15-21:30,10.911198,93.591046,537.975834,0.247054,36.537827,250.250314,0.000000,40.643394,3.678195,18.129435,128.944491,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,16.290129,6.707769,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,29.433271,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,4.975056,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

87,21:30-21:45,10.911198,93.591046,586.190834,0.247054,36.537827,250.250314,0.000000,40.643394,0.000000,18.129435,128.944491,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,38.041894,6.707769,33.186518,0.000000,33.880391,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,29.433271,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,4.975056,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

88,21:45-22:00,10.911198,93.591046,588.379699,1.729376,37.597966,250.250314,0.000000,40.643394,0.000000,18.129435,136.466253,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,38.707581,28.347271,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,5.272075,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

89,22:00-22:15,10.911198,93.591046,588.379699,1.729376,37.597966,250.250314,0.000000,40.643394,0.000000,18.129435,150.435240,5.166805,0.000000,0.000000,20.990949,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,38.707581,28.347271,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,5.806708,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

90,22:15-22:30,10.911198,93.591046,588.379699,1.729376,37.597966,250.250314,0.000000,40.643394,0.000000,18.129435,136.466253,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,38.707581,28.347271,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,5.272075,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

91,22:30-22:45,10.911198,93.591046,588.379699,1.729376,37.597966,250.250314,0.000000,40.643394,0.000000,18.129435,132.705372,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,57.062841,8.943693,33.186518,0.000000,38.707581,28.347271,0.000000,144.634344,0.000000,0.000000,5.297584,47.809786,0.000000,0.751835,33.587777,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,5.123565,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

92,22:45-23:00,10.911198,93.591046,588.379699,0.000000,36.537827,250.250314,0.000000,40.643394,0.000000,18.166133,91.335681,5.166805,0.000000,0.000000,10.495474,119.939634,33.002203,60.788476,0.000000,0.000000,32.580258,6.707769,33.186518,0.000000,38.707581,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,22.369287,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,3.519667,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

93,23:00-23:15,10.911198,93.591046,588.379699,0.000000,36.537827,250.250314,0.000000,40.643394,0.000000,18.166133,65.546782,5.166805,0.000000,0.000000,0.000000,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,4.471847,33.186518,0.000000,38.707581,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,22.369287,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,2.524656,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

94,23:15-23:30,10.911198,93.591046,588.379699,0.000000,36.537827,250.250314,0.000000,40.643394,0.000000,18.166133,27.937972,5.166805,0.000000,0.000000,0.000000,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,4.471847,33.186518,0.000000,38.707581,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,22.369287,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,1.084116,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

95,23:30-23:45,10.911198,93.591046,588.379699,0.370580,36.537827,250.250314,0.000000,27.095596,0.000000,18.166133,19.341674,5.166805,0.000000,0.000000,0.000000,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,4.471847,33.186518,0.000000,38.707581,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,22.369287,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,0.742546,17.541967,44.742633,0.000000,18.206031,403.819911,0,0,0,0,0

96,23:45-24:00,10.911198,93.591046,588.379699,0.370580,36.537827,250.250314,0.000000,13.547798,0.000000,18.166133,18.911858,5.166805,0.000000,0.000000,0.000000,119.939634,33.002203,60.788476,0.000000,0.000000,19.020948,4.471847,33.186518,0.000000,38.707581,8.893262,0.000000,144.634344,0.000000,0.000000,5.297584,46.768384,0.000000,0.751835,22.369287,12.576015,2.979687,49.511732,47.638746,0.000000,25.771882,0.000000,21.059155,142.525083,0.000000,0.727695,17.541967,44.742633,0.000000,19.286000,403.819911,0,0,0,0,0

