Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
58,14:15-14:30,686.779957,8.874,49.436556,0,0,0,18.2298,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

59,14:30-14:45,686.779957,8.874,49.436556,0,0,0,18.2298,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

60,14:45-15:00,686.779957,8.874,49.436556,0,0,0,18.2298,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

61,15:00-15:15,686.779957,8.874,49.436556,0,0,0,9.1149,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

62,15:15-15:30,686.779957,8.874,49.436556,0,0,0,9.1149,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

63,15:30-15:45,686.779957,8.874,49.436556,0,0,0,9.1149,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,16.56,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

64,15:45-16:00,686.779957,8.874,49.436556,0,0,0,9.1149,0,61.555,9.331,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,16.56,12.1695,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,348.975

65,16:00-16:15,686.779957,8.874,49.436556,0,0,0,9.1149,0,61.555,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,345.375

66,16:15-16:30,686.779957,8.874,49.436556,0,0,0,9.1149,0,61.555,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,345.375

67,16:30-16:45,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,12.1695,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,345.375

68,16:45-17:00,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,11.6571,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,345.375

69,17:00-17:15,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,0,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,6.5208,0,13.248,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,345.375

70,17:15-17:30,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,15.435,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,6.5208,0,13.248,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,32.171,147.515625,14.406,14.287,20.73185,345.375

71,17:30-17:45,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,31.122,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,0,13.248,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,14.406,14.287,20.73185,345.375

72,17:45-18:00,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,45.36,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,0,13.983,15.456,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,14.406,14.287,20.73185,345.375

73,18:00-18:15,686.779957,8.874,49.436556,0,0,0,9.1149,0,75.76,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,45.36,0,103.5,57.96,0,26.39091,92,0,14.7972,42.392196,0,1.1,13.983,48.576,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,29.136,147.515625,16.17,14.287,20.73185,345.375

74,18:15-18:30,686.779957,8.874,49.436556,0,0,0,9.1149,0,93.5636,9.9975,0,50.8869,40.3704,462,19.985,0.82259,123.665625,52.542,0,103.5,57.96,0,26.39091,92,3.5991,14.7972,42.392196,0,1.1,28.045,48.576,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,29.136,147.515625,16.17,14.287,20.73185,345.375

75,18:30-18:45,686.779957,8.874,49.436556,0,3.1825,9.67784,9.1149,0,104.17,19.995,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,3.5991,14.7972,42.392196,0,1.1,41.08,15.456,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,343.125

76,18:45-19:00,686.779957,8.874,49.436556,0,11.457,19.35568,18.2298,0,116.9545,26.34008,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,5.1987,14.7972,42.392196,0,3.3,41.08,15.456,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,343.125

77,19:00-19:15,686.779957,9.86,49.436556,0,49.051236,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,15.456,10.1199,25.564,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,343.125

78,19:15-19:30,686.779957,9.86,49.436556,0,49.051236,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,15.456,10.1199,52.29,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,343.125

79,19:30-19:45,686.779957,9.86,49.436556,0,49.051236,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,22.08,10.1199,85.988,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

80,19:45-20:00,686.779957,9.86,49.436556,0,49.051236,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,13.452,42.392196,0,19.6614,42.14808,22.08,10.1199,85.988,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

81,20:00-20:15,686.779957,9.86,49.436556,0,49.051236,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,14.7972,42.392196,0,0,42.14808,22.08,10.1199,85.988,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

82,20:15-20:30,686.779957,9.86,49.436556,0,49.051236,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,14.7972,42.392196,0,0,42.14808,22.08,10.1199,85.988,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

83,20:30-20:45,686.779957,9.86,49.436556,0,5.092,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,15.804048,14.7972,42.392196,0,0,42.14808,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

84,20:45-21:00,686.779957,8.874,49.436556,0,0,29.062808,18.2298,0,116.9545,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,0,28.045,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,36.75,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

85,21:00-21:15,686.779957,8.874,49.436556,0,0,29.062808,18.2298,0,116.9545,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,0,28.045,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

86,21:15-21:30,686.779957,8.874,49.436556,0,0,29.062808,18.2298,0,116.9545,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,0,28.045,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

87,21:30-21:45,686.779957,8.874,49.436556,0,0,29.062808,18.2298,0,116.9545,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,0,28.045,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

88,21:45-22:00,686.779957,17.748,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,3.3,42.14808,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

89,22:00-22:15,686.779957,17.748,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,14.7972,42.392196,0,19.6614,42.14808,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

90,22:15-22:30,686.779957,17.748,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,10.7616,42.392196,0,19.6614,42.14808,22.08,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,16.17,14.287,20.73185,346.5

91,22:30-22:45,686.779957,17.748,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,62.244,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,19.6614,42.14808,16.56,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,13.23,14.287,20.73185,346.5

92,22:45-23:00,686.779957,17.748,49.436556,0,0,29.062808,27.3447,0,140.3454,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,12.1068,42.392196,0,19.6614,42.14808,16.56,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,13.23,14.287,20.73185,346.5

93,23:00-23:15,686.779957,8.874,49.436556,0,0,19.35568,27.3447,0,116.9545,39.51012,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,10.55736,10.7616,42.392196,0,0,28.045,19.872,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,13.23,14.287,20.73185,346.5

94,23:15-23:30,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,26.34008,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,5.1987,10.7616,42.392196,0,0,14.04936,19.872,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,30.35,147.515625,13.23,14.287,20.73185,346.5

95,23:30-23:45,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.995,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,5.1987,13.452,42.392196,0,0,0,16.56,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.2605,147.515625,13.23,14.287,20.73185,346.5

96,23:45-24:00,686.779957,8.874,49.436556,0,0,9.67784,27.3447,0,93.5636,19.995,0,50.8869,40.3704,462,19.985,0.82259,123.665625,60.48,0,103.5,57.96,0,26.39091,92,0,16.1424,42.392196,0,0,0,16.56,10.1199,40.089,0,83.296,0,0,0,64.074,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,0,0,0,0,0,0,0,31.2605,147.515625,13.23,14.287,20.73185,346.5

