Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
52,12:45-13:00,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

53,13:00-13:15,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

54,13:15-13:30,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

55,13:30-13:45,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

56,13:45-14:00,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

57,14:00-14:15,688.715947,0,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

58,14:15-14:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,0,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

59,14:30-14:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,14.04936,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

60,14:45-15:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,14.04936,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

61,15:00-15:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,28.09872,0,33.12,0,53.452,0,0,77.397222,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20.0018,418.77

62,15:15-15:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,0,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,33.12,0,53.452,0,0,77.397221,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

63,15:30-15:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,33.12,0,40.089,0,0,77.397221,0,0,0,80.254056,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

64,15:45-16:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0,97.055943,19.725135,0.779669,0,0,33.911501,0,0,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,33.12,0,40.089,0,0,77.397221,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

65,16:00-16:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0.693032,97.055943,19.725135,0.779669,0,17.829097,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,33.12,0.2562,40.089,0,0,77.397222,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

66,16:15-16:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0.939444,97.055943,19.725135,0.779669,0,24.515009,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,33.12,0.2562,40.089,0,0,77.397222,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

67,16:30-16:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0.939444,97.055943,19.725135,0.779669,0,24.515009,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,1.281,40.089,0,0,77.397222,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

68,16:45-17:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,0,0,0.939444,97.055943,19.725135,0.779669,0,24.515009,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,1.281,40.089,0,0,77.397222,0,0,0,77.57892,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,148.302375,46.39908,0,20,418.77

69,17:00-17:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,1.724881,97.055943,19.725135,0.779669,0,44.572744,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,2.4339,40.089,0,0,77.397222,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,418.77

70,17:15-17:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,1.724881,97.055943,19.725135,0.779669,0,44.572744,33.911501,0,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,2.4339,40.089,0,0,77.397222,0,0,0,77.578921,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,418.77

71,17:30-17:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,1.724881,97.055943,19.725135,0.779669,1.873698,44.572744,33.911501,11.474108,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,2.4339,53.452,0,0,77.397222,0,0,0,77.578921,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,418.77

72,17:45-18:00,688.715947,11.598717,4.090741,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,2.756729,97.055943,19.725135,0.779669,3.747395,71.316391,33.911501,22.948217,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,2.4339,53.452,0,0,77.397222,0,0,0,78.916488,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,418.77

73,18:00-18:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.21875,97.055943,39.450269,0.779669,3.747395,83.573895,33.911501,45.896435,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,2.4339,53.452,0,0,77.397222,0,0,0,78.916488,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,418.77

74,18:15-18:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,4.728021,97.055943,39.450269,0.779669,4.332926,122.575046,33.911501,45.896435,21.717709,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,0,32.016,2.4339,54.614,0,0,77.397222,0,0,0,78.916488,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.815,148.302375,46.39908,0,20,418.77

75,18:30-18:45,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,0,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,0,32.016,8.1984,79.37622,0,0,74.68153,0,0,0,78.916488,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

76,18:45-19:00,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,3.814368,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,0,32.016,8.1984,79.37622,0,0,74.68153,0,0,0,78.916488,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

77,19:00-19:15,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,19.596695,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,0,40.848,8.1984,79.37622,0,0,74.68153,0,0,0,78.916488,0,0,0,48.226576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

78,19:15-19:30,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,39.193389,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,0,40.848,8.1984,79.37622,0,0,74.68153,0,0,0,78.916488,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

79,19:30-19:45,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,39.193389,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,6.5208,40.848,6.405,79.37622,0,0,74.68153,0,0,0,78.916488,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

80,19:45-20:00,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,39.193389,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,6.5208,34.776,6.405,79.37622,0,0,74.68153,0,0,0,78.916488,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

81,20:00-20:15,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,39.193389,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,13.0416,34.776,5.6364,79.37622,0,0,74.68153,0,0,0,79.585272,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

82,20:15-20:30,688.715947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,10.375318,19.596695,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,43.536137,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,13.0416,34.776,5.6364,79.37622,0,0,74.68153,0,0,0,79.585272,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

83,20:30-20:45,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,3.051494,5.313248,97.055943,39.450269,0.779669,9.274803,137.618347,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,6.5208,34.776,0.2562,23.24,0,0,74.68153,0,0,0,79.585272,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

84,20:45-21:00,688.715947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.86558,97.055943,39.450269,0.779669,8.080321,100.288674,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,6.5208,34.776,0.2562,22.078,0,0,74.68153,0,0,0,79.585272,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

85,21:00-21:15,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.86558,97.055943,39.450269,0.779669,8.150585,100.288674,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,6.5208,40.848,0.2562,22.078,0,0,74.68153,0,0,0,79.585272,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

86,21:15-21:30,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.86558,97.055943,39.450269,0.779669,9.274803,100.288674,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,6.5208,40.848,0.2562,22.078,0,0,74.68153,0,0,0,79.585272,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

87,21:30-21:45,688.415947,34.831253,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,5.313248,97.055943,39.450269,0.779669,9.274803,137.618347,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,6.5208,34.776,0.2562,23.24,0,0,74.68153,0,0,0,80.92284,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

88,21:45-22:00,688.415947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,29.396734,0,5.313248,97.055943,59.175403,0.779669,9.274803,137.618347,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,13.0416,34.776,2.1777,79.37622,0,0,74.68153,0,0,0,80.92284,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

89,22:00-22:15,688.415947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,29.396734,0,6.144887,97.055943,59.175403,0.779669,9.274803,159.34756,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,13.0416,34.776,2.1777,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

90,22:15-22:30,688.415947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,29.396734,0,6.129486,97.055943,59.175403,0.779669,9.274803,158.7904,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,13.0416,34.776,2.1777,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

91,22:30-22:45,688.415947,34.831253,49.579784,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,674.817829,124.384996,29.396734,0,5.313248,97.055943,59.175403,0.779669,9.274803,137.618347,33.911501,45.896435,32.576563,5.534073,130.580717,149.98895,5.661533,51.082107,42.14808,19.5624,40.848,2.1777,79.37622,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

92,22:45-23:00,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,4.127393,97.055943,39.450269,0.779669,9.274803,106.974585,33.911501,45.896435,21.717709,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,19.5624,40.848,0.2562,41.832,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

93,23:00-23:15,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,3.86558,97.055943,39.450269,0.779669,9.274803,100.288674,33.911501,45.418347,10.858854,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,19.5624,34.776,0.2562,40.089,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

94,23:15-23:30,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,2.587321,97.055943,39.450269,0.779669,9.274803,66.859116,33.911501,45.418347,0,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,19.5624,34.776,0.2562,40.089,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

95,23:30-23:45,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,1.724881,97.055943,39.450269,0.779669,6.956102,44.572744,33.911501,45.418347,0,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,13.0416,34.776,1.281,40.089,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

96,23:45-24:00,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.779669,4.637402,22.286372,33.911501,45.418347,0,5.534073,130.580717,149.98895,5.560434,51.082107,42.14808,13.0416,34.776,1.281,40.089,0,0,76.039376,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.010502,148.302375,46.39908,0,20,418.77

