Block,Time,TANAKPUR,BSIUL,ANTA_LF,NAPP,RIHAND2,NJPC,AURY_RF,TEHRI,SINGRAULI,KOTESHWR,SINGRAULI_HYDRO,SEWA2,RAPPB,DADRI_RF,UNCHAHAR1,DULHASTI,ANTA_GF,DADRI_LF,AURY_GF,TANDA2,DADRI_GF,UNCHAHAR4,UNCHAHAR3,CHAMERA1,JHAJJAR,UNCHAHAR2,RAPPC,DADRT2,KUDGI,KHSTPP-I,FSTPP I & II,KHSTPP-II,BRBCL,TALA,SASAN,ANTA_CRF,KOLDAM,RIHAND1,SALAL,AURY_LF,DHAULIGNGA,RAMPUR,AURY_CRF,CHAMERA3,URI2,KISHANGANGA,PARBATI3,URI,CHAMERA2,ANTA_RF,DADRI_CRF,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,235.910261,36.155594,53.274796,364.953605,50.26,36.267170,8.417926,142.750749,15.952534,17.923739,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

48,11:45-12:00,6.198118,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,235.910261,36.155594,53.274796,364.953605,60.04,36.267170,8.417926,142.750749,15.952534,17.923739,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

49,12:00-12:15,11.776425,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,235.910261,36.155594,53.274796,364.974710,24.19,41.743486,8.417926,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,77.588251,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

50,12:15-12:30,11.776425,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,27.191131,235.910261,36.155594,53.274796,364.974710,24.19,42.448257,8.417926,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,77.588251,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

51,12:30-12:45,11.776425,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,324.780470,22.566007,53.274796,364.974710,24.19,41.480751,8.261932,142.750749,15.590013,18.492747,405.243729,0.000000,0.000000,90.274411,77.588251,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

52,12:45-13:00,11.776425,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,326.749808,22.566007,53.274796,364.974710,24.19,41.480751,8.261932,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,77.588251,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

53,13:00-13:15,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,326.749808,22.566007,53.274796,364.974710,24.19,28.194230,5.397540,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,77.588251,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

54,13:15-13:30,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,326.749808,27.648737,53.274796,364.974710,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,77.588251,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

55,13:30-13:45,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,271.345373,27.648737,53.274796,364.974710,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

56,13:45-14:00,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,0.000000,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,240.295490,27.648737,53.274796,364.974710,24.19,28.194230,8.262997,142.750749,14.330553,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

57,14:00-14:15,11.776425,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,16.689381,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,232.562592,27.648737,53.274796,364.974710,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

58,14:15-14:30,11.776425,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,10.723693,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,240.295490,27.907694,53.274796,364.974710,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

59,14:30-14:45,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,306.099090,27.907694,53.274796,364.974710,40.49,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

60,14:45-15:00,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,297.389790,27.907694,53.274796,364.974710,40.49,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

61,15:00-15:15,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,336.097790,27.907694,53.274796,364.987963,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

62,15:15-15:30,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,315.776090,27.907694,53.274796,364.987963,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,0.000000,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

63,15:30-15:45,11.156613,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,315.776090,27.907694,53.274796,364.945746,24.19,28.194230,8.262997,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

64,15:45-16:00,11.156613,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,365.128790,27.907694,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,0.000000,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

65,16:00-16:15,11.156613,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,336.097790,27.907694,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,0.587665,90.274411,65.219109,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

66,16:15-16:30,11.156613,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,27.191131,315.776090,27.907694,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.175330,90.274411,78.150484,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

67,16:30-16:45,11.156613,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.170728,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,40.786697,353.516390,27.907694,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,19.723612,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

68,16:45-17:00,11.156613,6.342112,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,40.786697,301.956993,27.907694,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,19.704166,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

69,17:00-17:15,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,40.786697,277.068090,41.659485,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,19.704166,32.779383,2.113900,15.551277,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

70,17:15-17:30,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.034245,16.053045,0.000000,0.000000,11.622084,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.396022,13.814217,40.786697,277.068090,41.659485,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,19.704166,32.779383,2.113900,15.551277,50.212018,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

71,17:30-17:45,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.034245,16.053045,0.000000,0.000000,11.704439,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,237.710946,41.659485,53.274796,364.945746,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

72,17:45-18:00,8.677366,12.684225,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.034245,16.053045,0.000000,0.000000,11.576950,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,40.786697,235.581243,41.659485,53.274796,364.557832,24.19,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

73,18:00-18:15,8.677366,8.515760,0.000000,40.100403,115.727243,154.849101,0.000000,18.254011,137.413400,8.469656,1.053398,8.124010,0.000000,0.000000,11.576950,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,36.695184,235.581243,41.659485,53.274796,364.557832,60.87,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.424641,90.274411,82.198567,0.000000,21.478228,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

74,18:15-18:30,8.677366,8.515760,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.053398,8.124010,0.000000,0.000000,11.576950,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.439342,36.695184,312.693221,41.659485,53.274796,364.557832,38.71,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.424641,90.274411,82.198567,0.000000,21.478228,1.697909,0.000000,29.586066,32.779383,2.113900,6.479698,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

75,18:30-18:45,8.677366,8.515760,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,8.469656,1.053398,16.053045,0.000000,0.000000,11.576950,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.342572,40.786697,402.014321,36.078178,53.274796,364.557832,70.26,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,1.762995,90.274411,82.198567,0.000000,37.049944,1.697909,0.000000,29.586066,32.779383,2.113900,10.367517,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

76,18:45-19:00,8.677366,8.515760,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,16.142168,1.053398,16.053045,0.000000,0.000000,11.476856,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,14.342572,40.786697,402.014321,36.078178,53.274796,364.126177,70.26,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,2.350658,90.274411,82.198567,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,14.255336,45.938654,40.512341,0.000000,0.000000,121.248253,0,0,0,0,0

77,19:00-19:15,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,16.004500,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,21.307496,40.786697,401.704657,41.323112,53.274796,365.159497,71.43,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,2.350658,90.274411,82.198567,12.571153,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,66.580197,50.212018,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

78,19:15-19:30,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,16.004500,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,21.307496,40.786697,401.704657,41.323112,53.274796,357.619148,71.43,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,2.350658,90.274411,82.198567,12.571153,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,66.580197,50.212018,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

79,19:30-19:45,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,19.719667,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,24.427655,40.786697,424.429407,41.659485,53.274796,424.471976,48.38,39.942785,12.384141,142.750749,15.952534,18.492747,405.243729,0.000000,2.350658,90.274411,77.588251,12.571153,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,66.580197,45.938654,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

80,19:45-20:00,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,424.429407,41.659485,53.274796,507.645066,48.38,39.942785,12.384141,142.750749,15.952534,21.110182,405.243729,0.000000,2.350658,90.274411,77.588251,12.900171,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,66.580197,45.938654,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

81,20:00-20:15,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,424.429407,41.659485,53.274796,536.676066,48.38,39.942785,12.384141,142.750749,15.952534,21.110182,405.243729,0.000000,2.350658,90.274411,77.588251,1.336235,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,66.580197,45.938654,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

82,20:15-20:30,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,424.429407,41.659485,53.274796,575.384066,48.38,39.942785,12.384141,142.750749,15.952534,21.110182,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,66.580197,45.938654,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

83,20:30-20:45,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,424.429407,41.659485,53.274796,623.769066,48.38,39.942785,12.384141,142.750749,15.952534,21.110182,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,16.645049,45.938654,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

84,20:45-21:00,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,424.429407,41.659485,53.274796,666.018571,48.38,39.942785,12.384141,142.750749,15.952534,21.110182,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,10.285877,0.000000,121.248253,0,0,0,0,0

85,21:00-21:15,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,467.030890,41.659485,53.274796,666.018571,48.38,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,10.285877,0.000000,121.248253,0,0,0,0,0

86,21:15-21:30,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,467.030890,41.659485,53.274796,666.018571,48.38,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,10.285877,0.000000,121.248253,0,0,0,0,0

87,21:30-21:45,8.677366,6.342112,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,488.378462,41.659485,53.274796,666.018571,58.06,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,10.285877,0.000000,121.248253,0,0,0,0,0

88,21:45-22:00,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.802813,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,19.354000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,515.929642,41.659485,53.274796,666.018571,58.06,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,3.239850,45.938654,42.371208,10.285877,0.000000,121.248253,0,0,0,0,0

89,22:00-22:15,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.612660,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,18.724995,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,540.383131,41.659485,53.274796,666.018571,58.06,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,3.239850,45.938654,42.371208,9.957633,0.000000,121.248253,0,0,0,0,0

90,22:15-22:30,8.677366,19.026337,0.000000,40.100403,115.727243,154.849101,5.612660,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,18.724995,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,585.419792,41.659485,53.274796,666.018571,58.06,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,3.239850,45.938654,42.371208,9.957633,0.000000,121.248253,0,0,0,0,0

91,22:30-22:45,9.297178,19.026337,0.000000,40.100403,115.727243,154.849101,0.246616,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,0.000000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,630.452170,41.659485,53.274796,666.018571,58.06,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,15.551277,45.938654,42.371208,1.280800,0.000000,121.248253,0,0,0,0,0

92,22:45-23:00,9.297178,19.026337,0.000000,40.100403,115.727243,154.849101,0.000000,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,0.000000,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,58.06,39.942785,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,77.588251,0.000000,37.135857,1.697909,0.000000,31.111842,32.779383,2.165146,15.551277,45.938654,42.371208,0.000000,0.000000,121.248253,0,0,0,0,0

93,23:00-23:15,9.297178,12.684225,0.000000,40.100403,115.727243,154.849101,5.612660,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,18.724995,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,58.06,40.504641,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,76.801123,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,15.551277,45.938654,40.512341,9.957633,0.000000,121.248253,0,0,0,0,0

94,23:15-23:30,9.297178,12.684225,0.000000,40.100403,115.727243,154.849101,5.612660,25.034071,137.413400,16.939312,1.053398,16.053045,0.000000,18.724995,20.084614,50.308022,0.000000,0.000000,0.000000,1.347745,0.000000,0.783837,25.854802,40.786697,636.640056,41.659485,53.274796,666.018571,58.06,40.530179,12.384141,142.750749,15.952534,17.070228,405.243729,0.000000,2.350658,90.274411,76.801123,0.000000,37.135857,1.697909,0.000000,29.586066,32.779383,2.113900,3.239850,45.938654,40.512341,9.957633,0.000000,121.248253,0,0,0,0,0

