Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU7,KGSU3AND4,TALST2,VALLURNTECL,SIMHST2,NNTPP,NTPL,RSTPSU1TO6,SIMHST1,KGSU1AND2,NLCTS2EXP,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
50,12:15-12:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,23.068732,0,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,0.899474,119.5917,1.44175,28.045,6.5538,46.368,3.2025,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

51,12:30-12:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,22.034892,0.814833,26.717787,0,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,0.899474,119.5917,1.44175,28.045,6.5538,45.264,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

52,12:45-13:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,0.899474,119.5917,1.44175,28.045,6.5538,45.264,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

53,13:00-13:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,0.899474,119.5917,1.44175,25.28,6.5538,45.264,11.529,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

54,13:15-13:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,0.899474,119.5917,1.44175,25.28,6.5538,45.264,3.843,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

55,13:30-13:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,1.113252,119.5917,1.44175,25.28,6.5538,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

56,13:45-14:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0,0,120.024286,1.113252,119.5917,1.44175,25.517,6.5538,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

57,14:00-14:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,0.60728,0,120.024286,1.113252,119.5917,1.44175,28.045,6.5538,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

58,14:15-14:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,1.21456,0,120.024286,1.113252,119.5917,1.44175,28.045,6.5538,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

59,14:30-14:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,1.82184,0,120.024286,1.113252,119.5917,1.44175,28.045,13.1076,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

60,14:45-15:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,22.034892,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,28.045,13.1076,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

61,15:00-15:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,28.045,13.1076,37.536,5.124,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

62,15:15-15:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,28.045,13.1076,37.536,5.124,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

63,15:30-15:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,28.045,13.1076,45.264,7.686,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

64,15:45-16:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,28.045,13.1076,45.264,7.686,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,44.918,418.77

65,16:00-16:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,0,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,28.045,12.98,45.264,7.686,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,42.49,418.77

66,16:15-16:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,5.456863,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,42.14808,13.1076,45.264,7.686,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,42.49,418.77

67,16:30-16:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,5.456863,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,42.14808,13.1076,45.264,5.124,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,41.276,418.77

68,16:45-17:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,11.08163,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,42.14808,6.5538,45.264,5.124,82.502,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,41.276,418.77

69,17:00-17:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,11.08163,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,42.14808,6.5538,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,41.276,418.77

70,17:15-17:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,11.08163,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,0,2.429119,0,120.024286,1.113252,119.5917,1.44175,42.14808,6.5538,45.264,5.124,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,41.276,418.77

71,17:30-17:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,11.08163,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,8.62322,2.146949,0,120.024286,1.113252,119.5917,1.44175,42.14808,6.5538,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,41.276,418.77

72,17:45-18:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,11.08163,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,8.62322,2.146949,0,120.024286,1.113252,119.5917,1.44175,42.14808,6.5538,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,41.276,418.77

73,18:00-18:15,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,20.755001,0.814833,26.717787,11.08163,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,17.246441,2.146949,3.749748,120.024286,0.899474,119.5917,1.44175,37.92,6.5538,45.264,6.405,83.083,0,0,83.849667,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

74,18:15-18:30,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,79.26572,93.324175,1.456306,54.915375,40.872774,657.89409,6.384072,0,51.987209,125.295291,17.246441,2.146949,6.695978,120.024286,0.899474,119.5917,1.44175,37.92,6.5538,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

75,18:30-18:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,97.893164,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.146949,6.695978,120.024286,1.113252,119.5917,1.44175,42.14808,6.5538,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,133.760902,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.146949,10.713565,120.024286,1.520638,119.5917,1.44175,42.14808,13.1076,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

77,19:00-19:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,52.362552,120.024286,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,66.809428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

78,19:15-19:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,68.802518,120.024286,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.723911,0,0,0,54.138675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

79,19:30-19:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,68.802518,120.024286,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

80,19:45-20:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,68.802518,120.024286,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

81,20:00-20:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,68.802518,127.669145,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

82,20:15-20:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,68.802518,129.198117,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

83,20:30-20:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,10.713565,130.727089,1.645676,119.5917,1.44175,42.14808,19.6614,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.429119,3.34799,130.727089,1.645676,119.5917,1.44175,42.14808,13.1076,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.429119,3.34799,132.256061,1.645676,119.5917,1.44175,42.14808,13.1076,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.429119,3.34799,132.256061,1.645676,119.5917,1.44175,42.14808,13.1076,45.264,6.405,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.429119,3.34799,133.785032,1.645676,119.5917,1.44175,42.14808,13.1076,48.576,4.4835,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

88,21:45-22:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,3.34799,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,48.576,4.4835,83.083,0,0,83.849666,0,0,0,35.72391,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

89,22:00-22:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,48.576,5.124,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

90,22:15-22:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,48.576,5.124,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

91,22:30-22:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,48.576,5.124,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

92,22:45-23:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.489404,54.915375,40.872774,657.89409,8.752357,0,51.987209,125.295291,25.869661,2.429119,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,19.6614,48.576,5.124,83.083,0,0,83.849666,0,0,0,36.840283,0,0,0,66.809429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,43.097,418.77

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.355509,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,13.1076,48.576,5.124,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,42.49,418.77

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.269632,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,13.1076,48.576,5.124,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,42.49,418.77

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.269632,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,13.1076,48.576,6.405,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,42.49,418.77

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,93.324175,1.456306,54.915375,40.872774,657.89409,8.443451,0,51.987209,125.295291,25.869661,2.269632,16.070349,133.785032,1.645676,119.5917,1.44175,42.14808,13.1076,48.576,6.405,83.083,0,0,83.849666,0,0,0,37.956655,0,0,0,67.961315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,20.0018,20.73185,0,147.515625,42.49,418.77

