Block,Time,FSTPP I & II,TALA,KHSTPP-I,BRBCL,KHSTPP-II,SASAN,CHAMERA1,URI2,RIHAND2,TEHRI,AURY_GF,DADRT2,RIHAND1,KISHANGANGA,SEWA2,NJPC,AURY_CRF,NAPP,CHAMERA3,UNCHAHAR4,DADRI_GF,ANTA_LF,UNCHAHAR2,RAPPC,DADRI_CRF,URI,PARBATI3,UNCHAHAR3,CHAMERA2,TANAKPUR,JHAJJAR,UNCHAHAR1,KOLDAM,RIHAND3,TANDA2,SALAL,SINGRAULI,DADRI_LF,KOTESHWR,AURY_RF,RAPPB,RAMPUR,SINGRAULI_HYDRO,ANTA_CRF,DADRI_RF,DULHASTI,BSIUL,DHAULIGNGA,AURY_LF,ANTA_RF,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,13.788650,0.000000,34.583530,14.471802,76.352436,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,364.801305,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,1.649637,0.000000,0.000000,27.908192,65.266898,0.000000,35.145950,17.662658,17.524258,46.787784,11.739917,115.764000,14.212057,3.615112,125.970622,2.848769,45.960237,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,12.581232,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,16.558690,0.000000,34.583530,14.471802,76.352436,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.145748,0.000000,0.000000,32.648272,65.266898,0.000000,35.145950,0.000000,20.126782,46.787784,11.739917,118.157807,14.916288,3.615112,125.970622,4.053658,45.960237,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,16.558690,0.000000,34.583530,14.471802,76.352436,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,34.178742,65.266898,0.000000,35.145950,0.000000,21.568377,46.787784,11.739917,118.157807,14.916288,3.615112,125.970622,4.053658,45.960237,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,16.375397,0.000000,42.745834,14.471802,95.378201,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,29.577702,65.266898,0.000000,35.145950,0.000000,19.527979,46.787784,11.739917,118.157807,14.393324,3.615112,125.970622,4.825721,45.960237,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,16.375397,0.000000,42.745857,14.471802,95.378201,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,29.577702,65.266898,0.000000,35.145950,0.000000,18.958381,46.787784,11.739917,118.157807,14.393324,3.615112,125.970622,4.825721,45.960237,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,16.375397,0.000000,42.745857,14.471802,95.378201,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.629868,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,29.577702,65.266898,0.000000,42.601152,0.000000,18.958381,46.787784,11.739917,118.157807,14.393324,3.615112,125.970622,4.825721,76.574239,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,16.375397,0.000000,42.745857,14.471802,95.378201,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,29.577702,65.266898,0.000000,42.601152,0.000000,18.958381,46.787784,11.739917,118.157807,14.393324,3.615112,125.970622,4.825721,76.574239,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,16.057046,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,29.577702,65.266898,0.000000,35.145950,0.000000,18.958574,46.787784,11.739917,118.157807,14.393324,4.473702,125.970622,4.825721,76.574239,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,367.591796,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.352421,0.000000,0.000000,29.577702,65.266898,0.000000,35.145950,0.000000,18.958574,46.787784,11.739917,118.157807,14.393324,4.473702,125.970622,5.165145,76.574239,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,432.226696,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.871142,0.000000,0.000000,37.923951,65.266898,0.000000,35.145950,0.000000,22.606554,46.787784,9.886246,117.193107,18.601056,6.574985,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,503.823354,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,38.511113,65.266898,0.000000,35.145950,0.000000,23.822688,46.787784,9.886246,117.193107,18.601056,6.710552,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,571.352354,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,38.511113,65.266898,0.000000,35.145950,0.000000,23.822688,46.787784,9.268355,155.781107,18.601056,6.710552,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,592.836126,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,0.000000,23.436808,46.787784,9.268355,184.722107,18.330940,6.710552,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,584.768919,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,0.000000,23.436808,46.787784,5.561013,213.663107,18.330940,8.947402,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,341.489548,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,0.000000,23.436808,46.787784,5.561013,232.707635,18.330940,8.947402,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,353.963814,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,0.000000,23.436808,46.787784,5.561013,276.114312,18.330940,8.947402,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,358.787314,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,0.000000,23.436808,46.787784,9.268355,304.167691,18.330940,8.947402,125.970622,5.168948,80.710661,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,598.304480,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,2.943776,23.436808,46.787784,9.886246,367.541246,18.330940,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,592.836126,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.941940,65.266898,0.000000,35.145950,17.662658,23.436808,46.787784,9.886246,367.541246,18.330940,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,592.836126,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.299547,65.266898,0.000000,35.145950,17.662658,23.436808,46.787784,9.886246,358.683949,18.318206,8.947402,125.970622,5.165145,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,592.836126,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.299547,65.266898,0.000000,35.145950,17.662658,23.436808,46.787784,9.886246,358.683949,18.318206,8.947402,125.970622,5.165145,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.499484,0.000000,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,592.836126,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,17.662658,23.436808,46.787784,8.032575,366.605487,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,20.951074,0.000000,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,592.836126,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,17.662658,23.436808,46.787784,8.032575,366.605487,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,20.951074,0.000000,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,532.410791,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,8.831329,23.436808,46.787784,9.886246,362.935132,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,20.951074,0.000000,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,484.175791,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,11.775105,23.436808,46.787784,9.886246,317.156643,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,20.951074,0.000000,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,435.940791,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,17.662658,23.436808,46.787784,5.561013,224.881767,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,20.951074,0.000000,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,20.065760,0.000000,33.581207,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,370.341191,93.533398,8.046226,4.589310,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,76.538183,23.436808,46.787784,5.561013,176.068748,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,20.951074,0.000000,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,20.065760,0.000000,33.581207,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,370.341191,93.533398,8.046226,10.708391,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,37.309194,65.266898,0.000000,35.145950,76.538183,23.436808,46.787784,5.561013,176.068748,18.318206,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,31.426610,0.000000,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,20.065760,0.000000,33.581207,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,370.341191,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,76.538183,26.567742,48.145325,7.414684,212.727348,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,20.065760,0.000000,33.581207,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,428.860066,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,76.538183,26.567742,48.145325,11.739917,304.945153,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,20.065760,0.000000,33.581207,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,441.772692,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,76.538183,26.567742,48.145325,5.561013,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,20.065760,0.000000,33.581207,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,441.772692,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,76.538183,26.567742,48.145325,5.561013,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,498.865557,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,8.831329,26.567742,48.145325,11.739917,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,441.772692,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,8.536952,26.567742,48.145325,7.661840,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,459.137292,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,8.536952,26.567742,48.145325,7.661840,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,526.666292,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,8.536952,26.567742,48.145325,7.661840,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,603.842292,93.533398,8.046226,8.872667,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,8.536952,26.567742,46.787784,5.561013,396.155406,21.156450,8.947402,125.970622,5.168948,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,3.183510,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,8.872667,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,46.787784,5.561013,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,3.183510,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,8.872667,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,46.787784,5.561013,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,3.183510,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,8.872667,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,46.787784,5.561013,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,3.183510,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,20.065760,0.000000,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,663.483616,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,48.145325,8.650465,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,20.065760,2.978029,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,663.483616,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,48.145325,8.650465,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,20.065760,2.978029,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,663.483616,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,48.145325,8.650465,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,20.065760,8.707189,42.745857,14.471802,94.317031,401.556375,40.660253,38.076025,119.989386,0.000000,0.000000,663.483616,93.533398,8.192521,18.173669,175.598499,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,48.145325,8.650465,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.678255,1.086435,0.000000,0.000000,57.086511,18.967353,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,20.065760,8.707189,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,10.708391,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,22.078322,26.567742,46.787784,5.808169,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,20.065760,8.707189,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,4.589310,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,18.398602,26.567742,46.787784,5.808169,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,20.065760,8.707189,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,18.398602,26.567742,46.787784,5.808169,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,20.065760,8.707189,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,18.398602,26.567742,46.787784,5.808169,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,20.065760,8.707189,42.745857,14.471802,94.317031,401.556375,40.660253,36.552984,119.989386,0.000000,0.000000,663.483616,93.533398,8.046226,0.000000,173.609779,0.000000,45.985202,33.601710,2.980923,0.000000,0.000000,42.681994,65.266898,0.000000,35.145950,18.398602,26.567742,46.787784,5.808169,407.527868,21.156450,8.947402,125.970622,4.876756,75.105754,137.508179,0.000000,0.000000,0.000000,0.000000,6.507399,1.086435,0.000000,0.000000,57.086511,6.290616,41.999311,0.000000,0.000000,0.000000,0,0,0,0,0

