Block,Time,WR/01102023/24112044/L_NR_2020_07,NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/01102023/31052040/LT-31,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/26072023/25122043/L_NR_2023_10,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31012024/HP-28,WR/01102023/31032046/L_NR_2020_05,WR/01102023/16072048/L_NR_2022_08,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15,NR/26072023/31072042/L_NR_2023_07,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,WR/01102023/01102023/L_NR_2020_06,NR/22102023/11042047/L_NR_2021_17,NR/31012024/31012024/IEX-240130_06237,NR/01012024/31012024/HP-26,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/L_NR_2019_05,NR/01102023/13082046/L_NR_2021_12,NR/01102023/05012040/L_NR_2020_02,NR/01102023/25122043/GNA_MEJA_DELHI,NR/05012024/31012024/SJVN050124NR1342,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/06022042/L_NR_2012_02,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02012046/L_NR_2021_17,NR/01102023/19072037/LT-05,NR/30092023/26122029/SH-06,NR/01102023/31102037/L_NR_2019_11,NR/01102023/23072042/L_NR_2012_04,NR/01012024/31012024/HP-27,SR/01102023/07102043/L_NR_2018_61,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/30042040/GNA_LT_35,NR/31012024/31012024/HPX-TAMCTG-300124-05987,NR/01102023/02122045/L_NR_2021_13,NR/01102023/22052037/LT-59,NR/01102023/30042040/GNA_LT_36,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/31012024/31012024/IEX-240130-06234,NR/01012024/31012024/52,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/06012024/31012024/NVVN/OA/16855
52,12:45-13:00,7.17,0,90.85,15.150000,94.128515,32.5,78,48.100000,86.770000,1.290000,18.280000,0.000000,21.5,6,87,44,182,8.180000,6.730000,7.16,43,99.090000,77.590000,99.680000,11.67,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,11.67,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.01,11.540000,15.150000,0.000000,46,0.730000,15.520000,0.000000,5.770000,0.000000,96.200000,20.200000,48.100000

53,13:00-13:15,9.27,0,90.25,15.070000,97.345504,32.5,78,48.100000,86.770000,1.290000,18.280000,0.000000,27.81,8.34,89,44,182,8.180000,6.730000,9.27,44,0.000000,77.590000,99.680000,20.11,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,20.11,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,15.070000,0.000000,46,0.730000,15.440000,0.000000,5.770000,0.000000,96.200000,20.200000,48.100000

54,13:15-13:30,9.77,0,90.14,14.880000,101.514955,32.5,78,48.100000,76.280000,1.290000,18.280000,0.000000,29.31,8.34,89,43.5,182,8.180000,6.730000,9.77,44,0.000000,77.590000,71.190000,21.09,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,21.09,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,14.880000,0.000000,46,0.730000,15.250000,0.000000,5.770000,0.000000,96.200000,20.200000,48.100000

55,13:30-13:45,12.22,0,89.84,14.660000,133.402994,32.5,79,48.100000,76.280000,1.290000,18.280000,0.000000,36.66,11.46,89,43.5,186,8.180000,6.730000,12.22,44,0.000000,77.590000,71.190000,29.58,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,29.58,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,14.660000,0.000000,46,0.730000,15.030000,0.000000,5.770000,0.000000,96.200000,21.160000,48.100000

56,13:45-14:00,12.77,0,89.37,14.340000,131.284252,32.5,78,48.100000,76.280000,1.290000,18.280000,0.000000,38.31,11.6,88,43,182,8.180000,6.730000,12.77,44,0.000000,77.590000,57.720000,30.72,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,30.72,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,14.340000,0.000000,46,0.730000,14.710000,0.000000,5.770000,0.000000,96.200000,21.160000,48.100000

57,14:00-14:15,15.05,0,88.51,13.860000,127.639627,32.5,75,48.100000,76.280000,1.380000,18.280000,0.000000,45.16,15.2,85,40.38,175,8.180000,6.730000,15.06,42,0.000000,77.590000,57.720000,32.01,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,32.01,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,13.860000,0.000000,46,0.730000,14.200000,0.000000,5.770000,0.000000,96.200000,21.160000,48.100000

58,14:15-14:30,15.94,0,86.96,13.240000,122.060921,32.5,72,48.100000,76.280000,1.380000,18.280000,0.000000,47.81,16.54,81,38.92,168,8.180000,6.730000,15.93,40,0.000000,77.590000,57.720000,33.34,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,33.34,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,13.240000,0.000000,46,0.730000,13.570000,0.000000,5.770000,0.000000,96.200000,21.160000,48.100000

59,14:30-14:45,16.27,0,84.53,12.360000,114.839704,32.5,67,48.100000,76.280000,1.380000,18.280000,0.000000,48.81,16.88,76,37.84,158,8.180000,6.730000,16.26,38,0.000000,77.590000,57.720000,34.61,32.5,32.5,230,1.340000,0.000000,21.84,20.2,260.320000,34.61,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,12.360000,0.000000,46,0.730000,12.670000,0.000000,5.770000,0.000000,96.200000,22.130000,48.100000

60,14:45-15:00,17.1,0,80.56,11.610000,106.938157,32.5,63,48.100000,76.280000,1.380000,18.280000,0.000000,51.31,17.2,71,35.87,147,8.180000,6.730000,17.11,36,0.000000,77.590000,57.720000,34.92,32.5,32.5,221.93,1.340000,0.000000,21.84,20.2,260.320000,34.92,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,11.610000,0.000000,44.39,0.730000,11.900000,0.000000,5.770000,0.000000,96.200000,24.050000,48.100000

61,15:00-15:15,17.79,0,76.01,10.660000,102.379946,32.5,58,48.100000,86.770000,1.290000,18.280000,0.000000,53.37,17.44,59,30.53,137,8.180000,6.730000,17.78,30,0.000000,77.590000,86.580000,35.04,32.5,32.5,210.71,1.390000,0.000000,21.84,20.2,260.320000,35.04,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,10.660000,0.000000,42.14,0.730000,10.930000,0.000000,5.770000,0.000000,96.200000,24.050000,48.100000

62,15:15-15:30,18.45,0,70.83,9.970000,91.397476,32.5,52,48.100000,86.770000,1.290000,18.280000,0.000000,55.34,17.75,54,29,123,8.180000,6.730000,18.44,27,0.000000,77.590000,99.680000,35.55,32.5,32.5,197.48,1.390000,0.000000,0,0,260.320000,35.55,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.15,11.540000,9.970000,0.000000,39.49,0.730000,10.220000,0.000000,5.770000,0.000000,96.200000,25.010000,48.100000

63,15:30-15:45,19.22,0,64.79,8.850000,79.919337,32.5,46,48.100000,86.770000,1.290000,18.280000,0.000000,57.66,18.29,51,26.5,109,8.180000,6.730000,19.22,25,0.000000,77.590000,99.680000,36.07,32.5,32.5,182.73,1.390000,0.000000,0,0,260.320000,36.07,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,8.850000,0.000000,36.54,0.730000,9.070000,0.000000,5.770000,0.000000,96.200000,25.010000,48.100000

64,15:45-16:00,19.81,0,58.23,7.570000,67.819182,32.5,40,48.100000,86.770000,1.290000,18.280000,0.000000,59.42,18.34,43,23.89,95,8.180000,6.730000,19.81,22,0.000000,77.590000,99.680000,36.43,32.5,32.5,166.66,1.390000,0.000000,0,0,260.320000,36.43,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,7.570000,0.000000,33.33,0.730000,7.750000,0.000000,5.770000,0.000000,96.200000,25.010000,48.100000

65,16:00-16:15,20.41,0,44.9,6.490000,57.3421,32.5,34,48.100000,86.770000,1.290000,18.280000,0.000000,61.22,18.53,31,20.28,81,8.180000,6.730000,20.41,15,0.000000,77.590000,99.680000,36.66,32.5,32.5,137.86,1.390000,0.000000,0,0,260.320000,36.66,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,6.490000,0.000000,27.57,0.730000,6.660000,0.000000,5.770000,0.000000,96.200000,25.010000,48.100000

66,16:15-16:30,20,0,38.26,5.130000,46.855299,21.5,28,48.100000,86.770000,1.290000,18.280000,0.000000,60.01,18.77,24,17.76,67,8.180000,6.730000,20,12,0.000000,77.590000,99.680000,36.29,33,33,119.85,1.390000,0.000000,0,0,260.320000,36.29,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,5.130000,0.000000,23.97,0.730000,5.250000,0.000000,5.770000,0.000000,96.200000,24.050000,48.100000

67,16:30-16:45,19.95,0,31.18,3.790000,35.47435,13.9,19,48.100000,86.770000,1.290000,18.280000,0.000000,59.85,21.8,17,15.5,46,8.180000,6.730000,19.94,9,0.000000,77.590000,99.680000,46.77,32.92,32.92,83.33,1.390000,0.000000,0,0,260.320000,46.77,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,3.790000,0.000000,16.67,0.730000,3.890000,0.000000,5.770000,0.000000,96.200000,24.050000,48.100000

68,16:45-17:00,19.69,0,24.02,2.790000,25.279119,5.5,15,48.100000,86.770000,1.290000,18.280000,0.000000,59.07,21.73,13,10.5,35,8.180000,6.730000,19.68,7,0.000000,77.590000,99.680000,46.55,30.07,30.07,79.47,1.390000,0.000000,0,0,260.320000,46.55,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,2.790000,0.000000,15.89,0.730000,2.870000,0.000000,5.770000,0.000000,96.200000,24.050000,48.100000

69,17:00-17:15,19.25,0,16.19,1.940000,16.357077,2.2,9,48.100000,86.770000,1.380000,18.280000,0.000000,57.75,21.42,10,7,21,8.180000,6.730000,19.25,5,0.000000,77.590000,99.680000,40.26,15.45,15.45,54.47,1.390000,0.000000,0,0,260.320000,40.26,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,1.940000,96.200000,10.89,0.730000,1.990000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

70,17:15-17:30,18.55,0,6.81,1.240000,9.787033,0,4,48.100000,86.770000,1.380000,18.280000,0.000000,55.65,21.21,3,6,11,8.180000,6.730000,18.54,1,0.000000,77.590000,99.680000,39.96,5.48,5.48,33.84,1.390000,0.000000,0,0,260.320000,39.96,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.01,11.540000,1.240000,96.200000,6.77,0.730000,1.270000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

71,17:30-17:45,17.72,0,1.47,0.700000,5.364888,0,1,48.100000,86.770000,1.380000,18.280000,0.000000,53.16,21.16,1,4,2,8.180000,6.730000,17.72,1,0.000000,77.590000,99.680000,39.36,0,0,19.03,1.390000,0.000000,0,0,260.320000,39.36,0,115.380000,0.000000,0.990000,270.560000,0.000000,7.61,11.540000,0.700000,96.200000,3.8,0.730000,0.720000,0.000000,5.770000,120.250000,96.200000,25.010000,48.100000

72,17:45-18:00,17.09,0,0.29,0.310000,1.710544,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,51.28,21.01,0,2,0,8.180000,6.730000,17.11,0,0.000000,77.590000,99.680000,38.28,0,0,10.7,1.390000,0.000000,0,0,260.320000,38.28,0,115.380000,0.000000,0.990000,270.560000,0.000000,8.01,11.540000,0.310000,96.200000,2.14,0.730000,0.320000,0.000000,5.770000,120.250000,96.200000,25.010000,48.100000

73,18:00-18:15,18.72,0,0,0.080000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,56.16,20.73,0,1,0,8.180000,6.730000,18.72,0,0.000000,0.000000,99.680000,37.21,0,0,4.76,1.390000,0.000000,0,0,260.320000,37.21,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.81,11.540000,0.080000,96.200000,0.95,0.730000,0.080000,0.000000,5.770000,120.250000,96.200000,25.010000,48.100000

74,18:15-18:30,18.27,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,54.83,20.37,0,0,0,8.180000,6.730000,18.28,0,0.000000,0.000000,99.680000,36.11,0,0,1.19,1.390000,0.000000,0,0,260.320000,36.11,0,115.380000,0.000000,0.950000,270.560000,0.000000,9.61,11.540000,0.000000,96.200000,0.24,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,25.010000,48.100000

75,18:30-18:45,17.61,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,52.83,20.27,0,0,0,8.180000,6.730000,17.6,0,0.000000,0.000000,99.680000,35.21,0,0,0,1.390000,0.000000,0,0,260.320000,35.21,0,115.380000,0.000000,0.950000,270.560000,0.000000,10.01,11.540000,0.000000,96.200000,0,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,25.010000,48.100000

76,18:45-19:00,16.11,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,48.33,19.95,0,0,0,8.180000,6.730000,16.1,0,0.000000,0.000000,99.680000,34.87,0,0,0,1.390000,0.000000,0,0,260.320000,34.87,0,115.380000,0.000000,0.950000,270.560000,0.000000,10.41,11.540000,0.000000,96.200000,0,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

77,19:00-19:15,15.39,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,46.16,16.19,0,0,0,8.180000,6.730000,15.38,0,0.000000,0.000000,99.680000,34.45,0,0,0,1.390000,0.000000,0,0,260.320000,34.45,0,115.380000,0.000000,0.950000,270.560000,0.000000,11.01,11.540000,0.000000,96.200000,0,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

78,19:15-19:30,14.28,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,42.83,15.82,0,0,0,8.180000,6.730000,14.26,0,0.000000,0.000000,99.680000,34.44,0,0,0,1.390000,0.000000,0,0,260.320000,34.44,0,115.380000,0.000000,0.950000,270.560000,0.000000,10.41,11.540000,0.000000,96.200000,0,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

79,19:30-19:45,13.28,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,39.83,15.44,0,0,0,8.180000,6.730000,13.26,0,0.000000,0.000000,99.680000,26.24,0,0,0,1.390000,0.000000,0,0,260.320000,26.24,0,115.380000,0.000000,0.950000,270.560000,0.000000,10.81,11.540000,0.000000,96.200000,0,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

80,19:45-20:00,12.05,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,36.16,14.99,0,0,0,8.180000,6.730000,12.06,0,0.000000,0.000000,99.680000,25.75,0,0,0,1.390000,0.000000,0,0,260.320000,25.75,0,115.380000,0.000000,0.950000,270.560000,0.000000,10.41,11.540000,0.000000,96.200000,0,0.730000,0.000000,0.000000,5.770000,120.250000,96.200000,24.050000,48.100000

81,20:00-20:15,11.61,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,34.83,14.6,0,0,0,8.180000,6.730000,11.6,0,0.000000,0.000000,99.680000,25.32,0,0,0,1.340000,0.000000,0,0,260.320000,25.32,0,115.380000,0.000000,0.950000,270.560000,0.000000,10.21,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

82,20:15-20:30,11.44,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,34.33,14.19,0,0,0,8.180000,6.730000,11.44,0,0.000000,0.000000,99.680000,24.86,0,0,0,1.340000,0.000000,0,0,260.320000,24.86,0,115.380000,0.000000,0.950000,270.560000,0.000000,9.81,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

83,20:30-20:45,11.28,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,33.83,14.12,0,0,0,8.180000,6.730000,11.26,0,0.000000,0.000000,99.680000,34.08,0,0,0,1.340000,0.000000,0,0,260.320000,34.08,0,115.380000,0.000000,0.950000,270.560000,0.000000,9.41,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

84,20:45-21:00,11.11,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,0.000000,33.33,13.99,0,0,0,8.180000,6.730000,11.1,0,0.000000,0.000000,99.680000,34.22,0,0,0,1.340000,0.000000,0,0,260.320000,34.22,0,115.380000,0.000000,0.950000,270.560000,0.000000,9.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

85,21:00-21:15,10.94,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,32.83,13.64,0,0,0,8.180000,6.730000,10.94,0,0.000000,0.000000,99.680000,34.35,0,0,0,1.340000,0.000000,0,0,260.320000,34.35,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.81,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

86,21:15-21:30,10.78,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,32.33,13.59,0,0,0,8.180000,6.730000,10.76,0,0.000000,0.000000,99.680000,34.39,0,0,0,1.340000,0.000000,0,0,260.320000,34.39,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.61,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

87,21:30-21:45,10.55,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,31.66,13.21,0,0,0,8.180000,6.730000,10.56,0,0.000000,0.000000,99.680000,34.78,0,0,0,1.340000,0.000000,0,0,260.320000,34.78,0,115.380000,0.000000,0.950000,270.560000,0.000000,8.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

88,21:45-22:00,10.41,0,0,0.000000,0,0,0,48.100000,86.770000,1.380000,18.280000,0.000000,31.23,12.88,0,0,0,8.180000,6.730000,10.41,0,0.000000,0.000000,99.680000,34.65,0,0,0,1.340000,0.000000,0,0,260.320000,34.65,0,115.380000,0.000000,0.950000,270.560000,0.000000,7.81,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

89,22:00-22:15,10.39,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,24.520000,31.18,12.88,0,0,0,8.180000,6.730000,10.39,0,0.000000,152.460000,99.680000,44.54,0,0,0,1.340000,0.000000,0,0,260.320000,44.54,0,115.380000,0.000000,0.950000,270.560000,57.290000,7.61,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

90,22:15-22:30,10.28,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,24.520000,30.83,12.88,0,0,0,8.180000,6.730000,10.26,0,0.000000,152.460000,99.680000,44.53,0,0,0,1.340000,0.000000,0,0,260.320000,44.53,0,115.380000,0.000000,0.950000,270.560000,57.290000,7.41,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

91,22:30-22:45,13.84,0,0,0.000000,0,0,0,48.100000,86.770000,1.290000,18.280000,24.520000,41.52,12.88,0,0,0,8.180000,6.730000,13.84,0,0.000000,152.460000,99.680000,44.07,0,0,0,1.340000,0.000000,0,0,260.320000,44.07,0,115.380000,0.000000,0.950000,270.560000,57.290000,7.21,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

92,22:45-23:00,13.63,0,0,0.000000,0,0,0,48.100000,76.280000,1.290000,18.280000,24.520000,40.9,12.88,0,0,0,8.180000,6.730000,13.63,0,0.000000,152.460000,70.820000,43.07,0,0,0,1.340000,0.000000,0,0,240.420000,43.07,0,115.380000,0.000000,0.950000,270.560000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

93,23:00-23:15,13.34,0,0,0.000000,0,0,0,48.100000,76.280000,1.380000,18.280000,24.520000,40.03,12.88,0,0,0,8.180000,6.730000,13.34,0,0.000000,152.460000,51.820000,41.59,0,0,0,1.340000,0.000000,0,0,227.920000,41.59,0,106.900000,0.000000,0.950000,270.560000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

94,23:15-23:30,13.02,0,0,0.000000,0,0,0,48.100000,57.350000,1.380000,18.280000,24.520000,39.05,12.88,0,0,0,8.180000,6.730000,13.01,0,0.000000,152.460000,51.820000,39.58,0,0,0,1.340000,0.000000,0,0,227.920000,39.58,0,98.410000,0.000000,0.950000,270.560000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

95,23:30-23:45,12.42,0,0,0.000000,0,0,0,48.100000,57.350000,1.380000,18.280000,24.520000,37.26,12.88,0,0,0,8.180000,6.730000,12.41,0,0.000000,152.460000,51.820000,38.09,0,0,0,1.340000,0.000000,0,0,201.280000,38.09,0,70.130000,0.000000,0.950000,270.560000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

96,23:45-24:00,11.7,0,0,0.000000,0,0,0,48.100000,57.350000,1.380000,18.280000,24.520000,35.1,12.88,0,0,0,8.180000,6.730000,11.7,0,0.000000,152.460000,51.820000,37.3,0,0,0,1.340000,0.000000,0,0,177.230000,37.3,0,70.130000,0.000000,0.950000,270.560000,57.290000,7.01,11.540000,0.000000,0.000000,0,0.730000,0.000000,0.000000,5.770000,0.000000,0.000000,24.050000,48.100000

